Price,Close,High,Low,Open,Volume
Ticker,MAMK,MAMK,MAMK,MAMK,MAMK
Date,,,,,
2025-07-07,3.690000057220459,4.0,3.319999933242798,3.986999988555908,1547600
2025-07-08,2.9000000953674316,2.9700000286102295,2.549999952316284,2.809999942779541,1812100
2025-07-09,2.880000114440918,3.0999999046325684,2.390000104904175,2.7200000286102295,1284100
2025-07-10,3.309999942779541,3.4700000286102295,2.7209999561309814,2.75,2368800
2025-07-11,3.369999885559082,3.4700000286102295,3.1500000953674316,3.2100000381469727,1712100
2025-07-14,3.059999942779541,3.4800000190734863,3.0299999713897705,3.2799999713897705,1786600
2025-07-15,2.759999990463257,3.315000057220459,2.75,3.0899999141693115,1660900
2025-07-16,2.4800000190734863,3.0,2.2799999713897705,2.8499999046325684,2248400
2025-07-17,2.4700000286102295,2.6500000953674316,2.4100000858306885,2.4700000286102295,1918100
2025-07-18,2.5299999713897705,2.5399999618530273,2.321000099182129,2.4600000381469727,545700
2025-07-21,2.8499999046325684,3.134000062942505,2.440000057220459,2.509999990463257,1399500
2025-07-22,2.680000066757202,2.950000047683716,2.5299999713897705,2.8299999237060547,435400
2025-07-23,2.5799999237060547,2.7200000286102295,2.552000045776367,2.7200000286102295,238200
2025-07-24,2.7100000381469727,2.880000114440918,2.555999994277954,2.630000114440918,357900
2025-07-25,2.690000057220459,2.799999952316284,2.630000114440918,2.630000114440918,291100
2025-07-28,2.5199999809265137,2.7179999351501465,2.299999952316284,2.6500000953674316,59700
2025-07-29,2.5999999046325684,2.6700000762939453,2.440999984741211,2.5299999713897705,248500
2025-07-30,3.0,3.1500000953674316,2.490000009536743,2.5999999046325684,495700
2025-07-31,2.7300000190734863,3.0299999713897705,2.6700000762939453,3.0299999713897705,188000
2025-08-01,2.6600000858306885,2.7090001106262207,2.5739998817443848,2.6500000953674316,46500
2025-08-04,2.559999942779541,2.6600000858306885,2.5299999713897705,2.559999942779541,134100
2025-08-05,2.5199999809265137,2.630000114440918,2.4800000190734863,2.509999990463257,124500
2025-08-06,2.5299999713897705,2.5999999046325684,2.5,2.569999933242798,32500
2025-08-07,2.5899999141693115,2.5899999141693115,2.4200000762939453,2.5299999713897705,61800
2025-08-08,2.4700000286102295,2.6600000858306885,2.3499999046325684,2.5799999237060547,22600
2025-08-11,2.359999895095825,2.4700000286102295,2.3399999141693115,2.430000066757202,51200
2025-08-12,1.9900000095367432,2.4700000286102295,1.899999976158142,2.4700000286102295,413000
2025-08-13,1.9700000286102295,2.049999952316284,1.8650000095367432,1.9600000381469727,205100
2025-08-14,2.0199999809265137,2.0399999618530273,1.9299999475479126,1.9600000381469727,44500
2025-08-15,2.3399999141693115,2.3499999046325684,1.9800000190734863,1.9800000190734863,160600
2025-08-18,2.4800000190734863,2.75,2.2850000858306885,2.4000000953674316,236200
2025-08-19,2.25,2.569999933242798,2.1449999809265137,2.569999933242798,173500
2025-08-20,2.25,2.319999933242798,2.119999885559082,2.319999933242798,35700
2025-08-21,2.0999999046325684,2.259999990463257,2.059000015258789,2.190000057220459,17900
2025-08-22,2.109999895095825,2.2300000190734863,2.059999942779541,2.2300000190734863,17200
2025-08-25,2.1600000858306885,2.2290000915527344,2.009999990463257,2.0999999046325684,34200
2025-08-26,2.1500000953674316,2.200000047683716,2.0399999618530273,2.0850000381469727,21600
2025-08-27,2.1500000953674316,2.2750000953674316,2.0399999618530273,2.1389999389648438,45200
2025-08-28,2.180000066757202,2.2799999713897705,2.0999999046325684,2.119999885559082,17400
2025-08-29,2.1600000858306885,2.2799999713897705,2.0999999046325684,2.2799999713897705,5600
2025-09-02,2.1600000858306885,2.200000047683716,2.0899999141693115,2.0999999046325684,15200
2025-09-03,2.180000066757202,2.299999952316284,2.0840001106262207,2.0840001106262207,10400
2025-09-04,2.140000104904175,2.190000057220459,2.0409998893737793,2.059999942779541,12200
2025-09-05,2.015000104904175,2.240000009536743,2.009999990463257,2.0299999713897705,76600
2025-09-08,2.000999927520752,2.109999895095825,1.9299999475479126,1.9299999475479126,67100
2025-09-09,2.065000057220459,2.130000114440918,1.9010000228881836,2.0,66200
2025-09-10,1.9900000095367432,2.200000047683716,1.940000057220459,2.015000104904175,151000
2025-09-11,2.3499999046325684,2.700000047683716,1.9500000476837158,2.049999952316284,484600
2025-09-12,2.3499999046325684,2.5199999809265137,2.2019999027252197,2.244999885559082,124800
2025-09-15,2.5899999141693115,2.990000009536743,2.2899999618530273,2.4100000858306885,294600
2025-09-16,2.7309999465942383,2.859999895095825,2.312000036239624,2.5399999618530273,17800
2025-09-17,2.569999933242798,2.9200000762939453,2.569999933242798,2.9200000762939453,19700
2025-09-18,2.309999942779541,2.5980000495910645,2.309999942779541,2.5980000495910645,14600
2025-09-19,2.049999952316284,2.4719998836517334,2.0199999809265137,2.318000078201294,40800
2025-09-22,2.2690000534057617,2.305000066757202,2.059999942779541,2.2100000381469727,19200
2025-09-23,2.380000114440918,2.450000047683716,2.200000047683716,2.200000047683716,16800
2025-09-24,2.440000057220459,2.4600000381469727,2.3499999046325684,2.380000114440918,9900
2025-09-25,2.4200000762939453,2.5299999713897705,2.2890000343322754,2.440000057220459,14400
2025-09-26,2.4800000190734863,2.5299999713897705,2.4100000858306885,2.4100000858306885,8500
2025-09-29,2.5369999408721924,2.6500000953674316,2.25,2.490000009536743,11800
2025-09-30,2.440999984741211,2.450000047683716,2.4200000762939453,2.4200000762939453,1400
2025-10-01,2.9600000381469727,3.0299999713897705,2.25,2.4100000858306885,454300
2025-10-02,2.7799999713897705,3.190000057220459,2.638000011444092,2.859999895095825,28800
2025-10-03,2.890000104904175,3.0899999141693115,2.6500000953674316,2.8499999046325684,105700
2025-10-06,2.880000114440918,3.0,2.609999895095825,2.9000000953674316,383600
2025-10-07,2.799999952316284,2.950000047683716,2.746999979019165,2.799999952316284,11600
2025-10-08,2.7300000190734863,2.9000000953674316,2.7200000286102295,2.880000114440918,4300
2025-10-09,3.130000114440918,3.190000057220459,2.8399999141693115,2.890000104904175,31300
2025-10-10,3.0999999046325684,3.119999885559082,2.2799999713897705,2.9000000953674316,176600
2025-10-13,3.059999942779541,3.0999999046325684,2.7300000190734863,2.7300000190734863,23300
2025-10-14,2.5,4.690000057220459,2.0999999046325684,2.934999942779541,744300
2025-10-15,2.9000000953674316,3.450000047683716,2.549999952316284,2.549999952316284,108100
2025-10-16,2.7899999618530273,3.0799999237060547,2.700000047683716,2.8399999141693115,1382500
2025-10-17,2.819999933242798,2.8499999046325684,2.5799999237060547,2.6700000762939453,31400
2025-10-20,3.009999990463257,3.1500000953674316,2.7200000286102295,2.7200000286102295,31000
2025-10-21,3.180000066757202,3.549999952316284,2.990000009536743,2.990000009536743,65200
2025-10-22,3.1600000858306885,3.440000057220459,3.131999969482422,3.2300000190734863,14200
2025-10-23,2.990000009536743,3.3499999046325684,2.9000000953674316,3.1600000858306885,1463300
2025-10-24,5.289999961853027,7.579999923706055,2.549999952316284,2.700000047683716,4853000
2025-10-27,3.440000057220459,12.779999732971191,3.0,4.159999847412109,5210400
2025-10-28,3.490000009536743,3.549999952316284,3.180000066757202,3.200000047683716,593700
2025-10-29,3.9600000381469727,4.920000076293945,3.3499999046325684,3.390000104904175,2484500
2025-10-30,4.210000038146973,4.400000095367432,3.640000104904175,4.289999961853027,180300
2025-10-31,4.849999904632568,5.400000095367432,4.150000095367432,4.380000114440918,233300
2025-11-03,5.519999980926514,5.998000144958496,4.550000190734863,4.75,108000
2025-11-04,7.099999904632568,7.989999771118164,5.670000076293945,5.800000190734863,630700
2025-11-05,8.210000038146973,8.696999549865723,7.343999862670898,7.5,124000
2025-11-06,9.430000305175781,10.140000343322754,7.199999809265137,8.029999732971191,193600
2025-11-07,10.119999885559082,11.329999923706055,9.010000228881836,9.359999656677246,139700
2025-11-10,9.520000457763672,10.109999656677246,9.010000228881836,9.920000076293945,53800
2025-11-11,10.460000038146973,11.399999618530273,8.579999923706055,9.0600004196167,91500
2025-11-12,13.630000114440918,13.979999542236328,9.350000381469727,9.8100004196167,128500
2025-11-13,13.020000457763672,13.550000190734863,12.131999969482422,13.109999656677246,81400
2025-11-14,13.0,14.300000190734863,12.40999984741211,12.40999984741211,264500
2025-11-17,13.0,13.0,13.0,13.0,0
2025-11-18,13.0,13.0,13.0,13.0,0
2025-11-19,13.0,13.0,13.0,13.0,0
2025-11-20,13.0,13.0,13.0,13.0,0
2025-11-21,13.0,13.0,13.0,13.0,0
2025-11-24,13.0,13.0,13.0,13.0,0
2025-11-25,13.0,13.0,13.0,13.0,0
2025-11-26,13.0,13.0,13.0,13.0,0
2025-11-28,13.0,13.0,13.0,13.0,0
2025-12-01,13.0,13.0,13.0,13.0,0
2025-12-02,13.0,13.0,13.0,13.0,0
2025-12-03,13.0,13.0,13.0,13.0,0
2025-12-04,13.0,13.0,13.0,13.0,0
2025-12-05,13.0,13.0,13.0,13.0,0
2025-12-08,13.0,13.0,13.0,13.0,0
2025-12-09,13.0,13.0,13.0,13.0,0
2025-12-10,13.0,13.0,13.0,13.0,0
2025-12-11,13.0,13.0,13.0,13.0,0
2025-12-12,13.0,13.0,13.0,13.0,0
2025-12-15,13.0,13.0,13.0,13.0,0
