Price,Close,High,Low,Open,Volume
Ticker,LNAI,LNAI,LNAI,LNAI,LNAI
Date,,,,,
2018-02-07,472.0,472.0,468.0,472.0,53
2018-02-08,456.0,472.0,456.0,472.0,186
2018-02-09,461.6000061035156,461.6000061035156,440.0,455.20001220703125,553
2018-02-12,452.0,480.0,448.0,480.0,63
2018-02-13,448.0,448.0,440.0,440.0,34
2018-02-14,448.0,448.0,448.0,448.0,15
2018-02-15,456.0,466.3999938964844,448.0,448.0,90
2018-02-16,416.0,448.0,416.0,448.0,175
2018-02-20,548.0,568.0,404.0,404.0,686
2018-02-21,536.0,549.5999755859375,528.0,549.5999755859375,193
2018-02-22,520.0,520.0,460.0,516.0,355
2018-02-23,520.0,536.0,480.0,480.0,391
2018-02-26,508.0,520.0,504.0,520.0,121
2018-02-27,488.0,508.0,472.0,508.0,246
2018-02-28,476.0,487.20001220703125,476.0,487.20001220703125,116
2018-03-01,472.0,472.0,472.0,472.0,16
2018-03-02,480.0,480.0,480.0,480.0,70
2018-03-05,500.0,500.0,480.0,480.0,141
2018-03-06,480.0,520.0,480.0,520.0,74
2018-03-07,492.0,500.0,492.0,500.0,39
2018-03-08,548.0,551.2000122070312,496.0,496.0,421
2018-03-09,540.0,552.0,536.0,551.2000122070312,251
2018-03-12,540.0,541.5999755859375,540.0,541.5999755859375,53
2018-03-13,536.0,536.7999877929688,521.5999755859375,536.7999877929688,48
2018-03-14,416.0,532.0,400.0,532.0,295
2018-03-15,480.0,480.0,424.0,424.0,145
2018-03-16,484.0,484.0,480.0,480.0,386
2018-03-19,480.0,480.0,480.0,480.0,1
2018-03-20,504.0,504.0,480.0,480.0,65
2018-03-21,524.0,544.0,500.79998779296875,504.0,83
2018-03-22,496.0,524.0,494.3999938964844,508.0,989
2018-03-23,444.79998779296875,492.0,444.0,492.0,198
2018-03-26,479.20001220703125,479.20001220703125,456.0,456.0,15
2018-03-27,479.20001220703125,480.0,460.0,480.0,234
2018-03-28,478.3999938964844,478.3999938964844,444.0,460.0,160
2018-03-29,440.0,460.0,440.0,444.0,58
2018-04-02,440.0,440.0,440.0,440.0,0
2018-04-03,440.0,440.0,440.0,440.0,6
2018-04-04,444.0,460.0,440.0,440.0,101
2018-04-05,460.0,469.6000061035156,448.0,448.0,183
2018-04-06,460.0,460.0,434.3999938964844,436.0,85
2018-04-09,448.0,448.0,440.0,440.0,148
2018-04-10,440.0,448.0,440.0,448.0,66
2018-04-11,439.20001220703125,439.20001220703125,432.0,439.20001220703125,19
2018-04-12,400.0,400.0,400.0,400.0,63
2018-04-13,400.0,400.0,400.0,400.0,38
2018-04-16,399.20001220703125,404.79998779296875,392.0,392.0,145
2018-04-17,400.0,400.0,388.0,388.0,11
2018-04-18,400.0,401.6000061035156,400.0,401.6000061035156,8
2018-04-19,399.20001220703125,400.0,396.0,396.0,126
2018-04-20,399.20001220703125,399.20001220703125,399.20001220703125,399.20001220703125,5
2018-04-23,396.79998779296875,399.20001220703125,396.79998779296875,398.3999938964844,40
2018-04-24,388.0,396.0,384.79998779296875,396.0,20
2018-04-25,388.0,388.0,356.0,356.0,108
2018-04-26,378.3999938964844,388.0,360.0,360.0,56
2018-04-27,379.20001220703125,379.20001220703125,376.0,376.0,10
2018-04-30,400.0,400.0,379.20001220703125,379.20001220703125,545
2018-05-01,384.0,399.20001220703125,380.0,399.20001220703125,178
2018-05-02,384.0,400.0,368.0,383.20001220703125,129
2018-05-03,388.0,400.0,384.0,384.0,179
2018-05-04,382.3999938964844,382.3999938964844,382.3999938964844,382.3999938964844,5
2018-05-07,368.0,373.6000061035156,368.0,372.0,29
2018-05-08,368.0,372.0,367.20001220703125,372.0,30
2018-05-09,384.0,384.0,368.0,368.0,39
2018-05-10,392.0,399.20001220703125,384.0,384.0,121
2018-05-11,392.0,392.0,392.0,392.0,5
2018-05-14,414.3999938964844,414.3999938964844,396.0,396.0,274
2018-05-15,412.79998779296875,440.0,400.0,409.6000061035156,278
2018-05-16,420.0,477.6000061035156,420.0,477.6000061035156,44
2018-05-17,440.0,440.0,412.79998779296875,412.79998779296875,243
2018-05-18,420.0,440.0,420.0,440.0,63
2018-05-21,431.20001220703125,431.20001220703125,428.0,428.0,30
2018-05-22,420.0,432.0,420.0,432.0,139
2018-05-23,420.0,420.0,400.0,400.0,26
2018-05-24,420.0,420.0,420.0,420.0,19
2018-05-25,429.6000061035156,444.0,429.6000061035156,442.3999938964844,289
2018-05-29,420.0,429.6000061035156,420.0,420.0,19
2018-05-30,420.0,420.0,420.0,420.0,0
2018-05-31,420.0,420.0,420.0,420.0,9
2018-06-01,420.0,420.0,420.0,420.0,48
2018-06-04,420.0,420.0,420.0,420.0,24
2018-06-05,420.0,421.6000061035156,412.79998779296875,412.79998779296875,5
2018-06-06,400.0,412.0,400.0,408.0,26
2018-06-07,420.0,420.0,420.0,420.0,46
2018-06-08,420.0,420.0,420.0,420.0,16
2018-06-11,420.0,420.0,420.0,420.0,0
2018-06-12,420.0,420.0,410.0,410.0,174
2018-06-13,400.0,420.0,400.0,420.0,211
2018-06-14,400.0,400.0,400.0,400.0,0
2018-06-15,408.0,408.0,408.0,408.0,10
2018-06-18,388.0,408.0,380.0,408.0,23
2018-06-19,376.0,388.0,376.0,388.0,39
2018-06-20,376.0,376.0,376.0,376.0,0
2018-06-21,380.0,380.0,380.0,380.0,13
2018-06-22,380.0,380.0,380.0,380.0,9
2018-06-25,400.0,400.0,380.79998779296875,380.79998779296875,175
2018-06-26,400.0,404.0,380.0,398.3999938964844,391
2018-06-27,390.3999938964844,399.20001220703125,387.20001220703125,399.20001220703125,81
2018-06-28,380.0,384.0,380.0,384.0,14
2018-06-29,265.6000061035156,368.0,265.6000061035156,366.3999938964844,176
