Price,Close,High,Low,Open,Volume
Ticker,GVH,GVH,GVH,GVH,GVH
Date,,,,,
2023-11-08,516.0,1100.0,502.0,858.0,13593
2023-11-09,368.0,820.0,360.0,524.0,12031
2023-11-10,378.0,396.6000061035156,310.79998779296875,376.0,3438
2023-11-13,396.0,418.0,344.0,344.0,1898
2023-11-14,382.0,430.0,368.0,382.0,792
2023-11-15,326.0,382.0,268.0,380.0,1140
2023-11-16,322.0,360.0,310.0,314.0,996
2023-11-17,320.0,330.0,302.0,314.0,461
2023-11-20,322.0,326.0,310.0,326.0,203
2023-11-21,306.0,326.0,304.0,316.0,174
2023-11-22,296.0,317.79998779296875,292.0,306.0,286
2023-11-24,301.79998779296875,318.0,297.0,301.0,313
2023-11-27,296.0,314.0,292.0,304.0,158
2023-11-28,294.0,313.0,290.0,308.0,158
2023-11-29,286.0,300.0,282.0,286.0,220
2023-11-30,246.0,290.0,232.0,280.0,468
2023-12-01,262.0,280.0,246.0,250.0,307
2023-12-04,270.0,278.0,256.0,268.0,182
2023-12-05,258.0,274.0,254.0,268.0,224
2023-12-06,268.0,274.0,244.0,248.0,667
2023-12-07,264.0,276.0,254.0,266.0,235
2023-12-08,250.0,270.0,250.0,262.0,173
2023-12-11,239.0,256.0,232.0,250.0,257
2023-12-12,220.0,234.0,216.0,234.0,180
2023-12-13,220.0,226.0,204.0,204.0,184
2023-12-14,222.0,226.0,214.8000030517578,224.0,36
2023-12-15,216.0,220.1999969482422,202.0,220.0,242
2023-12-18,206.0,218.0,200.39999389648438,210.0,146
2023-12-19,216.0,242.0,206.0,208.0,128
2023-12-20,224.0,230.0,214.0,216.0,96
2023-12-21,216.0,228.0,212.0,224.0,35
2023-12-22,222.0,230.0,216.0,218.0,54
2023-12-26,260.0,266.0,216.0,228.0,404
2023-12-27,284.0,330.0,274.0,277.20001220703125,2079
2023-12-28,307.0,316.0,280.0,308.0,298
2023-12-29,315.0,350.0,290.0,316.0,670
2024-01-02,330.0,376.0,298.0,310.0,895
2024-01-03,303.79998779296875,366.0,294.3999938964844,364.0,486
2024-01-04,270.0,328.0,264.0,300.0,378
2024-01-05,212.0,280.0,200.0,262.0,479
2024-01-08,260.0,300.0,230.0,233.8000030517578,875
2024-01-09,244.0,280.0,232.0,280.0,234
2024-01-10,236.0,267.0,232.0,267.0,121
2024-01-11,230.0,242.0,214.1999969482422,230.0,298
2024-01-12,216.0,231.0,208.0,230.0,218
2024-01-16,202.0,230.0,200.0,214.0,114
2024-01-17,192.0,213.0,184.0,213.0,293
2024-01-18,200.0,218.0,192.0,192.0,57
2024-01-19,202.0,215.0,200.0,205.0,112
2024-01-22,194.0,204.0,166.0,200.0,463
2024-01-23,190.60000610351562,199.60000610351562,158.0,190.0,471
2024-01-24,208.0,208.0,187.0,187.0,385
2024-01-25,192.0,208.0,184.0,202.0,1066
2024-01-26,190.0,204.0,190.0,204.0,140
2024-01-29,216.0,232.0,200.0,208.0,714
2024-01-30,218.0,224.0,192.1999969482422,210.0,525
2024-01-31,202.0,210.0,197.0,206.0,73
2024-02-01,202.0,206.0,200.0,206.0,23
2024-02-02,208.0,216.0,197.0,202.0,76
2024-02-05,200.0,216.0,198.0,206.0,77
2024-02-06,200.0,204.0,197.0,199.0,44
2024-02-07,200.0,202.0,196.0,198.0,45
2024-02-08,198.0,214.0,194.0,194.0,111
2024-02-09,202.0,206.0,198.0,198.0,112
2024-02-12,206.0,212.0,198.0,212.0,20
2024-02-13,214.0,214.0,198.0,200.0,77
2024-02-14,212.0,224.0,204.0,204.0,48
2024-02-15,216.0,224.0,214.0,222.8000030517578,32
2024-02-16,208.0,220.0,204.0,217.0,46
2024-02-20,202.0,222.0,202.0,218.0,12
2024-02-21,202.0,211.0,198.0,202.0,25
2024-02-22,200.0,202.1999969482422,200.0,202.0,83
2024-02-23,210.0,218.0,202.0,202.0,39
2024-02-26,197.0,204.1999969482422,197.0,204.0,37
2024-02-27,200.0,204.0,196.0,200.0,71
2024-02-28,184.60000610351562,210.0,180.0,200.0,204
2024-02-29,180.0,187.60000610351562,176.0,179.60000610351562,62
2024-03-01,194.1999969482422,204.0,180.0,180.0,85
2024-03-04,194.0,205.0,194.0,202.0,37
2024-03-05,193.1999969482422,193.1999969482422,184.0,188.0,17
2024-03-06,204.0,204.0,188.0,204.0,118
2024-03-07,197.1999969482422,202.0,197.1999969482422,197.60000610351562,36
2024-03-08,212.0,212.0,182.0,188.0,86
2024-03-11,214.0,218.0,193.39999389648438,202.0,88
2024-03-12,214.0,216.0,202.0,216.0,21
2024-03-13,210.0,216.0,200.0,212.0,64
2024-03-14,196.0,196.0,196.0,196.0,26
2024-03-15,201.0,208.8000030517578,188.0,190.0,171
2024-03-18,195.8000030517578,204.0,184.0,204.0,113
2024-03-19,210.0,210.0,190.39999389648438,192.39999389648438,67
2024-03-20,296.0,312.0,210.0,210.0,2255
2024-03-21,310.0,330.0,276.0,306.0,864
2024-03-22,302.0,310.0,275.0,292.0,183
2024-03-25,295.0,318.0,292.6000061035156,318.0,90
2024-03-26,314.0,320.0,280.0,292.0,191
2024-03-27,300.0,304.0,284.3999938964844,284.3999938964844,59
2024-03-28,292.20001220703125,302.0,269.0,294.0,110
2024-04-01,266.20001220703125,310.0,266.0,298.0,211
2024-04-02,252.0,280.0,226.0,268.0,178
2024-04-03,250.0,269.6000061035156,234.0,248.0,186
2024-04-04,208.0,230.0,200.0,202.0,2554
2024-04-05,327.6000061035156,360.0,202.0,206.0,5253
2024-04-08,324.0,332.0,276.0,322.0,1104
2024-04-09,300.0,308.0,280.0,300.0,172
2024-04-10,290.0,298.0,276.0,290.0,145
2024-04-11,342.0,410.0,294.0,294.0,2746
2024-04-12,262.0,340.0,226.0,320.0,1137
2024-04-15,248.0,278.0,230.0,254.0,325
2024-04-16,236.0,248.0,216.0,234.0,229
2024-04-17,234.0,244.0,224.0,233.60000610351562,202
2024-04-18,226.0,263.6000061035156,222.0,228.0,336
2024-04-19,214.0,230.0,202.39999389648438,230.0,136
