Price,Close,High,Low,Open,Volume
Ticker,ANTA,ANTA,ANTA,ANTA,ANTA
Date,,,,,
2025-05-13,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0
2025-05-14,16.3799991607666,27.719999313354492,15.010000228881836,15.010000228881836,5622700
2025-05-15,11.84000015258789,18.43000030517578,10.75,18.290000915527344,1583700
2025-05-16,12.020000457763672,13.90999984741211,11.029999732971191,11.899999618530273,604800
2025-05-19,13.319999694824219,14.267000198364258,11.956999778747559,12.0,316700
2025-05-20,12.899999618530273,13.800000190734863,12.50100040435791,13.399999618530273,231000
2025-05-21,12.720000267028809,13.270000457763672,12.130000114440918,12.699999809265137,173800
2025-05-22,12.489999771118164,13.253000259399414,12.40999984741211,12.649999618530273,171200
2025-05-23,11.720000267028809,12.539999961853027,11.5,12.539999961853027,185400
2025-05-27,11.199999809265137,12.149999618530273,11.010000228881836,11.670000076293945,196500
2025-05-28,11.0600004196167,11.449999809265137,10.1899995803833,11.029999732971191,179400
2025-05-29,11.109999656677246,11.425999641418457,10.59000015258789,11.086000442504883,123400
2025-05-30,12.6899995803833,12.739999771118164,10.899999618530273,11.199999809265137,100700
2025-06-02,12.649999618530273,13.954000473022461,12.520000457763672,12.520000457763672,140900
2025-06-03,13.880000114440918,14.289999961853027,12.25,12.649999618530273,121100
2025-06-04,13.100000381469727,15.649999618530273,13.100000381469727,13.949999809265137,479200
2025-06-05,11.90999984741211,13.859999656677246,11.5,13.449999809265137,267800
2025-06-06,12.770000457763672,12.770000457763672,12.119999885559082,12.34000015258789,48000
2025-06-09,12.479999542236328,13.1899995803833,11.819999694824219,13.180000305175781,56800
2025-06-10,12.029999732971191,13.079999923706055,11.5600004196167,13.079999923706055,51700
2025-06-11,11.930000305175781,12.4399995803833,11.800000190734863,12.060999870300293,32700
2025-06-12,12.399999618530273,12.449999809265137,11.869999885559082,11.899999618530273,34600
2025-06-13,12.199999809265137,12.437999725341797,11.890000343322754,12.079999923706055,48800
2025-06-16,12.789999961853027,13.15999984741211,12.5,12.670000076293945,221800
2025-06-17,12.1899995803833,13.699999809265137,12.145000457763672,13.100000381469727,128800
2025-06-18,11.460000038146973,12.989999771118164,11.300000190734863,12.960000038146973,195000
2025-06-20,11.359999656677246,11.524999618530273,10.899999618530273,11.5,169000
2025-06-23,10.829999923706055,11.270000457763672,10.800000190734863,11.100000381469727,69000
2025-06-24,11.869999885559082,11.869999885559082,10.831000328063965,10.850000381469727,110600
2025-06-25,10.949999809265137,11.869999885559082,10.925000190734863,11.869999885559082,39400
2025-06-26,11.40999984741211,11.880000114440918,10.970000267028809,10.970000267028809,46400
2025-06-27,11.0,11.770000457763672,10.9399995803833,11.40999984741211,48500
2025-06-30,11.529999732971191,11.710000038146973,11.029999732971191,11.029999732971191,55700
2025-07-01,11.270000457763672,11.539999961853027,11.220000267028809,11.420999526977539,21100
2025-07-02,11.5,11.890000343322754,11.25,11.329999923706055,28100
2025-07-03,11.670000076293945,11.869999885559082,11.52299976348877,11.6899995803833,29800
2025-07-07,11.600000381469727,11.970000267028809,11.600000381469727,11.630000114440918,30800
2025-07-08,11.680000305175781,11.729999542236328,11.20199966430664,11.550000190734863,17000
2025-07-09,11.550000190734863,11.65999984741211,11.350000381469727,11.65999984741211,16900
2025-07-10,11.300000190734863,11.6850004196167,11.300000190734863,11.3100004196167,20700
2025-07-11,11.59000015258789,11.8100004196167,11.319999694824219,11.670000076293945,74700
2025-07-14,11.569999694824219,11.779999732971191,11.369999885559082,11.649999618530273,33500
2025-07-15,11.260000228881836,11.569999694824219,11.260000228881836,11.569999694824219,15600
2025-07-16,11.199999809265137,11.475000381469727,11.109999656677246,11.270000457763672,27500
2025-07-17,11.479999542236328,11.550000190734863,11.10200023651123,11.550000190734863,12100
2025-07-18,11.800000190734863,11.902999877929688,11.399999618530273,11.479999542236328,46500
2025-07-21,11.680000305175781,12.5,11.625,11.819999694824219,63300
2025-07-22,11.699999809265137,12.09000015258789,11.371000289916992,11.800000190734863,26400
2025-07-23,13.180000305175781,13.270000457763672,11.918000221252441,12.010000228881836,135100
2025-07-24,12.050000190734863,13.199999809265137,11.869999885559082,13.180000305175781,60700
2025-07-25,12.449999809265137,12.5,11.75,12.100000381469727,18200
2025-07-28,11.789999961853027,12.430000305175781,11.789999961853027,12.430000305175781,13500
2025-07-29,11.899999618530273,12.0,11.760000228881836,11.760000228881836,12800
2025-07-30,12.210000038146973,12.420999526977539,11.680000305175781,11.979999542236328,22600
2025-07-31,11.75,12.09000015258789,11.5,11.920000076293945,23300
2025-08-01,11.670000076293945,12.479000091552734,11.5,11.5,73500
2025-08-04,12.239999771118164,12.239999771118164,11.649999618530273,11.649999618530273,25600
2025-08-05,12.109999656677246,12.319999694824219,11.720000267028809,12.199999809265137,29500
2025-08-06,12.289999961853027,12.390000343322754,11.505999565124512,11.505999565124512,29600
2025-08-07,12.109999656677246,12.340999603271484,12.100000381469727,12.100000381469727,4500
2025-08-08,12.220000267028809,12.25,11.90999984741211,12.109999656677246,15200
2025-08-11,12.75,13.1899995803833,12.109999656677246,12.220000267028809,54500
2025-08-12,12.399999618530273,12.625,12.020000457763672,12.600000381469727,41500
2025-08-13,12.694999694824219,12.989999771118164,12.0,12.989999771118164,62500
2025-08-14,12.010000228881836,12.484999656677246,11.71500015258789,12.40999984741211,20600
2025-08-15,11.984999656677246,12.54699993133545,11.680000305175781,11.970000267028809,19700
2025-08-18,11.869999885559082,12.369999885559082,11.850000381469727,11.989999771118164,7300
2025-08-19,11.501999855041504,12.085000038146973,11.5,12.0600004196167,26100
2025-08-20,11.449999809265137,11.529999732971191,11.210000038146973,11.529999732971191,28900
2025-08-21,12.020000457763672,12.399999618530273,11.180000305175781,11.1899995803833,36100
2025-08-22,12.609999656677246,13.0,11.960000038146973,11.960000038146973,40600
2025-08-25,12.619999885559082,12.710000038146973,12.390000343322754,12.390000343322754,9300
2025-08-26,13.449999809265137,13.449999809265137,12.425000190734863,12.425000190734863,28400
2025-08-27,13.079999923706055,13.329999923706055,12.84000015258789,13.329999923706055,10900
2025-08-28,13.050000190734863,13.211000442504883,12.9399995803833,13.15999984741211,8900
2025-08-29,13.1899995803833,13.1899995803833,12.859999656677246,13.029999732971191,13800
2025-09-02,13.460000038146973,13.460000038146973,12.970000267028809,13.199999809265137,40300
2025-09-03,13.25,13.350000381469727,12.949999809265137,12.989999771118164,28400
2025-09-04,13.130000114440918,13.25,13.119999885559082,13.229999542236328,10300
2025-09-05,12.444999694824219,13.329999923706055,12.289999961853027,13.329999923706055,28400
2025-09-08,12.8100004196167,12.96500015258789,12.640000343322754,12.800000190734863,17900
2025-09-09,11.979999542236328,12.800000190734863,11.760000228881836,12.619999885559082,26500
2025-09-10,12.289999961853027,12.369999885559082,12.0600004196167,12.25,22300
2025-09-11,11.979999542236328,12.444999694824219,11.84000015258789,12.25,13800
2025-09-12,11.90999984741211,12.130000114440918,11.890000343322754,12.130000114440918,6900
2025-09-15,11.859999656677246,11.909000396728516,11.729999542236328,11.909000396728516,7700
2025-09-16,11.635000228881836,11.800000190734863,11.635000228881836,11.78499984741211,3300
2025-09-17,11.800000190734863,11.835000038146973,11.550000190734863,11.550000190734863,6200
2025-09-18,11.800000190734863,12.100000381469727,11.779999732971191,12.100000381469727,13000
2025-09-19,11.710000038146973,12.032999992370605,11.699999809265137,11.859999656677246,6600
2025-09-22,11.824000358581543,12.170000076293945,11.75,11.75,8000
2025-09-23,11.71399974822998,11.920000076293945,11.699999809265137,11.850000381469727,11500
2025-09-24,11.979999542236328,12.039999961853027,11.630000114440918,11.770000457763672,27600
2025-09-25,11.880000114440918,12.130000114440918,11.850000381469727,12.0,12400
2025-09-26,11.930000305175781,12.050000190734863,11.899999618530273,11.96500015258789,10000
2025-09-29,12.399999618530273,12.53499984741211,11.800000190734863,11.949999809265137,36800
2025-09-30,12.199999809265137,12.760000228881836,12.199999809265137,12.3100004196167,37500
2025-10-01,11.800000190734863,12.15999984741211,11.800000190734863,12.039999961853027,26800
2025-10-02,12.0,12.118000030517578,11.819999694824219,11.84000015258789,8300
2025-10-03,12.6899995803833,12.800000190734863,11.9399995803833,12.098999977111816,43800
2025-10-06,13.550000190734863,13.819999694824219,13.289999961853027,13.819999694824219,64600
2025-10-07,12.470000267028809,13.800000190734863,12.470000267028809,13.800000190734863,53200
2025-10-08,12.729999542236328,12.989999771118164,12.510000228881836,12.510000228881836,15700
2025-10-09,12.420000076293945,12.609999656677246,12.420000076293945,12.609999656677246,6400
2025-10-10,12.289999961853027,13.074999809265137,12.114999771118164,13.074999809265137,67700
2025-10-13,11.869999885559082,12.40999984741211,11.789999961853027,12.40999984741211,43900
2025-10-14,12.130000114440918,12.614999771118164,11.760000228881836,12.614999771118164,20200
2025-10-15,11.8100004196167,12.109999656677246,11.760000228881836,11.9399995803833,17500
2025-10-16,11.4399995803833,11.989999771118164,11.430000305175781,11.989999771118164,28200
2025-10-17,11.8100004196167,12.0,11.529999732971191,11.619999885559082,7400
2025-10-20,11.880000114440918,12.027999877929688,11.800000190734863,11.989999771118164,10700
2025-10-21,11.649999618530273,11.710000038146973,11.229999542236328,11.710000038146973,13600
2025-10-22,11.234999656677246,11.595000267028809,11.039999961853027,11.550000190734863,15200
2025-10-23,11.329999923706055,11.585000038146973,11.329999923706055,11.585000038146973,4600
2025-10-24,11.59000015258789,11.600000381469727,11.25,11.25,8900
2025-10-27,11.369999885559082,11.626999855041504,11.239999771118164,11.600000381469727,6600
2025-10-28,11.800000190734863,11.800000190734863,11.288000106811523,11.300000190734863,6100
2025-10-29,11.869999885559082,12.4399995803833,11.600000381469727,11.800000190734863,8100
2025-10-30,11.5,12.0,10.880000114440918,11.760000228881836,16600
2025-10-31,11.279999732971191,11.40999984741211,11.010000228881836,11.204999923706055,3500
2025-11-03,10.8100004196167,12.180999755859375,10.8100004196167,11.350000381469727,25500
2025-11-04,11.239999771118164,11.800000190734863,10.960000038146973,11.029999732971191,13800
2025-11-05,11.390000343322754,11.390000343322754,10.819999694824219,10.819999694824219,3600
2025-11-06,11.170000076293945,11.380000114440918,11.170000076293945,11.380000114440918,1000
2025-11-07,10.802000045776367,11.15999984741211,10.800000190734863,11.15999984741211,4100
2025-11-10,11.529999732971191,11.529999732971191,10.850000381469727,10.850000381469727,2100
2025-11-11,11.579999923706055,11.84000015258789,11.050000190734863,11.84000015258789,2100
2025-11-12,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,0
2025-11-13,9.8100004196167,11.1899995803833,9.8100004196167,10.8100004196167,13100
2025-11-14,10.40999984741211,10.40999984741211,9.5,9.529999732971191,4500
2025-11-17,9.543000221252441,10.359999656677246,9.543000221252441,10.359999656677246,7100
2025-11-18,9.15999984741211,10.010000228881836,9.027000427246094,10.010000228881836,3600
2025-11-19,9.420000076293945,9.520000457763672,9.03499984741211,9.050000190734863,12600
2025-11-20,9.050000190734863,9.5,9.050000190734863,9.109999656677246,2900
2025-11-21,8.744000434875488,9.173999786376953,8.744000434875488,9.039999961853027,4300
2025-11-24,9.449999809265137,9.470000267028809,9.0,9.0,4000
2025-11-25,9.300000190734863,9.300000190734863,9.0600004196167,9.145000457763672,2700
2025-11-26,9.460000038146973,9.460000038146973,9.0,9.0,4500
2025-11-28,9.65999984741211,9.65999984741211,9.0,9.0,1600
2025-12-01,9.0,9.260000228881836,8.5,9.130000114440918,10800
2025-12-02,9.121999740600586,9.121999740600586,8.739999771118164,8.739999771118164,3400
2025-12-03,8.9399995803833,9.199999809265137,8.9399995803833,9.199999809265137,1300
2025-12-04,10.0,10.0,9.0,9.0,17700
2025-12-05,10.390000343322754,10.479999542236328,10.09000015258789,10.09000015258789,2600
2025-12-08,10.210000038146973,10.210000038146973,10.210000038146973,10.210000038146973,1000
2025-12-09,10.170000076293945,10.28499984741211,10.170000076293945,10.180000305175781,3400
2025-12-10,10.170000076293945,10.335000038146973,10.170000076293945,10.335000038146973,1200
2025-12-11,10.170000076293945,10.229999542236328,10.170000076293945,10.229999542236328,1100
2025-12-12,10.112000465393066,10.149999618530273,10.0,10.119999885559082,3000
2025-12-15,9.300000190734863,9.90999984741211,9.222999572753906,9.90999984741211,1700
2025-12-16,9.5,9.850000381469727,9.0,9.805000305175781,10800
2025-12-17,9.369999885559082,9.600000381469727,9.350000381469727,9.550000190734863,4400
2025-12-18,9.850000381469727,9.890000343322754,9.270000457763672,9.279999732971191,5700
2025-12-19,9.600000381469727,9.600000381469727,9.392999649047852,9.392999649047852,2200
2025-12-22,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0
2025-12-23,9.5,9.59000015258789,9.100000381469727,9.23799991607666,7300
2025-12-24,9.571000099182129,9.571000099182129,9.571000099182129,9.571000099182129,500
2025-12-26,9.5,9.569999694824219,9.5,9.569999694824219,900
2025-12-29,9.220000267028809,9.222000122070312,9.109999656677246,9.109999656677246,3300
2025-12-30,9.109999656677246,9.510000228881836,9.010000228881836,9.5,22300
2025-12-31,8.890000343322754,9.149999618530273,8.670000076293945,9.149999618530273,3400
2026-01-02,9.130000114440918,9.220000267028809,8.970000267028809,9.109999656677246,10400
2026-01-05,9.569999694824219,9.649999618530273,9.470000267028809,9.510000228881836,7400
2026-01-06,9.520000457763672,9.960000038146973,9.479999542236328,9.649999618530273,1100
2026-01-07,9.609999656677246,9.609999656677246,9.5,9.5,11700
2026-01-08,9.300000190734863,9.609000205993652,9.300000190734863,9.329999923706055,2300
2026-01-09,9.524999618530273,9.524999618530273,9.319999694824219,9.319999694824219,1400
2026-01-12,9.699999809265137,9.699999809265137,9.5,9.5,1000
2026-01-13,9.550000190734863,9.600000381469727,9.380000114440918,9.470000267028809,2400
2026-01-14,9.524999618530273,9.524999618530273,9.524999618530273,9.524999618530273,200
2026-01-15,9.635000228881836,9.918999671936035,9.635000228881836,9.918999671936035,600
2026-01-16,9.53499984741211,9.888999938964844,9.53499984741211,9.888999938964844,700
2026-01-20,9.0,9.460000038146973,9.0,9.460000038146973,4800
2026-01-21,9.300000190734863,9.994000434875488,9.300000190734863,9.5,5000
2026-01-22,9.119999885559082,9.5,8.864999771118164,9.5,4600
2026-01-23,9.199999809265137,9.5,9.170000076293945,9.5,3500
2026-01-26,9.40999984741211,9.5,8.760000228881836,9.199999809265137,21600
2026-01-27,8.819999694824219,9.399999618530273,8.819999694824219,9.319999694824219,7200
2026-01-28,9.600000381469727,9.600000381469727,9.010000228881836,9.010000228881836,27100
2026-01-29,9.149999618530273,9.600000381469727,9.005000114440918,9.600000381469727,10400
2026-01-30,9.260000228881836,9.5,9.225000381469727,9.300000190734863,12100
2026-02-02,9.149999618530273,9.5,9.079999923706055,9.220000267028809,18500
2026-02-03,9.0,9.449999809265137,8.869999885559082,9.210000038146973,10400
2026-02-04,8.90999984741211,9.51200008392334,8.800000190734863,9.119999885559082,34500
2026-02-05,8.710000038146973,8.989999771118164,8.649999618530273,8.989999771118164,13200
2026-02-06,9.170000076293945,9.53499984741211,8.350000381469727,8.479999542236328,25600
2026-02-09,9.329999923706055,9.550000190734863,9.09000015258789,9.291000366210938,4500
2026-02-10,9.270000457763672,9.319999694824219,9.1899995803833,9.1899995803833,3600
2026-02-11,8.899999618530273,9.050000190734863,8.829999923706055,9.050000190734863,2700
2026-02-12,8.9399995803833,9.069999694824219,8.9399995803833,9.050000190734863,2800
2026-02-13,9.079999923706055,9.5,8.885000228881836,9.5,8200
2026-02-17,9.079999923706055,9.079999923706055,9.079999923706055,9.079999923706055,0
2026-02-18,9.300000190734863,9.5,8.649999618530273,8.649999618530273,12600
2026-02-19,9.0,9.229999542236328,8.845000267028809,9.170000076293945,4600
2026-02-20,9.09000015258789,9.180000305175781,8.850000381469727,8.850000381469727,2300
2026-02-23,8.979999542236328,8.989999771118164,8.979999542236328,8.989999771118164,700
2026-02-24,8.6899995803833,8.6899995803833,8.6899995803833,8.6899995803833,300
2026-02-25,8.890000343322754,9.015000343322754,8.6899995803833,8.6899995803833,2100
2026-02-26,8.890000343322754,8.972000122070312,8.729999542236328,8.789999961853027,3900
2026-02-27,8.779999732971191,8.800000190734863,8.779999732971191,8.800000190734863,600
2026-03-02,8.779999732971191,8.8100004196167,8.54699993133545,8.779999732971191,6000
2026-03-03,8.4399995803833,8.998000144958496,8.350000381469727,8.998000144958496,11500
2026-03-04,8.350000381469727,8.928999900817871,8.350000381469727,8.359999656677246,4300
2026-03-05,8.390000343322754,8.739999771118164,8.260000228881836,8.739999771118164,6400
2026-03-06,7.840000152587891,8.199999809265137,7.789999961853027,8.199999809265137,4100
2026-03-09,7.659999847412109,7.71999979019165,6.550000190734863,7.269999980926514,3000
2026-03-10,7.920000076293945,7.920000076293945,6.800000190734863,7.059999942779541,8900
2026-03-11,7.739999771118164,7.739999771118164,7.739999771118164,7.739999771118164,600
2026-03-12,7.739999771118164,7.739999771118164,7.739999771118164,7.739999771118164,0
2026-03-13,7.389999866485596,7.389999866485596,7.389999866485596,7.389999866485596,600
2026-03-16,7.355000019073486,7.909999847412109,7.070000171661377,7.909999847412109,3800
2026-03-17,7.360000133514404,7.360000133514404,7.360000133514404,7.360000133514404,600
2026-03-18,7.380000114440918,7.380000114440918,7.357999801635742,7.357999801635742,1000
2026-03-19,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,700
2026-03-20,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,400
2026-03-23,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0
2026-03-24,7.260000228881836,7.445000171661377,7.199999809265137,7.199999809265137,2600
2026-03-25,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,500
2026-03-26,6.840000152587891,7.329999923706055,6.840000152587891,7.329999923706055,4300
2026-03-27,6.835000038146973,6.835000038146973,6.501999855041504,6.800000190734863,3400
2026-03-30,7.074999809265137,7.300000190734863,6.25,6.565000057220459,28800
2026-03-31,7.570000171661377,7.570000171661377,7.480000019073486,7.480000019073486,4300
2026-04-01,6.5,7.25,6.5,7.25,2300
2026-04-02,7.019999980926514,7.880000114440918,6.550000190734863,7.880000114440918,3200
2026-04-06,6.760000228881836,7.019999980926514,6.760000228881836,7.019999980926514,600
2026-04-07,6.920000076293945,7.070000171661377,6.489999771118164,6.75,5300
2026-04-08,6.809999942779541,6.809999942779541,6.800000190734863,6.809999942779541,1300
2026-04-09,8.800000190734863,9.859999656677246,6.949999809265137,6.980000019073486,114400
2026-04-10,8.760000228881836,9.0,8.010000228881836,8.770000457763672,12000
2026-04-13,8.15999984741211,8.760000228881836,8.0,8.010000228881836,2800
2026-04-14,8.864999771118164,8.864999771118164,8.34000015258789,8.34000015258789,1700
2026-04-15,9.0,9.0,9.0,9.0,800
2026-04-16,10.449999809265137,10.595999717712402,9.100000381469727,9.300000190734863,8700
