Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2007-02-12,5.91,47839274,282730109.34,0.28,,4402359.00
2007-02-13,5.97,47839274,285600465.78,0.29,1.02,3093057.00
2007-02-14,5.93,47839274,283686894.82,0.28,-0.67,196283.00
2007-02-15,5.93,47839274,283686894.82,0.28,0.00,43289.00
2007-02-16,5.93,47839274,283686894.82,0.28,0.00,152401.00
2007-02-20,5.94,47839274,284165287.56,0.28,0.17,26730.00
2007-02-21,5.95,47839274,284643680.30,0.28,0.17,35700.00
2007-02-22,5.93,47839274,283686894.82,0.28,-0.34,83020.00
2007-02-23,5.93,47839274,283686894.82,0.28,0.00,160703.00
2007-02-26,5.93,47839274,283686894.82,0.28,0.00,729983.00
2007-02-27,5.93,47839274,283686894.82,0.28,0.00,0.00
2007-02-28,5.92,47839274,283208502.08,0.28,-0.17,592.00
2007-03-01,5.88,47839274,281294931.12,0.28,-0.68,2940.00
2007-03-02,5.81,47839274,277946181.94,0.28,-1.19,67396.00
2007-03-05,5.87,47839274,280816538.38,0.28,1.03,170230.00
2007-03-06,5.93,47839274,283686894.82,0.28,1.02,416879.00
2007-03-07,5.94,47839274,284165287.56,0.28,0.17,670626.00
2007-03-08,5.93,47839274,283686894.82,0.28,-0.17,2764566.00
2007-03-09,5.97,47839274,285600465.78,0.29,0.67,28059.00
2007-03-12,5.94,47839274,284165287.56,0.28,-0.50,95040.00
2007-03-13,5.94,47839274,284165287.56,0.28,0.00,297000.00
2007-03-14,5.94,47839274,284165287.56,0.28,0.00,1116720.00
2007-03-15,5.93,47839274,283686894.82,0.28,-0.17,33208.00
2007-03-16,5.95,47839274,284643680.30,0.28,0.34,10710.00
2007-03-19,5.94,47839274,284165287.56,0.28,-0.17,403326.00
2007-03-20,5.93,47839274,283686894.82,0.28,-0.17,901953.00
2007-03-21,5.97,47839274,285600465.78,0.29,0.67,284172.00
2007-03-22,5.97,47839274,285600465.78,0.29,0.00,331335.00
2007-03-23,5.99,47839274,286557251.26,0.29,0.34,215640.00
2007-03-26,5.97,47839274,285600465.78,0.29,-0.33,5373.00
2007-03-27,5.93,47839274,283686894.82,0.28,-0.67,393752.00
2007-03-28,5.97,47839274,285600465.78,0.29,0.67,30447.00
2007-03-29,6.04,47839274,288949214.96,0.29,1.17,1659792.00
2007-03-30,5.97,47839274,285600465.78,0.29,-1.16,3737817.00
2007-04-02,5.99,47839274,286557251.26,0.29,0.34,1074606.00
2007-04-03,5.97,47839274,285600465.78,0.29,-0.33,349245.00
2007-04-04,5.93,47839274,283686894.82,0.28,-0.67,709228.00
2007-04-05,5.95,47839274,284643680.30,0.28,0.34,438515.00
2007-04-09,5.94,47839274,284165287.56,0.28,-0.17,496584.00
2007-04-10,5.97,47839274,285600465.78,0.29,0.51,1851297.00
2007-04-11,5.97,47839274,285600465.78,0.29,0.00,3810054.00
2007-04-12,6.01,47839274,287514036.74,0.29,0.67,900899.00
2007-04-13,5.97,47839274,285600465.78,0.29,-0.67,983856.00
2007-04-16,5.97,47839274,285600465.78,0.29,0.00,225666.00
2007-04-17,5.99,47839274,286557251.26,0.29,0.34,320465.00
2007-04-18,5.94,47839274,284165287.56,0.28,-0.83,217998.00
2007-04-19,5.96,47839274,285122073.04,0.29,0.34,323032.00
2007-04-20,5.99,47839274,286557251.26,0.29,0.50,569050.00
2007-04-23,5.93,47839274,283686894.82,0.28,-1.00,74125.00
2007-04-24,5.98,47839274,286078858.52,0.29,0.84,211692.00
2007-04-25,6.15,47839274,294211535.10,0.29,2.84,3226905.00
2007-04-26,6.12,47839274,292776356.88,0.29,-0.49,2072232.00
2007-04-27,6.09,47839274,291341178.66,0.29,-0.49,1453074.00
2007-04-30,6.11,47839274,292297964.14,0.29,0.33,757640.00
2007-05-01,6.12,47839274,292776356.88,0.29,0.16,269892.00
2007-05-02,6.08,47839274,290862785.92,0.29,-0.65,1874464.00
2007-05-03,6.06,47839274,289906000.44,0.29,-0.33,345420.00
2007-05-04,6.08,47839274,290862785.92,0.29,0.33,623808.00
2007-05-07,6.05,47839274,289427607.70,0.29,-0.49,327910.00
2007-05-08,6.02,47839274,287992429.48,0.29,-0.50,368424.00
2007-05-09,6.01,47839274,287514036.74,0.29,-0.17,242804.00
2007-05-10,6.01,47839274,287514036.74,0.29,0.00,551718.00
2007-05-11,6.03,47839274,288470822.22,0.29,0.33,240597.00
2007-05-14,6.03,47839274,288470822.22,0.29,0.00,616266.00
2007-05-15,6.03,47839274,288470822.22,0.29,0.00,482400.00
2007-05-16,6.06,47839274,289906000.44,0.29,0.50,682962.00
2007-05-17,6.05,47839274,289427607.70,0.29,-0.17,918390.00
2007-05-18,6.05,47839274,289427607.70,0.29,0.00,2312915.00
2007-05-21,6.05,47839274,289427607.70,0.29,0.00,118580.00
2007-05-22,6.13,47839274,293254749.62,0.29,1.32,424196.00
2007-05-23,6.13,47839274,293254749.62,0.29,0.00,449329.00
2007-05-24,6.05,47839274,289427607.70,0.29,-1.31,243210.00
2007-05-25,6.17,47839274,295168320.58,0.30,1.98,198674.00
2007-05-29,6.15,47839274,294211535.10,0.29,-0.32,97785.00
2007-05-30,6.16,47839274,294689927.84,0.29,0.16,118272.00
2007-05-31,6.17,47839274,295168320.58,0.30,0.16,133889.00
2007-06-01,6.09,47839274,291341178.66,0.29,-1.30,112665.00
2007-06-04,6.13,47839274,293254749.62,0.29,0.66,109727.00
2007-06-05,6.08,47839274,290862785.92,0.29,-0.82,220096.00
2007-06-06,6.14,47839274,293733142.36,0.29,0.99,421818.00
2007-06-07,6.04,47839274,288949214.96,0.29,-1.63,219856.00
2007-06-08,6.06,47839274,289906000.44,0.29,0.33,291486.00
2007-06-11,6.04,47839274,288949214.96,0.29,-0.33,103284.00
2007-06-12,6.04,47839274,288949214.96,0.29,0.00,1037672.00
2007-06-13,6.09,47839274,291341178.66,0.29,0.83,162603.00
2007-06-14,6.05,47839274,289427607.70,0.29,-0.66,729025.00
2007-06-15,6.09,47839274,291341178.66,0.29,0.66,1426278.00
2007-06-18,6.06,47839274,289906000.44,0.29,-0.49,132108.00
2007-06-19,6.09,47839274,291341178.66,0.29,0.50,358701.00
2007-06-20,6.04,47839274,288949214.96,0.29,-0.82,2045144.00
2007-06-21,6.09,47839274,291341178.66,0.29,0.83,235074.00
2007-06-22,6.65,47839274,318131172.10,0.32,9.20,5093900.00
2007-06-25,6.13,47839274,293254749.62,0.29,-7.82,1925433.00
2007-06-26,6.17,47839274,295168320.58,0.30,0.65,452261.00
2007-06-27,6.21,47839274,297081891.54,0.30,0.65,184437.00
2007-06-28,6.19,47839274,296125106.06,0.30,-0.32,382542.00
2007-06-29,6.13,47839274,293254749.62,0.29,-0.97,278915.00
2007-07-02,6.18,47839274,295646713.32,0.30,0.82,114948.00
2007-07-03,6.18,47839274,295646713.32,0.30,0.00,30900.00
2007-07-05,6.13,47839274,293254749.62,0.29,-0.81,97467.00
2007-07-06,6.11,47839274,292297964.14,0.29,-0.33,45825.00
2007-07-09,6.09,47839274,291341178.66,0.29,-0.33,229593.00
2007-07-10,6.05,47839274,289427607.70,0.29,-0.66,382360.00
2007-07-11,6.08,47839274,290862785.92,0.29,0.50,178752.00
2007-07-12,6.20,47839274,296603498.80,0.30,1.97,133920.00
2007-07-13,6.10,47839274,291819571.40,0.29,-1.61,36600.00
2007-07-16,6.10,47839274,291819571.40,0.29,0.00,204350.00
2007-07-17,6.09,47839274,291341178.66,0.29,-0.16,105966.00
2007-07-18,6.13,47839274,293254749.62,0.29,0.66,229875.00
2007-07-19,6.09,47839274,291341178.66,0.29,-0.65,544446.00
2007-07-20,6.10,47839274,291819571.40,0.29,0.16,660630.00
2007-07-23,6.06,47839274,289906000.44,0.29,-0.66,81810.00
2007-07-24,6.06,47839274,289906000.44,0.29,0.00,481770.00
2007-07-25,6.08,47839274,290862785.92,0.29,0.33,184832.00
2007-07-26,6.06,47839274,289906000.44,0.29,-0.33,538734.00
2007-07-27,6.06,47839274,289906000.44,0.29,0.00,650844.00
2007-07-30,6.06,47839274,289906000.44,0.29,0.00,716898.00
2007-07-31,6.11,47839274,292297964.14,0.29,0.83,341549.00
2007-08-01,6.11,47839274,292297964.14,0.29,0.00,369655.00
2007-08-02,6.07,47839274,290384393.18,0.29,-0.65,74054.00
2007-08-03,6.09,47839274,291341178.66,0.29,0.33,378189.00
2007-08-06,6.07,47839274,290384393.18,0.29,-0.33,459499.00
2007-08-07,6.11,47839274,292297964.14,0.29,0.66,177801.00
2007-08-08,6.23,47839274,298038677.02,0.30,1.96,441084.00
2007-08-09,6.13,47839274,293254749.62,0.29,-1.61,256234.00
2007-08-10,6.09,47839274,291341178.66,0.29,-0.65,752724.00
2007-08-13,6.09,47839274,291341178.66,0.29,0.00,311199.00
2007-08-14,6.01,47839274,287514036.74,0.29,-1.31,507845.00
2007-08-15,6.05,47839274,289427607.70,0.29,0.67,273460.00
2007-08-16,6.15,47839274,294211535.10,0.29,1.65,835785.00
2007-08-17,6.13,47839274,293254749.62,0.29,-0.33,791996.00
2007-08-20,6.10,47839274,291819571.40,0.29,-0.49,218380.00
2007-08-21,6.09,47839274,291341178.66,0.29,-0.16,129108.00
2007-08-22,6.10,47839274,291819571.40,0.29,0.16,64050.00
2007-08-23,6.12,47839274,292776356.88,0.29,0.33,75276.00
2007-08-24,6.17,47839274,295168320.58,0.30,0.82,92550.00
2007-08-27,6.08,47839274,290862785.92,0.29,-1.46,37088.00
2007-08-28,6.09,47839274,291341178.66,0.29,0.16,725928.00
2007-08-29,6.16,47839274,294689927.84,0.29,1.15,93016.00
2007-08-30,6.13,47839274,293254749.62,0.29,-0.49,83368.00
2007-08-31,6.07,47839274,290384393.18,0.29,-0.98,104404.00
2007-09-04,6.09,47839274,291341178.66,0.29,0.33,66381.00
2007-09-05,6.05,47839274,289427607.70,0.29,-0.66,156695.00
2007-09-06,6.16,47839274,294689927.84,0.29,1.82,143528.00
2007-09-07,6.14,47839274,293733142.36,0.29,-0.32,371470.00
2007-09-10,6.09,47839274,291341178.66,0.29,-0.81,232638.00
2007-09-11,6.16,47839274,294689927.84,0.29,1.15,139216.00
2007-09-12,6.10,47839274,291819571.40,0.29,-0.97,70760.00
2007-09-13,6.08,47839274,290862785.92,0.29,-0.33,257184.00
2007-09-14,6.10,47839274,291819571.40,0.29,0.33,92720.00
2007-09-17,6.06,47839274,289906000.44,0.29,-0.66,362994.00
2007-09-18,6.23,47839274,298038677.02,0.30,2.81,775012.00
2007-09-19,6.17,47839274,295168320.58,0.30,-0.96,678083.00
2007-09-20,6.08,47839274,290862785.92,0.29,-1.46,17160192.00
2007-09-21,6.09,47839274,291341178.66,0.29,0.16,2938425.00
2007-09-24,6.05,47839274,289427607.70,0.29,-0.66,5192715.00
2007-09-25,6.21,47839274,297081891.54,0.30,2.64,481896.00
2007-09-26,6.27,47839274,299952247.98,0.30,0.97,414447.00
2007-09-27,6.28,47839274,300430640.72,0.30,0.16,1161800.00
2007-09-28,6.13,47839274,293254749.62,0.29,-2.39,604418.00
2007-10-01,6.29,47839274,300909033.46,0.30,2.61,43202236.00
2007-10-02,6.30,47839274,301387426.20,0.30,0.16,45858960.00
2007-10-03,6.21,47839274,297081891.54,0.30,-1.43,4451949.00
2007-10-04,6.04,47839274,288949214.96,0.29,-2.74,457228.00
2007-10-05,6.12,47839274,292776356.88,0.29,1.32,978588.00
2007-10-08,6.06,47839274,289906000.44,0.29,-0.98,166044.00
2007-10-09,6.25,47839274,298995462.50,0.30,3.14,538125.00
2007-10-10,6.13,47839274,293254749.62,0.29,-1.92,1073363.00
2007-10-11,6.16,47839274,294689927.84,0.29,0.49,1183336.00
2007-10-12,6.13,47839274,293254749.62,0.29,-0.49,776058.00
2007-10-15,6.15,47839274,294211535.10,0.29,0.33,525825.00
2007-10-16,6.09,47839274,291341178.66,0.29,-0.98,295974.00
2007-10-17,6.09,47839274,291341178.66,0.29,0.00,689388.00
2007-10-18,6.09,47839274,291341178.66,0.29,0.00,725319.00
2007-10-19,6.01,47839274,287514036.74,0.29,-1.31,650883.00
2007-10-22,6.05,47839274,289427607.70,0.29,0.67,278905.00
2007-10-23,6.05,47839274,289427607.70,0.29,0.00,200255.00
2007-10-24,6.09,47839274,291341178.66,0.29,0.66,514605.00
2007-10-25,6.11,47839274,292297964.14,0.29,0.33,755196.00
2007-10-26,6.13,47839274,293254749.62,0.29,0.33,1039648.00
2007-10-29,6.07,47839274,290384393.18,0.29,-0.98,347204.00
2007-10-30,6.09,47839274,291341178.66,0.29,0.33,536529.00
2007-10-31,6.04,47839274,288949214.96,0.29,-0.82,470516.00
2007-11-01,5.97,47839274,285600465.78,0.29,-1.16,1459068.00
2007-11-02,5.98,47839274,286078858.52,0.29,0.17,586040.00
2007-11-05,5.97,47839274,285600465.78,0.29,-0.17,2208900.00
2007-11-06,5.97,47839274,285600465.78,0.29,0.00,904455.00
2007-11-07,5.96,47839274,285122073.04,0.29,-0.17,716988.00
2007-11-08,6.03,47839274,288470822.22,0.29,1.17,727218.00
2007-11-09,6.07,47839274,290384393.18,0.29,0.66,1742090.00
2007-11-12,6.02,47839274,287992429.48,0.29,-0.82,440062.00
2007-11-13,5.63,47839274,269335112.62,0.27,-6.48,3692717.00
2007-11-14,5.69,47839274,272205469.06,0.27,1.07,2851828.00
2007-11-15,5.64,47839274,269813505.36,0.27,-0.88,1244748.00
2007-11-16,5.77,47839274,276032610.98,0.28,2.30,1055333.00
2007-11-19,5.75,47839274,275075825.50,0.28,-0.35,1321350.00
2007-11-20,5.69,47839274,272205469.06,0.27,-1.04,1310976.00
2007-11-21,5.62,47839274,268856719.88,0.27,-1.23,1613502.00
2007-11-23,5.62,47839274,268856719.88,0.27,0.00,649672.00
2007-11-26,5.56,47839274,265986363.44,0.27,-1.07,440908.00
2007-11-27,5.55,47839274,265507970.70,0.27,-0.18,771450.00
2007-11-28,5.49,47839274,262637614.26,0.26,-1.08,1158939.00
2007-11-29,5.37,47839274,256896901.38,0.26,-2.19,1419291.00
2007-11-30,5.39,47839274,257853686.86,0.26,0.37,461384.00
2007-12-03,5.20,47839274,248764224.80,0.25,-3.53,465920.00
2007-12-04,5.00,47839274,239196370.00,0.24,-3.85,1811000.00
2007-12-05,4.92,47839274,235369228.08,0.24,-1.60,685848.00
2007-12-06,4.92,47839274,235369228.08,0.24,0.00,279456.00
2007-12-07,4.92,47839274,235369228.08,0.24,0.00,470844.00
2007-12-10,4.96,47839274,237282799.04,0.24,0.81,427056.00
2007-12-11,5.08,47839274,243023511.92,0.24,2.42,1870456.00
2007-12-12,5.14,47839274,245893868.36,0.25,1.18,578250.00
2007-12-13,5.20,47839274,248764224.80,0.25,1.17,590720.00
2007-12-14,5.37,47839274,256896901.38,0.26,3.27,1959513.00
2007-12-17,5.33,47839274,254983330.42,0.25,-0.74,1351155.00
2007-12-18,5.33,47839274,254983330.42,0.25,0.00,572975.00
2007-12-19,5.32,47839274,254504937.68,0.25,-0.19,848008.00
2007-12-20,5.24,47839274,250677795.76,0.25,-1.50,517188.00
2007-12-21,5.43,47839274,259767257.82,0.26,3.63,1605108.00
2007-12-24,5.42,47839274,259288865.08,0.26,-0.18,991860.00
2007-12-26,5.44,47839274,260245650.56,0.26,0.37,1443232.00
2007-12-27,5.36,47839274,256418508.64,0.26,-1.47,671072.00
2007-12-28,5.36,47839274,256418508.64,0.26,0.00,953544.00
2007-12-31,5.48,47839274,262159221.52,0.26,2.24,5121060.00
2008-01-02,5.12,47839274,244937082.88,0.24,-6.57,1519616.00
2008-01-03,5.03,47839274,240631548.22,0.24,-1.76,745949.00
2008-01-04,5.00,47839274,239196370.00,0.24,-0.60,505500.00
2008-01-07,5.08,47839274,243023511.92,0.24,1.60,407416.00
2008-01-08,4.96,47839274,237282799.04,0.24,-2.36,240064.00
2008-01-09,4.93,47839274,235847620.82,0.24,-0.60,631533.00
2008-01-10,4.96,47839274,237282799.04,0.24,0.61,2621360.00
2008-01-11,4.76,47839274,227714944.24,0.23,-4.03,895832.00
2008-01-14,4.67,47839274,223409409.58,0.22,-1.89,549659.00
2008-01-15,4.64,47839274,221974231.36,0.22,-0.64,362848.00
2008-01-16,4.72,47839274,225801373.28,0.23,1.72,1264488.00
2008-01-17,4.68,47839274,223887802.32,0.22,-0.85,264888.00
2008-01-18,4.63,47839274,221495838.62,0.22,-1.07,702834.00
2008-01-22,4.58,47839274,219103874.92,0.22,-1.08,337088.00
2008-01-23,4.60,47839274,220060660.40,0.22,0.44,555220.00
2008-01-24,4.56,47839274,218147089.44,0.22,-0.87,220704.00
2008-01-25,4.49,47839274,214798340.26,0.21,-1.54,406794.00
2008-01-28,4.54,47839274,217190303.96,0.22,1.11,1275740.00
2008-01-29,4.56,47839274,218147089.44,0.22,0.44,345192.00
2008-01-30,4.49,47839274,214798340.26,0.21,-1.54,221357.00
2008-01-31,4.64,47839274,221974231.36,0.22,3.34,264016.00
2008-02-01,4.85,47839274,232020478.90,0.23,4.53,245895.00
2008-02-04,4.92,47839274,235369228.08,0.24,1.44,362112.00
2008-02-05,4.88,47839274,233455657.12,0.23,-0.81,618296.00
2008-02-06,4.79,47839274,229150122.46,0.23,-1.84,284047.00
2008-02-07,4.84,47839274,231542086.16,0.23,1.04,135520.00
2008-02-08,4.79,47839274,229150122.46,0.23,-1.03,137952.00
2008-02-11,4.76,47839274,227714944.24,0.23,-0.63,297024.00
2008-02-12,4.72,47839274,225801373.28,0.23,-0.84,201544.00
2008-02-13,4.72,47839274,225801373.28,0.23,0.00,138768.00
2008-02-14,4.60,47839274,220060660.40,0.22,-2.54,290720.00
2008-02-15,4.63,47839274,221495838.62,0.22,0.65,222240.00
2008-02-19,4.46,47839274,213363162.04,0.21,-3.67,148964.00
2008-02-20,4.53,47839274,216711911.22,0.22,1.57,183465.00
2008-02-21,4.46,47839274,213363162.04,0.21,-1.55,215864.00
2008-02-22,4.44,47839274,212406376.56,0.21,-0.45,251304.00
2008-02-25,4.45,47839274,212884769.30,0.21,0.23,149075.00
2008-02-26,4.43,47839274,211927983.82,0.21,-0.45,181630.00
2008-02-27,4.51,47839274,215755125.74,0.22,1.81,276012.00
2008-02-28,4.44,47839274,212406376.56,0.21,-1.55,416916.00
2008-02-29,4.28,47839274,204752092.72,0.20,-3.60,447260.00
2008-03-03,4.29,47839274,205230485.46,0.21,0.23,240669.00
2008-03-04,4.24,47839274,202838521.76,0.20,-1.17,375664.00
2008-03-05,4.32,47839274,206665663.68,0.21,1.89,120528.00
2008-03-06,4.00,47839274,191357096.00,0.19,-7.41,535600.00
2008-03-07,3.88,47839274,185616383.12,0.19,-3.00,445036.00
2008-03-10,3.89,47839274,186094775.86,0.19,0.26,219396.00
2008-03-11,3.90,47839274,186573168.60,0.19,0.26,517530.00
2008-03-12,3.86,47839274,184659597.64,0.18,-1.03,1464098.00
2008-03-13,3.80,47839274,181789241.20,0.18,-1.55,457900.00
2008-03-14,3.88,47839274,185616383.12,0.19,2.11,308072.00
2008-03-17,4.07,47839274,194705845.18,0.19,4.90,277981.00
2008-03-18,4.08,47839274,195184237.92,0.20,0.25,216240.00
2008-03-19,4.19,47839274,200446558.06,0.20,2.70,354055.00
2008-03-20,4.14,47839274,198054594.36,0.20,-1.19,1610874.00
2008-03-24,4.20,47839274,200924950.80,0.20,1.45,196560.00
2008-03-25,4.36,47839274,208579234.64,0.21,3.81,225848.00
2008-03-26,4.32,47839274,206665663.68,0.21,-0.92,264816.00
2008-03-27,4.20,47839274,200924950.80,0.20,-2.78,127680.00
2008-03-28,4.12,47839274,197097808.88,0.20,-1.90,68804.00
2008-03-31,4.13,47839274,197576201.62,0.20,0.24,66906.00
2008-04-01,4.23,47839274,202360129.02,0.20,2.42,112941.00
2008-04-02,4.23,47839274,202360129.02,0.20,0.00,129438.00
2008-04-03,4.20,47839274,200924950.80,0.20,-0.71,288540.00
2008-04-04,4.11,47839274,196619416.14,0.20,-2.14,129465.00
2008-04-07,4.04,47839274,193270666.96,0.19,-1.70,68680.00
2008-04-08,3.98,47839274,190400310.52,0.19,-1.49,189448.00
2008-04-09,3.96,47839274,189443525.04,0.19,-0.50,101772.00
2008-04-10,3.92,47839274,187529954.08,0.19,-1.01,229320.00
2008-04-11,3.96,47839274,189443525.04,0.19,1.02,110880.00
2008-04-14,3.98,47839274,190400310.52,0.19,0.51,105072.00
2008-04-15,4.01,47839274,191835488.74,0.19,0.75,565009.00
2008-04-16,4.15,47839274,198532987.10,0.20,3.49,1208065.00
2008-04-17,4.08,47839274,195184237.92,0.20,-1.69,327624.00
2008-04-18,4.09,47839274,195662630.66,0.20,0.25,437630.00
2008-04-21,4.05,47839274,193749059.70,0.19,-0.98,179820.00
2008-04-22,4.04,47839274,193270666.96,0.19,-0.25,116756.00
2008-04-23,4.02,47839274,192313881.48,0.19,-0.50,254064.00
2008-04-24,4.14,47839274,198054594.36,0.20,2.99,139104.00
2008-04-25,4.12,47839274,197097808.88,0.20,-0.48,294992.00
2008-04-28,4.18,47839274,199968165.32,0.20,1.46,330638.00
2008-04-29,4.06,47839274,194227452.44,0.19,-2.87,75516.00
2008-04-30,4.15,47839274,198532987.10,0.20,2.22,87565.00
2008-05-01,4.08,47839274,195184237.92,0.20,-1.69,229296.00
