Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2016-01-04,13.80,121296000,1673884800.00,1.67,,5796.00
2016-01-05,13.60,121296000,1649625600.00,1.65,-1.45,12376.00
2016-01-06,13.10,121296000,1588977600.00,1.59,-3.68,64976.00
2016-01-07,12.50,121296000,1516200000.00,1.52,-4.58,41250.00
2016-01-08,12.30,121296000,1491940800.00,1.49,-1.60,14391.00
2016-01-11,12.80,121296000,1552588800.00,1.55,4.07,37248.00
2016-01-12,12.20,121296000,1479811200.00,1.48,-4.69,12322.00
2016-01-13,12.10,121296000,1467681600.00,1.47,-0.82,189728.00
2016-01-14,12.00,121296000,1455552000.00,1.46,-0.83,15240.00
2016-01-15,12.10,121296000,1467681600.00,1.47,0.83,48279.00
2016-01-19,12.40,121296000,1504070400.00,1.50,2.48,24676.00
2016-01-20,11.70,121296000,1419163200.00,1.42,-5.65,55107.00
2016-01-21,11.60,121296000,1407033600.00,1.41,-0.85,93960.00
2016-01-22,11.80,121296000,1431292800.00,1.43,1.72,49442.00
2016-01-25,11.80,121296000,1431292800.00,1.43,0.00,6372.00
2016-01-26,12.10,121296000,1467681600.00,1.47,2.54,39325.00
2016-01-27,11.70,121296000,1419163200.00,1.42,-3.31,3627.00
2016-01-28,12.30,121296000,1491940800.00,1.49,5.13,12177.00
2016-01-29,12.50,121296000,1516200000.00,1.52,1.63,87875.00
2016-02-01,12.00,121296000,1455552000.00,1.46,-4.00,138120.00
2016-02-02,12.20,121296000,1479811200.00,1.48,1.67,110654.00
2016-02-03,12.20,121296000,1479811200.00,1.48,0.00,36112.00
2016-02-04,12.00,121296000,1455552000.00,1.46,-1.64,31920.00
2016-02-05,11.70,121296000,1419163200.00,1.42,-2.50,37674.00
2016-02-08,12.10,121296000,1467681600.00,1.47,3.42,77319.00
2016-02-09,11.90,121296000,1443422400.00,1.44,-1.65,15470.00
2016-02-10,12.20,121296000,1479811200.00,1.48,2.52,13054.00
2016-02-11,12.00,121296000,1455552000.00,1.46,-1.64,45840.00
2016-02-12,12.10,121296000,1467681600.00,1.47,0.83,23111.00
2016-02-16,11.80,121296000,1431292800.00,1.43,-2.48,35990.00
2016-02-17,11.70,121296000,1419163200.00,1.42,-0.85,28782.00
2016-02-18,12.00,121296000,1455552000.00,1.46,2.56,28200.00
2016-02-19,11.60,121296000,1407033600.00,1.41,-3.33,12296.00
2016-02-22,11.90,121296000,1443422400.00,1.44,2.59,62713.00
2016-02-23,11.80,121296000,1431292800.00,1.43,-0.84,11682.00
2016-02-24,11.70,121296000,1419163200.00,1.42,-0.85,18018.00
2016-02-25,11.90,121296000,1443422400.00,1.44,1.71,6902.00
2016-02-26,12.20,121296000,1479811200.00,1.48,2.52,16714.00
2016-02-29,11.80,121296000,1431292800.00,1.43,-3.28,23836.00
2016-03-01,11.90,121296000,1443422400.00,1.44,0.85,15827.00
2016-03-02,11.90,121296000,1443422400.00,1.44,0.00,9639.00
2016-03-03,11.90,121296000,1443422400.00,1.44,0.00,9877.00
2016-03-04,12.00,121296000,1455552000.00,1.46,0.84,11760.00
2016-03-07,12.00,121296000,1455552000.00,1.46,0.00,27840.00
2016-03-08,12.10,121296000,1467681600.00,1.47,0.83,20086.00
2016-03-09,13.50,121296000,1637496000.00,1.64,11.57,206415.00
2016-03-10,13.70,121296000,1661755200.00,1.66,1.48,113436.00
2016-03-11,14.40,121296000,1746662400.00,1.75,5.11,90720.00
2016-03-14,15.10,121296000,1831569600.00,1.83,4.86,175160.00
2016-03-15,14.60,121296000,1770921600.00,1.77,-3.31,48180.00
2016-03-16,13.70,121296000,1661755200.00,1.66,-6.16,61787.00
2016-03-17,14.60,121296000,1770921600.00,1.77,6.57,9052.00
2016-03-18,14.10,121296000,1710273600.00,1.71,-3.42,41595.00
2016-03-21,14.10,121296000,1710273600.00,1.71,0.00,26790.00
2016-03-22,14.30,121296000,1734532800.00,1.73,1.42,3146.00
2016-03-23,13.40,121296000,1625366400.00,1.63,-6.29,23316.00
2016-03-24,12.90,121296000,1564718400.00,1.56,-3.73,84882.00
2016-03-28,12.90,121296000,1564718400.00,1.56,0.00,11997.00
2016-03-29,12.70,121296000,1540459200.00,1.54,-1.55,24511.00
2016-03-30,13.30,121296000,1613236800.00,1.61,4.72,19418.00
2016-03-31,13.20,121296000,1601107200.00,1.60,-0.75,55968.00
2016-04-01,13.60,121296000,1649625600.00,1.65,3.03,11288.00
2016-04-04,13.40,121296000,1625366400.00,1.63,-1.47,46364.00
2016-04-05,17.50,121296000,2122680000.00,2.12,30.60,9620975.00
2016-04-06,18.70,121296000,2268235200.00,2.27,6.86,2081684.00
2016-04-07,17.90,121296000,2171198400.00,2.17,-4.28,582287.00
2016-04-08,17.10,121296000,2074161600.00,2.07,-4.47,291384.00
2016-04-11,17.10,121296000,2074161600.00,2.07,0.00,166896.00
2016-04-12,16.50,121296000,2001384000.00,2.00,-3.51,272745.00
2016-04-13,17.30,121296000,2098420800.00,2.10,4.85,319012.00
2016-04-14,18.10,121296000,2195457600.00,2.20,4.62,397476.00
2016-04-15,17.50,121296000,2122680000.00,2.12,-3.31,124600.00
2016-04-18,18.20,121296000,2207587200.00,2.21,4.00,290654.00
2016-04-19,20.50,121296000,2486568000.00,2.49,12.64,1254190.00
2016-04-20,19.80,121296000,2401660800.00,2.40,-3.41,3440250.00
2016-04-21,20.80,121296000,2522956800.00,2.52,5.05,993616.00
2016-04-22,20.90,121296000,2535086400.00,2.54,0.48,346522.00
2016-04-25,22.80,121296000,2765548800.00,2.77,9.09,2458296.00
2016-04-26,21.80,121296000,2644252800.00,2.64,-4.39,13485262.00
2016-04-27,19.90,121296000,2413790400.00,2.41,-8.72,1637571.00
2016-04-28,20.40,121296000,2474438400.00,2.47,2.51,608532.00
2016-04-29,19.60,121296000,2377401600.00,2.38,-3.92,438060.00
2016-05-02,18.90,121296000,2292494400.00,2.29,-3.57,439425.00
2016-05-03,18.00,121296000,2183328000.00,2.18,-4.76,173880.00
2016-05-04,17.60,121296000,2134809600.00,2.13,-2.22,354640.00
2016-05-05,17.80,121296000,2159068800.00,2.16,1.14,176576.00
2016-05-06,17.30,121296000,2098420800.00,2.10,-2.81,99648.00
2016-05-09,16.70,121296000,2025643200.00,2.03,-3.47,202738.00
2016-05-10,17.70,121296000,2146939200.00,2.15,5.99,201780.00
2016-05-11,17.40,121296000,2110550400.00,2.11,-1.69,285186.00
2016-05-12,16.80,121296000,2037772800.00,2.04,-3.45,1482096.00
2016-05-13,16.90,121296000,2049902400.00,2.05,0.60,152269.00
2016-05-16,16.50,121296000,2001384000.00,2.00,-2.37,175560.00
2016-05-17,16.70,121296000,2025643200.00,2.03,1.21,210253.00
2016-05-18,16.70,121296000,2025643200.00,2.03,0.00,449564.00
2016-05-19,17.00,121296000,2062032000.00,2.06,1.80,143310.00
2016-05-20,16.80,121296000,2037772800.00,2.04,-1.18,59472.00
2016-05-23,17.00,121296000,2062032000.00,2.06,1.19,164730.00
2016-05-24,18.20,121296000,2207587200.00,2.21,7.06,1625442.00
2016-05-25,16.80,121296000,2037772800.00,2.04,-7.69,534576.00
2016-05-26,16.70,121296000,2025643200.00,2.03,-0.60,460920.00
2016-05-27,16.90,121296000,2049902400.00,2.05,1.20,139932.00
2016-05-31,17.00,121296000,2062032000.00,2.06,0.59,161500.00
2016-06-01,16.60,121296000,2013513600.00,2.01,-2.35,178948.00
2016-06-02,17.30,121296000,2098420800.00,2.10,4.22,173519.00
2016-06-03,17.50,121296000,2122680000.00,2.12,1.16,473025.00
2016-06-06,17.50,121296000,2122680000.00,2.12,0.00,922950.00
2016-06-07,17.70,121296000,2146939200.00,2.15,1.14,449049.00
