Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2025-04-01,42.90,11268740,483428946.00,0.48,,21410446.20
2025-04-02,28.60,11268740,322285964.00,0.32,-33.33,5764587.40
2025-04-03,20.80,11268740,234389792.00,0.23,-27.27,1064876.80
2025-04-04,18.60,11268740,209598564.00,0.21,-10.58,279483.60
2025-04-07,18.00,11268740,202837320.00,0.20,-3.23,189216.00
2025-04-08,16.00,11268740,180299840.00,0.18,-11.11,429840.00
2025-04-09,20.50,11268740,231009170.00,0.23,28.12,3213129.00
2025-04-10,18.90,11268740,212979186.00,0.21,-7.80,193347.00
2025-04-11,17.80,11268740,200583572.00,0.20,-5.82,697243.80
2025-04-14,24.80,11268740,279464752.00,0.28,39.33,2356967.20
2025-04-15,22.20,11268740,250166028.00,0.25,-10.48,809301.00
2025-04-16,21.70,11268740,244531658.00,0.24,-2.25,231408.80
2025-04-17,21.00,11268740,236643540.00,0.24,-3.23,184002.00
2025-04-21,18.00,11268740,202837320.00,0.20,-14.29,127008.00
2025-04-22,19.80,11268740,223121052.00,0.22,10.00,130699.80
2025-04-23,20.00,11268740,225374800.00,0.23,1.01,137020.00
2025-04-24,20.00,11268740,225374800.00,0.23,0.00,177900.00
2025-04-25,19.20,11268740,216359808.00,0.22,-4.00,52531.20
2025-04-28,18.80,11268740,211852312.00,0.21,-2.08,28275.20
2025-04-29,19.50,11268740,219740430.00,0.22,3.72,64974.00
2025-04-30,18.00,11268740,202837320.00,0.20,-7.69,1392660.00
2025-05-01,17.80,11268740,200583572.00,0.20,-1.11,211535.20
2025-05-02,18.00,11268740,202837320.00,0.20,1.12,107856.00
2025-05-05,18.40,11268740,207344816.00,0.21,2.22,28685.60
2025-05-06,19.80,11268740,223121052.00,0.22,7.61,1744617.60
2025-05-07,19.90,11268740,224247926.00,0.22,0.51,118763.20
2025-05-08,19.90,11268740,224247926.00,0.22,0.00,69590.30
2025-05-09,19.40,11268740,218613556.00,0.22,-2.51,43630.60
2025-05-12,20.30,11268740,228755422.00,0.23,4.64,360284.40
2025-05-13,21.50,11268740,242277910.00,0.24,5.91,246841.50
2025-05-14,20.50,11268740,231009170.00,0.23,-4.65,164143.50
2025-05-15,19.55,11268740,220303867.00,0.22,-4.63,162362.75
2025-05-16,19.80,11268740,223121052.00,0.22,1.28,39540.60
2025-05-19,19.30,11268740,217486682.00,0.22,-2.53,15671.60
2025-05-20,20.50,11268740,231009170.00,0.23,6.22,83271.00
2025-05-21,18.90,11268740,212979186.00,0.21,-7.80,67416.30
2025-05-22,18.80,11268740,211852312.00,0.21,-0.53,30418.40
2025-05-23,19.60,11268740,220867304.00,0.22,4.26,87866.80
2025-05-27,20.10,11268740,226501674.00,0.23,2.55,153222.30
2025-05-28,19.80,11268740,223121052.00,0.22,-1.49,83734.20
2025-05-29,19.45,11268740,219176993.00,0.22,-1.77,65974.40
2025-05-30,20.20,11268740,227628548.00,0.23,3.86,85547.00
2025-06-02,25.33,11268740,285437184.20,0.29,25.40,459739.50
2025-06-03,22.00,11268740,247912280.00,0.25,-13.15,298166.00
2025-06-04,22.80,11268740,256927272.00,0.26,3.64,137278.80
2025-06-05,22.60,11268740,254673524.00,0.25,-0.88,67596.60
2025-06-06,22.80,11268740,256927272.00,0.26,0.88,44254.80
2025-06-09,22.70,11268740,255800398.00,0.26,-0.44,207387.20
2025-06-10,22.70,11268740,255800398.00,0.26,0.00,33391.70
2025-06-11,23.70,11268740,267069138.00,0.27,4.41,23368.20
2025-06-12,23.50,11268740,264815390.00,0.26,-0.84,131294.50
2025-06-13,22.10,11268740,249039154.00,0.25,-5.96,318041.10
2025-06-16,21.30,11268740,240024162.00,0.24,-3.62,149568.60
2025-06-17,22.10,11268740,249039154.00,0.25,3.76,15050.10
