Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2000-01-03,3.35,5651733,18933305.55,0.02,,254600.00
2000-01-04,3.42,5651733,19328926.86,0.02,2.09,232560.00
2000-01-05,3.53,5651733,19950617.49,0.02,3.22,360060.00
2000-01-06,3.47,5651733,19611513.51,0.02,-1.70,149210.00
2000-01-07,3.46,5651733,19554996.18,0.02,-0.29,238740.00
2000-01-10,3.52,5651733,19894100.16,0.02,1.73,380160.00
2000-01-11,3.49,5651733,19724548.17,0.02,-0.85,198930.00
2000-01-12,3.46,5651733,19554996.18,0.02,-0.86,390980.00
2000-01-13,3.60,5651733,20346238.80,0.02,4.05,421200.00
2000-01-14,3.50,5651733,19781065.50,0.02,-2.78,437500.00
2000-01-18,3.46,5651733,19554996.18,0.02,-1.14,335620.00
2000-01-19,3.44,5651733,19441961.52,0.02,-0.58,344000.00
2000-01-20,3.47,5651733,19611513.51,0.02,0.87,156150.00
2000-01-21,3.39,5651733,19159374.87,0.02,-2.31,169500.00
2000-01-24,3.27,5651733,18481166.91,0.02,-3.54,487230.00
2000-01-25,3.29,5651733,18594201.57,0.02,0.61,358610.00
2000-01-26,3.39,5651733,19159374.87,0.02,3.04,291540.00
2000-01-27,3.42,5651733,19328926.86,0.02,0.88,625860.00
2000-01-28,3.47,5651733,19611513.51,0.02,1.46,288010.00
2000-01-31,3.51,5651733,19837582.83,0.02,1.15,396630.00
2000-02-01,3.26,5651733,18424649.58,0.02,-7.12,312960.00
2000-02-02,3.34,5651733,18876788.22,0.02,2.45,173680.00
2000-02-03,3.34,5651733,18876788.22,0.02,0.00,273880.00
2000-02-04,3.29,5651733,18594201.57,0.02,-1.50,203980.00
2000-02-07,3.26,5651733,18424649.58,0.02,-0.91,361860.00
2000-02-08,3.29,5651733,18594201.57,0.02,0.92,167790.00
2000-02-09,3.37,5651733,19046340.21,0.02,2.43,397660.00
2000-02-10,3.40,5651733,19215892.20,0.02,0.89,516800.00
2000-02-11,3.39,5651733,19159374.87,0.02,-0.29,796650.00
2000-02-14,3.43,5651733,19385444.19,0.02,1.18,144060.00
2000-02-15,3.43,5651733,19385444.19,0.02,0.00,246960.00
2000-02-16,3.43,5651733,19385444.19,0.02,0.00,85750.00
2000-02-17,3.45,5651733,19498478.85,0.02,0.58,441600.00
2000-02-18,3.45,5651733,19498478.85,0.02,0.00,189750.00
2000-02-22,3.46,5651733,19554996.18,0.02,0.29,612420.00
2000-02-23,3.48,5651733,19668030.84,0.02,0.58,243600.00
2000-02-24,3.49,5651733,19724548.17,0.02,0.29,366450.00
2000-02-25,3.50,5651733,19781065.50,0.02,0.29,402500.00
2000-02-28,3.49,5651733,19724548.17,0.02,-0.29,279200.00
2000-02-29,3.51,5651733,19837582.83,0.02,0.57,449280.00
2000-03-01,3.51,5651733,19837582.83,0.02,0.00,150930.00
2000-03-02,3.52,5651733,19894100.16,0.02,0.28,235840.00
2000-03-03,3.55,5651733,20063652.15,0.02,0.85,404700.00
2000-03-06,3.52,5651733,19894100.16,0.02,-0.85,123200.00
2000-03-07,3.55,5651733,20063652.15,0.02,0.85,727750.00
2000-03-08,3.69,5651733,20854894.77,0.02,3.94,372690.00
