Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2016-01-04,69.61,36443003,2536797438.83,2.54,,20444457.00
2016-01-05,69.92,36443003,2548094769.76,2.55,0.45,12690480.00
2016-01-06,69.26,36443003,2524042387.78,2.52,-0.94,12245168.00
2016-01-07,68.17,36443003,2484319514.51,2.48,-1.57,12945483.00
2016-01-08,66.79,36443003,2434028170.37,2.43,-2.02,17672634.00
2016-01-11,66.65,36443003,2428926149.95,2.43,-0.21,28659500.00
2016-01-12,67.79,36443003,2470471173.37,2.47,1.71,15090054.00
2016-01-13,66.06,36443003,2407424778.18,2.41,-2.55,16230942.00
2016-01-14,66.76,36443003,2432934880.28,2.43,1.06,14733932.00
2016-01-15,65.51,36443003,2387381126.53,2.39,-1.87,27356976.00
2016-01-19,65.97,36443003,2404144907.91,2.40,0.70,16683813.00
2016-01-20,65.55,36443003,2388838846.65,2.39,-0.64,19291365.00
2016-01-21,65.39,36443003,2383007966.17,2.38,-0.24,17334889.00
2016-01-22,67.00,36443003,2441681201.00,2.44,2.46,16622700.00
2016-01-25,68.56,36443003,2498532285.68,2.50,2.33,52688360.00
2016-01-26,68.02,36443003,2478853064.06,2.48,-0.79,474636758.00
2016-01-27,68.05,36443003,2479946354.15,2.48,0.04,42939550.00
2016-01-28,70.26,36443003,2560485390.78,2.56,3.25,40385448.00
2016-01-29,74.30,36443003,2707715122.90,2.71,5.75,64291790.00
2016-02-01,73.82,36443003,2690222481.46,2.69,-0.65,52057864.00
2016-02-02,71.13,36443003,2592190803.39,2.59,-3.64,35152446.00
2016-02-03,70.19,36443003,2557934380.57,2.56,-1.32,35607387.00
2016-02-04,70.34,36443003,2563400831.02,2.56,0.21,23191098.00
2016-02-05,67.71,36443003,2467555733.13,2.47,-3.74,42521880.00
2016-02-08,67.65,36443003,2465369152.95,2.47,-0.09,26106135.00
2016-02-09,67.95,36443003,2476302053.85,2.48,0.44,23612625.00
2016-02-10,68.08,36443003,2481039644.24,2.48,0.19,17122120.00
2016-02-11,68.21,36443003,2485777234.63,2.49,0.19,21117816.00
2016-02-12,68.48,36443003,2495616845.44,2.50,0.40,25460864.00
2016-02-16,69.84,36443003,2545179329.52,2.55,1.99,20183760.00
2016-02-17,70.52,36443003,2569960571.56,2.57,0.97,36959532.00
2016-02-18,70.55,36443003,2571053861.65,2.57,0.04,47783515.00
2016-02-19,71.31,36443003,2598750543.93,2.60,1.08,42008721.00
2016-02-22,71.17,36443003,2593648523.51,2.59,-0.20,36175711.00
2016-02-23,71.19,36443003,2594377383.57,2.59,0.03,22168566.00
2016-02-24,70.63,36443003,2573969301.89,2.57,-0.79,26910030.00
2016-02-25,71.03,36443003,2588546503.09,2.59,0.57,25911744.00
2016-02-26,71.95,36443003,2622074065.85,2.62,1.30,26571135.00
2016-02-29,70.58,36443003,2572147151.74,2.57,-1.90,22176236.00
2016-03-01,71.84,36443003,2618065335.52,2.62,1.79,26587984.00
2016-03-02,71.43,36443003,2603123704.29,2.60,-0.57,18743232.00
2016-03-03,71.51,36443003,2606039144.53,2.61,0.11,16325733.00
2016-03-04,71.72,36443003,2613692175.16,2.61,0.29,16560148.00
2016-03-07,71.69,36443003,2612598885.07,2.61,-0.04,19557032.00
2016-03-08,71.27,36443003,2597292823.81,2.60,-0.59,14489191.00
2016-03-09,72.48,36443003,2641388857.44,2.64,1.70,27999024.00
2016-03-10,71.66,36443003,2611505594.98,2.61,-1.13,16195160.00
2016-03-11,72.75,36443003,2651228468.25,2.65,1.52,16456050.00
2016-03-14,72.55,36443003,2643939867.65,2.64,-0.27,14655100.00
2016-03-15,72.58,36443003,2645033157.74,2.65,0.04,12498276.00
2016-03-16,72.96,36443003,2658881498.88,2.66,0.52,13286016.00
2016-03-17,74.23,36443003,2705164112.69,2.71,1.74,16048526.00
2016-03-18,75.54,36443003,2752904446.62,2.75,1.76,41826498.00
2016-03-21,75.50,36443003,2751446726.50,2.75,-0.05,20226450.00
2016-03-22,75.11,36443003,2737233955.33,2.74,-0.52,13482245.00
2016-03-23,75.36,36443003,2746344706.08,2.75,0.33,20392416.00
2016-03-24,75.51,36443003,2751811156.53,2.75,0.20,16536690.00
2016-03-28,76.29,36443003,2780236698.87,2.78,1.03,22726791.00
2016-03-29,77.59,36443003,2827612602.77,2.83,1.70,33239556.00
2016-03-30,77.22,36443003,2814128691.66,2.81,-0.48,19436274.00
2016-03-31,77.39,36443003,2820324002.17,2.82,0.22,16886498.00
2016-04-01,77.97,36443003,2841460943.91,2.84,0.75,17995476.00
2016-04-04,77.12,36443003,2810484391.36,2.81,-1.09,18161760.00
2016-04-05,76.46,36443003,2786432009.38,2.79,-0.86,18044560.00
2016-04-06,78.63,36443003,2865513325.89,2.87,2.84,18226434.00
2016-04-07,77.68,36443003,2830892473.04,2.83,-1.21,23257392.00
2016-04-08,78.78,36443003,2870979776.34,2.87,1.42,19372002.00
2016-04-11,78.35,36443003,2855309285.05,2.86,-0.55,21906660.00
2016-04-12,78.38,36443003,2856402575.14,2.86,0.04,13732176.00
2016-04-13,80.05,36443003,2917262390.15,2.92,2.13,18171350.00
2016-04-14,80.09,36443003,2918720110.27,2.92,0.05,26734042.00
2016-04-15,79.89,36443003,2911431509.67,2.91,-0.25,29111916.00
2016-04-18,80.83,36443003,2945687932.49,2.95,1.18,20757144.00
2016-04-19,80.42,36443003,2930746301.26,2.93,-0.51,19582270.00
2016-04-20,80.11,36443003,2919448970.33,2.92,-0.39,18257069.00
2016-04-21,79.65,36443003,2902685188.95,2.90,-0.57,51063615.00
2016-04-22,78.81,36443003,2872073066.43,2.87,-1.05,36528435.00
2016-04-25,78.87,36443003,2874259646.61,2.87,0.08,19039218.00
2016-04-26,78.64,36443003,2865877755.92,2.87,-0.29,24575000.00
2016-04-27,79.07,36443003,2881548247.21,2.88,0.55,16913073.00
2016-04-28,78.19,36443003,2849478404.57,2.85,-1.11,11712862.00
2016-04-29,77.10,36443003,2809755531.30,2.81,-1.39,19328970.00
2016-05-02,77.95,36443003,2840732083.85,2.84,1.10,25084310.00
2016-05-03,77.02,36443003,2806840091.06,2.81,-1.19,14472058.00
2016-05-04,77.21,36443003,2813764261.63,2.81,0.25,16368520.00
2016-05-05,77.03,36443003,2807204521.09,2.81,-0.23,16938897.00
2016-05-06,78.20,36443003,2849842834.60,2.85,1.52,26603640.00
2016-05-09,79.51,36443003,2897583168.53,2.90,1.68,23932510.00
2016-05-10,79.70,36443003,2904507339.10,2.90,0.24,19080180.00
2016-05-11,79.36,36443003,2892116718.08,2.89,-0.43,28990208.00
2016-05-12,80.11,36443003,2919448970.33,2.92,0.95,16086088.00
2016-05-13,79.70,36443003,2904507339.10,2.90,-0.51,15326310.00
2016-05-16,79.36,36443003,2892116718.08,2.89,-0.43,23831808.00
2016-05-17,77.61,36443003,2828341462.83,2.83,-2.21,22087806.00
2016-05-18,77.58,36443003,2827248172.74,2.83,-0.04,17789094.00
2016-05-19,77.64,36443003,2829434752.92,2.83,0.08,33183336.00
2016-05-20,78.09,36443003,2845834104.27,2.85,0.58,26870769.00
2016-05-23,78.12,36443003,2846927394.36,2.85,0.04,10358712.00
2016-05-24,80.12,36443003,2919813400.36,2.92,2.56,18115132.00
2016-05-25,80.34,36443003,2927830861.02,2.93,0.27,14180010.00
2016-05-26,80.90,36443003,2948238942.70,2.95,0.70,19885220.00
2016-05-27,81.81,36443003,2981402075.43,2.98,1.12,17204643.00
2016-05-31,81.05,36443003,2953705393.15,2.95,-0.93,18236250.00
2016-06-01,81.09,36443003,2955163113.27,2.96,0.05,10136250.00
2016-06-02,82.39,36443003,3002539017.17,3.00,1.60,24107314.00
2016-06-03,81.93,36443003,2985775235.79,2.99,-0.56,20998659.00
2016-06-06,80.79,36443003,2944230212.37,2.94,-1.39,15810603.00
2016-06-07,80.92,36443003,2948967802.76,2.95,0.16,24324552.00
2016-06-08,81.54,36443003,2971562464.62,2.97,0.77,16063380.00
2016-06-09,81.17,36443003,2958078553.51,2.96,-0.45,13815134.00
2016-06-10,80.13,36443003,2920177830.39,2.92,-1.28,12740670.00
2016-06-13,78.94,36443003,2876810656.82,2.88,-1.49,24873994.00
2016-06-14,78.97,36443003,2877903946.91,2.88,0.04,17697177.00
2016-06-15,79.81,36443003,2908516069.43,2.91,1.06,17310789.00
2016-06-16,79.63,36443003,2901956328.89,2.90,-0.23,12772652.00
2016-06-17,79.17,36443003,2885192547.51,2.89,-0.58,26118183.00
2016-06-20,80.27,36443003,2925279850.81,2.93,1.39,24851592.00
