Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2021-11-04,28.30,34113131,965401607.30,0.97,,403574980.00
2021-11-05,25.89,34113131,883188961.59,0.88,-8.52,55127577.00
2021-11-08,23.54,34113131,803023103.74,0.80,-9.08,29161352.00
2021-11-09,24.49,34113131,835430578.19,0.84,4.04,17294838.00
2021-11-10,23.49,34113131,801317447.19,0.80,-4.08,22646709.00
2021-11-11,25.04,34113131,854192800.24,0.85,6.60,12522504.00
2021-11-12,24.95,34113131,851122618.45,0.85,-0.36,6856260.00
2021-11-15,25.00,34113131,852828275.00,0.85,0.20,8460000.00
2021-11-16,25.37,34113131,865450133.47,0.87,1.48,9473158.00
2021-11-17,27.09,34113131,924124718.79,0.92,6.78,13767138.00
2021-11-18,27.50,34113131,938111102.50,0.94,1.51,14916000.00
2021-11-19,27.39,34113131,934358658.09,0.93,-0.40,6403782.00
2021-11-22,27.22,34113131,928559425.82,0.93,-0.62,6693398.00
2021-11-23,25.43,34113131,867496921.33,0.87,-6.58,11634225.00
2021-11-24,22.59,34113131,770615629.29,0.77,-11.17,12363507.00
2021-11-26,22.62,34113131,771639023.22,0.77,0.13,3519672.00
2021-11-29,20.65,34113131,704436155.15,0.70,-8.71,17763130.00
2021-11-30,18.08,34113131,616765408.48,0.62,-12.45,21757472.00
2021-12-01,17.72,34113131,604484681.32,0.60,-1.99,10164192.00
2021-12-02,16.18,34113131,551950459.58,0.55,-8.69,16129842.00
2021-12-03,14.54,34113131,496004924.74,0.50,-10.14,8248542.00
2021-12-06,14.81,34113131,505215470.11,0.51,1.86,7630112.00
2021-12-07,16.10,34113131,549221409.10,0.55,8.71,11102560.00
2021-12-08,16.11,34113131,549562540.41,0.55,0.06,5151978.00
2021-12-09,16.02,34113131,546492358.62,0.55,-0.56,3545226.00
2021-12-10,16.18,34113131,551950459.58,0.55,1.00,2634104.00
2021-12-13,14.24,34113131,485770985.44,0.49,-11.99,7893232.00
2021-12-14,15.11,34113131,515449409.41,0.52,6.11,4986300.00
2021-12-15,15.46,34113131,527389005.26,0.53,2.32,10011896.00
2021-12-16,14.54,34113131,496004924.74,0.50,-5.95,5740392.00
2021-12-17,15.07,34113131,514084884.17,0.51,3.65,16427807.00
2021-12-20,15.32,34113131,522613166.92,0.52,1.66,7227976.00
2021-12-21,14.96,34113131,510332439.76,0.51,-2.35,8947576.00
2021-12-22,15.01,34113131,512038096.31,0.51,0.33,5052366.00
2021-12-23,15.13,34113131,516131672.03,0.52,0.80,3608505.00
2021-12-27,14.83,34113131,505897732.73,0.51,-1.98,1739559.00
2021-12-28,14.60,34113131,498051712.60,0.50,-1.55,2603180.00
2021-12-29,14.83,34113131,505897732.73,0.51,1.58,3175103.00
2021-12-30,15.56,34113131,530800318.36,0.53,4.92,3342288.00
2021-12-31,15.55,34113131,530459187.05,0.53,-0.06,3136435.00
2022-01-03,15.95,34113131,544104439.45,0.54,2.57,3504215.00
2022-01-04,15.21,34113131,518860722.51,0.52,-4.64,10332153.00
2022-01-05,14.56,34113131,496687187.36,0.50,-4.27,8163792.00
2022-01-06,14.88,34113131,507603389.28,0.51,2.20,5263056.00
2022-01-07,14.93,34113131,509309045.83,0.51,0.34,6509480.00
2022-01-10,14.50,34113131,494640399.50,0.49,-2.88,4286200.00
2022-01-11,14.75,34113131,503168682.25,0.50,1.72,2121050.00
2022-01-12,14.31,34113131,488158904.61,0.49,-2.98,2082105.00
2022-01-13,13.75,34113131,469055551.25,0.47,-3.91,2238500.00
2022-01-14,13.34,34113131,455069167.54,0.46,-2.98,4623644.00
2022-01-18,12.45,34113131,424708480.95,0.42,-6.67,3259410.00
2022-01-19,12.83,34113131,437671470.73,0.44,3.05,3474364.00
2022-01-20,12.84,34113131,438012602.04,0.44,0.08,2032572.00
2022-01-21,13.12,34113131,447564278.72,0.45,2.18,5539264.00
2022-01-24,13.37,34113131,456092561.47,0.46,1.91,4654097.00
2022-01-25,13.60,34113131,463938581.60,0.46,1.72,3557760.00
2022-01-26,13.67,34113131,466326500.77,0.47,0.51,3726442.00
2022-01-27,13.67,34113131,466326500.77,0.47,0.00,3129063.00
2022-01-28,14.12,34113131,481677409.72,0.48,3.29,2572664.00
2022-01-31,15.13,34113131,516131672.03,0.52,7.15,3470822.00
2022-02-01,15.45,34113131,527047873.95,0.53,2.12,3139440.00
2022-02-02,15.18,34113131,517837328.58,0.52,-1.75,3949836.00
2022-02-03,14.65,34113131,499757369.15,0.50,-3.49,2559355.00
2022-02-04,15.63,34113131,533188237.53,0.53,6.69,4493625.00
2022-02-07,14.82,34113131,505556601.42,0.51,-5.18,3669432.00
2022-02-08,15.33,34113131,522954298.23,0.52,3.44,1204938.00
2022-02-09,15.80,34113131,538987469.80,0.54,3.07,1422000.00
2022-02-10,14.96,34113131,510332439.76,0.51,-5.32,1370336.00
2022-02-11,13.54,34113131,461891793.74,0.46,-9.49,4928560.00
2022-02-14,13.63,34113131,464961975.53,0.46,0.66,4953142.00
2022-02-15,13.68,34113131,466667632.08,0.47,0.37,1989072.00
2022-02-16,13.45,34113131,458821611.95,0.46,-1.68,1440495.00
2022-02-17,12.23,34113131,417203592.13,0.42,-9.07,2258881.00
2022-02-18,11.79,34113131,402193814.49,0.40,-3.60,4766697.00
2022-02-22,10.75,34113131,366716158.25,0.37,-8.82,4989075.00
2022-02-23,10.25,34113131,349659592.75,0.35,-4.65,5359725.00
2022-02-24,11.02,34113131,375926703.62,0.38,7.51,3642110.00
2022-02-25,11.59,34113131,395371188.29,0.40,5.17,8853601.00
2022-02-28,11.45,34113131,390595349.95,0.39,-1.21,4204440.00
2022-03-01,10.90,34113131,371833127.90,0.37,-4.80,5140440.00
2022-03-02,9.55,34113131,325780401.05,0.33,-12.39,8491860.00
2022-03-03,9.99,34113131,340790178.69,0.34,4.61,4806189.00
2022-03-04,9.62,34113131,328168320.22,0.33,-3.70,3113032.00
2022-03-07,9.69,34113131,330556239.39,0.33,0.73,2800410.00
2022-03-08,10.73,34113131,366033895.63,0.37,10.73,4382132.00
2022-03-09,11.37,34113131,387866299.47,0.39,5.96,2062518.00
2022-03-10,11.04,34113131,376608966.24,0.38,-2.90,1760880.00
2022-03-11,10.25,34113131,349659592.75,0.35,-7.16,1499575.00
2022-03-14,9.91,34113131,338061128.21,0.34,-3.32,1893801.00
2022-03-15,10.49,34113131,357846744.19,0.36,5.85,1666861.00
2022-03-16,10.99,34113131,374903309.69,0.37,4.77,3257436.00
2022-03-17,11.21,34113131,382408198.51,0.38,2.00,1876554.00
2022-03-18,12.28,34113131,418909248.68,0.42,9.55,2323376.00
2022-03-21,12.31,34113131,419932642.61,0.42,0.24,2971634.00
2022-03-22,12.33,34113131,420614905.23,0.42,0.16,1689210.00
2022-03-23,12.24,34113131,417544723.44,0.42,-0.73,1474920.00
2022-03-24,12.64,34113131,431189975.84,0.43,3.27,3621360.00
2022-03-25,11.97,34113131,408334178.07,0.41,-5.30,1662633.00
2022-03-28,11.80,34113131,402534945.80,0.40,-1.42,1012440.00
2022-03-29,12.64,34113131,431189975.84,0.43,7.12,1023840.00
2022-03-30,12.31,34113131,419932642.61,0.42,-2.61,1178067.00
2022-03-31,11.99,34113131,409016440.69,0.41,-2.60,816519.00
2022-04-01,11.90,34113131,405946258.90,0.41,-0.75,1364930.00
2022-04-04,12.58,34113131,429143187.98,0.43,5.71,1366188.00
2022-04-05,12.19,34113131,415839066.89,0.42,-3.10,1567634.00
2022-04-06,11.26,34113131,384113855.06,0.38,-7.63,1938972.00
2022-04-07,10.66,34113131,363645976.46,0.36,-5.33,1249352.00
2022-04-08,10.30,34113131,351365249.30,0.35,-3.38,1322520.00
2022-04-11,10.13,34113131,345566017.03,0.35,-1.65,1236873.00
2022-04-12,9.72,34113131,331579633.32,0.33,-4.05,2694384.00
2022-04-13,10.19,34113131,347612804.89,0.35,4.84,2142957.00
2022-04-14,9.84,34113131,335673209.04,0.34,-3.43,974160.00
2022-04-18,9.73,34113131,331920764.63,0.33,-1.12,1064462.00
2022-04-19,10.13,34113131,345566017.03,0.35,4.11,1532669.00
2022-04-20,9.91,34113131,338061128.21,0.34,-2.17,1548933.00
2022-04-21,9.77,34113131,333285289.87,0.33,-1.41,1269123.00
2022-04-22,9.34,34113131,318616643.54,0.32,-4.40,2181824.00
2022-04-25,9.83,34113131,335332077.73,0.34,5.25,2548919.00
2022-04-26,9.43,34113131,321686825.33,0.32,-4.07,1389982.00
2022-04-27,9.35,34113131,318957774.85,0.32,-0.85,1093015.00
2022-04-28,9.76,34113131,332944158.56,0.33,4.39,2356064.00
2022-04-29,9.90,34113131,337719996.90,0.34,1.43,1754280.00
2022-05-02,10.35,34113131,353070905.85,0.35,4.55,3268530.00
2022-05-03,10.52,34113131,358870138.12,0.36,1.64,2783592.00
2022-05-04,10.25,34113131,349659592.75,0.35,-2.57,9088675.00
2022-05-05,9.70,34113131,330897370.70,0.33,-5.37,9006450.00
2022-05-06,8.20,34113131,279727674.20,0.28,-15.46,12009720.00
2022-05-09,7.94,34113131,270858260.14,0.27,-3.17,2764708.00
2022-05-10,7.58,34113131,258577532.98,0.26,-4.53,2888738.00
2022-05-11,7.38,34113131,251754906.78,0.25,-2.64,2757906.00
2022-05-12,8.52,34113131,290643876.12,0.29,15.45,3327912.00
2022-05-13,9.13,34113131,311452886.03,0.31,7.16,2253284.00
2022-05-16,9.41,34113131,321004562.71,0.32,3.07,2004330.00
2022-05-17,10.30,34113131,351365249.30,0.35,9.46,2523500.00
2022-05-18,10.16,34113131,346589410.96,0.35,-1.36,1900936.00
2022-05-19,10.29,34113131,351024117.99,0.35,1.28,2470629.00
2022-05-20,10.35,34113131,353070905.85,0.35,0.58,2518155.00
2022-05-23,10.15,34113131,346248279.65,0.35,-1.93,1753920.00
2022-05-24,9.80,34113131,334308683.80,0.33,-3.45,1938440.00
2022-05-25,10.00,34113131,341131310.00,0.34,2.04,2185000.00
