Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2000-01-03,4.72,52773512,249090976.64,0.25,,15576.00
2000-01-04,4.72,52773512,249090976.64,0.25,0.00,63248.00
2000-01-05,4.72,52773512,249090976.64,0.25,0.00,0.00
2000-01-06,4.76,52773512,251201917.12,0.25,0.85,27132.00
2000-01-07,4.93,52773512,260173414.16,0.26,3.57,1491325.00
2000-01-10,4.93,52773512,260173414.16,0.26,0.00,58174.00
2000-01-11,5.04,52773512,265978500.48,0.27,2.23,64512.00
2000-01-12,4.93,52773512,260173414.16,0.26,-2.18,65076.00
2000-01-13,5.02,52773512,264923030.24,0.26,1.83,1506.00
2000-01-14,5.66,52773512,298698077.92,0.30,12.75,153386.00
2000-01-18,6.00,52773512,316641072.00,0.32,6.01,174000.00
2000-01-19,5.88,52773512,310308250.56,0.31,-2.00,204624.00
2000-01-20,5.62,52773512,296587137.44,0.30,-4.42,110714.00
2000-01-21,5.75,52773512,303447694.00,0.30,2.31,37375.00
2000-01-24,5.58,52773512,294476196.96,0.29,-2.96,87606.00
2000-01-25,5.66,52773512,298698077.92,0.30,1.43,18678.00
2000-01-26,5.66,52773512,298698077.92,0.30,0.00,20942.00
2000-01-27,5.58,52773512,294476196.96,0.29,-1.41,17298.00
2000-01-28,5.66,52773512,298698077.92,0.30,1.43,16980.00
2000-01-31,5.58,52773512,294476196.96,0.29,-1.41,12276.00
2000-02-01,5.66,52773512,298698077.92,0.30,1.43,10754.00
2000-02-02,5.66,52773512,298698077.92,0.30,0.00,24338.00
2000-02-03,5.66,52773512,298698077.92,0.30,0.00,130180.00
2000-02-04,5.49,52773512,289726580.88,0.29,-3.00,75762.00
2000-02-07,5.58,52773512,294476196.96,0.29,1.64,27900.00
2000-02-08,5.58,52773512,294476196.96,0.29,0.00,39618.00
2000-02-09,5.66,52773512,298698077.92,0.30,1.43,74712.00
2000-02-10,5.40,52773512,284976964.80,0.28,-4.59,25380.00
2000-02-11,5.66,52773512,298698077.92,0.30,4.81,50374.00
2000-02-14,5.73,52773512,302392223.76,0.30,1.24,84804.00
2000-02-15,5.83,52773512,307669574.96,0.31,1.75,282172.00
2000-02-16,6.05,52773512,319279747.60,0.32,3.77,240790.00
2000-02-17,6.22,52773512,328251244.64,0.33,2.81,75884.00
2000-02-18,6.51,52773512,343555563.12,0.34,4.66,235662.00
2000-02-22,6.52,52773512,344083298.24,0.34,0.15,192992.00
2000-02-23,6.61,52773512,348832914.32,0.35,1.38,136827.00
2000-02-24,6.69,52773512,353054795.28,0.35,1.21,206721.00
2000-02-25,6.86,52773512,362026292.32,0.36,2.54,148176.00
2000-02-28,6.85,52773512,361498557.20,0.36,-0.15,71240.00
2000-02-29,6.61,52773512,348832914.32,0.35,-3.50,40982.00
2000-03-01,6.69,52773512,353054795.28,0.35,1.21,80949.00
2000-03-02,6.69,52773512,353054795.28,0.35,0.00,298374.00
2000-03-03,6.82,52773512,359915351.84,0.36,1.94,130262.00
2000-03-06,6.69,52773512,353054795.28,0.35,-1.91,75597.00
2000-03-07,6.69,52773512,353054795.28,0.35,0.00,197355.00
2000-03-08,6.52,52773512,344083298.24,0.34,-2.54,142136.00
2000-03-09,6.22,52773512,328251244.64,0.33,-4.60,72152.00
2000-03-10,6.09,52773512,321390688.08,0.32,-2.09,37149.00
2000-03-13,5.70,52773512,300809018.40,0.30,-6.40,1047660.00
2000-03-14,5.75,52773512,303447694.00,0.30,0.88,73025.00
2000-03-15,5.89,52773512,310835985.68,0.31,2.43,77159.00
2000-03-16,5.98,52773512,315585601.76,0.32,1.53,808496.00
2000-03-17,5.80,52773512,306086369.60,0.31,-3.01,2320.00
2000-03-20,6.02,52773512,317696542.24,0.32,3.79,5418.00
2000-03-21,6.41,52773512,338278211.92,0.34,6.48,63459.00
2000-03-22,6.24,52773512,329306714.88,0.33,-2.65,200928.00
2000-03-23,6.15,52773512,324557098.80,0.32,-1.44,184500.00
2000-03-24,6.15,52773512,324557098.80,0.32,0.00,1230.00
2000-03-27,6.15,52773512,324557098.80,0.32,0.00,49815.00
2000-03-28,6.15,52773512,324557098.80,0.32,0.00,3690.00
2000-03-29,6.32,52773512,333528595.84,0.33,2.76,42976.00
2000-03-30,6.24,52773512,329306714.88,0.33,-1.27,36192.00
2000-03-31,7.53,52773512,397384545.36,0.40,20.67,228912.00
2000-04-03,7.32,52773512,386302107.84,0.39,-2.79,85644.00
2000-04-04,7.84,52773512,413744334.08,0.41,7.10,109760.00
2000-04-05,7.36,52773512,388413048.32,0.39,-6.12,127328.00
2000-04-06,7.62,52773512,402134161.44,0.40,3.53,15240.00
2000-04-07,7.53,52773512,397384545.36,0.40,-1.18,18825.00
2000-04-10,7.53,52773512,397384545.36,0.40,0.00,83583.00
2000-04-11,7.53,52773512,397384545.36,0.40,0.00,67017.00
2000-04-12,7.19,52773512,379441551.28,0.38,-4.52,202758.00
2000-04-13,7.28,52773512,384191167.36,0.38,1.25,585312.00
2000-04-14,7.28,52773512,384191167.36,0.38,0.00,288288.00
2000-04-17,7.23,52773512,381552491.76,0.38,-0.69,1866063.00
2000-04-18,7.23,52773512,381552491.76,0.38,0.00,74469.00
2000-04-19,7.10,52773512,374691935.20,0.37,-1.80,130640.00
2000-04-20,6.93,52773512,365720438.16,0.37,-2.39,265419.00
2000-04-24,6.80,52773512,358859881.60,0.36,-1.88,646680.00
2000-04-25,6.80,52773512,358859881.60,0.36,0.00,16320.00
2000-04-26,6.76,52773512,356748941.12,0.36,-0.59,55432.00
2000-04-27,6.63,52773512,349888384.56,0.35,-1.92,117351.00
2000-04-28,6.50,52773512,343027828.00,0.34,-1.96,39000.00
2000-05-01,6.50,52773512,343027828.00,0.34,0.00,240500.00
2000-05-02,6.24,52773512,329306714.88,0.33,-4.00,3744.00
2000-05-03,6.24,52773512,329306714.88,0.33,0.00,59280.00
2000-05-04,6.18,52773512,326140304.16,0.33,-0.96,40170.00
2000-05-05,6.24,52773512,329306714.88,0.33,0.97,624.00
2000-05-08,6.06,52773512,319807482.72,0.32,-2.88,23028.00
2000-05-09,5.93,52773512,312946926.16,0.31,-2.15,25499.00
2000-05-10,6.06,52773512,319807482.72,0.32,2.19,59388.00
2000-05-11,6.24,52773512,329306714.88,0.33,2.97,31200.00
2000-05-12,6.15,52773512,324557098.80,0.32,-1.44,11070.00
2000-05-15,6.32,52773512,333528595.84,0.33,2.76,6952.00
2000-05-16,6.24,52773512,329306714.88,0.33,-1.27,43056.00
2000-05-17,6.06,52773512,319807482.72,0.32,-2.88,4848.00
2000-05-18,6.06,52773512,319807482.72,0.32,0.00,6060.00
2000-05-19,6.19,52773512,326668039.28,0.33,2.15,27855.00
2000-05-22,5.98,52773512,315585601.76,0.32,-3.39,12558.00
2000-05-23,5.98,52773512,315585601.76,0.32,0.00,13754.00
2000-05-24,6.06,52773512,319807482.72,0.32,1.34,15756.00
2000-05-25,6.03,52773512,318224277.36,0.32,-0.50,21105.00
2000-05-26,6.21,52773512,327723509.52,0.33,2.99,1863.00
2000-05-30,6.12,52773512,322973893.44,0.32,-1.45,3672.00
2000-05-31,6.21,52773512,327723509.52,0.33,1.47,59616.00
2000-06-01,6.03,52773512,318224277.36,0.32,-2.90,12663.00
2000-06-02,5.93,52773512,312946926.16,0.31,-1.66,91915.00
2000-06-05,5.77,52773512,304503164.24,0.30,-2.70,33466.00
2000-06-06,5.77,52773512,304503164.24,0.30,0.00,0.00
2000-06-07,5.77,52773512,304503164.24,0.30,0.00,0.00
2000-06-08,6.03,52773512,318224277.36,0.32,4.51,1206.00
2000-06-09,6.03,52773512,318224277.36,0.32,0.00,0.00
2000-06-12,6.16,52773512,325084833.92,0.33,2.16,11704.00
2000-06-13,6.03,52773512,318224277.36,0.32,-2.11,19296.00
2000-06-14,5.90,52773512,311363720.80,0.31,-2.16,10030.00
2000-06-15,5.90,52773512,311363720.80,0.31,0.00,0.00
2000-06-16,5.94,52773512,313474661.28,0.31,0.68,73656.00
2000-06-19,5.94,52773512,313474661.28,0.31,0.00,51084.00
2000-06-20,5.94,52773512,313474661.28,0.31,0.00,3564.00
2000-06-21,5.86,52773512,309252780.32,0.31,-1.35,23440.00
2000-06-22,5.94,52773512,313474661.28,0.31,1.37,4158.00
2000-06-23,5.94,52773512,313474661.28,0.31,0.00,47520.00
2000-06-26,5.86,52773512,309252780.32,0.31,-1.35,276006.00
2000-06-27,5.99,52773512,316113336.88,0.32,2.22,220432.00
2000-06-28,6.21,52773512,327723509.52,0.33,3.67,98118.00
2000-06-29,6.21,52773512,327723509.52,0.33,0.00,1863.00
2000-06-30,7.34,52773512,387357578.08,0.39,18.20,520406.00
2000-07-03,7.34,52773512,387357578.08,0.39,0.00,0.00
2000-07-05,6.99,52773512,368886848.88,0.37,-4.77,57318.00
2000-07-06,6.82,52773512,359915351.84,0.36,-2.43,129580.00
2000-07-07,6.73,52773512,355165735.76,0.36,-1.32,158155.00
2000-07-10,6.38,52773512,336695006.56,0.34,-5.20,1160522.00
2000-07-11,6.38,52773512,336695006.56,0.34,0.00,12760.00
2000-07-12,6.34,52773512,334584066.08,0.33,-0.63,98904.00
2000-07-13,6.29,52773512,331945390.48,0.33,-0.79,17612.00
2000-07-14,6.21,52773512,327723509.52,0.33,-1.27,6831.00
2000-07-17,6.56,52773512,346194238.72,0.35,5.64,53792.00
2000-07-18,6.56,52773512,346194238.72,0.35,0.00,0.00
2000-07-19,6.29,52773512,331945390.48,0.33,-4.12,6290.00
2000-07-20,6.21,52773512,327723509.52,0.33,-1.27,29187.00
2000-07-21,5.94,52773512,313474661.28,0.31,-4.35,21384.00
2000-07-24,5.86,52773512,309252780.32,0.31,-1.35,14650.00
2000-07-25,5.94,52773512,313474661.28,0.31,1.37,30294.00
2000-07-26,6.38,52773512,336695006.56,0.34,7.41,96338.00
2000-07-27,6.12,52773512,322973893.44,0.32,-4.08,6732.00
2000-07-28,6.03,52773512,318224277.36,0.32,-1.47,404613.00
2000-07-31,6.99,52773512,368886848.88,0.37,15.92,250242.00
2000-08-01,6.29,52773512,331945390.48,0.33,-10.01,269841.00
2000-08-02,6.47,52773512,341444622.64,0.34,2.86,19410.00
2000-08-03,6.38,52773512,336695006.56,0.34,-1.39,7656.00
2000-08-04,6.25,52773512,329834450.00,0.33,-2.04,321875.00
2000-08-07,6.01,52773512,317168807.12,0.32,-3.84,218163.00
2000-08-08,6.34,52773512,334584066.08,0.33,5.49,41844.00
2000-08-09,6.38,52773512,336695006.56,0.34,0.63,180554.00
2000-08-10,6.18,52773512,326140304.16,0.33,-3.13,92700.00
2000-08-11,5.86,52773512,309252780.32,0.31,-5.18,22854.00
2000-08-14,6.12,52773512,322973893.44,0.32,4.44,12240.00
2000-08-15,5.94,52773512,313474661.28,0.31,-2.94,10098.00
2000-08-16,5.91,52773512,311891455.92,0.31,-0.51,8274.00
2000-08-17,5.82,52773512,307141839.84,0.31,-1.52,26190.00
2000-08-18,5.96,52773512,314530131.52,0.31,2.41,30396.00
2000-08-21,5.78,52773512,305030899.36,0.31,-3.02,31212.00
2000-08-22,5.91,52773512,311891455.92,0.31,2.25,2955.00
2000-08-23,5.90,52773512,311363720.80,0.31,-0.17,63130.00
2000-08-24,5.65,52773512,298170342.80,0.30,-4.24,125430.00
2000-08-25,5.65,52773512,298170342.80,0.30,0.00,42375.00
2000-08-28,5.91,52773512,311891455.92,0.31,4.60,9456.00
2000-08-29,5.99,52773512,316113336.88,0.32,1.35,35940.00
2000-08-30,5.96,52773512,314530131.52,0.31,-0.50,17284.00
2000-08-31,6.09,52773512,321390688.08,0.32,2.18,57246.00
2000-09-01,6.24,52773512,329306714.88,0.33,2.46,13104.00
2000-09-05,6.09,52773512,321390688.08,0.32,-2.40,31668.00
2000-09-06,6.44,52773512,339861417.28,0.34,5.75,21896.00
2000-09-07,6.13,52773512,323501628.56,0.32,-4.81,49653.00
2000-09-08,6.18,52773512,326140304.16,0.33,0.82,6180.00
2000-09-11,6.18,52773512,326140304.16,0.33,0.00,13596.00
2000-09-12,6.09,52773512,321390688.08,0.32,-1.46,11571.00
2000-09-13,6.09,52773512,321390688.08,0.32,0.00,9744.00
2000-09-14,6.09,52773512,321390688.08,0.32,0.00,9744.00
2000-09-15,6.00,52773512,316641072.00,0.32,-1.48,217200.00
2000-09-18,6.04,52773512,318752012.48,0.32,0.67,94224.00
2000-09-19,6.13,52773512,323501628.56,0.32,1.49,326116.00
2000-09-20,6.00,52773512,316641072.00,0.32,-2.12,140400.00
2000-09-21,6.13,52773512,323501628.56,0.32,2.17,17164.00
2000-09-22,6.13,52773512,323501628.56,0.32,0.00,1226.00
2000-09-25,6.18,52773512,326140304.16,0.33,0.82,32136.00
2000-09-26,6.18,52773512,326140304.16,0.33,0.00,158208.00
2000-09-27,6.09,52773512,321390688.08,0.32,-1.46,20706.00
2000-09-28,6.09,52773512,321390688.08,0.32,0.00,139461.00
2000-09-29,6.35,52773512,335111801.20,0.34,4.27,151765.00
