Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2016-01-04,9.93,31806161,315835178.73,0.32,,167817.00
2016-01-05,10.03,31806161,319015794.83,0.32,1.01,201603.00
2016-01-06,10.04,31806161,319333856.44,0.32,0.10,57228.00
2016-01-07,9.83,31806161,312654562.63,0.31,-2.09,179889.00
2016-01-08,9.68,31806161,307883638.48,0.31,-1.53,97768.00
2016-01-11,9.41,31806161,299295975.01,0.30,-2.79,473323.00
2016-01-12,9.63,31806161,306293330.43,0.31,2.34,213786.00
2016-01-13,9.35,31806161,297387605.35,0.30,-2.91,201025.00
2016-01-14,9.36,31806161,297705666.96,0.30,0.11,231192.00
2016-01-15,9.20,31806161,292616681.20,0.29,-1.71,338560.00
2016-01-19,9.02,31806161,286891572.22,0.29,-1.96,272404.00
2016-01-20,9.02,31806161,286891572.22,0.29,0.00,365310.00
2016-01-21,8.80,31806161,279894216.80,0.28,-2.44,148720.00
2016-01-22,8.97,31806161,285301264.17,0.29,1.93,165945.00
2016-01-25,8.85,31806161,281484524.85,0.28,-1.34,178770.00
2016-01-26,8.85,31806161,281484524.85,0.28,0.00,100005.00
2016-01-27,8.88,31806161,282438709.68,0.28,0.34,543456.00
2016-01-28,9.07,31806161,288481880.27,0.29,2.14,128794.00
2016-01-29,9.24,31806161,293888927.64,0.29,1.87,91476.00
2016-02-01,9.31,31806161,296115358.91,0.30,0.76,161994.00
2016-02-02,9.56,31806161,304066899.16,0.30,2.69,623312.00
2016-02-03,9.66,31806161,307247515.26,0.31,1.05,399924.00
2016-02-04,9.77,31806161,310746192.97,0.31,1.14,136780.00
2016-02-05,9.63,31806161,306293330.43,0.31,-1.43,206082.00
2016-02-08,9.54,31806161,303430775.94,0.30,-0.93,451242.00
2016-02-09,9.35,31806161,297387605.35,0.30,-1.99,128095.00
2016-02-10,9.43,31806161,299932098.23,0.30,0.86,117875.00
2016-02-11,9.27,31806161,294843112.47,0.29,-1.70,97335.00
2016-02-12,9.30,31806161,295797297.30,0.30,0.32,42780.00
2016-02-16,9.51,31806161,302476591.11,0.30,2.26,141699.00
2016-02-17,9.73,31806161,309473946.53,0.31,2.31,713209.00
2016-02-18,9.96,31806161,316789363.56,0.32,2.36,630468.00
2016-02-19,9.95,31806161,316471301.95,0.32,-0.10,206960.00
2016-02-22,10.36,31806161,329511827.96,0.33,4.12,965552.00
2016-02-23,10.35,31806161,329193766.35,0.33,-0.10,595125.00
2016-02-24,10.56,31806161,335873060.16,0.34,2.03,366432.00
2016-02-25,10.51,31806161,334282752.11,0.33,-0.47,72519.00
2016-02-26,10.68,31806161,339689799.48,0.34,1.62,552156.00
2016-02-29,10.68,31806161,339689799.48,0.34,0.00,190104.00
2016-03-01,11.25,31806161,357819311.25,0.36,5.34,717750.00
2016-03-02,10.94,31806161,347959401.34,0.35,-2.76,278970.00
2016-03-03,10.93,31806161,347641339.73,0.35,-0.09,201112.00
2016-03-04,10.88,31806161,346051031.68,0.35,-0.46,54400.00
2016-03-07,10.67,31806161,339371737.87,0.34,-1.93,294492.00
2016-03-08,10.61,31806161,337463368.21,0.34,-0.56,1931020.00
2016-03-09,10.54,31806161,335236936.94,0.34,-0.66,121210.00
2016-03-10,10.42,31806161,331420197.62,0.33,-1.14,247996.00
2016-03-11,10.63,31806161,338099491.43,0.34,2.02,132875.00
2016-03-14,10.79,31806161,343188477.19,0.34,1.51,365781.00
2016-03-15,10.50,31806161,333964690.50,0.33,-2.69,198450.00
2016-03-16,10.65,31806161,338735614.65,0.34,1.43,93720.00
2016-03-17,10.66,31806161,339053676.26,0.34,0.09,295282.00
2016-03-18,10.67,31806161,339371737.87,0.34,0.09,144045.00
2016-03-21,10.52,31806161,334600813.72,0.33,-1.41,375564.00
2016-03-22,10.45,31806161,332374382.45,0.33,-0.67,143165.00
2016-03-23,10.23,31806161,325377027.03,0.33,-2.11,175956.00
2016-03-24,10.22,31806161,325058965.42,0.33,-0.10,179872.00
2016-03-28,10.04,31806161,319333856.44,0.32,-1.76,207828.00
2016-03-29,10.23,31806161,325377027.03,0.33,1.89,339636.00
2016-03-30,10.34,31806161,328875704.74,0.33,1.08,207834.00
2016-03-31,10.41,31806161,331102136.01,0.33,0.68,142617.00
2016-04-01,10.40,31806161,330784074.40,0.33,-0.10,70720.00
2016-04-04,10.51,31806161,334282752.11,0.33,1.06,252240.00
2016-04-05,10.39,31806161,330466012.79,0.33,-1.14,108056.00
2016-04-06,10.47,31806161,333010505.67,0.33,0.77,30363.00
2016-04-07,10.52,31806161,334600813.72,0.33,0.48,142020.00
2016-04-08,10.48,31806161,333328567.28,0.33,-0.38,79648.00
2016-04-11,10.61,31806161,337463368.21,0.34,1.24,342703.00
2016-04-12,10.68,31806161,339689799.48,0.34,0.66,240300.00
2016-04-13,10.64,31806161,338417553.04,0.34,-0.37,108528.00
2016-04-14,10.68,31806161,339689799.48,0.34,0.38,1190820.00
2016-04-15,10.61,31806161,337463368.21,0.34,-0.66,442437.00
2016-04-18,10.65,31806161,338735614.65,0.34,0.38,211935.00
2016-04-19,10.74,31806161,341598169.14,0.34,0.85,143916.00
2016-04-20,10.72,31806161,340962045.92,0.34,-0.19,114704.00
2016-04-21,10.77,31806161,342552353.97,0.34,0.47,141087.00
2016-04-22,10.72,31806161,340962045.92,0.34,-0.46,288368.00
