Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2016-01-04,5.60,33599135,188155156.00,0.19,,8288.00
2016-01-05,5.64,33599135,189499121.40,0.19,0.71,3609.60
2016-01-06,5.60,33599135,188155156.00,0.19,-0.71,336.00
2016-01-07,5.60,33599135,188155156.00,0.19,0.00,2912.00
2016-01-08,5.74,33599135,192859034.90,0.19,2.50,27552.00
2016-01-11,5.74,33599135,192859034.90,0.19,0.00,59581.20
2016-01-12,5.74,33599135,192859034.90,0.19,0.00,1722.00
2016-01-13,5.32,33599135,178747398.20,0.18,-7.32,28728.00
2016-01-14,5.83,33599135,195882957.05,0.20,9.59,14575.00
2016-01-15,5.83,33599135,195882957.05,0.20,0.00,16790.40
2016-01-19,5.78,33599135,194203000.30,0.19,-0.86,13062.80
2016-01-20,5.55,33599135,186475199.25,0.19,-3.98,222.00
2016-01-21,5.46,33599135,183451277.10,0.18,-1.62,36145.20
2016-01-22,5.69,33599135,191179078.15,0.19,4.21,3869.20
2016-01-25,5.69,33599135,191179078.15,0.19,0.00,0.00
2016-01-26,5.69,33599135,191179078.15,0.19,0.00,0.00
2016-01-27,5.69,33599135,191179078.15,0.19,0.00,0.00
2016-01-28,5.51,33599135,185131233.85,0.19,-3.16,31847.80
2016-01-29,5.64,33599135,189499121.40,0.19,2.36,2143.20
2016-02-01,5.64,33599135,189499121.40,0.19,0.00,11054.40
2016-02-02,5.60,33599135,188155156.00,0.19,-0.71,1680.00
2016-02-03,5.60,33599135,188155156.00,0.19,0.00,0.00
2016-02-04,5.74,33599135,192859034.90,0.19,2.50,4018.00
2016-02-05,5.74,33599135,192859034.90,0.19,0.00,0.00
2016-02-08,5.32,33599135,178747398.20,0.18,-7.32,25961.60
2016-02-09,5.74,33599135,192859034.90,0.19,7.89,26289.20
2016-02-10,5.74,33599135,192859034.90,0.19,0.00,0.00
2016-02-11,5.74,33599135,192859034.90,0.19,0.00,10446.80
2016-02-12,5.60,33599135,188155156.00,0.19,-2.44,1456.00
2016-02-16,5.60,33599135,188155156.00,0.19,0.00,0.00
2016-02-17,5.60,33599135,188155156.00,0.19,0.00,0.00
2016-02-18,5.55,33599135,186475199.25,0.19,-0.89,28749.00
2016-02-19,5.55,33599135,186475199.25,0.19,0.00,0.00
2016-02-22,5.69,33599135,191179078.15,0.19,2.52,34822.80
2016-02-23,5.74,33599135,192859034.90,0.19,0.88,14235.20
2016-02-24,5.64,33599135,189499121.40,0.19,-1.74,4963.20
2016-02-25,5.41,33599135,181771320.35,0.18,-4.08,3462.40
2016-02-26,5.83,33599135,195882957.05,0.20,7.76,1632.40
2016-02-29,5.88,33599135,197562913.80,0.20,0.86,17640.00
2016-03-01,5.92,33599135,198906879.20,0.20,0.68,473.60
2016-03-02,5.78,33599135,194203000.30,0.19,-2.36,6936.00
2016-03-03,5.83,33599135,195882957.05,0.20,0.87,13409.00
2016-03-04,5.78,33599135,194203000.30,0.19,-0.86,11560.00
2016-03-07,5.78,33599135,194203000.30,0.19,0.00,53638.40
2016-03-08,5.88,33599135,197562913.80,0.20,1.73,15052.80
2016-03-09,5.97,33599135,200586835.95,0.20,1.53,6567.00
2016-03-10,6.01,33599135,201930801.35,0.20,0.67,6851.40
2016-03-11,6.20,33599135,208314637.00,0.21,3.16,2232.00
2016-03-14,5.97,33599135,200586835.95,0.20,-3.71,2149.20
2016-03-15,5.88,33599135,197562913.80,0.20,-1.51,823.20
2016-03-16,6.11,33599135,205290714.85,0.21,3.91,488.80
2016-03-17,5.97,33599135,200586835.95,0.20,-2.29,119.40
2016-03-18,5.97,33599135,200586835.95,0.20,0.00,1432.80
2016-03-21,6.06,33599135,203610758.10,0.20,1.51,121.20
2016-03-22,6.48,33599135,217722394.80,0.22,6.93,469670.40
2016-03-23,5.55,33599135,186475199.25,0.19,-14.35,208347.00
2016-03-24,5.18,33599135,174043519.30,0.17,-6.67,45066.00
2016-03-28,4.90,33599135,164635761.50,0.16,-5.41,35770.00
2016-03-29,4.95,33599135,166315718.25,0.17,1.02,14553.00
2016-03-30,5.18,33599135,174043519.30,0.17,4.65,8806.00
2016-03-31,4.95,33599135,166315718.25,0.17,-4.44,23067.00
2016-04-01,5.00,33599135,167995675.00,0.17,1.01,10700.00
2016-04-04,4.95,33599135,166315718.25,0.17,-1.00,13167.00
2016-04-05,5.00,33599135,167995675.00,0.17,1.01,8600.00
2016-04-06,5.18,33599135,174043519.30,0.17,3.60,50038.80
2016-04-07,4.77,33599135,160267873.95,0.16,-7.92,24422.40
2016-04-08,4.77,33599135,160267873.95,0.16,0.00,4865.40
2016-04-11,4.72,33599135,158587917.20,0.16,-1.05,17841.60
2016-04-12,4.67,33599135,156907960.45,0.16,-1.06,20081.00
2016-04-13,4.67,33599135,156907960.45,0.16,0.00,11394.80
2016-04-14,4.72,33599135,158587917.20,0.16,1.07,6891.20
