Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2016-01-04,410.00,2285379800,937005718000.00,937.01,,104140.00
2016-01-05,432.00,2285379800,987284073600.00,987.28,5.37,177984.00
2016-01-06,444.00,2285379800,1014708631200.00,1014.71,2.78,41736.00
2016-01-07,420.00,2285379800,959859516000.00,959.86,-5.41,155820.00
2016-01-08,444.00,2285379800,1014708631200.00,1014.71,5.71,81252.00
2016-01-11,436.00,2285379800,996425592800.00,996.43,-1.80,83276.00
2016-01-12,424.00,2285379800,969001035200.00,969.00,-2.75,57240.00
2016-01-13,426.00,2285379800,973571794800.00,973.57,0.47,98832.00
2016-01-14,410.00,2285379800,937005718000.00,937.01,-3.76,80770.00
2016-01-15,378.00,2285379800,863873564400.00,863.87,-7.80,137592.00
2016-01-19,394.00,2285379800,900439641200.00,900.44,4.23,56736.00
2016-01-20,408.00,2285379800,932434958400.00,932.43,3.55,45696.00
2016-01-21,422.00,2285379800,964430275600.00,964.43,3.43,72584.00
2016-01-22,430.00,2285379800,982713314000.00,982.71,1.90,50740.00
2016-01-25,446.00,2285379800,1019279390800.00,1019.28,3.72,46384.00
2016-01-26,448.00,2285379800,1023850150400.00,1023.85,0.45,38080.00
2016-01-27,430.00,2285379800,982713314000.00,982.71,-4.02,32680.00
2016-01-28,420.00,2285379800,959859516000.00,959.86,-2.33,55020.00
2016-01-29,424.00,2285379800,969001035200.00,969.00,0.95,24592.00
2016-02-01,424.00,2285379800,969001035200.00,969.00,0.00,25864.00
2016-02-02,410.00,2285379800,937005718000.00,937.01,-3.30,26240.00
2016-02-03,384.00,2285379800,877585843200.00,877.59,-6.34,172416.00
2016-02-04,386.00,2285379800,882156602800.00,882.16,0.52,58672.00
2016-02-05,392.00,2285379800,895868881600.00,895.87,1.55,27832.00
2016-02-08,388.00,2285379800,886727362400.00,886.73,-1.02,26384.00
2016-02-09,386.00,2285379800,882156602800.00,882.16,-0.52,58672.00
2016-02-10,378.00,2285379800,863873564400.00,863.87,-2.07,90342.00
2016-02-11,370.00,2285379800,845590526000.00,845.59,-2.12,81030.00
2016-02-12,366.00,2285379800,836449006800.00,836.45,-1.08,60756.00
2016-02-16,382.00,2285379800,873015083600.00,873.02,4.37,46604.00
2016-02-17,384.00,2285379800,877585843200.00,877.59,0.52,124416.00
2016-02-18,386.00,2285379800,882156602800.00,882.16,0.52,28950.00
2016-02-19,398.00,2285379800,909581160400.00,909.58,3.11,159598.00
2016-02-22,404.00,2285379800,923293439200.00,923.29,1.51,82416.00
2016-02-23,404.00,2285379800,923293439200.00,923.29,0.00,44440.00
2016-02-24,382.00,2285379800,873015083600.00,873.02,-5.45,66086.00
2016-02-25,382.00,2285379800,873015083600.00,873.02,0.00,69906.00
2016-02-26,388.00,2285379800,886727362400.00,886.73,1.57,60528.00
2016-02-29,394.00,2285379800,900439641200.00,900.44,1.55,68950.00
2016-03-01,390.00,2285379800,891298122000.00,891.30,-1.02,119340.00
2016-03-02,394.00,2285379800,900439641200.00,900.44,1.03,141840.00
2016-03-03,400.00,2285379800,914151920000.00,914.15,1.52,174800.00
2016-03-04,404.00,2285379800,923293439200.00,923.29,1.00,61408.00
2016-03-07,414.00,2285379800,946147237200.00,946.15,2.48,198306.00
2016-03-08,420.00,2285379800,959859516000.00,959.86,1.45,226800.00
2016-03-09,410.00,2285379800,937005718000.00,937.01,-2.38,45920.00
2016-03-10,404.00,2285379800,923293439200.00,923.29,-1.46,55752.00
2016-03-11,410.00,2285379800,937005718000.00,937.01,1.49,15170.00
2016-03-14,420.00,2285379800,959859516000.00,959.86,2.44,10080.00
2016-03-15,418.00,2285379800,955288756400.00,955.29,-0.48,39292.00
2016-03-16,430.00,2285379800,982713314000.00,982.71,2.87,44720.00
2016-03-17,430.00,2285379800,982713314000.00,982.71,0.00,29670.00
2016-03-18,436.00,2285379800,996425592800.00,996.43,1.40,55808.00
2016-03-21,496.00,2285379800,1133548380800.00,1133.55,13.76,470208.00
2016-03-22,554.00,2285379800,1266100409200.00,1266.10,11.69,418270.00
2016-03-23,520.00,2285379800,1188397496000.00,1188.40,-6.14,212680.00
2016-03-24,518.00,2285379800,1183826736400.00,1183.83,-0.38,96866.00
2016-03-28,506.00,2285379800,1156402178800.00,1156.40,-2.32,60214.00
2016-03-29,510.00,2285379800,1165543698000.00,1165.54,0.79,37740.00
2016-03-30,516.00,2285379800,1179255976800.00,1179.26,1.18,89784.00
2016-03-31,492.00,2285379800,1124406861600.00,1124.41,-4.65,171708.00
2016-04-01,468.00,2285379800,1069557746400.00,1069.56,-4.88,81432.00
2016-04-04,468.00,2285379800,1069557746400.00,1069.56,0.00,83304.00
2016-04-05,468.00,2285379800,1069557746400.00,1069.56,0.00,42588.00
2016-04-06,476.00,2285379800,1087840784800.00,1087.84,1.71,82348.00
2016-04-07,472.00,2285379800,1078699265600.00,1078.70,-0.84,44368.00
2016-04-08,466.00,2285379800,1064986986800.00,1064.99,-1.27,56852.00
2016-04-11,472.00,2285379800,1078699265600.00,1078.70,1.29,25488.00
2016-04-12,466.00,2285379800,1064986986800.00,1064.99,-1.27,36348.00
2016-04-13,468.00,2285379800,1069557746400.00,1069.56,0.43,72540.00
2016-04-14,486.00,2285379800,1110694582800.00,1110.69,3.85,86508.00
2016-04-15,508.00,2285379800,1160972938400.00,1160.97,4.53,205232.00
2016-04-18,522.00,2285379800,1192968255600.00,1192.97,2.76,173304.00
2016-04-19,514.00,2285379800,1174685217200.00,1174.69,-1.53,104856.00
2016-04-20,504.00,2285379800,1151831419200.00,1151.83,-1.95,176400.00
2016-04-21,488.00,2285379800,1115265342400.00,1115.27,-3.17,77104.00
2016-04-22,482.00,2285379800,1101553063600.00,1101.55,-1.23,34704.00
2016-04-25,474.00,2285379800,1083270025200.00,1083.27,-1.66,63042.00
2016-04-26,462.00,2285379800,1055845467600.00,1055.85,-2.53,43890.00
2016-04-27,468.00,2285379800,1069557746400.00,1069.56,1.30,48204.00
2016-04-28,468.00,2285379800,1069557746400.00,1069.56,0.00,47736.00
2016-04-29,450.00,2285379800,1028420910000.00,1028.42,-3.85,65700.00
2016-05-02,436.00,2285379800,996425592800.00,996.43,-3.11,120336.00
2016-05-03,420.00,2285379800,959859516000.00,959.86,-3.67,161280.00
2016-05-04,412.00,2285379800,941576477600.00,941.58,-1.90,52736.00
2016-05-05,412.00,2285379800,941576477600.00,941.58,0.00,21836.00
2016-05-06,410.00,2285379800,937005718000.00,937.01,-0.49,42640.00
2016-05-09,420.00,2285379800,959859516000.00,959.86,2.44,23520.00
2016-05-10,418.00,2285379800,955288756400.00,955.29,-0.48,23826.00
2016-05-11,420.00,2285379800,959859516000.00,959.86,0.48,48300.00
2016-05-12,404.00,2285379800,923293439200.00,923.29,-3.81,46056.00
2016-05-13,408.00,2285379800,932434958400.00,932.43,0.99,43248.00
2016-05-16,410.00,2285379800,937005718000.00,937.01,0.49,25420.00
2016-05-17,412.00,2285379800,941576477600.00,941.58,0.49,23484.00
2016-05-18,410.00,2285379800,937005718000.00,937.01,-0.49,53710.00
2016-05-19,400.00,2285379800,914151920000.00,914.15,-2.44,133200.00
2016-05-20,412.00,2285379800,941576477600.00,941.58,3.00,45320.00
2016-05-23,416.00,2285379800,950717996800.00,950.72,0.97,58240.00
2016-05-24,416.00,2285379800,950717996800.00,950.72,0.00,53248.00
2016-05-25,410.00,2285379800,937005718000.00,937.01,-1.44,60270.00
2016-05-26,402.00,2285379800,918722679600.00,918.72,-1.95,42210.00
2016-05-27,406.00,2285379800,927864198800.00,927.86,1.00,53998.00
2016-05-31,406.00,2285379800,927864198800.00,927.86,0.00,15834.00
2016-06-01,400.00,2285379800,914151920000.00,914.15,-1.48,53600.00
