Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2012-01-27,133.08,1054483668,140330686537.44,140.33,,8293146.36
2012-01-30,136.80,1054483668,144253365782.40,144.25,2.80,1013414.40
2012-01-31,131.52,1054483668,138685692015.36,138.69,-3.86,1215507.84
2012-02-01,132.00,1054483668,139191844176.00,139.19,0.36,133056.00
2012-02-02,132.00,1054483668,139191844176.00,139.19,0.00,689700.00
2012-02-03,133.68,1054483668,140963376738.24,140.96,1.27,471222.00
2012-02-06,131.28,1054483668,138432615935.04,138.43,-1.80,511992.00
2012-02-07,131.16,1054483668,138306077894.88,138.31,-0.09,54693.72
2012-02-08,132.00,1054483668,139191844176.00,139.19,0.64,172656.00
2012-02-09,130.56,1054483668,137673387694.08,137.67,-1.09,149099.52
2012-02-10,130.80,1054483668,137926463774.40,137.93,0.18,529740.00
2012-02-13,135.84,1054483668,143241061461.12,143.24,3.85,393936.00
2012-02-14,136.68,1054483668,144126827742.24,144.13,0.62,339376.44
2012-02-15,136.08,1054483668,143494137541.44,143.49,-0.44,221130.00
2012-02-16,138.96,1054483668,146531050505.28,146.53,2.12,105331.68
2012-02-17,138.24,1054483668,145771822264.32,145.77,-0.52,344494.08
2012-02-21,132.12,1054483668,139318382216.16,139.32,-4.43,48488.04
2012-02-22,132.60,1054483668,139824534376.80,139.82,0.36,43095.00
2012-02-23,135.60,1054483668,142987985380.80,142.99,2.26,115260.00
2012-02-24,130.32,1054483668,137420311613.76,137.42,-3.89,114030.00
2012-02-27,138.00,1054483668,145518746184.00,145.52,5.89,27600.00
2012-02-28,139.20,1054483668,146784126585.60,146.78,0.87,38280.00
2012-02-29,139.20,1054483668,146784126585.60,146.78,0.00,35913.60
2012-03-01,135.60,1054483668,142987985380.80,142.99,-2.59,118650.00
2012-03-02,140.40,1054483668,148049506987.20,148.05,3.54,56160.00
2012-03-05,133.92,1054483668,141216452818.56,141.22,-4.62,193112.64
2012-03-06,133.20,1054483668,140457224577.60,140.46,-0.54,78854.40
2012-03-07,130.32,1054483668,137420311613.76,137.42,-2.16,429013.44
2012-03-08,129.84,1054483668,136914159453.12,136.91,-0.37,325638.72
2012-03-09,134.76,1054483668,142102219099.68,142.10,3.79,145945.08
2012-03-12,136.32,1054483668,143747213621.76,143.75,1.16,154450.56
2012-03-13,134.40,1054483668,141722604979.20,141.72,-1.41,199315.20
2012-03-14,132.00,1054483668,139191844176.00,139.19,-1.79,178200.00
2012-03-15,144.12,1054483668,151972186232.16,151.97,9.18,644937.00
2012-03-16,132.60,1054483668,139824534376.80,139.82,-7.99,573495.00
2012-03-19,132.24,1054483668,139444920256.32,139.44,-0.27,71674.08
2012-03-20,132.84,1054483668,140077610457.12,140.08,0.45,99630.00
2012-03-21,128.40,1054483668,135395702971.20,135.40,-3.34,215070.00
2012-03-22,127.68,1054483668,134636474730.24,134.64,-0.56,254338.56
2012-03-23,131.16,1054483668,138306077894.88,138.31,2.73,64530.72
2012-03-26,130.44,1054483668,137546849653.92,137.55,-0.55,123918.00
2012-03-27,128.88,1054483668,135901855131.84,135.90,-1.20,339341.04
2012-03-28,130.20,1054483668,137293773573.60,137.29,1.02,217043.40
2012-03-29,127.56,1054483668,134509936690.08,134.51,-2.03,376302.00
2012-03-30,131.16,1054483668,138306077894.88,138.31,2.82,5648667.72
2012-04-02,130.92,1054483668,138053001814.56,138.05,-0.18,398258.64
2012-04-03,128.76,1054483668,135775317091.68,135.78,-1.65,154512.00
2012-04-04,127.32,1054483668,134256860609.76,134.26,-1.12,131521.56
2012-04-05,127.08,1054483668,134003784529.44,134.00,-0.19,31770.00
2012-04-09,129.24,1054483668,136281469252.32,136.28,1.70,180936.00
2012-04-10,127.08,1054483668,134003784529.44,134.00,-1.67,809118.36
2012-04-11,133.32,1054483668,140583762617.76,140.58,4.91,274372.56
2012-04-12,132.00,1054483668,139191844176.00,139.19,-0.99,192456.00
2012-04-13,127.20,1054483668,134130322569.60,134.13,-3.64,104940.00
2012-04-16,123.36,1054483668,130081105284.48,130.08,-3.02,90422.88
2012-04-17,122.04,1054483668,128689186842.72,128.69,-1.07,61020.00
2012-04-18,120.84,1054483668,127423806441.12,127.42,-0.98,600212.28
2012-04-19,117.84,1054483668,124260355437.12,124.26,-2.48,108059.28
2012-04-20,118.68,1054483668,125146121718.24,125.15,0.71,167101.44
2012-04-23,117.48,1054483668,123880741316.64,123.88,-1.01,174222.84
2012-04-24,119.40,1054483668,125905349959.20,125.91,1.63,29850.00
