Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2016-01-04,766.00,730457000,559530062000.00,559.53,,49790.00
2016-01-05,850.00,730457000,620888450000.00,620.89,10.97,45050.00
2016-01-06,800.00,730457000,584365600000.00,584.37,-5.88,126400.00
2016-01-07,710.00,730457000,518624470000.00,518.62,-11.25,31950.00
2016-01-08,769.60,730457000,562159707200.00,562.16,8.39,34632.00
2016-01-11,768.00,730457000,560990976000.00,560.99,-0.21,27648.00
2016-01-12,739.60,730457000,540245997200.00,540.25,-3.70,1479.20
2016-01-13,680.00,730457000,496710760000.00,496.71,-8.06,36720.00
2016-01-14,684.00,730457000,499632588000.00,499.63,0.59,95760.00
2016-01-15,626.00,730457000,457266082000.00,457.27,-8.48,15650.00
2016-01-19,580.00,730457000,423665060000.00,423.67,-7.35,68440.00
2016-01-20,546.00,730457000,398829522000.00,398.83,-5.86,32214.00
2016-01-21,608.00,730457000,444117856000.00,444.12,11.36,121600.00
2016-01-22,630.00,730457000,460187910000.00,460.19,3.62,36540.00
2016-01-25,632.00,730457000,461648824000.00,461.65,0.32,18960.00
2016-01-26,580.00,730457000,423665060000.00,423.67,-8.23,19720.00
2016-01-27,576.00,730457000,420743232000.00,420.74,-0.69,11520.00
2016-01-28,547.20,730457000,399706070400.00,399.71,-5.00,111628.80
2016-01-29,569.60,730457000,416068307200.00,416.07,4.09,34745.60
2016-02-01,590.00,730457000,430969630000.00,430.97,3.58,23010.00
2016-02-02,564.00,730457000,411977748000.00,411.98,-4.41,2820.00
2016-02-03,560.00,730457000,409055920000.00,409.06,-0.71,7840.00
2016-02-04,570.00,730457000,416360490000.00,416.36,1.79,8550.00
2016-02-05,590.00,730457000,430969630000.00,430.97,3.51,40120.00
2016-02-08,590.00,730457000,430969630000.00,430.97,0.00,0.00
2016-02-09,520.00,730457000,379837640000.00,379.84,-11.86,17680.00
2016-02-10,502.00,730457000,366689414000.00,366.69,-3.46,36144.00
2016-02-11,485.40,730457000,354563827800.00,354.56,-3.31,29609.40
2016-02-12,490.00,730457000,357923930000.00,357.92,0.95,5880.00
2016-02-16,493.00,730457000,360115301000.00,360.12,0.61,986.00
2016-02-17,460.00,730457000,336010220000.00,336.01,-6.69,22540.00
2016-02-18,459.60,730457000,335718037200.00,335.72,-0.09,4136.40
2016-02-19,428.60,730457000,313073870200.00,313.07,-6.74,6000.40
2016-02-22,404.00,730457000,295104628000.00,295.10,-5.74,29492.00
2016-02-23,464.00,730457000,338932048000.00,338.93,14.85,65424.00
2016-02-24,503.80,730457000,368004236600.00,368.00,8.58,42823.00
2016-02-25,510.00,730457000,372533070000.00,372.53,1.23,11730.00
2016-02-26,545.40,730457000,398391247800.00,398.39,6.94,45813.60
2016-02-29,570.00,730457000,416360490000.00,416.36,4.51,45030.00
2016-03-01,580.00,730457000,423665060000.00,423.67,1.75,12180.00
2016-03-02,580.00,730457000,423665060000.00,423.67,0.00,18560.00
2016-03-03,576.00,730457000,420743232000.00,420.74,-0.69,12672.00
2016-03-04,642.00,730457000,468953394000.00,468.95,11.46,249738.00
2016-03-07,590.00,730457000,430969630000.00,430.97,-8.10,24190.00
2016-03-08,580.00,730457000,423665060000.00,423.67,-1.69,48720.00
2016-03-09,595.00,730457000,434621915000.00,434.62,2.59,40460.00
2016-03-10,572.00,730457000,417821404000.00,417.82,-3.87,29744.00
2016-03-11,560.00,730457000,409055920000.00,409.06,-2.10,78960.00
2016-03-14,570.00,730457000,416360490000.00,416.36,1.79,16530.00
2016-03-15,592.00,730457000,432430544000.00,432.43,3.86,24272.00
2016-03-16,598.00,730457000,436813286000.00,436.81,1.01,22724.00
2016-03-17,592.00,730457000,432430544000.00,432.43,-1.00,27824.00
2016-03-18,600.00,730457000,438274200000.00,438.27,1.35,37200.00
2016-03-21,594.00,730457000,433891458000.00,433.89,-1.00,7722.00
2016-03-22,576.00,730457000,420743232000.00,420.74,-3.03,11520.00
2016-03-23,580.00,730457000,423665060000.00,423.67,0.69,164140.00
2016-03-24,596.00,730457000,435352372000.00,435.35,2.76,75096.00
2016-03-28,558.00,730457000,407595006000.00,407.60,-6.38,196416.00
2016-03-29,582.00,730457000,425125974000.00,425.13,4.30,41322.00
2016-03-30,586.00,730457000,428047802000.00,428.05,0.69,4102.00
2016-03-31,586.00,730457000,428047802000.00,428.05,0.00,0.00
2016-04-01,588.00,730457000,429508716000.00,429.51,0.34,11172.00
2016-04-04,554.00,730457000,404673178000.00,404.67,-5.78,36564.00
2016-04-05,594.00,730457000,433891458000.00,433.89,7.22,29700.00
2016-04-06,600.00,730457000,438274200000.00,438.27,1.01,22200.00
