Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2021-01-28,33.00,167771817,5536469961.00,5.54,,244721400.00
2021-01-29,33.93,167771817,5692497750.81,5.69,2.82,159063840.00
2021-02-01,37.68,167771817,6321642064.56,6.32,11.05,184756344.00
2021-02-02,38.84,167771817,6516257372.28,6.52,3.08,414469408.00
2021-02-03,37.02,167771817,6210912665.34,6.21,-4.69,107698584.00
2021-02-04,39.62,167771817,6647119389.54,6.65,7.02,257058522.00
2021-02-05,39.95,167771817,6702484089.15,6.70,0.83,53692800.00
2021-02-08,40.00,167771817,6710872680.00,6.71,0.13,54828000.00
2021-02-09,38.60,167771817,6475992136.20,6.48,-3.50,55333100.00
2021-02-10,37.35,167771817,6266277364.95,6.27,-3.24,52790490.00
2021-02-11,36.35,167771817,6098505547.95,6.10,-2.68,37044285.00
2021-02-12,37.92,167771817,6361907300.64,6.36,4.32,20924256.00
2021-02-16,38.88,167771817,6522968244.96,6.52,2.53,53755488.00
2021-02-17,38.85,167771817,6517935090.45,6.52,-0.08,43205085.00
2021-02-18,38.15,167771817,6400494818.55,6.40,-1.80,43609265.00
2021-02-19,40.17,167771817,6739393888.89,6.74,5.29,71574906.00
2021-02-22,39.71,167771817,6662218853.07,6.66,-1.15,171011115.00
2021-02-23,38.77,167771817,6504513345.09,6.50,-2.37,79800291.00
2021-02-24,37.68,167771817,6321642064.56,6.32,-2.81,41779584.00
2021-02-25,34.02,167771817,5707597214.34,5.71,-9.71,68819058.00
2021-02-26,32.62,167771817,5472716670.54,5.47,-4.12,48313482.00
2021-03-01,37.00,167771817,6207557229.00,6.21,13.43,59729100.00
2021-03-02,36.30,167771817,6090116957.10,6.09,-1.89,46732620.00
2021-03-03,33.92,167771817,5690820032.64,5.69,-6.56,38346560.00
2021-03-04,32.98,167771817,5533114524.66,5.53,-2.77,54802866.00
2021-03-05,32.20,167771817,5402252507.40,5.40,-2.37,47047420.00
