Date,Close,Shares_Outstanding,Market_Cap,Market_Cap_B,Market_Cap_Change_Pct,Volume_Dollar
2020-10-16,9.68,338194399,3273721782.32,3.27,,11145552.00
2020-10-19,9.69,338194399,3277103726.31,3.28,0.10,28101.00
2020-10-20,9.80,338194399,3314305110.20,3.31,1.14,22540.00
2020-10-21,9.65,338194399,3263575950.35,3.26,-1.53,830865.00
2020-10-22,9.64,338194399,3260194006.36,3.26,-0.10,756740.00
2020-10-23,9.65,338194399,3263575950.35,3.26,0.10,142820.00
2020-10-26,9.65,338194399,3263575950.35,3.26,0.00,86850.00
2020-10-27,9.65,338194399,3263575950.35,3.26,0.00,116765.00
2020-10-28,9.60,338194399,3246666230.40,3.25,-0.52,87360.00
2020-10-29,9.62,338194399,3253430118.38,3.25,0.21,5217888.00
2020-10-30,9.60,338194399,3246666230.40,3.25,-0.21,2983680.00
2020-11-02,9.64,338194399,3260194006.36,3.26,0.42,2567132.00
2020-11-03,9.63,338194399,3256812062.37,3.26,-0.10,1249011.00
2020-11-04,9.65,338194399,3263575950.35,3.26,0.21,300115.00
2020-11-05,9.66,338194399,3266957894.34,3.27,0.10,255024.00
2020-11-06,9.65,338194399,3263575950.35,3.26,-0.10,58865.00
2020-11-09,9.67,338194399,3270339838.33,3.27,0.21,146984.00
2020-11-10,9.69,338194399,3277103726.31,3.28,0.21,3283941.00
2020-11-11,9.66,338194399,3266957894.34,3.27,-0.31,1227786.00
2020-11-12,9.69,338194399,3277103726.31,3.28,0.31,142443.00
2020-11-13,9.68,338194399,3273721782.32,3.27,-0.10,9680.00
2020-11-16,9.71,338194399,3283867614.29,3.28,0.31,3233430.00
2020-11-17,9.69,338194399,3277103726.31,3.28,-0.21,83334.00
2020-11-18,9.70,338194399,3280485670.30,3.28,0.10,10962940.00
2020-11-19,9.70,338194399,3280485670.30,3.28,0.00,643110.00
2020-11-20,9.70,338194399,3280485670.30,3.28,0.00,993280.00
2020-11-23,9.70,338194399,3280485670.30,3.28,0.00,1476340.00
2020-11-24,9.74,338194399,3294013446.26,3.29,0.41,3067126.00
2020-11-25,9.74,338194399,3294013446.26,3.29,0.00,518168.00
2020-11-27,9.80,338194399,3314305110.20,3.31,0.62,1133860.00
2020-11-30,9.82,338194399,3321068998.18,3.32,0.20,437972.00
2020-12-01,9.86,338194399,3334596774.14,3.33,0.41,24290110.00
2020-12-02,9.90,338194399,3348124550.10,3.35,0.41,748440.00
2020-12-03,9.91,338194399,3351506494.09,3.35,0.10,495500.00
2020-12-04,9.91,338194399,3351506494.09,3.35,0.00,1940378.00
2020-12-07,10.03,338194399,3392089821.97,3.39,1.21,933793.00
2020-12-08,10.02,338194399,3388707877.98,3.39,-0.10,2410812.00
2020-12-09,9.93,338194399,3358270382.07,3.36,-0.90,2388165.00
2020-12-10,9.90,338194399,3348124550.10,3.35,-0.30,11628540.00
2020-12-11,10.03,338194399,3392089821.97,3.39,1.31,9992889.00
2020-12-14,10.03,338194399,3392089821.97,3.39,0.00,3960847.00
2020-12-15,10.03,338194399,3392089821.97,3.39,0.00,2206600.00
2020-12-16,10.06,338194399,3402235653.94,3.40,0.30,1245428.00
2020-12-17,10.10,338194399,3415763429.90,3.42,0.40,2108880.00
2020-12-18,10.15,338194399,3432673149.85,3.43,0.50,1339800.00
2020-12-21,10.16,338194399,3436055093.84,3.44,0.10,1873504.00
2020-12-22,10.19,338194399,3446200925.81,3.45,0.30,3291370.00
2020-12-23,10.27,338194399,3473256477.73,3.47,0.79,6110650.00
2020-12-24,10.27,338194399,3473256477.73,3.47,0.00,6795659.00
2020-12-28,10.40,338194399,3517221749.60,3.52,1.27,11728080.00
2020-12-29,10.35,338194399,3500312029.65,3.50,-0.48,8047125.00
2020-12-30,10.35,338194399,3500312029.65,3.50,0.00,2342205.00
2020-12-31,10.30,338194399,3483402309.70,3.48,-0.48,7145110.00
2021-01-04,10.46,338194399,3537513413.54,3.54,1.55,9548934.00
2021-01-05,10.40,338194399,3517221749.60,3.52,-0.57,2111200.00
2021-01-06,10.31,338194399,3486784253.69,3.49,-0.87,2740398.00
2021-01-07,10.50,338194399,3551041189.50,3.55,1.84,4862550.00
2021-01-08,10.35,338194399,3500312029.65,3.50,-1.43,4315950.00
2021-01-11,10.44,338194399,3530749525.56,3.53,0.87,6496812.00
2021-01-12,10.69,338194399,3615298125.31,3.62,2.39,9562205.00
2021-01-13,10.54,338194399,3564568965.46,3.56,-1.40,14514634.00
2021-01-14,10.68,338194399,3611916181.32,3.61,1.33,14397708.00
2021-01-15,10.57,338194399,3574714797.43,3.57,-1.03,13270635.00
2021-01-19,10.52,338194399,3557805077.48,3.56,-0.47,9977168.00
2021-01-20,13.77,338194399,4656936874.23,4.66,30.89,262827990.00
2021-01-21,13.01,338194399,4399909130.99,4.40,-5.52,112195638.00
2021-01-22,13.24,338194399,4477693842.76,4.48,1.77,52299324.00
2021-01-25,12.56,338194399,4247721651.44,4.25,-5.14,54854544.00
2021-01-26,12.15,338194399,4109061947.85,4.11,-3.26,33082020.00
2021-01-27,11.55,338194399,3906145308.45,3.91,-4.94,50974770.00
2021-01-28,12.23,338194399,4136117499.77,4.14,5.89,48943237.00
2021-01-29,11.95,338194399,4041423068.05,4.04,-2.29,29676630.00
2021-02-01,12.97,338194399,4386381355.03,4.39,8.54,61350694.00
2021-02-02,12.74,338194399,4308596643.26,4.31,-1.77,30699578.00
2021-02-03,14.40,338194399,4869999345.60,4.87,13.03,397346400.00
2021-02-04,13.60,338194399,4599443826.40,4.60,-5.56,131173360.00
2021-02-05,13.12,338194399,4437110514.88,4.44,-3.53,71551232.00
2021-02-08,13.67,338194399,4623117434.33,4.62,4.19,51616553.00
2021-02-09,13.50,338194399,4565624386.50,4.57,-1.24,45650250.00
2021-02-10,13.13,338194399,4440492458.87,4.44,-2.74,46094178.00
2021-02-11,12.86,338194399,4349179971.14,4.35,-2.06,33522162.00
2021-02-12,13.27,338194399,4487839674.73,4.49,3.19,33184289.00
2021-02-16,13.42,338194399,4538568834.58,4.54,1.13,31723538.00
2021-02-17,13.04,338194399,4410054962.96,4.41,-2.83,27005840.00
2021-02-18,12.71,338194399,4298450811.29,4.30,-2.53,21741726.00
2021-02-19,12.58,338194399,4254485539.42,4.25,-1.02,24486970.00
2021-02-22,12.59,338194399,4257867483.41,4.26,0.08,24132512.00
2021-02-23,12.38,338194399,4186846659.62,4.19,-1.67,47347310.00
2021-02-24,12.38,338194399,4186846659.62,4.19,0.00,22223338.00
2021-02-25,12.21,338194399,4129353611.79,4.13,-1.37,41065893.00
2021-02-26,11.80,338194399,3990693908.20,3.99,-3.36,22896720.00
2021-03-01,12.04,338194399,4071860563.96,4.07,2.03,11855788.00
2021-03-02,11.67,338194399,3946728636.33,3.95,-3.07,23352837.00
2021-03-03,10.68,338194399,3611916181.32,3.61,-8.48,24810708.00
2021-03-04,10.51,338194399,3554423133.49,3.55,-1.59,33445973.00
2021-03-05,10.82,338194399,3659263397.18,3.66,2.95,58455050.00
2021-03-08,10.47,338194399,3540895357.53,3.54,-3.23,23438142.00
2021-03-09,10.85,338194399,3669409229.15,3.67,3.63,17802680.00
2021-03-10,10.80,338194399,3652499509.20,3.65,-0.46,23536440.00
2021-03-11,11.27,338194399,3811450876.73,3.81,4.35,41989766.00
2021-03-12,11.45,338194399,3872325868.55,3.87,1.60,15921225.00
2021-03-15,12.00,338194399,4058332788.00,4.06,4.80,20980800.00
2021-03-16,11.93,338194399,4034659180.07,4.03,-0.58,23658383.00
2021-03-17,11.59,338194399,3919673084.41,3.92,-2.85,16034765.00
2021-03-18,11.13,338194399,3764103660.87,3.76,-3.97,14108388.00
2021-03-19,10.96,338194399,3706610613.04,3.71,-1.53,9696312.00
2021-03-22,10.90,338194399,3686318949.10,3.69,-0.55,8493280.00
2021-03-23,10.52,338194399,3557805077.48,3.56,-3.49,15023612.00
2021-03-24,10.38,338194399,3510457861.62,3.51,-1.33,41598888.00
2021-03-25,10.48,338194399,3544277301.52,3.54,0.96,33299152.00
2021-03-26,10.80,338194399,3652499509.20,3.65,3.05,14112360.00
2021-03-29,10.41,338194399,3520603693.59,3.52,-3.61,10346499.00
2021-03-30,10.39,338194399,3513839805.61,3.51,-0.19,10473120.00
2021-03-31,10.57,338194399,3574714797.43,3.57,1.73,11653425.00
2021-04-01,10.40,338194399,3517221749.60,3.52,-1.61,12797200.00
2021-04-05,10.44,338194399,3530749525.56,3.53,0.38,10156032.00
2021-04-06,10.31,338194399,3486784253.69,3.49,-1.25,7568571.00
2021-04-07,10.68,338194399,3611916181.32,3.61,3.59,10894668.00
2021-04-08,10.80,338194399,3652499509.20,3.65,1.12,6760800.00
2021-04-09,10.75,338194399,3635589789.25,3.64,-0.46,4656900.00
2021-04-12,10.56,338194399,3571332853.44,3.57,-1.77,2337984.00
2021-04-13,10.51,338194399,3554423133.49,3.55,-0.47,3641715.00
2021-04-14,10.41,338194399,3520603693.59,3.52,-0.95,3713247.00
2021-04-15,10.30,338194399,3483402309.70,3.48,-1.06,9143310.00
2021-04-16,10.20,338194399,3449582869.80,3.45,-0.97,12711240.00
2021-04-19,10.19,338194399,3446200925.81,3.45,-0.10,10286805.00
2021-04-20,10.18,338194399,3442818981.82,3.44,-0.10,11411780.00
2021-04-21,10.16,338194399,3436055093.84,3.44,-0.20,11770360.00
2021-04-22,10.26,338194399,3469874533.74,3.47,0.98,6433020.00
2021-04-23,10.22,338194399,3456346757.78,3.46,-0.39,7825454.00
2021-04-26,10.15,338194399,3432673149.85,3.43,-0.68,6705090.00
2021-04-27,10.09,338194399,3412381485.91,3.41,-0.59,7661337.00
2021-04-28,10.13,338194399,3425909261.87,3.43,0.40,7399965.00
2021-04-29,10.03,338194399,3392089821.97,3.39,-0.99,24191357.00
2021-04-30,10.06,338194399,3402235653.94,3.40,0.30,13502532.00
2021-05-03,10.06,338194399,3402235653.94,3.40,0.00,5429382.00
2021-05-04,10.28,338194399,3476638421.72,3.48,2.19,15907272.00
2021-05-05,10.15,338194399,3432673149.85,3.43,-1.26,15659420.00
2021-05-06,10.08,338194399,3408999541.92,3.41,-0.69,13772304.00
2021-05-07,10.08,338194399,3408999541.92,3.41,0.00,13483008.00
2021-05-10,10.03,338194399,3392089821.97,3.39,-0.50,23900487.00
2021-05-11,9.88,338194399,3341360662.12,3.34,-1.50,16876028.00
2021-05-12,9.93,338194399,3358270382.07,3.36,0.51,22336542.00
2021-05-13,9.90,338194399,3348124550.10,3.35,-0.30,15166800.00
2021-05-14,9.93,338194399,3358270382.07,3.36,0.30,21174732.00
2021-05-17,9.89,338194399,3344742606.11,3.34,-0.40,9169019.00
2021-05-18,9.98,338194399,3375180102.02,3.38,0.91,3925134.00
2021-05-19,9.90,338194399,3348124550.10,3.35,-0.80,4982670.00
2021-05-20,9.90,338194399,3348124550.10,3.35,0.00,4822290.00
2021-05-21,9.91,338194399,3351506494.09,3.35,0.10,4789503.00
2021-05-24,9.92,338194399,3354888438.08,3.35,0.10,2928384.00
2021-05-25,9.92,338194399,3354888438.08,3.35,0.00,5283392.00
2021-05-26,9.98,338194399,3375180102.02,3.38,0.60,6415144.00
2021-05-27,9.97,338194399,3371798158.03,3.37,-0.10,2628092.00
2021-05-28,10.00,338194399,3381943990.00,3.38,0.30,7572000.00
2021-06-01,9.96,338194399,3368416214.04,3.37,-0.40,7454064.00
2021-06-02,10.04,338194399,3395471765.96,3.40,0.80,62280128.00
2021-06-03,10.26,338194399,3469874533.74,3.47,2.19,22762836.00
2021-06-04,10.14,338194399,3429291205.86,3.43,-1.17,28980120.00
2021-06-07,10.10,338194399,3415763429.90,3.42,-0.39,17505320.00
2021-06-08,10.13,338194399,3425909261.87,3.43,0.30,29458040.00
2021-06-09,10.09,338194399,3412381485.91,3.41,-0.39,31068119.00
2021-06-10,10.16,338194399,3436055093.84,3.44,0.69,11945112.00
2021-06-11,10.32,338194399,3490166197.68,3.49,1.57,15460392.00
2021-06-14,10.10,338194399,3415763429.90,3.42,-2.13,20936290.00
2021-06-15,10.01,338194399,3385325933.99,3.39,-0.89,18764746.00
2021-06-16,10.01,338194399,3385325933.99,3.39,0.00,10944934.00
2021-06-17,10.02,338194399,3388707877.98,3.39,0.10,26109114.00
2021-06-18,9.90,338194399,3348124550.10,3.35,-1.20,23875830.00
2021-06-21,10.47,338194399,3540895357.53,3.54,5.76,27507831.00
2021-06-22,10.26,338194399,3469874533.74,3.47,-2.01,29167128.00
2021-06-23,10.39,338194399,3513839805.61,3.51,1.27,12603070.00
2021-06-24,10.51,338194399,3554423133.49,3.55,1.15,12146407.00
2021-06-25,10.76,338194399,3638971733.24,3.64,2.38,13924516.00
2021-06-28,10.60,338194399,3584860629.40,3.58,-1.49,24656660.00
2021-06-29,10.56,338194399,3571332853.44,3.57,-0.38,47478816.00
2021-06-30,10.37,338194399,3507075917.63,3.51,-1.80,27260656.00
2021-07-01,10.04,338194399,3395471765.96,3.40,-3.18,41488292.00
2021-07-02,9.92,338194399,3354888438.08,3.35,-1.20,17274688.00
2021-07-06,9.89,338194399,3344742606.11,3.34,-0.30,20533618.00
2021-07-07,9.90,338194399,3348124550.10,3.35,0.10,15550920.00
2021-07-08,9.86,338194399,3334596774.14,3.33,-0.40,30696152.00
2021-07-09,10.42,338194399,3523985637.58,3.52,5.68,22792708.00
2021-07-12,10.31,338194399,3486784253.69,3.49,-1.06,14696905.00
2021-07-13,9.78,338194399,3307541222.22,3.31,-5.14,27286200.00
2021-07-14,9.61,338194399,3250048174.39,3.25,-1.74,14205502.00
2021-07-15,9.71,338194399,3283867614.29,3.28,1.04,20505578.00
2021-07-16,9.48,338194399,3206082902.52,3.21,-2.37,14374524.00
2021-07-19,9.18,338194399,3104624582.82,3.10,-3.16,13966452.00
2021-07-20,9.33,338194399,3155353742.67,3.16,1.63,10081998.00
2021-07-21,9.80,338194399,3314305110.20,3.31,5.04,15489880.00
2021-07-22,10.26,338194399,3469874533.74,3.47,4.69,17813412.00
2021-07-23,10.18,338194399,3442818981.82,3.44,-0.78,8517606.00
2021-07-26,9.94,338194399,3361652326.06,3.36,-2.36,13371288.00
2021-07-27,9.58,338194399,3239902342.42,3.24,-3.62,14279948.00
2021-07-28,9.33,338194399,3155353742.67,3.16,-2.61,36213462.00
2021-07-29,9.33,338194399,3155353742.67,3.16,0.00,9583776.00
2021-07-30,9.44,338194399,3192555126.56,3.19,1.18,8721616.00
2021-08-02,9.77,338194399,3304159278.23,3.30,3.50,11675150.00
2021-08-03,9.58,338194399,3239902342.42,3.24,-1.94,12441546.00
2021-08-04,9.63,338194399,3256812062.37,3.26,0.52,9780228.00
