Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2000-01-03,,,,24.65,7.54,,,22915.00,1.00
2000-01-04,-0.04,-0.04,,15.68,4.98,-4.48,-1.37,21672.00,0.94
2000-01-05,0.03,0.03,,15.68,4.84,2.24,0.71,25410.00,1.29
2000-01-06,-0.00,-0.00,,12.32,3.82,-1.12,-0.35,23765.00,0.79
2000-01-07,0.03,0.03,,14.57,4.36,2.24,0.69,22988.00,0.86
2000-01-10,-0.01,-0.01,,6.73,2.03,1.13,0.34,20460.00,0.38
2000-01-11,-0.06,-0.06,,22.40,7.19,0.00,0.00,18855.00,0.49
2000-01-12,0.02,0.02,,11.20,3.53,-2.24,-0.72,17850.00,0.61
2000-01-13,-0.01,-0.01,,15.68,5.02,-3.36,-1.06,17034.00,0.62
2000-01-14,0.00,0.00,,12.32,3.94,1.12,0.36,23773.00,3.55
2000-01-18,0.03,0.02,,20.16,6.29,1.12,0.36,25376.00,1.63
2000-01-19,0.02,0.02,,10.08,3.09,-1.12,-0.35,25795.00,1.18
2000-01-20,-0.01,-0.01,,8.96,2.79,2.24,0.69,25114.00,0.67
2000-01-21,0.00,0.00,,8.96,2.79,1.12,0.35,25523.00,1.21
2000-01-24,0.00,0.00,,6.72,2.08,0.00,0.00,24338.00,0.32
2000-01-25,0.00,0.00,,13.44,4.17,3.36,1.04,25411.00,1.63
2000-01-26,0.00,0.00,,6.72,2.08,2.24,0.69,25411.00,1.00
2000-01-27,-0.01,-0.01,,5.60,1.76,1.12,0.35,25589.00,1.12
2000-01-28,0.01,0.01,,3.36,1.05,0.00,0.00,25385.00,0.86
2000-01-31,-0.01,-0.01,,10.08,3.19,-0.56,-0.18,24997.00,0.71
2000-02-01,-0.01,-0.01,0.35,8.96,2.86,-2.24,-0.71,24576.00,0.59
2000-02-02,0.00,0.00,0.33,6.72,2.13,2.24,0.71,24250.00,0.57
2000-02-03,-0.00,-0.00,0.31,4.48,1.43,0.00,0.00,23128.00,0.45
2000-02-04,-0.01,-0.01,0.31,6.72,2.16,0.00,0.00,22913.00,0.63
2000-02-07,-0.04,-0.04,0.30,17.92,5.97,2.24,0.72,22161.00,0.22
2000-02-08,0.04,0.04,0.35,15.68,5.00,0.00,0.00,22618.00,0.75
2000-02-09,-0.09,-0.09,0.41,19.05,6.64,-7.84,-2.50,22861.00,0.62
2000-02-10,-0.03,-0.03,0.41,21.28,7.66,1.12,0.39,27040.00,3.49
2000-02-11,-0.03,-0.03,0.42,15.68,5.81,-2.24,-0.81,28237.00,1.22
2000-02-14,0.06,0.06,0.48,20.16,7.03,0.00,0.00,25924.00,1.47
2000-02-15,0.03,0.03,0.49,24.65,8.33,-4.48,-1.56,25808.00,1.51
2000-02-16,-0.09,-0.09,0.56,38.09,14.11,4.48,1.51,25277.00,0.78
2000-02-17,0.01,0.01,0.57,22.40,8.19,13.44,4.98,25182.00,0.60
2000-02-18,-0.02,-0.02,0.57,17.92,6.69,6.72,2.46,24066.00,0.35
2000-02-22,-0.01,-0.01,0.57,22.41,8.48,-1.12,-0.42,24534.00,0.70
2000-02-23,-0.04,-0.04,0.58,8.97,3.54,-6.72,-2.54,25025.00,2.05
2000-02-24,-0.03,-0.03,0.58,26.89,10.96,1.12,0.44,24590.00,0.68
2000-02-25,0.03,0.03,0.61,13.45,5.30,2.24,0.91,23770.00,0.51
2000-02-28,0.06,0.06,0.66,19.09,7.09,-1.14,-0.45,23540.00,0.73
2000-02-29,0.03,0.03,0.67,13.47,4.84,-4.49,-1.67,23401.00,0.63
2000-03-01,0.06,0.06,0.71,23.58,7.99,-5.61,-2.01,23942.00,1.06
2000-03-02,-0.01,-0.01,0.71,7.86,2.69,-2.81,-0.95,24340.00,0.90
