Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.56,12.36,,,2823500.00,1.00
2016-01-05,-0.05,-0.05,,0.35,8.16,0.02,0.44,2305450.00,0.78
2016-01-06,-0.08,-0.08,,0.37,9.37,-0.09,-2.10,2621400.00,1.24
2016-01-07,0.01,0.01,,0.32,8.06,-0.17,-4.30,3094650.00,1.46
2016-01-08,-0.11,-0.11,,0.52,14.65,0.03,0.76,3202160.00,1.13
2016-01-11,-0.08,-0.09,,0.48,14.72,0.07,1.97,3011450.00,0.68
2016-01-12,-0.09,-0.09,,0.53,17.79,0.00,0.00,3028557.00,1.03
2016-01-13,-0.06,-0.06,,0.35,12.50,0.04,1.34,3002400.00,0.94
2016-01-14,0.09,0.09,,0.43,14.10,-0.01,-0.36,3000989.00,1.00
2016-01-15,0.00,0.00,,0.24,7.87,-0.21,-6.89,2967700.00,0.90
2016-01-19,0.00,0.00,,0.25,8.20,0.08,2.62,2953564.00,0.95
2016-01-20,0.07,0.06,,0.47,14.46,-0.09,-2.95,2952000.00,0.99
2016-01-21,0.05,0.05,,0.34,9.94,-0.02,-0.62,2894262.00,0.76
2016-01-22,0.04,0.04,,0.45,12.61,0.15,4.39,2975493.00,1.35
2016-01-25,-0.10,-0.10,,0.50,15.48,-0.06,-1.68,2901693.00,0.64
2016-01-26,0.08,0.07,,0.33,9.48,0.08,2.48,2791462.00,0.41
2016-01-27,0.05,0.05,,0.39,10.68,-0.05,-1.44,2745141.00,0.73
2016-01-28,0.09,0.09,,0.59,14.82,0.12,3.29,2791456.00,1.28
2016-01-29,0.19,0.17,,0.74,15.68,0.03,0.75,2913826.00,1.76
2016-02-01,-0.08,-0.08,,0.41,9.40,-0.15,-3.18,2893565.00,0.87
2016-02-02,-0.07,-0.07,1.29,0.29,7.13,-0.13,-2.98,2837160.00,0.60
2016-02-03,0.08,0.08,1.30,0.54,12.30,0.09,2.21,2913995.00,1.14
2016-02-04,0.11,0.10,1.31,1.40,28.81,0.09,2.05,3079485.00,2.13
2016-02-05,-0.06,-0.06,1.34,0.68,14.91,-0.10,-2.06,3042685.00,1.24
2016-02-08,0.05,0.05,1.28,0.74,15.42,-0.16,-3.51,3025240.00,1.09
2016-02-09,-0.08,-0.08,1.28,0.46,10.43,-0.11,-2.29,3012420.00,0.60
2016-02-10,-0.03,-0.03,1.23,0.38,8.88,-0.03,-0.68,2930900.00,0.51
2016-02-11,-0.03,-0.03,1.20,0.33,7.91,-0.01,-0.23,2898980.00,0.75
2016-02-12,0.08,0.08,1.20,0.46,10.20,0.07,1.68,2872220.00,0.85
2016-02-16,0.04,0.04,1.20,0.35,7.48,0.07,1.55,2874920.00,0.95
2016-02-17,0.12,0.11,1.24,0.78,14.86,0.11,2.35,2905830.00,1.18
2016-02-18,-0.01,-0.01,1.24,0.49,9.46,0.05,0.95,2907425.00,1.02
2016-02-19,0.15,0.14,1.32,1.27,21.31,0.15,2.90,3174220.00,2.37
2016-02-22,0.21,0.19,1.46,1.14,15.79,0.20,3.36,3452885.00,2.78
2016-02-23,-0.16,-0.17,1.55,0.85,13.93,-0.39,-5.40,3669035.00,1.69
2016-02-24,0.04,0.04,1.54,0.51,8.01,-0.19,-3.11,3780125.00,0.89
2016-02-25,0.07,0.06,1.55,0.74,10.90,-0.07,-1.10,3862350.00,0.94
2016-02-26,-0.00,-0.00,1.54,0.76,11.23,0.21,3.09,3899350.00,1.11
2016-02-29,0.06,0.05,1.43,0.52,7.27,0.14,2.07,3807915.00,0.86
2016-03-01,0.01,0.01,1.38,0.60,8.32,0.17,2.38,3798830.00,0.61
2016-03-02,0.09,0.08,1.35,0.78,9.96,0.01,0.14,3938845.00,1.14
2016-03-03,0.03,0.03,1.34,0.65,8.07,-0.06,-0.77,4013130.00,1.20
2016-03-04,0.03,0.03,1.31,0.87,10.49,0.13,1.61,3901845.00,1.11
2016-03-07,0.02,0.02,1.27,0.64,7.58,0.02,0.24,3915720.00,1.04
2016-03-08,-0.11,-0.12,1.37,0.96,12.83,-0.28,-3.32,3922110.00,0.87
2016-03-09,0.00,0.00,1.31,0.84,11.19,0.49,6.55,3960185.00,0.65
2016-03-10,0.04,0.04,1.29,0.59,7.54,-0.04,-0.53,4034850.00,0.74
2016-03-11,-0.06,-0.06,1.32,0.76,10.31,0.12,1.53,4051270.00,0.62
2016-03-14,-0.01,-0.01,1.31,0.52,7.12,-0.15,-2.04,4079255.00,0.74
2016-03-15,-0.05,-0.05,1.34,0.55,7.89,-0.19,-2.60,4089710.00,0.72
2016-03-16,0.08,0.08,1.30,0.83,11.01,-0.07,-1.00,4035395.00,0.58
2016-03-17,0.07,0.06,1.31,0.73,9.09,0.10,1.33,4015925.00,0.64
2016-03-18,-0.05,-0.06,1.25,1.01,13.31,0.10,1.25,3864985.00,1.17
2016-03-21,-0.03,-0.03,1.01,0.49,6.64,-0.05,-0.66,3508580.00,0.71
2016-03-22,-0.02,-0.02,0.83,0.25,3.44,-0.15,-2.03,3280800.00,0.50
2016-03-23,-0.08,-0.08,0.88,0.61,9.15,-0.16,-2.20,3262160.00,0.92
2016-03-24,0.04,0.04,0.86,0.58,8.37,-0.07,-1.05,3178935.00,0.62
2016-03-28,0.02,0.02,0.86,0.55,7.76,0.06,0.87,3038505.00,0.50
2016-03-29,0.00,0.00,0.84,0.53,7.46,-0.11,-1.55,2992565.00,0.79
2016-03-30,0.02,0.02,0.84,0.44,6.08,0.14,1.97,2993300.00,0.78
2016-03-31,-0.03,-0.03,0.78,0.40,5.67,-0.02,-0.28,2868650.00,0.70
2016-04-01,0.02,0.02,0.78,0.42,5.87,-0.16,-2.27,2697525.00,0.51
2016-04-04,-0.06,-0.06,0.79,0.47,6.97,-0.02,-0.28,2612360.00,1.01
2016-04-05,-0.02,-0.02,0.78,0.28,4.23,-0.08,-1.19,2470180.00,0.49
2016-04-06,-0.01,-0.01,0.68,0.39,5.93,-0.03,-0.45,2408695.00,0.91
2016-04-07,-0.03,-0.03,0.69,0.49,7.66,-0.13,-1.98,2441875.00,1.32
2016-04-08,0.04,0.04,0.69,0.32,4.81,0.20,3.12,2355190.00,0.54
2016-04-11,0.05,0.05,0.69,0.51,7.30,0.15,2.26,2333430.00,0.89
2016-04-12,-0.01,-0.01,0.69,0.35,5.05,-0.12,-1.72,2270185.00,0.77
2016-04-13,0.03,0.03,0.68,0.49,6.83,0.17,2.45,2285340.00,1.42
2016-04-14,0.00,0.00,0.61,0.36,5.01,0.10,1.39,2243905.00,0.68
2016-04-15,0.01,0.01,0.56,0.48,6.59,-0.08,-1.11,2191340.00,0.70
2016-04-18,0.02,0.02,0.53,0.56,7.55,-0.12,-1.65,2053035.00,0.85
2016-04-19,0.14,0.13,0.73,1.17,13.80,0.21,2.83,2223885.00,2.65
2016-04-20,0.00,0.00,0.72,0.59,6.92,-0.08,-0.94,2324235.00,1.57
2016-04-21,-0.02,-0.02,0.65,0.58,6.93,0.12,1.41,2293185.00,1.03
2016-04-22,-0.02,-0.02,0.65,0.69,8.37,0.00,0.00,2384560.00,1.60
2016-04-25,0.01,0.01,0.65,0.34,4.09,-0.09,-1.09,2435745.00,1.04
2016-04-26,0.03,0.03,0.65,1.02,11.92,0.11,1.32,2497420.00,1.44
2016-04-27,0.08,0.07,0.69,0.77,8.36,-0.09,-1.05,2559060.00,1.40
2016-04-28,-0.03,-0.03,0.69,0.58,6.51,0.00,0.00,2609965.00,1.16
2016-04-29,-0.01,-0.01,0.70,0.77,8.73,0.23,2.58,2700845.00,1.19
2016-05-02,-0.04,-0.04,0.68,0.64,7.58,0.04,0.45,2693395.00,0.92
2016-05-03,-0.07,-0.07,0.73,0.58,7.39,-0.10,-1.18,2789550.00,1.12
2016-05-04,-0.01,-0.01,0.74,0.56,7.24,-0.11,-1.40,2759600.00,0.57
2016-05-05,-0.03,-0.03,0.74,0.53,7.09,0.09,1.16,2744625.00,1.07
2016-05-06,0.02,0.02,0.73,0.60,7.84,-0.08,-1.07,2780840.00,0.71
2016-05-09,-0.12,-0.12,0.83,0.69,10.19,-0.26,-3.40,2812850.00,0.96
2016-05-10,0.03,0.02,0.84,0.23,3.31,0.09,1.33,2786855.00,0.44
2016-05-11,0.00,0.00,0.83,0.49,7.03,0.06,0.86,2719275.00,0.69
2016-05-12,-0.03,-0.03,0.84,0.56,8.27,0.08,1.15,2746545.00,0.75
2016-05-13,-0.03,-0.03,0.84,0.38,5.81,-0.05,-0.74,2733670.00,0.46
2016-05-16,0.00,0.00,0.84,0.41,6.24,0.15,2.29,2725200.00,0.58
2016-05-17,0.03,0.03,0.65,0.45,6.63,0.04,0.61,2558090.00,1.00
2016-05-18,-0.07,-0.07,0.68,0.50,7.90,-0.12,-1.77,2496950.00,0.97
2016-05-19,0.01,0.01,0.69,0.40,6.23,-0.11,-1.74,2472355.00,0.76
2016-05-20,-0.01,-0.01,0.69,0.36,5.66,0.06,0.93,2357045.00,0.64
2016-05-23,0.02,0.02,0.69,0.35,5.38,-0.05,-0.79,2310315.00,0.69
2016-05-24,0.02,0.02,0.69,0.24,3.60,0.05,0.77,2209395.00,0.72
2016-05-25,0.02,0.02,0.62,0.26,3.82,0.08,1.20,2112905.00,0.78
2016-05-26,-0.03,-0.03,0.62,0.59,8.97,0.17,2.50,2044910.00,0.81
2016-05-27,0.00,0.00,0.63,0.24,3.64,-0.01,-0.15,1957070.00,0.74
2016-05-31,-0.02,-0.02,0.62,0.50,7.74,0.03,0.45,1943935.00,1.14
2016-06-01,-0.03,-0.03,0.58,0.30,4.81,-0.10,-1.55,1897720.00,1.17
2016-06-02,0.03,0.03,0.61,0.35,5.43,-0.07,-1.12,1891080.00,0.77
2016-06-03,0.05,0.05,0.63,0.34,5.02,0.09,1.40,1816605.00,0.79
2016-06-06,0.06,0.06,0.67,0.36,5.01,0.06,0.89,1825325.00,1.18
2016-06-07,0.01,0.01,0.52,0.34,4.69,-0.02,-0.28,1750420.00,0.69
2016-06-08,0.01,0.01,0.51,0.40,5.49,0.21,2.90,1765595.00,0.87
2016-06-09,-0.06,-0.06,0.56,0.54,7.89,-0.15,-2.06,1788185.00,1.31
2016-06-10,-0.04,-0.04,0.57,0.26,3.96,-0.19,-2.78,1752500.00,0.77
2016-06-13,-0.03,-0.03,0.56,0.35,5.48,-0.07,-1.07,1810725.00,1.34
2016-06-14,-0.03,-0.03,0.57,0.37,5.95,-0.05,-0.78,1838280.00,1.16
2016-06-15,0.05,0.05,0.59,0.56,8.56,0.08,1.29,1832050.00,1.32
2016-06-16,-0.02,-0.02,0.54,0.33,5.14,-0.07,-1.07,1785160.00,0.83
2016-06-17,0.01,0.01,0.54,0.25,3.84,0.09,1.40,1790780.00,1.11
2016-06-20,0.01,0.01,0.54,0.24,3.65,0.10,1.54,1792295.00,0.86
2016-06-21,-0.01,-0.01,0.53,0.32,4.93,0.00,0.00,1801605.00,0.99
2016-06-22,-0.02,-0.02,0.53,0.45,7.05,0.06,0.92,1785930.00,0.71
2016-06-23,0.08,0.08,0.60,0.53,7.69,0.17,2.66,1805505.00,1.13
2016-06-24,-0.09,-0.09,0.67,0.27,4.31,-0.46,-6.68,1848705.00,1.37
2016-06-27,-0.07,-0.07,0.71,0.56,9.56,-0.13,-2.07,1877120.00,1.07
2016-06-28,0.04,0.04,0.72,0.25,4.11,0.26,4.44,1823885.00,0.63
2016-06-29,-0.00,-0.00,0.71,0.27,4.46,0.15,2.46,1797035.00,0.93
2016-06-30,0.04,0.04,0.72,0.41,6.48,0.07,1.16,1845480.00,1.31
2016-07-01,0.09,0.08,0.77,0.74,10.74,-0.01,-0.16,1901980.00,1.35
2016-07-05,-0.06,-0.06,0.76,0.35,5.39,-0.13,-1.89,1881740.00,0.93
2016-07-06,0.01,0.01,0.76,0.43,6.57,-0.07,-1.08,1917355.00,1.01
2016-07-07,-0.02,-0.02,0.76,0.59,9.20,0.03,0.46,1995000.00,1.55
2016-07-08,0.08,0.08,0.79,0.46,6.64,0.10,1.56,2021325.00,1.42
2016-07-11,0.05,0.05,0.79,0.47,6.47,0.13,1.88,2061755.00,1.05
2016-07-12,0.10,0.10,0.85,0.55,6.88,0.29,3.99,2093815.00,1.47
2016-07-13,0.03,0.03,0.84,0.42,5.12,0.13,1.62,2087720.00,0.96
2016-07-14,0.01,0.01,0.83,0.39,4.70,0.12,1.46,2054130.00,0.85
2016-07-15,0.00,0.00,0.82,0.37,4.45,-0.01,-0.12,2069375.00,0.86
2016-07-18,-0.03,-0.03,0.84,0.31,3.86,-0.09,-1.08,2053600.00,0.81
2016-07-19,-0.08,-0.08,0.90,0.67,9.07,-0.13,-1.62,2088395.00,1.07
2016-07-20,-0.03,-0.03,0.91,0.29,4.04,-0.14,-1.89,2111345.00,1.06
2016-07-21,-0.01,-0.01,0.90,0.34,4.78,0.07,0.98,2139205.00,0.85
2016-07-22,-0.02,-0.02,0.86,0.24,3.43,-0.06,-0.84,2114710.00,0.73
2016-07-25,-0.04,-0.04,0.81,0.33,4.91,-0.04,-0.57,2068620.00,0.77
2016-07-26,0.03,0.03,0.77,0.43,6.23,-0.06,-0.89,2048060.00,0.78
