Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.15,2.31,,,242.00,1.00
2016-01-05,0.00,0.00,,0.00,0.00,0.00,0.00,121.00,0.00
2016-01-06,0.15,0.14,,2.00,26.67,-1.00,-15.38,190.00,1.73
2016-01-07,0.00,0.00,,0.00,0.00,0.00,0.00,142.00,0.00
2016-01-08,-0.09,-0.09,,1.70,24.82,-0.50,-6.67,134.00,0.73
2016-01-11,0.02,0.02,,0.00,0.00,0.15,2.19,115.00,0.17
2016-01-12,-0.08,-0.08,,1.50,23.26,0.00,0.00,243.00,4.17
2016-01-13,-0.07,-0.07,,0.00,0.00,-0.45,-6.98,235.00,0.76
2016-01-14,0.08,0.08,,1.45,22.31,-0.45,-7.50,306.00,2.84
2016-01-15,0.00,0.00,,1.20,18.46,0.00,0.00,322.00,1.47
2016-01-19,0.00,0.00,,0.90,13.85,-0.90,-13.85,345.00,1.65
2016-01-20,-0.15,-0.16,,1.40,25.23,-0.85,-13.08,352.00,1.23
2016-01-21,0.26,0.23,,0.50,7.14,1.30,23.42,360.00,1.25
2016-01-22,-0.02,-0.02,,1.40,20.44,0.00,0.00,352.00,0.70
2016-01-25,-0.09,-0.09,,0.70,11.20,-1.30,-18.98,334.00,0.27
2016-01-26,0.11,0.11,,0.15,2.16,0.75,12.00,410.00,3.78
2016-01-27,0.01,0.01,,1.70,24.29,0.30,4.32,417.00,1.28
2016-01-28,0.00,0.00,,0.45,6.43,0.45,6.43,396.00,0.08
2016-01-29,0.00,0.00,,1.25,17.86,-1.25,-17.86,379.00,0.20
2016-02-01,0.00,0.00,,0.00,0.00,0.00,0.00,361.00,0.03
2016-02-02,0.00,0.00,1.45,0.00,0.00,0.00,0.00,348.00,0.00
2016-02-03,-0.17,-0.19,1.58,0.05,0.86,-1.20,-17.14,371.00,1.20
2016-02-04,0.21,0.19,1.66,1.25,17.86,-0.05,-0.86,404.00,2.49
2016-02-05,-0.01,-0.01,1.66,0.00,0.00,-0.05,-0.71,408.00,0.20
2016-02-08,0.01,0.01,1.63,0.05,0.71,0.00,0.00,428.00,1.14
2016-02-09,-0.13,-0.14,1.70,0.10,1.64,-1.00,-14.29,468.00,1.77
2016-02-10,0.02,0.02,1.67,0.25,4.00,-0.10,-1.64,428.00,0.50
2016-02-11,0.00,0.00,1.65,0.50,8.00,-0.50,-8.00,426.00,0.31
2016-02-12,0.00,0.00,1.63,0.00,0.00,0.00,0.00,386.00,0.20
2016-02-16,0.04,0.04,1.63,0.40,6.15,-0.15,-2.40,376.00,0.68
2016-02-17,0.00,0.00,1.63,0.00,0.00,0.00,0.00,352.00,0.27
2016-02-18,0.00,0.00,1.53,0.00,0.00,0.00,0.00,338.00,0.45
2016-02-19,0.00,0.00,1.22,0.00,0.00,0.00,0.00,316.00,0.03
2016-02-22,0.07,0.07,1.24,0.50,7.19,0.50,7.69,305.00,0.14
2016-02-23,-0.01,-0.01,1.19,0.05,0.72,-0.10,-1.44,302.00,0.07
2016-02-24,0.01,0.01,1.13,0.05,0.72,0.00,0.00,239.00,1.26
2016-02-25,-0.03,-0.03,1.13,0.30,4.44,-0.45,-6.47,216.00,0.31
2016-02-26,0.00,0.00,1.13,0.00,0.00,0.00,0.00,214.00,0.00
2016-02-29,0.04,0.04,1.14,0.50,7.14,-0.25,-3.70,240.00,2.41
2016-03-01,0.00,0.00,1.14,0.00,0.00,0.00,0.00,241.00,0.17
2016-03-02,-0.13,-0.14,1.23,0.90,14.75,-0.25,-3.57,261.00,1.53
2016-03-03,0.15,0.14,1.18,0.90,12.86,0.15,2.46,325.00,5.29
2016-03-04,0.16,0.15,1.07,1.25,15.43,0.00,0.00,730.00,12.49
2016-03-07,-0.14,-0.15,1.19,1.50,21.43,-0.10,-1.23,737.00,0.29
2016-03-08,0.00,0.00,1.19,0.00,0.00,0.00,0.00,781.00,1.74
2016-03-09,-0.02,-0.02,1.09,0.50,7.30,0.00,0.00,771.00,0.82
2016-03-10,-0.03,-0.03,1.10,0.00,0.00,-0.20,-2.92,761.00,0.01
2016-03-11,0.05,0.05,1.11,0.35,5.00,0.35,5.26,775.00,0.53
2016-03-14,-0.03,-0.03,1.12,1.00,14.71,0.00,0.00,864.00,2.16
2016-03-15,-0.09,-0.09,1.16,2.30,37.10,0.00,0.00,978.00,2.59
2016-03-16,0.10,0.10,1.22,0.65,9.49,0.30,4.84,1048.00,1.41
