Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2025-08-06,,,,2.00,8.73,,,6000.00,1.00
2025-08-07,-0.00,-0.00,,1.31,5.75,-1.25,-5.46,61400.00,1.90
2025-08-08,0.01,0.01,,0.52,2.26,-0.04,-0.18,94967.00,1.71
2025-08-11,-0.00,-0.00,,0.38,1.65,-0.19,-0.83,94200.00,0.98
2025-08-12,0.00,0.00,,0.30,1.30,0.00,0.00,117880.00,1.80
2025-08-13,0.00,0.00,,0.24,1.04,0.00,0.00,110883.00,0.68
2025-08-14,-0.00,-0.00,,0.27,1.17,-0.06,-0.26,114443.00,1.19
2025-08-15,0.00,0.00,,0.24,1.04,-0.11,-0.47,116062.00,1.10
2025-08-18,0.00,0.00,,0.12,0.52,-0.01,-0.04,119789.00,1.25
2025-08-19,0.01,0.01,,0.24,1.03,-0.04,-0.17,129380.00,1.67
2025-08-20,0.01,0.01,,0.65,2.75,-0.09,-0.39,138591.00,1.66
2025-08-21,-0.01,-0.01,,0.45,1.91,-0.06,-0.25,139767.00,1.09
2025-08-22,-0.00,-0.00,,0.16,0.68,0.09,0.38,135062.00,0.58
2025-08-25,0.00,0.00,,0.22,0.93,0.00,0.00,131286.00,0.63
2025-08-26,-0.01,-0.01,,0.26,1.11,-0.02,-0.08,132960.00,1.18
2025-08-27,-0.01,-0.01,,0.29,1.25,0.06,0.26,142775.00,2.03
2025-08-28,0.01,0.01,,0.34,1.45,-0.12,-0.52,155653.00,2.32
2025-08-29,-0.03,-0.03,,0.47,2.06,-0.23,-0.98,303039.00,9.27
2025-09-02,-0.01,-0.01,,0.84,3.73,0.23,1.01,290532.00,0.23
2025-09-03,-0.00,-0.00,,0.30,1.34,-0.03,-0.13,278595.00,0.19
2025-09-04,0.00,0.00,0.14,0.17,0.75,0.04,0.18,283855.00,0.39
2025-09-05,0.01,0.01,0.14,0.17,0.75,0.07,0.31,282475.00,0.32
2025-09-08,0.00,0.00,0.14,0.11,0.48,0.05,0.22,275750.00,0.10
2025-09-09,0.01,0.01,0.14,0.44,1.92,-0.02,-0.09,274395.00,0.24
2025-09-10,0.01,0.01,0.15,0.70,3.00,-0.03,-0.13,268735.00,0.37
2025-09-11,0.00,0.00,0.15,0.41,1.75,0.04,0.17,269700.00,0.35
2025-09-12,0.00,0.00,0.15,0.39,1.67,0.10,0.43,264720.00,0.14
2025-09-15,-0.01,-0.01,0.15,0.35,1.50,0.04,0.17,258880.00,0.04
2025-09-16,0.01,0.01,0.15,0.36,1.54,-0.05,-0.21,255480.00,0.32
