Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2000-01-03,,,,0.88,15.91,,,1063500.00,1.00
2000-01-04,-0.09,-0.09,,0.39,7.72,-0.13,-2.35,577200.00,0.16
2000-01-05,-0.01,-0.01,,0.37,7.37,-0.03,-0.59,423300.00,0.27
2000-01-06,0.00,0.00,,0.16,3.19,0.00,0.00,343275.00,0.30
2000-01-07,-0.03,-0.03,,0.22,4.51,-0.16,-3.19,320280.00,0.71
2000-01-10,0.00,0.00,,0.23,4.70,0.00,0.00,290800.00,0.49
2000-01-11,-0.05,-0.05,,0.26,5.58,-0.07,-1.43,272014.00,0.59
2000-01-12,-0.04,-0.04,,0.45,10.02,-0.07,-1.50,276712.00,1.12
2000-01-13,0.01,0.01,,0.20,4.42,-0.07,-1.56,276700.00,1.00
2000-01-14,0.02,0.02,,0.14,3.05,-0.01,-0.22,274410.00,0.92
2000-01-18,0.01,0.01,,0.13,2.81,0.06,1.31,258136.00,0.37
2000-01-19,0.05,0.04,,0.31,6.42,-0.07,-1.52,242200.00,0.28
2000-01-20,-0.02,-0.02,,0.12,2.53,-0.01,-0.21,230931.00,0.41
2000-01-21,0.02,0.02,,0.15,3.11,0.02,0.42,221314.00,0.44
2000-01-24,-0.06,-0.06,,0.31,6.81,0.03,0.62,210420.00,0.28
2000-01-25,-0.02,-0.02,,0.22,4.91,0.04,0.88,202706.00,0.43
2000-01-26,-0.02,-0.02,,0.12,2.73,0.04,0.89,193147.00,0.21
2000-01-27,0.03,0.03,,0.21,4.65,0.12,2.73,183933.00,0.15
2000-01-28,-0.02,-0.02,,0.14,3.17,-0.11,-2.43,176132.00,0.20
2000-01-31,0.01,0.01,,0.17,3.81,0.14,3.17,171570.00,0.49
2000-02-01,0.08,0.07,0.58,0.53,11.04,0.00,0.00,125880.00,1.19
2000-02-02,0.04,0.04,0.52,0.45,9.00,0.16,3.33,143850.00,3.13
2000-02-03,-0.01,-0.01,0.52,0.12,2.42,0.07,1.40,140310.00,0.32
2000-02-04,-0.03,-0.03,0.53,0.19,3.96,-0.03,-0.60,140760.00,0.80
2000-02-07,0.02,0.02,0.53,0.28,5.73,0.16,3.33,131655.00,0.35
2000-02-08,0.03,0.03,0.54,0.23,4.58,-0.09,-1.84,131145.00,1.02
2000-02-09,-0.03,-0.03,0.52,0.34,6.95,0.12,2.39,130290.00,1.09
2000-02-10,-0.02,-0.02,0.50,0.16,3.35,0.00,0.00,116130.00,0.23
