Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2023-06-28,,,,0.02,0.20,,,80100.00,1.00
2023-06-29,0.00,0.00,,0.02,0.20,0.00,0.00,153800.00,1.48
2023-06-30,0.00,0.00,,0.02,0.20,0.01,0.10,176400.00,1.26
2023-07-03,0.00,0.00,,0.01,0.10,0.01,0.10,134925.00,0.08
2023-07-05,0.00,0.00,,0.01,0.10,0.01,0.10,115280.00,0.32
2023-07-06,0.00,0.00,,0.01,0.10,0.00,0.00,97800.00,0.11
2023-07-07,0.00,0.00,,0.01,0.10,0.00,0.00,97200.00,0.96
2023-07-10,0.00,0.00,,0.02,0.20,-0.01,-0.10,122700.00,2.45
2023-07-11,0.00,0.00,,0.02,0.20,-0.02,-0.20,125867.00,1.20
2023-07-12,0.00,0.00,,0.02,0.20,0.01,0.10,146910.00,2.29
2023-07-13,0.00,0.00,,0.01,0.10,0.00,0.00,152764.00,1.38
2023-07-14,0.00,0.00,,0.00,0.00,0.00,0.00,140033.00,0.00
2023-07-17,0.00,0.00,,0.01,0.10,0.00,0.00,129323.00,0.01
2023-07-18,0.00,0.00,,0.04,0.39,-0.02,-0.20,131943.00,1.26
2023-07-19,-0.00,-0.00,,0.00,0.00,-0.01,-0.10,123193.00,0.01
2023-07-20,0.00,0.00,,0.01,0.10,0.01,0.10,115750.00,0.04
2023-07-21,0.00,0.00,,0.00,0.00,0.00,0.00,108941.00,0.00
2023-07-24,-0.00,-0.00,,0.02,0.20,0.01,0.10,112239.00,1.50
2023-07-25,0.00,0.00,,0.00,0.00,0.00,0.00,106332.00,0.00
2023-07-26,0.00,0.00,,0.02,0.20,0.02,0.20,112610.00,2.06
2023-07-27,0.00,0.00,0.01,0.01,0.10,0.00,0.00,121320.00,2.10
2023-07-28,-0.00,-0.00,0.01,0.04,0.39,0.03,0.29,113605.00,0.64
2023-07-31,0.00,0.00,0.01,0.02,0.20,0.01,0.10,103345.00,0.16
2023-08-01,0.00,0.00,0.01,0.03,0.29,0.01,0.10,103135.00,0.06
2023-08-02,-0.00,-0.00,0.01,0.02,0.20,0.00,0.00,111420.00,1.82
2023-08-03,0.00,0.00,0.01,0.02,0.20,0.01,0.10,111065.00,0.03
2023-08-04,0.00,0.00,0.01,0.09,0.88,0.08,0.78,106560.00,0.03
2023-08-07,0.00,0.00,0.01,0.00,0.00,0.00,0.00,91560.00,0.01
