Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2020-09-25,,,,5.80,22.14,,,2828000.00,1.00
2020-09-28,0.06,0.06,,6.19,22.27,-0.84,-3.21,1639400.00,0.27
2020-09-29,0.04,0.04,,3.99,13.83,-0.47,-1.69,1234467.00,0.34
2020-09-30,0.04,0.04,,3.11,10.32,-0.44,-1.53,958250.00,0.14
2020-10-01,0.11,0.11,,4.37,13.04,1.32,4.38,1011280.00,1.21
2020-10-02,-0.01,-0.01,,4.86,14.72,-0.57,-1.70,880417.00,0.26
2020-10-05,0.05,0.05,,3.66,10.57,0.35,1.06,801586.00,0.41
2020-10-06,0.14,0.13,,7.03,17.78,0.39,1.13,728775.00,0.30
2020-10-07,0.14,0.13,,10.67,23.62,0.35,0.89,706400.00,0.75
2020-10-08,-0.04,-0.04,,5.29,12.24,1.17,2.59,650230.00,0.22
2020-10-09,0.01,0.01,,6.58,15.10,-0.31,-0.72,601591.00,0.19
2020-10-12,0.01,0.01,,2.70,6.11,0.06,0.14,558633.00,0.15
2020-10-13,-0.12,-0.13,,7.28,18.70,1.98,4.48,524838.00,0.23
2020-10-14,-0.10,-0.11,,7.39,21.11,0.79,2.03,499993.00,0.35
2020-10-15,-0.03,-0.03,,3.52,10.35,-0.56,-1.60,473293.00,0.21
2020-10-16,-0.09,-0.09,,3.87,12.48,0.04,0.12,450500.00,0.24
2020-10-19,0.05,0.05,,2.52,7.71,0.54,1.74,431053.00,0.28
2020-10-20,-0.11,-0.12,,4.43,15.27,-0.65,-1.99,418350.00,0.48
2020-10-21,-0.01,-0.01,,1.95,6.77,0.17,0.59,406021.00,0.45
2020-10-22,0.03,0.03,,3.47,11.72,0.07,0.24,393230.00,0.38
2020-10-23,0.01,0.01,1.22,1.99,6.62,0.24,0.81,258570.00,0.52
2020-10-26,0.08,0.07,1.23,2.76,8.53,0.04,0.13,241755.00,0.47
2020-10-27,0.14,0.13,1.31,6.39,17.39,-0.01,-0.03,228945.00,0.74
2020-10-28,-0.02,-0.02,1.31,3.81,10.58,-0.65,-1.77,231840.00,0.81
2020-10-29,-0.03,-0.03,1.26,2.65,7.62,0.07,0.19,173375.00,0.31
2020-10-30,0.01,0.01,1.26,1.94,5.51,0.00,0.00,170770.00,1.02
2020-11-02,-0.01,-0.01,1.25,2.88,8.28,1.53,4.34,159005.00,0.59
2020-11-03,0.04,0.04,1.15,2.19,6.07,0.14,0.40,156295.00,1.06
2020-11-04,0.14,0.14,1.15,5.88,14.25,0.35,0.97,135515.00,0.83
2020-11-05,0.12,0.11,1.21,9.26,20.12,0.05,0.12,137105.00,1.29
2020-11-06,-0.05,-0.05,1.23,4.11,9.37,-1.01,-2.19,135020.00,0.54
2020-11-09,-0.05,-0.06,1.24,5.00,12.05,0.45,1.03,137530.00,0.99
2020-11-10,-0.05,-0.05,1.18,4.33,10.95,-1.00,-2.41,134960.00,0.50
2020-11-11,0.01,0.01,1.11,3.20,7.98,-0.37,-0.94,128715.00,0.40
2020-11-12,0.06,0.06,1.11,3.48,8.18,-0.45,-1.12,126370.00,0.42
2020-11-13,0.12,0.12,1.11,6.30,13.17,0.45,1.06,126915.00,0.94
2020-11-16,0.00,0.00,1.11,3.01,6.29,0.17,0.36,123955.00,0.49
2020-11-17,0.08,0.08,1.01,5.62,10.87,-0.46,-0.96,120010.00,1.03
2020-11-18,0.02,0.02,1.00,5.96,11.27,0.00,0.00,116780.00,1.02
2020-11-19,0.04,0.04,1.00,4.99,9.08,-0.22,-0.42,112560.00,0.58
2020-11-20,-0.06,-0.06,1.05,3.79,7.33,-1.57,-2.86,110215.00,0.80
2020-11-23,-0.06,-0.06,1.08,6.16,12.66,0.45,0.87,109025.00,0.83
2020-11-24,-0.04,-0.04,1.01,5.03,10.72,0.27,0.56,105715.00,0.97
2020-11-25,-0.03,-0.03,1.02,3.54,7.81,-0.44,-0.94,100765.00,0.88
2020-11-27,0.05,0.05,1.01,3.49,7.32,0.04,0.09,100075.00,0.40
2020-11-30,0.08,0.08,1.03,6.85,13.31,0.40,0.84,101570.00,2.01
2020-12-01,-0.01,-0.01,1.03,3.89,7.63,1.82,3.54,106385.00,1.78
