Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.21,1.22,,,149900.00,1.00
2016-01-05,0.01,0.01,,0.37,2.13,0.00,0.00,125300.00,0.80
2016-01-06,-0.01,-0.01,,0.30,1.74,-0.16,-0.92,123267.00,0.97
2016-01-07,-0.03,-0.03,,0.50,2.99,-0.18,-1.04,128875.00,1.13
2016-01-08,-0.03,-0.03,,0.62,3.80,0.03,0.18,133580.00,1.14
2016-01-11,0.00,0.00,,0.52,3.17,-0.01,-0.06,132967.00,0.98
2016-01-12,-0.01,-0.01,,0.54,3.34,0.09,0.55,129071.00,0.82
2016-01-13,-0.03,-0.03,,0.84,5.37,0.03,0.19,127950.00,0.94
2016-01-14,0.00,0.00,,0.90,5.73,0.11,0.70,127300.00,0.96
2016-01-15,-0.02,-0.02,,0.82,5.35,-0.38,-2.42,125870.00,0.90
2016-01-19,-0.01,-0.01,,0.43,2.82,0.15,0.98,124818.00,0.92
2016-01-20,0.01,0.01,,0.43,2.79,-0.16,-1.05,136100.00,1.91
2016-01-21,-0.01,-0.01,,0.37,2.43,0.09,0.58,133477.00,0.76
2016-01-22,0.01,0.01,,0.36,2.33,0.10,0.66,136279.00,1.27
2016-01-25,-0.02,-0.02,,0.31,2.04,-0.04,-0.26,133307.00,0.69
2016-01-26,0.01,0.01,,0.31,2.01,0.14,0.92,133025.00,0.97
2016-01-27,0.09,0.09,,2.07,12.30,2.11,13.70,156353.00,3.39
2016-01-28,-0.04,-0.04,,1.51,9.38,0.07,0.42,157872.00,1.16
2016-01-29,0.02,0.02,,0.47,2.88,0.09,0.56,155589.00,0.74
2016-02-01,-0.02,-0.02,,0.45,2.81,-0.03,-0.18,153485.00,0.74
2016-02-02,0.01,0.01,0.46,0.46,2.85,-0.14,-0.87,153755.00,1.01
2016-02-03,-0.01,-0.01,0.45,0.31,1.94,0.05,0.31,160270.00,1.44
2016-02-04,-0.01,-0.01,0.45,0.47,2.98,0.04,0.25,160735.00,0.80
2016-02-05,-0.02,-0.02,0.45,0.68,4.39,0.01,0.06,162690.00,1.14
2016-02-08,0.01,0.01,0.44,0.66,4.23,-0.15,-0.97,161610.00,0.81
2016-02-09,-0.02,-0.02,0.44,0.40,2.61,-0.19,-1.22,159950.00,0.60
2016-02-10,-0.01,-0.01,0.44,0.64,4.22,0.03,0.20,157350.00,0.34
2016-02-11,-0.02,-0.02,0.43,0.29,1.95,-0.23,-1.52,158010.00,0.84
2016-02-12,0.03,0.03,0.45,0.68,4.43,0.11,0.74,156300.00,0.56
2016-02-16,0.02,0.02,0.45,0.89,5.69,0.08,0.52,155550.00,0.63
2016-02-17,0.00,0.00,0.44,0.30,1.91,0.04,0.26,155710.00,0.75
2016-02-18,0.00,0.00,0.44,0.47,3.00,-0.08,-0.51,150770.00,1.07
2016-02-19,-0.02,-0.02,0.45,0.65,4.23,0.00,0.00,152985.00,0.96
2016-02-22,0.00,0.00,0.45,0.48,3.11,0.10,0.65,148390.00,0.54
2016-02-23,0.01,0.01,0.44,0.38,2.45,0.04,0.26,149420.00,0.75
2016-02-24,0.00,0.00,0.44,0.24,1.55,-0.04,-0.26,149425.00,0.86
2016-02-25,0.01,0.01,0.28,0.27,1.71,0.03,0.19,126470.00,0.56
2016-02-26,0.01,0.01,0.24,0.29,1.82,0.04,0.25,120740.00,0.57
2016-02-29,-0.00,-0.00,0.23,0.25,1.57,0.01,0.06,121545.00,1.07
2016-03-01,0.01,0.01,0.22,0.28,1.74,0.10,0.63,120375.00,0.75
2016-03-02,-0.01,-0.01,0.22,0.24,1.50,0.03,0.19,119750.00,1.19
2016-03-03,0.01,0.01,0.22,0.26,1.62,0.02,0.13,113455.00,0.93
2016-03-04,-0.01,-0.01,0.22,0.26,1.63,-0.12,-0.75,116340.00,1.60
2016-03-07,0.00,0.00,0.21,0.33,2.07,0.00,0.00,113610.00,1.15
2016-03-08,-0.03,-0.03,0.23,0.54,3.48,-0.01,-0.06,115135.00,1.40
2016-03-09,0.01,0.01,0.23,0.23,1.47,0.03,0.19,114530.00,0.74
2016-03-10,0.02,0.02,0.23,0.53,3.33,0.02,0.13,119425.00,1.27
2016-03-11,0.03,0.02,0.23,0.88,5.39,0.03,0.19,120915.00,1.35
2016-03-14,-0.00,-0.00,0.20,0.21,1.29,-0.09,-0.55,120320.00,0.63
2016-03-15,-0.01,-0.01,0.20,0.29,1.79,0.01,0.06,121475.00,1.00
2016-03-16,-0.01,-0.01,0.20,0.34,2.11,-0.05,-0.31,122000.00,1.05
2016-03-17,0.01,0.01,0.20,1.07,6.57,-0.04,-0.25,117625.00,0.63
2016-03-18,0.01,0.01,0.19,0.42,2.56,0.07,0.43,116525.00,1.07
2016-03-21,0.00,0.00,0.19,0.31,1.88,-0.07,-0.43,119555.00,1.18
2016-03-22,-0.00,-0.00,0.19,0.28,1.71,-0.14,-0.85,116320.00,0.41
2016-03-23,-0.02,-0.02,0.20,0.26,1.61,-0.04,-0.24,113555.00,0.65
2016-03-24,0.01,0.01,0.20,0.77,4.73,-0.10,-0.62,114880.00,0.84
2016-03-28,0.01,0.01,0.20,0.33,2.01,0.02,0.12,117915.00,1.10
2016-03-29,0.02,0.02,0.21,0.51,3.05,-0.10,-0.61,117115.00,0.98
2016-03-30,-0.00,-0.00,0.20,0.13,0.78,-0.04,-0.24,118175.00,0.94
2016-03-31,-0.00,-0.00,0.20,0.24,1.45,-0.06,-0.36,130275.00,2.95
2016-04-01,0.02,0.02,0.21,0.72,4.24,-0.19,-1.14,135110.00,1.49
2016-04-04,-0.00,-0.00,0.21,0.15,0.89,-0.03,-0.18,131995.00,0.94
2016-04-05,-0.03,-0.03,0.24,0.51,3.12,-0.17,-1.01,130245.00,0.73
2016-04-06,-0.00,-0.00,0.22,0.24,1.47,0.01,0.06,124210.00,0.33
2016-04-07,0.01,0.01,0.22,0.31,1.88,-0.14,-0.86,125535.00,0.89
2016-04-08,0.01,0.01,0.21,0.20,1.21,0.02,0.12,123150.00,0.84
2016-04-11,-0.01,-0.01,0.20,0.40,2.45,-0.03,-0.18,118920.00,0.66
2016-04-12,0.02,0.02,0.21,0.34,2.05,0.05,0.31,124595.00,1.52
2016-04-13,0.03,0.03,0.23,0.54,3.17,0.01,0.06,128690.00,1.58
2016-04-14,0.01,0.01,0.23,0.35,2.03,0.02,0.12,128675.00,0.99
2016-04-15,-0.00,-0.00,0.23,0.14,0.82,-0.08,-0.46,128780.00,0.59
2016-04-18,-0.00,-0.00,0.23,0.24,1.41,-0.12,-0.70,125730.00,0.50
2016-04-19,0.01,0.01,0.23,0.36,2.09,-0.02,-0.12,122710.00,0.66
2016-04-20,-0.00,-0.00,0.23,0.21,1.22,-0.05,-0.29,123460.00,0.51
2016-04-21,0.01,0.01,0.22,0.48,2.75,-0.12,-0.70,127485.00,1.21
2016-04-22,0.01,0.01,0.22,0.21,1.19,0.08,0.46,128550.00,0.92
2016-04-25,0.01,0.01,0.22,0.46,2.57,0.02,0.11,129805.00,1.19
2016-04-26,-0.02,-0.02,0.23,1.29,7.33,0.36,2.01,143890.00,2.75
2016-04-27,-0.00,-0.00,0.23,0.71,4.05,-0.10,-0.57,151060.00,1.69
2016-04-28,-0.01,-0.01,0.23,0.38,2.20,-0.09,-0.51,150920.00,2.53
2016-04-29,-0.01,-0.01,0.22,0.38,2.21,-0.06,-0.35,147145.00,0.86
2016-05-02,-0.01,-0.01,0.23,0.32,1.88,-0.01,-0.06,145180.00,0.58
