Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2017-09-15,,,,1.01,8.42,,,82000.00,1.00
2017-09-18,-0.05,-0.05,,0.84,7.39,-0.63,-5.25,83100.00,1.01
2017-09-19,-0.01,-0.01,,1.18,10.44,-0.02,-0.18,81867.00,0.97
2017-09-20,0.03,0.03,,0.70,5.99,0.20,1.77,72400.00,0.61
2017-09-21,0.00,0.00,,0.74,6.30,0.06,0.51,62440.00,0.36
2017-09-22,0.01,0.01,,0.75,6.35,0.28,2.39,54400.00,0.26
2017-09-25,-0.03,-0.03,,0.64,5.56,0.01,0.08,53057.00,0.85
2017-09-26,-0.01,-0.01,,0.30,2.63,0.01,0.09,47725.00,0.22
2017-09-27,0.01,0.01,,0.58,5.02,-0.10,-0.88,45644.00,0.64
2017-09-28,-0.02,-0.02,,0.74,6.55,0.19,1.65,44160.00,0.70
2017-09-29,-0.02,-0.02,,0.57,5.14,0.07,0.62,42709.00,0.66
2017-10-02,0.03,0.03,,0.48,4.21,0.37,3.34,41092.00,0.57
2017-10-03,0.03,0.03,,0.23,1.97,0.34,2.98,38654.00,0.24
2017-10-04,-0.02,-0.02,,0.25,2.17,0.04,0.34,36843.00,0.36
2017-10-05,0.02,0.02,,0.54,4.60,0.10,0.87,36093.00,0.71
2017-10-06,0.00,0.00,,0.56,4.75,0.19,1.62,35019.00,0.54
2017-10-09,0.03,0.03,,1.67,13.72,-0.25,-2.12,36429.00,1.62
2017-10-10,-0.01,-0.01,,1.28,10.62,0.63,5.18,37694.00,1.57
2017-10-11,-0.00,-0.00,,0.58,4.82,-0.15,-1.24,38742.00,1.49
2017-10-12,0.03,0.03,,1.40,11.34,0.17,1.41,40980.00,2.04
2017-10-13,-0.03,-0.03,0.37,0.40,3.32,0.01,0.08,38640.00,0.91
2017-10-16,-0.12,-0.13,0.55,2.05,19.41,0.00,0.00,42535.00,3.81
2017-10-17,-0.00,-0.00,0.55,0.56,5.31,0.00,0.00,41590.00,1.45
2017-10-18,-0.02,-0.02,0.53,1.97,19.02,-0.46,-4.36,43045.00,1.70
2017-10-19,0.00,0.00,0.53,0.78,7.50,-0.47,-4.54,42670.00,0.35
2017-10-20,0.00,0.00,0.53,0.43,4.12,0.05,0.48,42580.00,0.29
2017-10-23,-0.02,-0.02,0.53,0.72,7.07,-0.05,-0.48,41475.00,0.55
2017-10-24,-0.00,-0.00,0.53,0.31,3.06,-0.28,-2.75,41605.00,0.31
2017-10-25,-0.02,-0.03,0.53,0.39,3.94,-0.26,-2.56,40975.00,0.40
2017-10-26,-0.01,-0.01,0.53,0.49,4.98,0.11,1.11,39875.00,0.22
2017-10-27,-0.02,-0.02,0.53,0.54,5.60,-0.17,-1.73,39560.00,0.55
