Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2021-06-18,,,,6.41,32.96,,,8810500.00,1.00
2021-06-21,0.02,0.02,,2.11,10.61,1.35,6.94,5481900.00,0.39
2021-06-22,-0.05,-0.06,,2.00,10.63,0.13,0.65,3982933.00,0.25
2021-06-23,-0.02,-0.02,,1.03,5.60,0.00,0.00,3123425.00,0.17
2021-06-24,-0.02,-0.02,,1.10,6.11,0.05,0.27,2583260.00,0.16
2021-06-25,-0.06,-0.06,,1.09,6.43,-0.31,-1.72,2276917.00,0.33
2021-06-28,0.08,0.08,,1.15,6.27,0.42,2.48,2051486.00,0.34
2021-06-29,-0.02,-0.02,,1.16,6.47,0.32,1.75,1871012.00,0.32
2021-06-30,0.03,0.03,,0.80,4.32,-0.04,-0.22,1690611.00,0.15
2021-07-01,-0.04,-0.04,,1.72,9.66,0.01,0.05,1560260.00,0.25
2021-07-02,0.01,0.01,,0.70,3.88,0.28,1.57,1445127.00,0.20
2021-07-06,-0.01,-0.01,,1.18,6.61,0.85,4.71,1344525.00,0.18
2021-07-07,-0.02,-0.02,,0.97,5.54,-0.01,-0.06,1258823.00,0.18
2021-07-08,0.11,0.11,,3.36,17.25,-0.34,-1.94,1227500.00,0.67
2021-07-09,-0.05,-0.05,,1.15,6.19,-0.03,-0.15,1175400.00,0.38
2021-07-12,0.02,0.02,,0.73,3.84,0.31,1.67,1114844.00,0.19
2021-07-13,-0.01,-0.01,,2.45,13.05,0.45,2.37,1125694.00,1.15
2021-07-14,-0.05,-0.05,,1.68,9.43,0.15,0.80,1091428.00,0.47
2021-07-15,0.02,0.02,,0.85,4.70,-0.05,-0.28,1053332.00,0.35
2021-07-16,-0.04,-0.04,,1.02,5.87,0.00,0.00,1012110.00,0.23
2021-07-19,-0.02,-0.02,0.71,0.67,3.94,-0.13,-0.75,588415.00,0.57
2021-07-20,0.03,0.03,0.72,0.75,4.26,0.08,0.47,488725.00,0.33
2021-07-21,-0.03,-0.03,0.70,0.60,3.53,-0.13,-0.74,453650.00,0.62
2021-07-22,0.02,0.02,0.70,0.63,3.65,0.10,0.59,433525.00,0.33
2021-07-23,0.01,0.01,0.70,0.41,2.36,-0.07,-0.41,416620.00,0.20
2021-07-26,-0.07,-0.07,0.71,1.81,11.14,0.46,2.65,407905.00,1.40
2021-07-27,0.00,0.00,0.63,1.12,6.88,0.75,4.62,393895.00,1.06
2021-07-28,-0.00,-0.00,0.63,0.71,4.37,0.01,0.06,377160.00,0.72
2021-07-29,-0.01,-0.01,0.62,0.43,2.68,-0.17,-1.05,377650.00,0.68
2021-07-30,-0.03,-0.04,0.62,1.70,10.97,0.06,0.37,388585.00,1.56
2021-08-02,0.01,0.01,0.61,0.78,4.99,0.30,1.94,391110.00,0.88
2021-08-03,-0.04,-0.04,0.63,0.89,5.95,0.20,1.28,387350.00,0.42
2021-08-04,-0.02,-0.02,0.63,0.67,4.58,-0.14,-0.94,388655.00,0.66
2021-08-05,0.01,0.01,0.44,0.89,6.05,-0.06,-0.41,366525.00,1.03
2021-08-06,-0.02,-0.02,0.42,1.25,8.69,0.36,2.45,362875.00,1.03
2021-08-09,-0.01,-0.01,0.41,0.68,4.76,-0.11,-0.76,366530.00,0.76
2021-08-10,0.02,0.02,0.42,0.63,4.33,0.26,1.82,311415.00,0.63
2021-08-11,-0.04,-0.04,0.41,1.24,8.89,0.26,1.79,301750.00,1.05
2021-08-12,0.01,0.01,0.41,0.70,4.96,0.29,2.08,300280.00,1.13
2021-08-13,-0.03,-0.03,0.40,0.95,6.98,-0.09,-0.64,306605.00,1.16
2021-08-16,0.08,0.08,0.52,2.37,16.07,-0.49,-3.60,350305.00,3.46
2021-08-17,0.04,0.04,0.53,1.60,10.40,0.13,0.88,363630.00,1.17
2021-08-18,0.02,0.02,0.53,0.63,4.01,-0.08,-0.52,361995.00,0.69
2021-08-19,-0.07,-0.07,0.58,1.20,8.24,-0.19,-1.21,361865.00,0.39
2021-08-20,0.02,0.02,0.58,0.41,2.76,0.21,1.44,365100.00,0.41
2021-08-23,0.08,0.08,0.62,1.40,8.72,0.61,4.11,370995.00,1.86
