Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2026-03-26,,,,0.22,0.30,,,2500.00,1.00
2026-03-27,-0.00,-0.00,,0.07,0.09,-0.19,-0.26,1400.00,0.21
2026-03-30,0.01,0.01,,0.20,0.27,0.52,0.70,15933.00,2.82
2026-03-31,0.01,0.01,,0.27,0.36,0.30,0.40,12275.00,0.11
2026-04-01,-0.00,-0.00,,0.17,0.23,0.16,0.21,10160.00,0.17
2026-04-02,0.00,0.00,,0.06,0.08,0.34,0.45,8733.00,0.18
2026-04-06,-0.00,-0.00,,0.17,0.23,0.00,0.00,7700.00,0.19
2026-04-07,0.00,0.00,,0.43,0.57,-0.04,-0.05,6875.00,0.16
2026-04-08,0.00,0.00,,0.11,0.15,0.33,0.44,6222.00,0.16
2026-04-09,0.00,0.00,,0.10,0.13,-0.01,-0.01,5700.00,0.18
2026-04-10,-0.00,-0.00,,0.06,0.08,-0.17,-0.23,5236.00,0.11
2026-04-13,0.00,0.00,,0.20,0.26,0.07,0.09,4983.00,0.44
2026-04-14,0.00,0.00,,0.05,0.07,0.24,0.32,4762.00,0.44
2026-04-15,-0.00,-0.00,,0.01,0.01,-0.06,-0.08,4479.00,0.18
2026-04-16,-0.00,-0.00,,0.00,0.00,-0.28,-0.37,4187.00,0.02
2026-04-17,0.01,0.01,,0.03,0.04,0.44,0.58,4088.00,0.64
2026-04-20,-0.00,-0.00,,0.12,0.16,0.03,0.04,4088.00,1.00
2026-04-21,-0.00,-0.00,,0.15,0.20,-0.19,-0.25,3878.00,0.08
2026-04-22,0.00,0.00,,0.03,0.04,0.23,0.30,3711.00,0.19
2026-04-23,-0.00,-0.00,,0.00,0.00,-0.24,-0.32,3530.00,0.03
2026-04-24,0.00,0.00,0.05,0.04,0.05,0.06,0.08,3435.00,0.17
2026-04-27,-0.00,-0.00,0.06,0.00,0.00,-0.25,-0.33,3425.00,0.03
2026-04-28,-0.00,-0.00,0.05,0.19,0.25,-0.15,-0.20,1220.00,0.74
2026-04-29,-0.01,-0.01,0.05,0.29,0.39,-0.12,-0.16,1285.00,2.02
2026-04-30,0.00,0.00,0.05,0.11,0.15,0.17,0.23,1230.00,0.49
2026-05-01,0.00,0.00,0.05,0.08,0.11,0.19,0.25,1970.00,8.32
2026-05-04,-0.00,-0.00,0.05,0.35,0.47,-0.13,-0.17,2485.00,4.75
2026-05-05,0.00,0.00,0.05,0.03,0.04,0.23,0.31,2440.00,0.08
2026-05-06,0.01,0.01,0.05,0.12,0.16,0.38,0.51,3035.00,4.25
2026-05-07,-0.00,-0.00,0.06,0.37,0.49,0.02,0.03,3205.00,1.37
2026-05-08,0.00,0.00,0.06,0.05,0.07,0.31,0.41,3215.00,0.25
2026-05-11,-0.00,-0.00,0.06,0.08,0.11,-0.13,-0.17,3150.00,0.29
2026-05-12,-0.00,-0.00,0.06,0.04,0.05,-0.26,-0.34,3100.00,0.35
2026-05-13,0.00,0.00,0.06,0.14,0.19,0.03,0.04,3150.00,0.57
2026-05-14,-0.00,-0.00,0.05,0.22,0.29,0.15,0.20,3240.00,0.59
2026-05-15,-0.01,-0.01,0.06,0.11,0.15,-0.41,-0.54,3380.00,1.60
2026-05-18,-0.00,-0.00,0.06,0.08,0.11,-0.01,-0.01,3200.00,0.16
2026-05-19,-0.01,-0.01,0.06,0.14,0.19,-0.36,-0.48,3280.00,0.58
2026-05-20,0.01,0.01,0.06,0.50,0.67,0.09,0.12,3315.00,0.42
2026-05-21,0.00,0.00,0.06,0.37,0.49,-0.27,-0.36,3730.00,2.25
2026-05-22,0.00,0.00,0.06,0.23,0.31,0.22,0.29,3915.00,1.10
2026-05-26,0.00,0.00,0.06,0.02,0.03,0.28,0.37,3925.00,0.08
2026-05-27,0.00,0.00,0.06,0.05,0.07,0.10,0.13,3965.00,0.43
2026-05-28,0.00,0.00,0.06,0.03,0.04,0.21,0.28,3855.00,0.10
2026-05-29,0.00,0.00,0.06,0.05,0.07,0.11,0.15,3935.00,0.56
2026-06-01,-0.00,-0.00,0.06,0.18,0.24,-0.27,-0.36,3190.00,0.47
2026-06-02,0.00,0.00,0.06,0.00,0.00,0.03,0.04,2670.00,0.52
2026-06-03,-0.00,-0.00,0.06,0.09,0.12,-0.11,-0.15,2700.00,0.30
