Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2024-10-16,,,,53.60,16.46,,,33680.00,1.00
2024-10-17,0.02,0.02,,36.00,10.87,2.40,0.74,18732.00,0.20
2024-10-18,0.09,0.08,,34.40,9.56,7.20,2.17,13481.00,0.22
2024-10-21,-0.01,-0.01,,34.56,9.66,-10.40,-2.89,10756.00,0.24
2024-10-22,-0.04,-0.04,,26.40,7.67,-1.60,-0.45,8965.00,0.20
2024-10-23,-0.03,-0.03,,10.96,3.28,-4.80,-1.40,7660.00,0.15
2024-10-24,-0.02,-0.02,,16.00,4.87,-8.80,-2.63,6639.00,0.08
2024-10-25,0.00,0.00,,7.84,2.38,1.60,0.49,5834.00,0.03
2024-10-28,0.01,0.01,,13.60,4.11,-8.00,-2.43,5238.00,0.09
2024-10-29,-0.01,-0.01,,5.20,1.58,-5.60,-1.69,4736.00,0.05
2024-10-30,0.01,0.01,,9.60,2.88,-2.40,-0.73,4355.00,0.13
2024-10-31,-0.00,-0.00,,16.00,4.81,-4.80,-1.44,4079.00,0.26
2024-11-01,0.00,0.00,,9.60,2.88,-4.00,-1.20,3804.00,0.13
2024-11-04,0.00,0.00,,8.80,2.63,-7.20,-2.16,3572.00,0.15
2024-11-05,-0.00,-0.00,,11.20,3.36,1.60,0.48,3365.00,0.14
2024-11-06,0.00,0.00,,11.20,3.36,-1.12,-0.34,3245.00,0.45
2024-11-07,-0.28,-0.33,,95.20,39.53,-6.40,-1.92,3678.00,2.88
2024-11-08,0.01,0.01,,8.00,3.29,-0.80,-0.33,3668.00,0.95
2024-11-11,0.02,0.02,,32.00,12.90,6.40,2.63,3526.00,0.27
2024-11-12,-0.19,-0.21,,85.52,42.42,-4.48,-1.81,3803.00,2.39
2024-11-13,-0.02,-0.02,1.23,19.04,9.64,0.00,0.00,2136.00,0.16
2024-11-14,0.16,0.15,1.39,32.00,13.94,7.20,3.64,1981.00,0.35
2024-11-15,0.13,0.12,1.44,160.00,61.54,-6.40,-2.79,8824.00,15.85
2024-11-18,0.06,0.06,1.47,75.20,27.17,-36.00,-13.85,9043.00,0.77
2024-11-19,0.14,0.13,1.55,32.00,10.15,19.20,6.94,9688.00,1.52
2024-11-20,0.02,0.02,1.55,21.60,6.75,0.00,0.00,9855.00,0.45
2024-11-21,0.04,0.04,1.56,25.44,7.61,4.80,1.50,9928.00,0.20
2024-11-22,0.16,0.15,1.65,136.00,35.12,-6.40,-1.91,11810.00,3.20
2024-11-25,0.38,0.32,2.10,159.20,29.75,-3.20,-0.83,13828.00,2.95
2024-11-26,0.09,0.09,2.11,84.00,14.38,5.52,1.03,15333.00,1.98
2024-11-27,-0.06,-0.06,2.13,79.20,14.39,-23.20,-3.97,16002.00,0.87
2024-11-29,0.03,0.03,2.13,54.40,9.58,-5.60,-1.02,16235.00,0.35
2024-12-02,-0.03,-0.03,2.14,30.40,5.50,12.00,2.11,16353.00,0.18
2024-12-03,0.03,0.03,2.13,27.20,4.80,7.20,1.30,16443.00,0.14
2024-12-04,0.02,0.02,2.13,70.40,12.21,-7.20,-1.27,17356.00,1.08
2024-12-05,0.03,0.02,2.13,52.00,8.80,11.20,1.94,17627.00,0.39
2024-12-06,-0.06,-0.06,1.81,60.80,10.95,6.40,1.08,17520.00,0.48
2024-12-09,0.10,0.09,1.82,77.20,12.66,5.60,1.01,17443.00,0.11
2024-12-10,0.02,0.02,1.82,56.00,9.02,0.00,0.00,17631.00,0.27
2024-12-11,0.08,0.08,1.58,106.40,15.89,-15.20,-2.45,17697.00,0.59
2024-12-12,-0.03,-0.03,1.59,254.40,39.26,0.00,0.00,18301.00,0.68
2024-12-13,0.17,0.16,1.60,223.84,29.51,16.00,2.47,18542.00,0.30
2024-12-16,-0.08,-0.09,1.66,96.24,13.83,0.00,0.00,11873.00,0.55
2024-12-17,-0.11,-0.11,1.75,111.20,17.87,-22.40,-3.22,11661.00,0.23
2024-12-18,-0.00,-0.00,1.73,107.20,17.27,0.80,0.13,11239.00,0.56
2024-12-19,0.09,0.08,1.73,109.60,16.25,-16.80,-2.71,12233.00,1.99
2024-12-20,0.06,0.06,1.73,86.40,12.07,-2.40,-0.36,13146.00,1.54
2024-12-23,0.07,0.07,1.68,84.00,10.97,28.00,3.91,12270.00,1.65
2024-12-24,0.03,0.03,1.09,28.00,3.55,12.00,1.57,10475.00,0.47
2024-12-26,0.05,0.04,1.07,81.60,9.90,5.60,0.71,9915.00,1.93
2024-12-27,-0.07,-0.07,1.07,118.32,15.36,-6.40,-0.78,10744.00,2.84
2024-12-30,0.07,0.07,1.09,203.20,24.64,-10.40,-1.35,11253.00,1.41
2024-12-31,0.01,0.01,1.08,76.24,9.13,11.20,1.36,11825.00,1.21
2025-01-02,0.17,0.15,1.19,224.00,22.97,4.00,0.48,12971.00,1.95
2025-01-03,-0.39,-0.50,1.92,413.68,69.97,-28.00,-2.87,12685.00,1.03
2025-01-06,0.38,0.32,2.32,183.20,22.52,188.80,31.94,12889.00,0.85
2025-01-07,0.08,0.08,2.30,160.00,18.18,-24.80,-3.05,12934.00,0.72
2025-01-08,0.10,0.09,2.30,177.60,18.42,-0.80,-0.09,13783.00,1.37
2025-01-10,0.02,0.02,2.30,182.32,18.50,0.40,0.04,14668.00,1.53
2025-01-13,0.19,0.18,2.37,210.40,17.90,22.40,2.27,16158.00,2.49
2025-01-14,-0.01,-0.01,2.36,142.40,12.26,-2.40,-0.20,16968.00,1.69
2025-01-15,-0.70,-1.21,3.48,933.60,268.28,-1.60,-0.14,21615.00,4.55
2025-01-16,-0.25,-0.29,3.59,68.00,26.15,-75.60,-21.72,22782.00,1.31
