Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.67,5.54,,,46500.00,1.00
2016-01-05,0.02,0.02,,0.53,4.29,0.00,0.00,61050.00,1.24
2016-01-06,0.01,0.01,,0.47,3.77,-0.17,-1.38,49533.00,0.53
2016-01-07,-0.02,-0.02,,0.44,3.59,-0.18,-1.44,43750.00,0.60
2016-01-08,-0.02,-0.02,,0.41,3.40,0.05,0.41,41000.00,0.73
2016-01-11,0.02,0.02,,0.75,6.10,-0.27,-2.24,38383.00,0.66
2016-01-12,-0.01,-0.01,,0.54,4.45,0.02,0.16,36643.00,0.72
2016-01-13,-0.03,-0.04,,0.53,4.53,-0.06,-0.49,34588.00,0.58
2016-01-14,-0.01,-0.01,,0.64,5.55,0.12,1.02,33156.00,0.65
2016-01-15,-0.05,-0.05,,0.61,5.58,-0.26,-2.25,32020.00,0.68
2016-01-19,-0.01,-0.01,,0.43,3.98,-0.14,-1.28,30536.00,0.51
2016-01-20,0.02,0.02,,0.63,5.72,-0.06,-0.56,30625.00,1.03
2016-01-21,-0.01,-0.01,,0.62,5.67,-0.05,-0.45,29585.00,0.58
2016-01-22,0.00,0.00,,0.17,1.55,0.08,0.73,29143.00,0.80
2016-01-25,-0.04,-0.04,,1.02,9.66,-0.01,-0.09,28607.00,0.74
2016-01-26,0.05,0.05,,1.24,11.15,0.02,0.19,28362.00,0.87
2016-01-27,-0.02,-0.02,,0.30,2.76,0.01,0.09,27553.00,0.53
2016-01-28,0.02,0.02,,0.30,2.71,0.09,0.83,27200.00,0.78
2016-01-29,0.03,0.03,,0.36,3.16,0.00,0.00,27205.00,1.00
2016-02-01,-0.02,-0.02,,0.26,2.32,-0.07,-0.61,26610.00,0.57
2016-02-02,0.01,0.01,0.41,0.42,3.70,-0.06,-0.53,25275.00,0.78
2016-02-03,0.00,0.00,0.40,0.22,1.93,0.05,0.44,22230.00,0.66
2016-02-04,0.00,0.00,0.40,0.44,3.85,-0.13,-1.14,21225.00,0.30
2016-02-05,-0.03,-0.03,0.40,0.34,3.06,-0.03,-0.26,21590.00,1.56
2016-02-08,0.03,0.03,0.42,0.44,3.84,-0.02,-0.18,20665.00,0.56
2016-02-09,0.02,0.02,0.42,0.60,5.13,-0.12,-1.05,20405.00,0.99
2016-02-10,-0.01,-0.01,0.42,0.84,7.27,0.64,5.47,19500.00,0.42
2016-02-11,0.01,0.01,0.40,0.60,5.13,-0.06,-0.52,19030.00,0.57
2016-02-12,0.00,0.00,0.40,0.36,3.07,0.10,0.86,18315.00,0.40
2016-02-16,0.01,0.01,0.34,0.37,3.14,0.09,0.77,17960.00,0.82
2016-02-17,-0.01,-0.01,0.34,0.31,2.66,0.02,0.17,17915.00,0.83
2016-02-18,-0.00,-0.00,0.34,0.35,3.01,-0.01,-0.09,16995.00,0.78
2016-02-19,0.01,0.01,0.34,0.57,4.87,0.01,0.09,17880.00,1.95
2016-02-22,-0.00,-0.00,0.34,0.26,2.23,0.14,1.20,17705.00,1.12
2016-02-23,-0.02,-0.02,0.31,0.20,1.74,-0.01,-0.09,17415.00,0.88
2016-02-24,0.02,0.02,0.26,0.37,3.16,0.21,1.83,17655.00,1.67
2016-02-25,0.01,0.01,0.25,0.13,1.10,0.05,0.43,17470.00,0.62
2016-02-26,0.01,0.01,0.24,0.29,2.43,-0.05,-0.42,17130.00,0.84
2016-02-29,-0.03,-0.03,0.25,0.63,5.43,-0.05,-0.42,16315.00,0.67
2016-03-01,0.01,0.01,0.24,0.16,1.36,0.02,0.17,15950.00,0.50
2016-03-02,0.04,0.04,0.27,0.66,5.41,-0.07,-0.60,16540.00,1.91
2016-03-03,0.02,0.02,0.28,0.63,5.05,0.12,0.98,17270.00,1.70
2016-03-04,-0.00,-0.00,0.28,0.65,5.24,0.04,0.32,17875.00,1.03
2016-03-07,-0.01,-0.01,0.26,0.45,3.65,-0.11,-0.89,16970.00,0.92
2016-03-08,-0.00,-0.00,0.24,0.15,1.22,-0.03,-0.24,17185.00,0.92
2016-03-09,-0.01,-0.01,0.24,0.41,3.37,0.17,1.38,17220.00,1.21
2016-03-10,-0.02,-0.02,0.25,0.44,3.68,-0.01,-0.08,19165.00,2.45
2016-03-11,0.00,0.00,0.24,0.22,1.84,-0.03,-0.25,20730.00,2.03
2016-03-14,-0.02,-0.02,0.25,0.33,2.81,0.08,0.67,21195.00,0.79
2016-03-15,-0.02,-0.02,0.26,0.47,4.08,0.02,0.17,21525.00,0.99
2016-03-16,0.01,0.01,0.26,0.59,5.06,0.37,3.21,23740.00,2.49
2016-03-17,0.02,0.02,0.27,0.42,3.54,0.13,1.11,24015.00,0.78
2016-03-18,0.01,0.01,0.27,0.30,2.50,0.07,0.59,25150.00,2.29
2016-03-21,-0.03,-0.03,0.29,0.57,4.88,-0.04,-0.33,25390.00,0.97
2016-03-22,-0.02,-0.02,0.29,0.49,4.28,-0.03,-0.26,25475.00,0.67
2016-03-23,0.00,0.00,0.28,0.16,1.39,0.01,0.09,25195.00,0.95
2016-03-24,0.00,0.00,0.28,0.21,1.83,0.00,0.00,25395.00,0.59
2016-03-28,-0.00,-0.00,0.28,0.22,1.92,0.05,0.44,25260.00,0.46
2016-03-29,0.03,0.03,0.27,0.32,2.72,0.00,0.00,25355.00,0.51
2016-03-30,-0.00,-0.00,0.27,0.28,2.39,-0.07,-0.60,25380.00,0.33
2016-03-31,0.01,0.01,0.23,0.14,1.19,0.06,0.51,24565.00,0.62
2016-04-01,-0.01,-0.01,0.22,0.28,2.40,0.09,0.76,23570.00,0.40
2016-04-04,-0.01,-0.01,0.22,0.22,1.91,-0.05,-0.43,23665.00,0.86
2016-04-05,0.00,0.00,0.22,0.21,1.83,-0.12,-1.04,23415.00,0.45
2016-04-06,0.00,0.00,0.22,0.15,1.30,-0.03,-0.26,23090.00,0.40
2016-04-07,-0.01,-0.01,0.22,0.15,1.31,-0.05,-0.43,22605.00,0.49
2016-04-08,0.00,0.00,0.22,0.29,2.53,0.07,0.61,20885.00,0.60
2016-04-11,0.00,0.00,0.22,0.28,2.43,0.03,0.26,19220.00,0.46
2016-04-12,0.01,0.01,0.21,0.16,1.38,0.00,0.00,18970.00,0.62
2016-04-13,0.01,0.01,0.20,0.31,2.66,-0.10,-0.86,19265.00,1.41
2016-04-14,0.00,0.00,0.19,0.33,2.83,0.05,0.43,17690.00,1.56
2016-04-15,-0.00,-0.00,0.18,0.23,1.97,-0.05,-0.43,17305.00,0.64
2016-04-18,0.01,0.01,0.18,0.19,1.61,0.02,0.17,14770.00,0.46
2016-04-19,-0.01,-0.01,0.15,0.11,0.94,-0.11,-0.93,16410.00,3.50
2016-04-20,0.02,0.02,0.15,0.27,2.27,0.04,0.34,16080.00,0.65
2016-04-21,-0.00,-0.00,0.15,0.10,0.84,0.05,0.42,15650.00,0.98
2016-04-22,0.00,0.00,0.15,0.13,1.09,0.07,0.59,16410.00,1.83
2016-04-25,0.02,0.02,0.17,0.41,3.37,0.00,0.00,16430.00,0.74
2016-04-26,0.01,0.01,0.14,0.10,0.82,0.03,0.25,16440.00,0.80
2016-04-27,0.00,0.00,0.14,0.23,1.88,0.02,0.16,16755.00,0.88
2016-04-28,-0.02,-0.02,0.16,0.35,2.90,-0.10,-0.82,16885.00,1.06
2016-04-29,-0.01,-0.01,0.15,0.63,5.26,0.50,4.15,16950.00,0.63
2016-05-02,-0.00,-0.00,0.14,0.36,3.02,0.06,0.50,16475.00,0.66
2016-05-03,-0.02,-0.02,0.15,0.31,2.64,0.13,1.09,16470.00,0.64
2016-05-04,0.01,0.01,0.16,0.32,2.71,0.01,0.09,16670.00,0.80
2016-05-05,-0.02,-0.02,0.16,0.32,2.75,0.05,0.42,17365.00,1.44
2016-05-06,0.01,0.01,0.16,0.24,2.05,-0.02,-0.17,17760.00,1.15
2016-05-09,0.01,0.01,0.17,0.21,1.77,0.00,0.00,18880.00,1.65
2016-05-10,0.02,0.02,0.18,0.38,3.13,0.00,0.00,19395.00,1.13
2016-05-11,-0.01,-0.01,0.19,0.18,1.50,0.03,0.25,18490.00,0.49
2016-05-12,0.01,0.01,0.19,0.27,2.23,0.10,0.83,17915.00,0.90
2016-05-13,0.00,0.00,0.19,0.06,0.50,0.01,0.08,17855.00,0.55
2016-05-16,0.01,0.01,0.19,0.18,1.48,0.07,0.58,18020.00,0.56
2016-05-17,-0.02,-0.02,0.21,0.40,3.37,0.01,0.08,15910.00,0.96
2016-05-18,0.03,0.03,0.22,0.39,3.19,0.04,0.34,16135.00,0.92
2016-05-19,-0.01,-0.01,0.23,0.19,1.57,-0.10,-0.82,15995.00,0.78
2016-05-20,0.02,0.02,0.23,0.16,1.30,0.06,0.49,15315.00,1.08
2016-05-23,0.00,0.00,0.22,0.19,1.54,0.04,0.32,15195.00,0.64
2016-05-24,0.03,0.03,0.25,0.34,2.66,0.12,0.97,15545.00,1.29
2016-05-25,-0.02,-0.02,0.26,0.46,3.69,-0.03,-0.23,16050.00,1.55
2016-05-26,0.00,0.00,0.26,0.43,3.45,0.04,0.32,16725.00,1.88
2016-05-27,0.00,0.00,0.25,0.28,2.24,-0.01,-0.08,16780.00,0.70
2016-05-31,0.00,0.00,0.25,0.18,1.44,0.01,0.08,16885.00,0.77
2016-06-01,-0.00,-0.00,0.24,0.36,2.88,-0.09,-0.72,16855.00,0.59
2016-06-02,0.00,0.00,0.24,0.32,2.55,-0.12,-0.96,17000.00,0.95
2016-06-03,-0.01,-0.01,0.24,0.23,1.86,-0.05,-0.40,21255.00,5.18
2016-06-06,0.01,0.01,0.24,0.18,1.44,0.05,0.40,21100.00,0.82
2016-06-07,-0.01,-0.01,0.25,0.18,1.46,-0.09,-0.72,21240.00,1.60
2016-06-08,-0.01,-0.01,0.23,0.38,3.10,0.25,2.02,21420.00,1.20
2016-06-09,-0.01,-0.01,0.23,0.37,3.05,-0.21,-1.71,21720.00,0.70
2016-06-10,-0.01,-0.01,0.24,0.29,2.42,-0.01,-0.08,21455.00,0.50
2016-06-13,0.01,0.01,0.24,0.85,7.05,0.01,0.08,22075.00,1.01
2016-06-14,0.01,0.01,0.24,0.31,2.56,0.24,1.99,22350.00,0.70
2016-06-15,-0.01,-0.01,0.22,0.32,2.66,-0.23,-1.90,22755.00,1.03
2016-06-16,0.00,0.00,0.20,0.32,2.66,-0.04,-0.33,23265.00,1.08
2016-06-17,0.01,0.01,0.20,0.23,1.90,0.04,0.33,24330.00,1.39
2016-06-20,0.02,0.02,0.20,0.28,2.27,0.04,0.33,24260.00,0.62
2016-06-21,0.01,0.01,0.20,0.37,2.97,-0.22,-1.78,24460.00,0.56
2016-06-22,-0.02,-0.02,0.17,0.59,4.84,0.09,0.72,25445.00,1.56
2016-06-23,0.02,0.02,0.18,0.44,3.53,0.04,0.33,25730.00,1.19
2016-06-24,-0.07,-0.07,0.29,0.73,6.26,-0.38,-3.04,27370.00,2.35
2016-06-27,-0.03,-0.03,0.30,0.35,3.08,0.00,0.00,27630.00,0.62
2016-06-28,-0.02,-0.02,0.31,0.87,7.80,0.10,0.88,27720.00,0.53
2016-06-29,0.00,0.00,0.31,0.78,6.98,0.09,0.81,28030.00,0.57
2016-06-30,0.01,0.01,0.31,0.26,2.30,-0.03,-0.27,27915.00,0.50
2016-07-01,-0.02,-0.02,0.31,0.18,1.63,-0.09,-0.80,22885.00,0.42
2016-07-05,-0.01,-0.01,0.31,0.27,2.46,-0.27,-2.44,22835.00,0.72
2016-07-06,0.00,0.00,0.31,0.14,1.27,0.06,0.55,21545.00,0.38
2016-07-07,-0.01,-0.01,0.31,0.17,1.56,-0.03,-0.27,20660.00,0.38
2016-07-08,0.01,0.01,0.31,0.34,3.09,0.05,0.46,20620.00,0.69
2016-07-11,0.04,0.04,0.35,0.63,5.51,0.05,0.45,21025.00,0.90
2016-07-12,0.03,0.03,0.36,0.70,5.97,0.08,0.70,20850.00,0.90
2016-07-13,0.00,0.00,0.36,0.92,7.82,-0.08,-0.68,20830.00,0.73
2016-07-14,0.01,0.01,0.36,0.89,7.49,0.12,1.02,19950.00,0.29
2016-07-15,0.01,0.01,0.36,0.59,4.91,0.09,0.76,19295.00,0.62
2016-07-18,0.01,0.01,0.36,0.59,4.88,-0.04,-0.33,17955.00,0.39
2016-07-19,-0.00,-0.00,0.35,0.18,1.49,-0.07,-0.58,17555.00,0.40
2016-07-20,-0.01,-0.01,0.35,0.25,2.09,-0.08,-0.66,17120.00,0.29
2016-07-21,-0.01,-0.01,0.35,0.31,2.63,0.02,0.17,15465.00,0.43
2016-07-22,0.01,0.01,0.34,0.20,1.69,0.12,1.02,14480.00,0.75
2016-07-25,0.00,0.00,0.24,0.34,2.86,-0.06,-0.51,11950.00,1.14
2016-07-26,-0.01,-0.01,0.22,0.73,6.23,-0.08,-0.67,14785.00,4.98
2016-07-27,-0.01,-0.01,0.22,0.28,2.42,0.03,0.26,15350.00,1.70
2016-07-28,-0.01,-0.01,0.22,0.30,2.63,-0.15,-1.30,15065.00,0.69
2016-07-29,0.02,0.02,0.23,0.46,3.97,0.04,0.35,15265.00,1.17
2016-08-01,-0.03,-0.03,0.24,0.36,3.19,0.07,0.60,15440.00,0.84
2016-08-02,-0.00,-0.00,0.24,0.21,1.87,0.10,0.88,15005.00,0.51
2016-08-03,-0.00,-0.00,0.24,0.21,1.87,-0.09,-0.80,16695.00,2.52
2016-08-04,-0.02,-0.02,0.25,0.32,2.91,-0.05,-0.44,16540.00,0.29
2016-08-05,0.02,0.02,0.25,0.23,2.05,0.09,0.82,16665.00,1.01
2016-08-08,0.00,0.00,0.21,0.23,2.05,0.00,0.00,16140.00,0.52
2016-08-09,0.01,0.01,0.19,0.17,1.50,0.06,0.53,15970.00,0.96
2016-08-10,-0.00,-0.00,0.19,0.17,1.50,0.00,0.00,15555.00,0.44
2016-08-11,0.00,0.00,0.19,0.31,2.74,-0.03,-0.27,16810.00,1.84
2016-08-12,0.01,0.01,0.18,0.35,3.07,0.04,0.35,16945.00,0.87
2016-08-15,0.00,0.00,0.18,0.34,2.97,-0.19,-1.67,17245.00,0.75
2016-08-16,-0.01,-0.01,0.18,0.20,1.76,-0.04,-0.35,17420.00,0.61
2016-08-17,-0.00,-0.00,0.18,0.25,2.20,-0.02,-0.18,17490.00,0.37
