Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2017-07-26,,,,0.74,4.00,,,2038500.00,1.00
2017-07-27,-0.01,-0.01,,0.39,2.14,0.11,0.59,1271450.00,0.40
2017-07-28,0.02,0.02,,0.51,2.74,0.00,0.00,881533.00,0.12
2017-07-31,-0.01,-0.01,,0.48,2.60,0.13,0.70,666675.00,0.03
2017-08-01,-0.01,-0.01,,0.31,1.69,0.06,0.32,550520.00,0.16
2017-08-02,-0.01,-0.01,,0.16,0.88,-0.02,-0.11,474000.00,0.19
2017-08-03,0.00,0.00,,0.08,0.44,0.00,0.00,419514.00,0.22
2017-08-04,-0.00,-0.00,,0.06,0.33,-0.02,-0.11,376712.00,0.20
2017-08-07,0.00,0.00,,0.08,0.44,0.02,0.11,336333.00,0.04
2017-08-08,-0.00,-0.00,,0.20,1.10,0.00,0.00,373250.00,1.89
2017-08-09,-0.02,-0.02,,0.88,4.95,0.11,0.61,344973.00,0.18
2017-08-10,-0.02,-0.02,,0.31,1.77,-0.04,-0.22,320433.00,0.16
2017-08-11,0.01,0.01,,0.54,3.07,-0.04,-0.23,302508.00,0.29
2017-08-14,0.00,0.00,,0.25,1.42,-0.06,-0.34,281964.00,0.05
2017-08-15,-0.01,-0.01,,0.36,2.06,0.00,0.00,267960.00,0.27
2017-08-16,-0.01,-0.01,,0.05,0.29,-0.13,-0.74,253244.00,0.13
2017-08-17,-0.00,-0.00,,0.20,1.15,0.00,0.00,239176.00,0.06
2017-08-18,0.02,0.02,,0.31,1.76,0.11,0.63,229456.00,0.28
2017-08-21,0.01,0.01,,0.45,2.52,0.00,0.00,222958.00,0.48
2017-08-22,0.00,0.00,,0.32,1.78,0.18,1.01,213815.00,0.19
2017-08-23,0.00,0.00,0.17,0.56,3.12,-0.10,-0.56,115090.00,0.56
2017-08-24,0.00,0.00,0.16,0.51,2.83,0.12,0.67,91210.00,0.29
2017-08-25,0.01,0.01,0.15,0.31,1.71,-0.02,-0.11,88535.00,0.54
2017-08-28,-0.02,-0.02,0.16,0.53,2.98,0.05,0.28,88855.00,0.32
2017-08-29,0.01,0.01,0.16,0.42,2.34,-0.05,-0.28,85500.00,0.22
2017-08-30,0.01,0.01,0.16,0.28,1.55,-0.04,-0.22,82290.00,0.33
2017-08-31,-0.01,-0.01,0.17,0.23,1.28,0.04,0.22,79465.00,0.45
2017-09-01,0.01,0.01,0.17,0.22,1.22,-0.06,-0.34,76395.00,0.21
2017-09-05,0.02,0.02,0.18,0.34,1.86,-0.06,-0.33,82425.00,1.62
2017-09-06,-0.00,-0.00,0.18,0.34,1.86,-0.02,-0.11,51150.00,1.56
2017-09-07,-0.03,-0.04,0.20,0.67,3.80,0.04,0.22,51660.00,1.40
2017-09-08,0.01,0.01,0.20,0.48,2.69,-0.01,-0.06,50355.00,0.48
2017-09-11,-0.00,-0.00,0.19,0.18,1.01,0.13,0.73,47735.00,0.73
2017-09-12,-0.01,-0.01,0.20,0.27,1.53,0.04,0.22,49420.00,0.98
2017-09-13,-0.00,-0.00,0.19,0.27,1.53,0.05,0.28,49455.00,1.47
2017-09-14,-0.01,-0.01,0.20,0.65,3.73,-0.32,-1.82,51405.00,1.39
2017-09-15,-0.02,-0.02,0.21,0.55,3.23,-0.08,-0.46,71200.00,5.76
2017-09-18,-0.00,-0.00,0.20,0.36,2.11,0.08,0.47,72575.00,1.26
2017-09-19,0.01,0.01,0.20,0.42,2.44,0.01,0.06,68210.00,0.27
2017-09-20,0.01,0.01,0.21,0.43,2.47,0.01,0.06,67475.00,0.38
2017-09-21,0.00,0.00,0.21,0.28,1.60,0.08,0.46,64930.00,0.20
