Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2000-01-03,,,,0.13,3.78,,,3900.00,1.00
2000-01-04,-0.06,-0.06,,0.06,1.85,-0.13,-3.78,2900.00,0.66
2000-01-05,0.08,0.07,,0.00,0.00,0.25,7.69,2267.00,0.44
2000-01-06,-0.18,-0.20,,0.37,12.85,-0.25,-7.14,2100.00,0.76
2000-01-07,0.00,0.00,,0.13,4.51,0.00,0.00,1980.00,0.76
2000-01-10,0.00,0.00,,0.25,8.68,-0.13,-4.51,2100.00,1.29
2000-01-11,-0.07,-0.07,,0.06,2.23,-0.13,-4.51,2086.00,0.96
2000-01-12,0.00,0.00,,0.07,2.60,-0.07,-2.60,1912.00,0.37
2000-01-13,0.00,0.00,,0.07,2.60,-0.07,-2.60,1744.00,0.23
2000-01-14,-0.03,-0.03,,0.00,0.00,-0.07,-2.60,1650.00,0.48
2000-01-18,0.00,0.00,,0.00,0.00,0.00,0.00,1736.00,1.50
2000-01-19,-0.12,-0.13,,0.38,16.45,0.00,0.00,3333.00,6.27
2000-01-20,0.08,0.08,,0.25,10.00,-0.06,-2.60,3508.00,1.60
2000-01-21,-0.05,-0.05,,0.19,7.98,-0.12,-4.80,3479.00,0.89
2000-01-24,0.08,0.07,,0.87,33.98,-0.13,-5.46,3447.00,0.87
2000-01-25,0.00,0.00,,0.06,2.34,-0.06,-2.34,3631.00,1.76
2000-01-26,-0.02,-0.02,,0.12,4.80,0.06,2.34,3594.00,0.83
2000-01-27,0.00,0.00,,0.12,4.80,0.12,4.80,3544.00,0.76
2000-01-28,0.05,0.05,,0.06,2.29,0.12,4.80,3516.00,0.85
2000-01-31,0.05,0.05,,0.19,6.91,-0.06,-2.29,3860.00,2.69
2000-02-01,-0.05,-0.05,1.02,0.26,9.92,0.13,4.73,3715.00,0.27
2000-02-02,-0.05,-0.05,1.02,0.06,2.40,-0.06,-2.29,3875.00,1.32
2000-02-03,0.00,0.00,0.97,0.06,2.40,0.06,2.40,3995.00,0.85
