Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2025-04-23,,,,1.53,5.57,,,23200.00,1.00
2025-04-24,0.05,0.04,,1.37,4.77,0.07,0.25,14600.00,0.41
2025-04-25,0.02,0.02,,0.13,0.45,0.49,1.71,10767.00,0.29
2025-04-28,0.05,0.05,,0.70,2.28,1.80,6.16,14075.00,1.71
2025-04-29,-0.00,-0.00,,0.93,3.04,0.26,0.85,13720.00,0.90
2025-04-30,0.01,0.01,,1.98,6.41,-1.49,-4.88,12683.00,0.59
2025-05-01,-0.00,-0.00,,0.80,2.60,-0.27,-0.87,12143.00,0.73
2025-05-02,0.03,0.03,,0.67,2.12,1.00,3.25,11175.00,0.39
2025-05-05,0.01,0.01,,0.55,1.72,0.11,0.35,10344.00,0.36
2025-05-06,-0.00,-0.00,,0.46,1.45,-0.30,-0.94,9730.00,0.43
2025-05-07,-0.00,-0.00,,1.14,3.60,-0.23,-0.72,9245.00,0.48
2025-05-08,0.06,0.06,,1.66,4.93,1.40,4.42,9492.00,1.29
2025-05-09,0.03,0.03,,0.86,2.47,0.71,2.11,10431.00,2.08
2025-05-12,0.04,0.04,,1.83,5.07,1.21,3.48,11507.00,2.22
2025-05-13,0.05,0.05,,1.88,4.96,0.68,1.89,12800.00,2.41
2025-05-14,0.01,0.01,,1.93,5.04,1.11,2.93,15669.00,3.75
2025-05-15,0.02,0.02,,0.96,2.47,0.45,1.18,17882.00,2.98
2025-05-16,-0.01,-0.01,,1.58,4.08,0.37,0.95,18294.00,1.38
2025-05-19,-0.01,-0.01,,0.72,1.87,-0.49,-1.27,17911.00,0.61
2025-05-20,0.02,0.02,,0.97,2.47,0.11,0.29,17520.00,0.58
2025-05-21,-0.04,-0.05,0.41,2.04,5.43,0.24,0.61,17265.00,1.05
2025-05-22,0.00,0.00,0.40,0.74,1.96,0.04,0.11,17750.00,0.88
2025-05-23,-0.01,-0.01,0.41,1.01,2.70,-1.24,-3.29,18065.00,0.52
2025-05-27,-0.01,-0.01,0.39,0.81,2.20,0.25,0.67,17770.00,1.02
2025-05-28,0.01,0.01,0.39,0.24,0.65,0.03,0.08,17310.00,0.18
2025-05-29,0.07,0.06,0.44,3.79,9.60,0.11,0.30,18775.00,1.96
2025-05-30,-0.01,-0.01,0.44,1.11,2.84,-0.96,-2.43,18955.00,0.66
2025-06-02,0.04,0.04,0.45,1.59,3.92,1.03,2.63,20560.00,1.78
2025-06-03,0.02,0.02,0.45,1.21,2.92,0.37,0.91,21685.00,1.21
2025-06-04,-0.02,-0.02,0.46,1.60,3.92,0.57,1.37,23705.00,1.88
2025-06-05,-0.03,-0.03,0.48,1.31,3.31,-0.31,-0.76,24370.00,0.73
2025-06-06,0.01,0.01,0.44,1.10,2.74,0.33,0.83,25010.00,1.00
2025-06-09,0.07,0.06,0.48,2.47,5.77,0.61,1.52,25435.00,1.19
2025-06-10,-0.02,-0.02,0.47,1.58,3.75,-0.47,-1.10,25510.00,1.06
2025-06-11,-0.02,-0.02,0.45,1.46,3.52,-0.12,-0.28,26135.00,1.66
2025-06-12,-0.10,-0.10,0.58,1.71,4.57,-4.89,-11.79,31455.00,5.25
2025-06-13,-0.03,-0.03,0.59,2.41,6.67,-1.28,-3.42,32995.00,2.55
