Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2023-09-20,,,,0.25,1.08,,,1723700.00,1.00
2023-09-21,-0.01,-0.01,,0.12,0.52,-0.12,-0.52,870750.00,0.02
2023-09-22,-0.01,-0.01,,0.17,0.75,-0.01,-0.04,598033.00,0.09
2023-09-25,0.00,0.00,,0.00,0.00,0.08,0.35,448550.00,0.00
2023-09-26,-0.01,-0.01,,0.19,0.84,-0.13,-0.57,359180.00,0.00
2023-09-27,-0.00,-0.00,,0.20,0.89,-0.10,-0.44,301417.00,0.04
2023-09-28,0.01,0.01,,0.03,0.13,0.18,0.80,259314.00,0.03
2023-09-29,-0.00,-0.00,,0.19,0.84,0.17,0.75,227275.00,0.01
2023-10-02,-0.01,-0.01,,0.20,0.89,-0.15,-0.66,204256.00,0.10
2023-10-03,-0.01,-0.01,,0.08,0.36,-0.20,-0.89,184080.00,0.01
2023-10-04,0.00,0.00,,0.08,0.36,0.02,0.09,172973.00,0.36
2023-10-05,-0.01,-0.01,,0.05,0.23,-0.12,-0.54,158625.00,0.01
2023-10-06,0.01,0.01,,0.20,0.90,0.06,0.27,147508.00,0.10
2023-10-09,0.01,0.01,,0.08,0.36,0.22,0.99,137450.00,0.05
2023-10-10,0.01,0.01,,0.06,0.27,0.31,1.39,133073.00,0.54
2023-10-11,-0.00,-0.00,,0.22,0.98,0.01,0.04,130825.00,0.74
2023-10-12,-0.01,-0.01,,0.08,0.36,-0.38,-1.69,123194.00,0.01
2023-10-13,0.00,0.00,,0.12,0.54,0.10,0.45,127044.00,1.52
2023-10-16,0.02,0.02,,0.05,0.22,0.37,1.66,120789.00,0.07
2023-10-17,0.01,0.01,,0.32,1.41,-0.08,-0.35,116375.00,0.28
2023-10-18,-0.01,-0.01,0.15,0.21,0.93,-0.12,-0.53,32010.00,1.14
2023-10-19,-0.01,-0.01,0.15,0.20,0.90,-0.09,-0.40,38085.00,3.66
2023-10-20,-0.01,-0.01,0.15,0.15,0.68,-0.08,-0.36,37685.00,1.18
2023-10-23,-0.01,-0.01,0.15,0.21,0.96,-0.13,-0.59,43215.00,2.56
2023-10-24,0.00,0.00,0.14,0.17,0.78,0.10,0.46,45035.00,0.85
2023-10-25,-0.01,-0.01,0.15,0.15,0.69,-0.10,-0.46,44455.00,0.02
2023-10-26,-0.00,-0.00,0.14,0.03,0.14,-0.07,-0.32,44275.00,0.07
2023-10-27,-0.02,-0.02,0.15,0.24,1.13,-0.11,-0.51,44205.00,0.04
2023-10-30,0.01,0.01,0.16,0.14,0.65,0.13,0.61,43380.00,0.08
2023-10-31,0.01,0.01,0.16,0.22,1.01,0.11,0.51,44325.00,0.48
2023-11-01,-0.01,-0.01,0.16,0.12,0.55,-0.08,-0.37,41405.00,0.08
2023-11-02,0.03,0.03,0.18,0.20,0.90,0.36,1.66,55560.00,5.11
2023-11-03,0.01,0.01,0.19,0.18,0.80,0.28,1.26,55495.00,0.23
2023-11-06,-0.00,-0.00,0.19,0.07,0.31,-0.13,-0.58,56575.00,0.50
2023-11-07,-0.01,-0.01,0.18,0.10,0.45,-0.13,-0.58,53490.00,0.19
2023-11-08,-0.00,-0.00,0.18,0.17,0.77,0.08,0.36,49310.00,0.27
2023-11-09,-0.01,-0.01,0.18,0.18,0.82,-0.09,-0.41,49455.00,0.08
2023-11-10,0.01,0.01,0.18,0.29,1.31,-0.05,-0.23,41350.00,0.74
2023-11-13,-0.00,-0.00,0.17,0.10,0.45,-0.08,-0.36,41230.00,0.14
2023-11-14,0.03,0.03,0.20,0.28,1.23,0.44,1.99,39900.00,0.15
2023-11-15,0.01,0.01,0.20,0.15,0.65,0.26,1.14,39615.00,0.77
2023-11-16,-0.01,-0.01,0.20,0.16,0.70,-0.11,-0.48,33865.00,0.72
2023-11-17,0.01,0.01,0.20,0.14,0.61,0.12,0.53,31980.00,0.22
2023-11-20,0.00,0.00,0.19,0.16,0.69,-0.08,-0.35,26895.00,0.33
2023-11-21,-0.00,-0.00,0.19,0.07,0.30,0.03,0.13,25990.00,0.77
2023-11-22,0.01,0.01,0.19,0.10,0.43,0.15,0.65,26545.00,0.46
2023-11-24,0.00,0.00,0.19,0.04,0.17,0.11,0.48,26540.00,0.11
