Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2000-01-03,,,,0.13,7.51,,,2383.00,1.00
2000-01-04,0.00,0.00,,0.13,7.51,-0.13,-7.51,1638.00,0.55
2000-01-05,0.00,0.00,,0.13,7.51,-0.13,-7.51,1224.00,0.32
2000-01-06,0.00,0.00,,0.00,0.00,0.00,0.00,931.00,0.05
2000-01-07,0.00,0.00,,0.00,0.00,0.00,0.00,745.00,0.00
2000-01-10,0.00,0.00,,0.00,0.00,0.00,0.00,620.00,0.00
2000-01-11,-0.05,-0.05,,0.00,0.00,-0.08,-4.62,950.00,3.08
2000-01-12,-0.08,-0.09,,0.54,35.76,0.40,24.24,1725.00,4.14
2000-01-13,0.00,0.00,,0.27,17.88,0.27,17.88,1897.00,1.73
2000-01-14,0.00,0.00,,0.49,32.45,0.49,32.45,1732.00,0.14
2000-01-18,0.47,0.39,,0.75,33.78,-0.04,-2.65,1728.00,0.98
2000-01-19,0.04,0.04,,0.71,30.74,-0.13,-5.86,1932.00,2.16
2000-01-20,-0.15,-0.16,,0.80,40.82,0.27,11.69,2532.00,3.84
2000-01-21,0.45,0.37,,0.54,18.95,0.71,36.22,2702.00,1.82
2000-01-24,0.03,0.03,,1.02,34.69,-0.40,-14.04,2909.00,2.00
2000-01-25,0.29,0.25,,1.20,31.75,0.53,18.03,3791.00,4.49
2000-01-26,-0.15,-0.17,,0.58,18.12,-0.62,-16.40,4371.00,3.12
2000-01-27,0.04,0.04,,0.80,23.95,0.89,27.81,4161.00,0.14
2000-01-28,0.12,0.11,,0.07,1.87,0.33,9.88,4000.00,0.27
2000-01-31,-0.14,-0.16,,0.62,19.37,0.08,2.14,4085.00,1.40
2000-02-01,0.11,0.11,2.75,0.71,19.94,-0.35,-10.94,3988.00,0.11
2000-02-02,0.00,0.00,2.75,0.71,19.94,-0.45,-12.64,3981.00,0.19
2000-02-03,-0.03,-0.03,2.76,0.00,0.00,-0.09,-2.53,3968.00,0.04
2000-02-04,-0.13,-0.14,2.82,0.00,0.00,-0.45,-12.97,3978.00,0.06
2000-02-07,-0.06,-0.06,2.84,0.62,21.75,0.45,14.90,4016.00,0.19
2000-02-08,0.15,0.14,2.87,0.80,24.32,-0.18,-6.32,4095.00,0.39
2000-02-09,-0.30,-0.35,3.10,0.36,15.58,-0.62,-18.84,4083.00,0.66
2000-02-10,0.23,0.21,3.15,0.00,0.00,0.54,23.38,3777.00,0.28
2000-02-11,0.06,0.06,3.14,0.09,2.98,0.26,9.12,3668.00,0.30
2000-02-14,-0.15,-0.16,3.22,0.18,6.98,-0.26,-8.61,3661.00,0.03
2000-02-15,0.03,0.03,2.80,0.44,16.48,0.44,17.05,3685.00,0.59
2000-02-16,-0.03,-0.03,2.80,0.00,0.00,-0.09,-3.37,3532.00,0.31
2000-02-17,-0.31,-0.37,2.98,0.80,44.94,-0.02,-0.78,3576.00,2.97
2000-02-18,0.40,0.34,2.88,0.89,35.74,0.13,7.30,3948.00,3.13
2000-02-22,0.25,0.22,3.00,0.93,29.90,-0.31,-12.45,4500.00,3.74
2000-02-23,-0.03,-0.03,2.84,0.23,7.62,0.05,1.61,3839.00,1.00
2000-02-24,-0.03,-0.03,2.78,0.85,28.91,0.09,2.98,3318.00,0.97
2000-02-25,-0.03,-0.03,2.78,0.09,3.16,0.00,0.00,3340.00,0.31
2000-02-28,0.12,0.12,2.78,0.00,0.00,0.35,12.28,3291.00,0.03
2000-02-29,0.00,0.00,2.72,0.35,10.94,0.00,0.00,3048.00,0.28
2000-03-01,-0.11,-0.12,2.73,0.00,0.00,-0.35,-10.94,3038.00,0.08
2000-03-02,0.03,0.03,2.73,0.09,3.06,0.00,0.00,3025.00,0.16
2000-03-03,0.24,0.22,2.85,1.69,46.30,-0.14,-4.76,5192.00,8.37
2000-03-06,-0.15,-0.16,2.87,0.63,20.26,-0.40,-10.96,5423.00,0.90
2000-03-07,0.09,0.08,2.86,0.36,10.65,0.09,2.89,5495.00,0.40
2000-03-08,0.00,0.00,2.82,0.36,10.65,-0.18,-5.33,5591.00,0.63
2000-03-09,2.47,1.25,9.03,17.21,146.59,1.24,36.69,43975.00,17.52
2000-03-10,-0.11,-0.12,9.08,3.38,32.47,1.42,12.10,53287.00,3.51
2000-03-13,-0.06,-0.06,9.10,2.49,25.46,-0.45,-4.32,57409.00,1.46
2000-03-14,-0.12,-0.13,9.09,1.78,20.63,0.36,3.68,59159.00,0.59
2000-03-15,0.07,0.07,9.09,2.13,23.03,0.26,3.01,61043.00,0.65
2000-03-16,-0.02,-0.02,9.08,0.98,10.80,-0.36,-3.89,61529.00,0.18
2000-03-17,-0.12,-0.13,8.98,2.84,35.50,0.00,0.00,62817.00,0.58
2000-03-20,-0.07,-0.07,8.96,1.95,26.10,0.00,0.00,63011.00,0.26
2000-03-21,-0.36,-0.44,9.10,2.85,59.38,-1.16,-15.53,65972.00,1.15
2000-03-22,-0.04,-0.04,9.11,0.71,15.37,-0.09,-1.88,67054.00,0.38
2000-03-23,0.14,0.14,9.10,1.07,20.23,0.18,3.90,67696.00,0.24
2000-03-24,0.21,0.19,9.09,1.56,24.38,0.05,0.95,68917.00,0.37
2000-03-27,0.00,0.00,9.10,0.89,13.91,0.89,13.91,69707.00,0.23
2000-03-28,0.17,0.15,9.09,1.24,16.60,0.00,0.00,70615.00,0.27
2000-03-29,-0.05,-0.05,9.08,1.02,14.33,0.09,1.20,71082.00,0.13
2000-03-30,-0.04,-0.04,9.09,0.98,14.31,0.04,0.56,71471.00,0.12
2000-03-31,-0.03,-0.03,9.09,0.63,9.45,-0.36,-5.26,69419.00,0.04
2000-04-03,0.00,0.00,9.05,0.45,6.75,0.22,3.30,69290.00,0.03
2000-04-04,-0.25,-0.29,9.14,2.94,59.04,0.18,2.70,70101.00,0.26
2000-04-05,0.00,0.00,9.14,1.24,24.90,-0.36,-7.23,70250.00,0.09
2000-04-06,-0.12,-0.13,2.09,0.71,16.28,-0.71,-14.26,31926.00,0.12
2000-04-07,-0.02,-0.02,2.07,0.44,10.30,0.00,0.00,22800.00,0.21
2000-04-10,0.00,0.00,2.07,1.42,33.26,0.44,10.30,18882.00,0.27
2000-04-11,0.00,0.00,2.05,0.71,16.63,0.35,8.20,17323.00,0.23
2000-04-12,-0.04,-0.04,2.02,0.18,4.40,0.00,0.00,15551.00,0.28
2000-04-13,-0.04,-0.04,2.02,0.36,9.21,-0.18,-4.40,15238.00,0.30
2000-04-14,-0.14,-0.15,2.03,1.42,42.01,0.36,9.21,13784.00,0.53
2000-04-17,-0.21,-0.24,2.12,1.47,55.06,0.00,0.00,13580.00,0.90
2000-04-18,0.18,0.17,1.91,0.63,19.94,-0.05,-1.87,9955.00,0.35
2000-04-19,-0.04,-0.05,1.91,0.20,6.62,0.00,0.00,8734.00,0.12
2000-04-20,-0.06,-0.06,1.82,0.00,0.00,-0.17,-5.63,7937.00,0.02
2000-04-24,0.06,0.06,1.63,0.36,11.92,0.40,14.04,6763.00,0.29
2000-04-25,0.18,0.16,1.79,0.23,6.46,0.40,13.25,5984.00,0.05
2000-04-26,-0.10,-0.11,1.67,0.45,14.06,-0.45,-12.64,5070.00,0.15
2000-04-27,-0.06,-0.06,1.67,0.09,2.98,-0.09,-2.81,4710.00,0.51
2000-04-28,0.00,0.00,1.67,0.09,2.98,0.09,2.98,4331.00,0.16
2000-05-01,0.06,0.06,1.71,0.88,27.50,0.18,5.96,4341.00,0.61
2000-05-02,0.14,0.13,1.81,1.15,31.51,0.71,22.19,4418.00,0.87
2000-05-03,-0.02,-0.03,1.59,0.00,0.00,-0.09,-2.47,3524.00,0.15
2000-05-04,0.00,0.00,1.59,0.66,18.54,0.00,0.00,3408.00,1.22
2000-05-05,0.03,0.03,1.54,0.62,16.99,0.66,18.54,3259.00,0.27
2000-05-08,0.12,0.11,1.60,0.97,23.72,0.53,14.52,3177.00,0.98
2000-05-09,0.07,0.06,1.62,0.62,14.22,-0.27,-6.60,2983.00,0.43
2000-05-10,-0.14,-0.15,1.70,0.35,9.36,-0.27,-6.19,2802.00,0.11
2000-05-11,0.09,0.09,1.72,0.35,8.56,0.35,9.36,2601.00,0.15
2000-05-12,-0.09,-0.09,1.75,0.00,0.00,-0.35,-8.56,2380.00,0.06
2000-05-15,0.08,0.08,1.69,0.35,8.64,0.15,4.01,2100.00,0.80
2000-05-16,-0.03,-0.04,1.48,0.38,9.72,-0.11,-2.72,1618.00,1.56
2000-05-17,0.00,0.00,1.35,0.17,4.35,-0.17,-4.35,1449.00,0.10
2000-05-18,0.13,0.12,1.39,0.35,7.95,0.36,9.21,1469.00,0.98
2000-05-19,-0.11,-0.12,1.44,0.71,18.16,-0.04,-0.91,1568.00,1.36
2000-05-22,-0.07,-0.07,1.47,0.26,7.12,0.00,0.00,1618.00,1.84
2000-05-23,-0.16,-0.17,1.45,0.89,28.99,0.00,0.00,1879.00,2.93
2000-05-24,0.04,0.04,1.41,0.76,23.75,0.80,26.06,2033.00,1.88
2000-05-25,0.00,0.00,1.39,0.00,0.00,0.00,0.00,1966.00,0.53
2000-05-26,-0.04,-0.04,1.40,0.22,7.17,-0.09,-2.81,1993.00,0.62
2000-05-30,-0.07,-0.07,1.41,0.22,7.72,0.00,0.00,2075.00,2.06
2000-05-31,0.00,0.00,1.31,0.17,5.96,0.17,5.96,1938.00,0.56
2000-06-01,0.06,0.06,1.33,0.00,0.00,0.17,5.96,1956.00,0.46
2000-06-02,0.00,0.00,1.33,0.17,5.63,-0.17,-5.63,2221.00,4.27
2000-06-05,-0.06,-0.06,1.34,0.17,5.96,0.00,0.00,2271.00,0.83
2000-06-06,-0.03,-0.03,1.25,0.27,9.78,-0.18,-6.32,2268.00,1.36
2000-06-07,0.03,0.03,1.22,0.18,6.32,-0.09,-3.26,2268.00,0.57
2000-06-08,0.00,0.00,1.13,0.09,3.16,0.09,3.16,2266.00,0.11
2000-06-09,0.12,0.12,1.17,0.35,10.94,0.35,12.28,2283.00,0.33
2000-06-12,0.00,0.00,1.14,0.35,10.94,0.00,0.00,2323.00,0.41
2000-06-13,-0.11,-0.12,1.15,0.00,0.00,-0.35,-10.94,2266.00,0.24
2000-06-14,0.00,0.00,1.14,0.18,6.32,-0.18,-6.32,2288.00,1.30
2000-06-15,0.00,0.00,1.14,0.18,6.32,0.00,0.00,2492.00,1.69
2000-06-16,0.06,0.06,1.06,0.17,5.63,0.00,0.00,2450.00,0.24
2000-06-19,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2343.00,0.00
2000-06-20,-0.06,-0.06,0.99,0.00,0.00,-0.17,-5.63,2340.00,1.25
2000-06-21,0.00,0.00,0.82,0.00,0.00,0.00,0.00,2157.00,0.85
2000-06-22,-0.06,-0.07,0.83,0.36,13.48,0.00,0.00,2058.00,0.89
2000-06-23,-0.05,-0.05,0.85,0.31,12.25,-0.18,-6.74,2308.00,2.62
2000-06-26,0.00,0.00,0.84,0.00,0.00,0.00,0.00,2246.00,0.00
2000-06-27,0.19,0.18,1.07,0.49,16.23,0.00,0.00,2189.00,1.43
2000-06-28,-0.18,-0.19,1.25,0.27,10.84,-0.26,-8.61,2199.00,0.59
2000-06-29,0.11,0.10,1.29,0.45,16.30,0.09,3.61,2393.00,1.99
2000-06-30,-0.10,-0.10,1.34,0.18,7.23,-0.09,-3.26,2015.00,0.96
2000-07-03,0.18,0.17,1.48,0.35,11.90,0.27,10.84,2246.00,2.89
2000-07-05,0.12,0.11,1.52,0.44,13.37,0.08,2.72,2435.00,2.81
2000-07-06,0.00,0.00,1.52,0.00,0.00,0.00,0.00,2378.00,0.06
2000-07-07,0.00,0.00,1.52,0.45,13.68,-0.13,-3.95,2589.00,1.73
2000-07-10,-0.24,-0.28,1.71,0.93,37.35,0.13,3.95,3398.00,4.98
2000-07-11,0.18,0.17,1.83,0.71,24.15,0.00,0.00,3606.00,1.42
2000-07-12,-0.03,-0.03,1.79,0.36,12.63,-0.09,-3.06,3735.00,0.84
2000-07-13,-0.06,-0.07,1.81,0.58,21.72,-0.09,-3.16,4125.00,2.61
2000-07-14,-0.07,-0.07,1.83,0.27,10.84,0.00,0.00,4460.00,2.45
2000-07-17,0.25,0.22,2.02,1.07,34.41,0.18,7.23,5674.00,4.38
2000-07-18,-0.05,-0.06,2.03,0.75,25.51,-0.26,-8.36,6118.00,1.45
2000-07-19,0.06,0.06,2.03,0.49,15.76,-0.05,-1.70,6031.00,0.20
2000-07-20,-0.08,-0.09,2.06,0.26,9.12,-0.13,-4.18,6202.00,0.85
2000-07-21,0.00,0.00,2.04,0.00,0.00,0.00,0.00,6284.00,0.55
2000-07-24,0.00,0.00,2.03,0.22,7.72,0.22,7.72,6016.00,0.12
2000-07-25,-0.13,-0.14,2.09,0.04,1.61,-0.32,-11.23,6319.00,0.96
2000-07-26,0.14,0.14,2.03,0.00,0.00,0.36,14.46,6165.00,0.01
2000-07-27,0.00,0.00,1.92,0.00,0.00,0.00,0.00,6160.00,0.19
2000-07-28,-0.03,-0.03,1.89,0.27,9.78,-0.18,-6.32,5989.00,0.22
2000-07-31,-0.23,-0.26,2.04,0.36,16.90,-0.27,-9.78,5907.00,0.05
2000-08-01,0.08,0.08,1.95,0.00,0.00,0.18,8.45,5748.00,0.58
2000-08-02,-0.08,-0.08,1.91,0.35,16.43,0.00,0.00,5639.00,0.83
2000-08-03,0.00,0.00,1.91,0.17,7.98,-0.17,-7.98,5708.00,0.27
2000-08-04,0.17,0.16,2.02,0.36,14.46,0.05,2.35,5537.00,0.19
2000-08-07,-0.12,-0.13,1.87,0.00,0.00,-0.31,-12.45,4711.00,0.08
2000-08-08,0.00,0.00,1.75,0.31,14.22,0.13,5.96,4505.00,0.22
2000-08-09,0.00,0.00,1.75,0.31,14.22,0.15,6.88,4393.00,0.20
2000-08-10,0.02,0.02,1.74,0.00,0.00,0.04,1.83,3904.00,0.25
2000-08-11,0.00,0.00,1.72,0.00,0.00,0.00,0.00,3360.00,0.01
2000-08-14,0.00,0.00,1.45,0.00,0.00,0.00,0.00,2127.00,0.09
2000-08-15,-0.04,-0.04,1.44,0.09,4.23,-0.04,-1.80,1730.00,0.55
2000-08-16,0.08,0.08,1.46,0.18,7.79,0.00,0.00,1730.00,0.69
2000-08-17,0.00,0.00,1.44,0.00,0.00,0.00,0.00,1467.00,0.00
2000-08-18,-0.08,-0.08,1.46,0.36,16.90,0.18,7.79,1407.00,1.62
2000-08-21,0.00,0.00,1.46,0.00,0.00,0.00,0.00,1372.00,0.00
2000-08-22,0.00,0.00,1.39,0.09,4.23,0.09,4.23,1214.00,2.37
2000-08-23,0.00,0.00,1.28,0.00,0.00,0.00,0.00,1243.00,0.52
2000-08-24,-0.08,-0.08,1.30,0.17,8.67,0.00,0.00,1224.00,0.65
2000-08-25,0.09,0.08,1.35,0.00,0.00,0.17,8.67,1186.00,0.50
2000-08-28,0.02,0.02,1.07,0.05,2.29,0.00,0.00,1348.00,2.61
2000-08-29,-0.10,-0.11,1.09,0.00,0.00,-0.22,-10.09,1196.00,0.25
2000-08-30,-0.09,-0.10,1.10,0.35,19.66,0.00,0.00,1338.00,5.60
2000-08-31,0.10,0.10,1.17,0.35,17.86,0.18,10.11,1571.00,3.95
2000-09-01,0.18,0.16,1.18,0.18,7.79,0.17,8.67,1621.00,1.26
2000-09-05,-0.15,-0.16,1.23,0.36,18.37,-0.13,-5.63,1710.00,1.28
2000-09-06,-0.05,-0.05,1.23,0.00,0.00,-0.09,-4.59,1663.00,0.03
2000-09-07,-0.03,-0.03,1.24,0.00,0.00,-0.05,-2.67,1646.00,0.33
2000-09-08,0.03,0.03,1.24,0.18,9.63,0.05,2.75,1680.00,1.00
2000-09-11,0.33,0.29,1.72,0.36,14.46,0.26,13.90,1807.00,1.43
2000-09-12,-0.29,-0.34,2.02,0.80,44.94,0.09,3.61,2048.00,2.45
2000-09-13,0.00,0.00,2.01,0.00,0.00,0.00,0.00,2000.00,0.00
2000-09-14,0.10,0.10,2.03,0.38,19.39,0.18,10.11,2375.00,3.66
2000-09-15,0.27,0.24,2.24,0.53,21.29,0.09,4.59,2467.00,0.74
2000-09-18,-0.29,-0.34,2.46,0.27,15.17,-0.44,-17.67,2467.00,0.93
2000-09-19,0.00,0.00,2.46,0.71,39.89,0.02,1.12,3040.00,3.77
2000-09-20,0.12,0.12,2.50,0.18,9.00,0.04,2.25,2948.00,0.35
2000-09-21,0.03,0.02,2.50,0.27,13.17,-0.22,-11.00,3058.00,0.93
2000-09-22,-0.22,-0.25,2.61,0.36,22.50,-0.45,-21.95,3154.00,0.87
2000-09-25,0.11,0.11,2.63,0.00,0.00,0.18,11.25,3177.00,0.33
2000-09-26,0.00,0.00,2.63,0.35,19.66,0.35,19.66,3095.00,0.61
2000-09-27,0.00,0.00,2.60,0.00,0.00,0.00,0.00,3149.00,0.44
2000-09-28,0.00,0.00,2.57,0.00,0.00,0.00,0.00,2785.00,0.07
2000-09-29,0.00,0.00,2.55,0.00,0.00,0.00,0.00,2474.00,0.00
2000-10-02,0.00,0.00,2.47,0.00,0.00,0.00,0.00,2378.00,0.04
2000-10-03,-0.15,-0.16,2.47,0.45,29.80,0.09,5.06,2539.00,2.13
2000-10-04,0.41,0.34,2.86,0.26,12.21,0.36,23.84,2576.00,0.31
2000-10-05,0.00,0.00,2.85,0.26,12.21,-0.26,-12.21,2675.00,0.95
2000-10-06,-0.25,-0.29,3.01,0.36,22.50,-0.26,-12.21,2792.00,1.44
2000-10-09,-0.06,-0.06,2.77,0.00,0.00,-0.09,-5.62,2673.00,0.07
2000-10-10,0.18,0.16,2.64,0.00,0.00,0.27,17.88,2695.00,2.03
2000-10-11,0.10,0.10,2.66,0.54,27.55,-0.36,-20.22,2742.00,0.34
2000-10-12,-0.09,-0.10,2.67,0.00,0.00,-0.18,-9.18,2333.00,0.21
2000-10-13,-0.10,-0.11,2.51,0.36,22.50,0.00,0.00,2345.00,0.89
2000-10-16,-0.06,-0.06,2.30,0.18,11.92,0.07,4.38,2286.00,0.48
2000-10-17,0.12,0.11,2.33,0.18,10.65,0.09,5.96,1789.00,0.86
2000-10-18,0.05,0.05,2.30,0.71,39.89,-0.27,-15.98,1871.00,1.43
2000-10-19,-0.20,-0.23,2.41,0.71,50.00,-0.53,-29.78,2201.00,4.28
2000-10-20,0.00,0.00,2.28,0.00,0.00,0.00,0.00,2149.00,0.79
2000-10-23,0.00,0.00,2.24,0.40,28.17,-0.09,-6.34,2790.00,4.96
2000-10-24,0.06,0.06,2.25,0.09,5.96,0.18,12.68,2770.00,0.54
2000-10-25,-0.06,-0.06,2.26,0.31,21.83,0.00,0.00,2857.00,1.09
2000-10-26,0.00,0.00,2.26,0.00,0.00,0.00,0.00,2847.00,0.00
2000-10-27,0.13,0.12,2.31,0.22,13.75,-0.04,-2.82,2963.00,0.79
2000-10-30,0.00,0.00,2.31,0.00,0.00,0.00,0.00,2961.00,0.02
2000-10-31,0.06,0.05,2.24,0.00,0.00,0.09,5.62,2740.00,0.36
2000-11-01,-0.16,-0.17,1.77,0.31,21.83,-0.07,-4.14,3085.00,2.49
2000-11-02,0.00,0.00,1.77,0.00,0.00,0.00,0.00,3122.00,1.05
2000-11-03,-0.12,-0.13,1.59,0.44,35.20,-0.17,-11.97,3145.00,1.42
2000-11-06,0.00,0.00,1.58,0.17,13.60,0.17,13.60,3216.00,0.51
2000-11-07,0.06,0.06,1.45,0.08,6.02,0.08,6.40,2966.00,0.15
2000-11-08,0.00,0.00,1.39,0.08,6.02,-0.08,-6.02,2988.00,0.47
2000-11-09,0.07,0.07,1.39,0.44,30.99,-0.04,-3.01,3157.00,1.23
2000-11-10,-0.09,-0.10,1.38,0.04,3.10,-0.09,-6.34,3209.00,0.97
2000-11-13,0.00,0.00,1.37,0.08,6.20,-0.04,-3.10,3214.00,0.37
2000-11-14,-0.10,-0.11,1.33,0.17,14.66,-0.09,-6.98,3254.00,0.72
