Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2025-09-15,,,,0.12,0.48,,,2400.00,1.00
2025-09-16,-0.00,-0.00,,1.20,4.81,1.08,4.32,6100.00,1.61
2025-09-17,-0.00,-0.00,,0.41,1.65,0.25,1.00,7567.00,1.39
2025-09-18,0.02,0.02,,0.41,1.61,0.64,2.57,11125.00,1.96
2025-09-19,-0.01,-0.01,,0.37,1.47,-0.21,-0.83,9680.00,0.40
2025-09-22,0.01,0.01,,0.32,1.27,0.35,1.39,8600.00,0.37
2025-09-23,-0.00,-0.00,,0.35,1.39,0.20,0.79,8329.00,0.80
2025-09-24,-0.01,-0.01,,0.25,1.00,0.01,0.04,7712.00,0.44
2025-09-25,-0.01,-0.01,,0.39,1.57,0.16,0.64,7400.00,0.66
2025-09-26,0.01,0.01,,0.14,0.56,0.24,0.97,7130.00,0.66
2025-09-29,-0.00,-0.00,,0.05,0.20,-0.05,-0.20,6864.00,0.61
2025-09-30,0.00,0.00,,0.41,1.64,0.25,1.00,6925.00,1.10
2025-10-01,0.00,0.00,,0.28,1.12,0.23,0.92,6600.00,0.41
2025-10-02,-0.00,-0.00,,0.19,0.76,0.15,0.60,6364.00,0.52
2025-10-03,0.00,0.00,,0.17,0.68,0.16,0.64,6127.00,0.46
2025-10-06,-0.00,-0.00,,0.13,0.52,0.01,0.04,6006.00,0.70
2025-10-07,-0.02,-0.02,,0.39,1.59,-0.01,-0.04,6094.00,1.23
2025-10-08,0.01,0.01,,0.20,0.81,0.34,1.38,5989.00,0.70
2025-10-09,-0.01,-0.01,,0.51,2.08,0.26,1.05,5926.00,0.81
2025-10-10,-0.03,-0.03,,0.96,4.01,0.34,1.39,5700.00,0.25
2025-10-13,0.02,0.02,0.16,0.19,0.78,0.39,1.63,5800.00,0.76
2025-10-14,0.01,0.01,0.17,0.26,1.06,0.06,0.25,5360.00,0.19
2025-10-15,0.01,0.01,0.17,0.24,0.97,0.32,1.30,4865.00,0.12
2025-10-16,-0.01,-0.01,0.16,0.31,1.27,-0.04,-0.16,3835.00,0.31
2025-10-17,-0.00,-0.00,0.16,0.06,0.25,-0.08,-0.33,3680.00,0.22
2025-10-20,0.01,0.01,0.16,0.09,0.36,0.28,1.15,3580.00,0.34
2025-10-21,0.00,0.00,0.17,0.00,0.00,0.11,0.44,3255.00,0.06
2025-10-22,-0.01,-0.01,0.17,0.54,2.19,0.33,1.33,3180.00,0.60
2025-10-23,0.01,0.01,0.17,0.02,0.08,0.25,1.01,2960.00,0.17
2025-10-24,0.00,0.00,0.16,0.07,0.28,0.18,0.72,2925.00,1.37
2025-10-27,-0.00,-0.00,0.16,0.61,2.44,0.58,2.32,2915.00,1.37
2025-10-28,-0.01,-0.01,0.17,0.16,0.64,-0.01,-0.04,2990.00,3.04
2025-10-29,-0.01,-0.01,0.17,0.40,1.63,0.02,0.08,2930.00,0.51
2025-10-30,0.01,0.01,0.17,0.01,0.04,0.20,0.82,2900.00,0.93
2025-10-31,-0.01,-0.01,0.18,0.60,2.46,0.22,0.89,2860.00,0.70
2025-11-03,-0.00,-0.00,0.18,0.51,2.09,0.40,1.64,2790.00,1.00
2025-11-04,-0.01,-0.01,0.18,0.17,0.71,-0.13,-0.53,2525.00,0.87
2025-11-05,0.01,0.01,0.18,0.44,1.80,-0.09,-0.37,2355.00,0.34
2025-11-06,-0.02,-0.02,0.19,0.84,3.51,0.39,1.60,3245.00,6.96
2025-11-07,0.01,0.01,0.17,0.31,1.28,-0.04,-0.17,3420.00,1.43
2025-11-10,0.01,0.01,0.17,0.60,2.45,0.80,3.31,3350.00,0.90
