Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,180.00,6.15,,,131.00,1.00
2016-01-05,-0.01,-0.01,,228.00,7.85,72.00,2.46,104.00,0.75
2016-01-06,-0.09,-0.10,,348.00,13.18,-84.00,-2.89,131.00,1.40
2016-01-07,-0.10,-0.10,,576.00,24.12,120.00,4.55,157.00,1.50
2016-01-08,0.00,0.00,,216.00,9.05,24.00,1.01,158.00,1.02
2016-01-11,-0.05,-0.05,,264.00,11.58,-24.00,-1.01,152.00,0.82
2016-01-12,-0.02,-0.02,,144.00,6.45,12.00,0.53,144.00,0.63
2016-01-13,-0.06,-0.06,,240.00,11.43,0.00,0.00,156.00,1.54
2016-01-14,0.03,0.03,,180.00,8.29,12.00,0.57,157.00,1.06
2016-01-15,-0.03,-0.03,,144.00,6.86,24.00,1.10,150.00,0.54
2016-01-19,-0.10,-0.10,,264.00,13.92,12.00,0.57,160.00,1.66
2016-01-20,0.09,0.09,,228.00,10.98,96.00,5.06,164.00,1.25
2016-01-21,0.03,0.03,,96.00,4.49,0.00,0.00,157.00,0.48
2016-01-22,0.04,0.04,,144.00,6.45,12.00,0.56,155.00,0.86
2016-01-25,-0.03,-0.03,,168.00,7.78,-60.00,-2.69,151.00,0.60
2016-01-26,-0.03,-0.03,,96.00,4.57,-36.00,-1.67,146.00,0.48
2016-01-27,-0.01,-0.01,,120.00,5.75,24.00,1.14,142.00,0.55
2016-01-28,-0.03,-0.03,,96.00,4.73,-24.00,-1.15,139.00,0.63
2016-01-29,-0.01,-0.01,,96.00,4.79,0.00,0.00,136.00,0.66
2016-02-01,0.03,0.03,,96.00,4.65,-12.00,-0.60,134.00,0.69
2016-02-02,0.00,0.00,0.78,84.00,4.07,-48.00,-2.33,130.00,0.39
2016-02-03,-0.04,-0.04,0.78,168.00,8.48,-24.00,-1.16,136.00,1.51
2016-02-04,0.03,0.03,0.75,192.00,9.41,72.00,3.64,140.00,1.84
2016-02-05,-0.06,-0.06,0.70,132.00,6.88,0.00,0.00,133.00,0.69
2016-02-08,-0.07,-0.07,0.73,144.00,8.05,0.00,0.00,133.00,1.29
2016-02-09,-0.01,-0.01,0.72,96.00,5.41,48.00,2.68,131.00,0.66
2016-02-10,0.03,0.03,0.73,144.00,7.89,48.00,2.70,135.00,1.19
2016-02-11,-0.03,-0.03,0.71,408.00,22.97,0.00,0.00,128.00,0.84
2016-02-12,0.01,0.01,0.70,132.00,7.33,0.00,0.00,122.00,0.36
2016-02-16,-0.07,-0.08,0.73,240.00,14.39,0.00,0.00,126.00,1.24
2016-02-17,0.00,0.00,0.66,192.00,11.51,108.00,6.47,119.00,1.12
2016-02-18,0.12,0.12,0.72,288.00,15.38,12.00,0.72,118.00,1.56
2016-02-19,0.38,0.33,1.56,996.00,38.43,0.00,0.00,199.00,8.48
2016-02-22,0.00,0.00,1.55,336.00,12.90,-84.00,-3.24,212.00,1.91
2016-02-23,0.07,0.07,1.56,672.00,24.14,12.00,0.46,252.00,3.48
2016-02-24,0.16,0.14,1.62,780.00,24.25,-12.00,-0.43,282.00,2.38
2016-02-25,-0.01,-0.01,1.62,444.00,13.91,-48.00,-1.49,302.00,1.62
2016-02-26,-0.06,-0.06,1.64,264.00,8.80,36.00,1.13,309.00,0.71
2016-02-29,0.01,0.01,1.64,180.00,5.95,-72.00,-2.40,312.00,0.47
2016-03-01,-0.11,-0.11,1.70,420.00,15.56,-24.00,-0.79,322.00,0.92
2016-03-02,0.00,0.00,1.70,228.00,8.44,-60.00,-2.22,329.00,0.57
2016-03-03,-0.02,-0.02,1.69,180.00,6.82,-60.00,-2.22,327.00,0.53
2016-03-04,0.00,0.00,1.69,276.00,10.41,-36.00,-1.36,322.00,0.50
