Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2025-11-17,,,,0.44,1.12,,,5600.00,1.00
2025-11-18,-0.01,-0.01,,0.55,1.41,-0.69,-1.75,10300.00,1.46
2025-11-19,0.00,0.00,,0.28,0.72,0.09,0.23,10200.00,0.98
2025-11-20,-0.01,-0.01,,1.29,3.35,0.19,0.49,12075.00,1.47
2025-11-21,0.01,0.01,,0.53,1.36,0.07,0.18,118220.00,4.59
2025-11-24,0.02,0.02,,0.70,1.77,0.01,0.03,100000.00,0.09
2025-11-25,0.01,0.01,,0.90,2.25,-0.43,-1.09,90457.00,0.37
2025-11-26,0.01,0.01,,0.54,1.34,-0.15,-0.38,81000.00,0.18
2025-11-28,0.00,0.00,,0.44,1.09,-0.26,-0.65,73311.00,0.16
2025-12-01,-0.00,-0.00,,0.17,0.42,-0.19,-0.47,66500.00,0.08
2025-12-02,0.00,0.00,,0.40,0.99,-0.14,-0.35,62455.00,0.35
2025-12-03,0.00,0.00,,0.21,0.52,-0.02,-0.05,58700.00,0.30
2025-12-04,0.00,0.00,,0.15,0.37,-0.10,-0.25,55369.00,0.28
2025-12-05,0.00,0.00,,0.10,0.25,0.12,0.30,52157.00,0.20
2025-12-08,-0.00,-0.00,,0.31,0.77,-0.16,-0.39,49227.00,0.17
2025-12-09,-0.00,-0.00,,0.55,1.36,-0.44,-1.09,46350.00,0.07
2025-12-10,0.01,0.01,,0.60,1.47,-0.25,-0.62,44788.00,0.44
2025-12-11,0.00,0.00,,0.41,1.01,-0.12,-0.29,42672.00,0.16
2025-12-12,-0.01,-0.01,,0.30,0.74,-0.38,-0.93,40647.00,0.10
2025-12-15,-0.00,-0.00,,0.07,0.17,-0.11,-0.27,38720.00,0.05
2025-12-16,-0.00,-0.00,0.12,0.26,0.65,-0.18,-0.45,39610.00,0.59
2025-12-17,-0.01,-0.01,0.13,0.41,1.03,-0.06,-0.15,40850.00,0.97
2025-12-18,0.01,0.01,0.13,0.29,0.72,0.42,1.06,40615.00,0.13
2025-12-19,0.01,0.01,0.12,0.35,0.87,0.00,0.00,39860.00,0.07
2025-12-22,0.01,0.01,0.12,0.07,0.17,0.20,0.50,13090.00,0.57
2025-12-23,0.01,0.01,0.10,0.19,0.47,0.04,0.10,13395.00,1.12
2025-12-24,0.00,0.00,0.10,0.12,0.29,0.03,0.07,12075.00,0.56
2025-12-26,0.00,0.00,0.09,0.09,0.22,-0.09,-0.22,11570.00,0.41
