Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2000-01-03,,,,7.93,32.34,,,9040800.00,1.00
2000-01-04,-0.12,-0.12,,2.13,9.82,-1.47,-6.00,7686000.00,0.82
2000-01-05,-0.00,-0.00,,2.77,12.78,-0.33,-1.52,6814667.00,0.74
2000-01-06,-0.10,-0.11,,2.70,13.91,-0.26,-1.20,6713100.00,0.95
2000-01-07,0.03,0.03,,1.31,6.55,0.98,5.05,6461760.00,0.84
2000-01-10,0.17,0.15,,3.64,15.61,0.66,3.30,7015800.00,1.39
2000-01-11,-0.01,-0.01,,3.35,14.53,-0.51,-2.19,6979200.00,0.97
2000-01-12,-0.05,-0.05,,2.26,10.35,0.50,2.17,6683350.00,0.69
2000-01-13,0.03,0.03,,1.53,6.79,0.72,3.30,6514089.00,0.79
2000-01-14,-0.09,-0.09,,2.43,11.81,0.29,1.29,6329520.00,0.74
2000-01-18,-0.08,-0.08,,1.79,9.42,-0.12,-0.58,6883345.00,1.80
2000-01-19,-0.02,-0.02,,0.41,2.20,-0.21,-1.11,6695533.00,0.69
2000-01-20,-0.00,-0.00,,1.66,8.93,1.21,6.49,6618646.00,0.86
2000-01-21,-0.10,-0.10,,2.52,15.05,0.34,1.83,6725971.00,1.21
2000-01-24,0.03,0.03,,1.23,7.13,0.49,2.93,6940347.00,1.43
2000-01-25,0.07,0.07,,2.61,14.17,0.55,3.19,6847925.00,0.80
2000-01-26,-0.04,-0.04,,2.39,13.48,-0.16,-0.87,7277976.00,1.95
2000-01-27,0.00,0.00,,2.20,12.40,0.03,0.17,7161467.00,0.72
2000-01-28,-0.03,-0.03,,1.65,9.57,0.06,0.34,7134737.00,0.93
2000-01-31,0.15,0.14,,2.91,14.67,0.36,2.09,7041880.00,0.75
2000-02-01,0.01,0.01,1.21,2.16,10.80,0.03,0.15,6808820.00,0.64
2000-02-02,0.06,0.06,1.16,2.77,13.01,0.08,0.40,6786720.00,0.87
2000-02-03,0.05,0.05,1.17,2.05,9.18,0.08,0.38,6728600.00,0.58
2000-02-04,-0.07,-0.07,1.13,1.46,7.00,-0.21,-0.94,6539320.00,0.40
2000-02-07,-0.05,-0.05,1.14,2.06,10.37,0.11,0.53,6430680.00,0.51
2000-02-08,0.08,0.07,1.01,1.75,8.19,-0.06,-0.30,6112100.00,0.56
2000-02-09,-0.08,-0.09,1.05,2.00,10.21,0.14,0.65,5868300.00,0.32
2000-02-10,0.06,0.06,1.06,1.00,4.80,0.67,3.42,5770940.00,0.46
2000-02-11,-0.05,-0.05,1.07,1.38,6.96,-0.17,-0.82,5637740.00,0.44
2000-02-14,0.03,0.03,1.03,0.76,3.73,0.19,0.96,5459940.00,0.20
2000-02-15,0.02,0.02,0.99,1.67,8.07,-0.49,-2.41,4969020.00,0.52
2000-02-16,-0.00,-0.00,0.98,1.70,8.24,-0.24,-1.16,4889720.00,0.62
2000-02-17,0.04,0.03,0.99,1.07,5.01,0.23,1.12,4730700.00,0.53
2000-02-18,0.03,0.03,0.90,1.80,8.20,0.41,1.92,4613440.00,1.25
2000-02-22,-0.05,-0.05,0.93,1.94,9.28,-0.43,-1.96,4365720.00,1.14
2000-02-23,0.03,0.03,0.91,1.26,5.87,0.03,0.14,4334680.00,1.12
2000-02-24,0.03,0.03,0.89,2.24,10.13,0.07,0.33,3778140.00,0.80
2000-02-25,-0.08,-0.08,0.95,1.45,7.14,-0.37,-1.67,3645720.00,0.69
2000-02-28,0.05,0.05,0.95,2.21,10.37,-0.02,-0.10,3489060.00,1.01
2000-02-29,0.14,0.13,0.93,3.58,14.76,-0.06,-0.28,3547400.00,1.82
2000-03-01,-0.05,-0.05,0.95,1.15,4.99,-1.21,-4.99,3644920.00,1.74
2000-03-02,0.00,0.00,0.93,0.54,2.34,0.02,0.09,3536460.00,1.05
2000-03-03,0.08,0.07,0.95,1.90,7.66,0.27,1.17,3501660.00,0.92
2000-03-06,-0.11,-0.12,1.01,3.64,16.50,-0.04,-0.16,3784720.00,2.19
2000-03-07,0.03,0.03,0.99,2.05,8.99,0.13,0.59,4083740.00,2.27
2000-03-08,0.02,0.02,0.96,2.59,11.11,0.01,0.04,4234820.00,1.52
2000-03-09,0.03,0.03,0.91,1.58,6.58,-0.02,-0.09,4296300.00,0.72
2000-03-10,-0.06,-0.06,0.92,3.12,13.85,-0.06,-0.25,4447420.00,1.28
2000-03-13,-0.07,-0.07,0.93,1.40,6.65,-0.22,-0.98,4582220.00,1.13
2000-03-14,-0.14,-0.15,1.05,1.63,8.96,-1.53,-7.27,5396860.00,3.23
2000-03-15,0.03,0.03,1.06,1.22,6.51,0.28,1.54,5835440.00,1.95
2000-03-16,0.05,0.05,1.07,1.68,8.53,0.08,0.43,5972580.00,0.97
2000-03-17,-0.01,-0.01,1.07,1.79,9.16,0.16,0.81,6302880.00,1.45
2000-03-20,-0.03,-0.03,1.07,1.68,8.88,0.18,0.92,6208400.00,0.63
2000-03-21,-0.01,-0.01,1.05,1.09,5.82,0.02,0.11,6196700.00,0.77
2000-03-22,0.06,0.06,1.07,1.50,7.56,0.38,2.03,6137240.00,0.59
2000-03-23,-0.00,-0.00,1.06,1.52,7.70,0.02,0.10,6177260.00,0.62
2000-03-24,-0.06,-0.06,1.05,1.47,7.93,-0.06,-0.30,6404560.00,1.11
2000-03-27,0.00,0.00,1.03,1.17,6.31,0.18,0.97,6383020.00,0.48
2000-03-28,-0.02,-0.02,0.88,1.03,5.66,0.30,1.62,6163240.00,0.33
2000-03-29,-0.06,-0.06,0.89,1.46,8.54,0.14,0.77,6122680.00,0.90
2000-03-30,-0.00,-0.00,0.89,1.15,6.74,-0.36,-2.11,6215120.00,0.90
2000-03-31,0.01,0.01,0.83,0.91,5.27,0.07,0.41,6274600.00,0.70
2000-04-03,-0.06,-0.07,0.77,1.47,9.09,0.20,1.16,6061680.00,0.66
2000-04-04,-0.01,-0.01,0.75,3.06,19.16,0.26,1.61,5962140.00,1.22
2000-04-05,0.04,0.04,0.76,1.94,11.73,-0.32,-2.00,5965780.00,1.09
2000-04-06,0.04,0.04,0.77,1.18,6.87,-0.06,-0.36,5986040.00,0.59
2000-04-07,-0.10,-0.11,0.81,1.40,9.06,-0.58,-3.38,6349840.00,2.04
2000-04-10,-0.06,-0.06,0.81,2.02,13.93,0.15,0.97,6501020.00,1.26
2000-04-11,0.00,0.00,0.68,1.40,9.61,-0.31,-2.14,5965940.00,1.12
2000-04-12,-0.07,-0.07,0.70,1.65,12.19,-0.03,-0.21,5639320.00,0.86
