Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2020-10-20,,,,0.05,0.51,,,2864000.00,1.00
2020-10-21,0.00,0.00,,1.08,10.91,0.88,8.89,1605450.00,0.22
2020-10-22,-0.00,-0.00,,0.10,1.01,0.09,0.91,1098200.00,0.08
2020-10-23,0.00,0.00,,0.09,0.91,0.01,0.10,833675.00,0.05
2020-10-26,-0.00,-0.00,,0.09,0.91,0.06,0.60,681020.00,0.10
2020-10-27,0.00,0.00,,0.07,0.71,0.07,0.71,583867.00,0.17
2020-10-28,-0.00,-0.00,,0.08,0.81,-0.01,-0.10,519957.00,0.26
2020-10-29,0.00,0.00,,0.03,0.30,0.02,0.20,456475.00,0.03
2020-10-30,-0.00,-0.00,,0.06,0.61,0.03,0.30,414178.00,0.18
2020-11-02,0.01,0.01,,0.00,0.00,0.05,0.51,372820.00,0.00
2020-11-03,-0.00,-0.00,,0.05,0.51,0.03,0.30,346182.00,0.23
2020-11-04,-0.00,-0.00,,0.05,0.51,0.02,0.20,325358.00,0.30
2020-11-05,0.01,0.01,,0.00,0.00,0.09,0.91,300354.00,0.00
2020-11-06,-0.01,-0.01,,0.16,1.62,0.00,0.00,285979.00,0.35
2020-11-09,-0.00,-0.00,,0.06,0.61,0.01,0.10,270840.00,0.22
2020-11-10,-0.00,-0.00,,0.06,0.61,0.01,0.10,259131.00,0.32
2020-11-11,0.00,0.00,,0.03,0.30,0.02,0.20,244988.00,0.08
2020-11-12,0.00,0.00,,0.04,0.41,0.00,0.00,234172.00,0.21
2020-11-13,0.00,0.00,,0.04,0.41,0.03,0.30,224895.00,0.26
2020-11-16,0.00,0.00,,0.02,0.20,0.00,0.00,215120.00,0.14
2020-11-17,-0.00,-0.00,0.05,0.01,0.10,0.00,0.00,72125.00,0.06
2020-11-18,-0.00,-0.00,0.05,0.06,0.61,0.03,0.30,58235.00,1.19
2020-11-19,0.00,0.00,0.05,0.03,0.30,0.01,0.10,54480.00,0.16
