Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.33,5.45,,,259900.00,1.00
2016-01-05,0.00,0.00,,0.41,6.78,0.01,0.17,219850.00,0.82
2016-01-06,0.01,0.01,,0.24,3.92,-0.10,-1.65,180000.00,0.56
2016-01-07,-0.05,-0.05,,0.47,8.08,-0.15,-2.45,174550.00,0.91
2016-01-08,-0.06,-0.06,,0.43,7.88,0.04,0.69,187620.00,1.28
2016-01-11,-0.04,-0.04,,0.48,9.18,0.01,0.18,209350.00,1.52
2016-01-12,-0.03,-0.03,,0.36,7.10,0.08,1.53,219700.00,1.28
2016-01-13,0.02,0.02,,0.30,5.83,0.04,0.79,217625.00,0.93
2016-01-14,0.02,0.02,,0.27,5.16,0.05,0.97,214522.00,0.88
2016-01-15,-0.00,-0.00,,0.31,5.95,-0.12,-2.29,210200.00,0.81
2016-01-19,-0.07,-0.07,,0.48,9.90,0.04,0.77,205864.00,0.79
2016-01-20,-0.01,-0.01,,0.50,10.40,-0.06,-1.24,207633.00,1.09
2016-01-21,-0.00,-0.00,,0.21,4.38,0.02,0.42,205177.00,0.86
2016-01-22,-0.01,-0.01,,0.27,5.68,0.06,1.25,207950.00,1.17
2016-01-25,-0.06,-0.07,,0.33,7.42,0.00,0.00,201600.00,0.56
2016-01-26,-0.01,-0.01,,0.24,5.44,0.04,0.90,201381.00,0.98
2016-01-27,0.01,0.01,,0.19,4.28,0.01,0.23,198094.00,0.73
2016-01-28,0.01,0.01,,0.14,3.11,0.04,0.90,194167.00,0.66
2016-01-29,0.00,0.00,,0.12,2.67,0.00,0.00,193058.00,0.90
2016-02-01,0.11,0.11,,0.51,10.20,0.26,5.78,196920.00,1.37
2016-02-02,-0.06,-0.06,0.65,0.71,15.11,-0.08,-1.60,203400.00,1.91
2016-02-03,-0.04,-0.04,0.66,0.31,6.86,-0.03,-0.64,202475.00,0.80
2016-02-04,-0.04,-0.04,0.65,0.42,9.66,-0.04,-0.88,205685.00,0.80
2016-02-05,-0.04,-0.04,0.65,0.22,5.26,0.00,0.00,204495.00,0.66
2016-02-08,-0.02,-0.02,0.63,0.32,7.79,-0.04,-0.96,205550.00,1.27
2016-02-09,-0.01,-0.01,0.62,0.18,4.42,-0.08,-1.95,198115.00,0.85
2016-02-10,0.08,0.08,0.70,0.38,8.62,0.03,0.74,192445.00,0.88
2016-02-11,-0.07,-0.08,0.73,0.32,7.82,-0.09,-2.04,187435.00,0.55
2016-02-12,0.08,0.08,0.79,0.36,8.16,-0.01,-0.24,183910.00,0.65
2016-02-16,0.07,0.07,0.84,0.32,6.79,0.04,0.91,182655.00,0.80
2016-02-17,-0.03,-0.03,0.81,0.23,5.03,0.04,0.85,181035.00,0.72
2016-02-18,-0.01,-0.01,0.81,0.14,3.09,0.00,0.00,174375.00,0.54
2016-02-19,0.02,0.02,0.81,0.16,3.46,-0.01,-0.22,169885.00,0.51
2016-02-22,-0.04,-0.04,0.82,0.32,7.22,0.04,0.86,165240.00,0.91
2016-02-23,0.03,0.03,0.80,0.28,6.13,-0.03,-0.68,168065.00,1.01
2016-02-24,-0.04,-0.04,0.81,0.44,10.02,-0.08,-1.75,162800.00,0.57
2016-02-25,0.04,0.04,0.83,0.28,6.11,0.03,0.68,159735.00,0.53
2016-02-26,0.04,0.04,0.84,0.28,5.88,0.01,0.22,156805.00,0.44
2016-02-29,0.00,0.00,0.84,0.22,4.61,-0.02,-0.42,155200.00,0.91
2016-03-01,0.02,0.02,0.74,0.19,3.89,0.03,0.63,144755.00,0.42
2016-03-02,0.03,0.03,0.71,0.22,4.39,0.00,0.00,130025.00,0.73
2016-03-03,0.04,0.04,0.70,0.32,6.15,0.01,0.20,131755.00,1.49
2016-03-04,0.01,0.01,0.68,0.33,6.29,0.05,0.96,132025.00,1.29
2016-03-07,0.03,0.03,0.66,0.23,4.26,-0.02,-0.38,132575.00,1.10
2016-03-08,-0.03,-0.03,0.66,0.14,2.66,-0.03,-0.56,124035.00,0.73
2016-03-09,-0.02,-0.02,0.67,0.20,3.86,0.03,0.57,118535.00,0.50
2016-03-10,0.00,0.00,0.61,0.16,3.08,0.01,0.19,112450.00,0.42
2016-03-11,-0.00,-0.00,0.53,0.18,3.47,0.00,0.00,111435.00,0.74
2016-03-14,0.02,0.02,0.48,0.30,5.66,0.00,0.00,111880.00,1.14
2016-03-15,-0.00,-0.00,0.42,0.22,4.16,-0.05,-0.94,108040.00,0.64
2016-03-16,-0.05,-0.05,0.45,0.39,7.74,-0.09,-1.70,103990.00,0.47
2016-03-17,0.06,0.06,0.49,0.50,9.35,0.00,0.00,101895.00,0.51
2016-03-18,0.06,0.06,0.52,0.50,8.82,0.04,0.75,108325.00,1.98
2016-03-21,-0.02,-0.02,0.49,0.26,4.68,-0.03,-0.53,103735.00,0.57
2016-03-22,0.02,0.02,0.49,0.44,7.76,-0.06,-1.08,99470.00,0.84
2016-03-23,-0.09,-0.10,0.59,0.51,9.92,-0.03,-0.53,98770.00,0.80
2016-03-24,0.05,0.05,0.59,0.45,8.35,-0.04,-0.78,98905.00,0.88
2016-03-28,-0.01,-0.01,0.58,0.26,4.85,0.00,0.00,98195.00,0.56
2016-03-29,0.07,0.07,0.63,0.73,12.67,-0.03,-0.56,95510.00,0.91
2016-03-30,0.01,0.01,0.63,0.28,4.84,0.01,0.17,96785.00,0.90
2016-03-31,-0.01,-0.01,0.63,0.23,4.02,0.00,0.00,98945.00,1.40
2016-04-01,-0.08,-0.09,0.70,0.45,8.59,-0.06,-1.05,93740.00,0.98
2016-04-04,-0.01,-0.01,0.70,0.26,5.02,0.03,0.57,90240.00,1.11
2016-04-05,0.03,0.03,0.70,0.36,6.72,-0.04,-0.77,89105.00,1.38
2016-04-06,0.01,0.01,0.70,0.21,3.87,-0.02,-0.37,88135.00,0.80
2016-04-07,-0.05,-0.05,0.72,0.35,6.77,-0.04,-0.74,88490.00,0.75
2016-04-08,0.01,0.01,0.72,0.22,4.21,0.03,0.58,89225.00,0.69
2016-04-11,0.04,0.04,0.73,0.29,5.36,0.03,0.57,88320.00,0.73
2016-04-12,0.00,0.00,0.72,0.16,2.95,0.00,0.00,87085.00,1.19
2016-04-13,0.07,0.06,0.76,0.33,5.70,0.04,0.74,89330.00,1.28
2016-04-14,0.00,0.00,0.73,0.09,1.55,-0.03,-0.52,90415.00,0.78
2016-04-15,-0.01,-0.01,0.71,0.30,5.23,-0.03,-0.52,90715.00,0.64
2016-04-18,0.04,0.04,0.69,0.27,4.53,-0.02,-0.35,85720.00,1.34
2016-04-19,-0.00,-0.00,0.68,0.24,4.03,0.00,0.00,85970.00,0.75
2016-04-20,0.02,0.01,0.68,0.60,9.93,-0.01,-0.17,84735.00,0.70
2016-04-21,0.00,0.00,0.58,0.69,11.40,-0.02,-0.33,84780.00,0.94
2016-04-22,0.03,0.03,0.56,0.20,3.22,0.00,0.00,84485.00,0.96
2016-04-25,-0.02,-0.02,0.57,0.25,4.13,-0.05,-0.81,84095.00,0.56
2016-04-26,0.02,0.02,0.51,0.19,3.08,0.02,0.33,83375.00,0.87
