Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2024-07-09,,,,11.08,92.26,,,15330.00,1.00
2024-07-10,0.69,0.53,,9.88,48.62,1.38,11.49,13690.00,0.88
2024-07-11,0.34,0.29,,10.16,37.28,1.39,6.84,13067.00,0.90
2024-07-12,0.17,0.15,,4.71,14.83,0.46,1.69,10758.00,0.36
2024-07-15,-0.08,-0.09,,4.43,15.23,0.00,0.00,9006.00,0.22
2024-07-16,-0.08,-0.08,,2.86,10.68,0.00,0.00,8022.00,0.39
2024-07-17,-0.05,-0.05,,2.40,9.45,0.93,3.47,7239.00,0.35
2024-07-18,0.04,0.04,,0.37,1.41,1.20,4.72,6388.00,0.07
2024-07-19,0.00,0.00,,1.29,4.90,0.28,1.06,5743.00,0.10
2024-07-22,0.01,0.01,,1.57,5.90,1.57,5.97,5368.00,0.37
2024-07-23,-0.06,-0.06,,2.68,10.75,0.10,0.38,5100.00,0.47
2024-07-24,-0.07,-0.07,,2.31,9.92,-0.19,-0.76,5269.00,1.35
2024-07-25,-0.06,-0.07,,2.58,11.83,0.73,3.14,5316.00,1.11
2024-07-26,0.02,0.02,,2.11,9.51,0.14,0.64,5144.00,0.56
2024-07-29,-0.02,-0.02,,0.83,3.82,0.26,1.17,4856.00,0.17
2024-07-30,0.02,0.02,,1.20,5.44,0.18,0.83,4636.00,0.29
2024-07-31,0.21,0.19,,6.84,25.54,0.10,0.45,4580.00,0.81
2024-08-01,0.24,0.21,,12.94,39.02,0.00,0.00,4623.00,1.16
2024-08-02,-0.16,-0.18,,4.62,16.67,-0.83,-2.50,4453.00,0.31
2024-08-05,0.00,0.00,,0.00,0.00,0.00,0.00,4236.00,0.03
2024-08-06,-0.20,-0.22,3.21,8.43,37.87,1.50,5.41,3749.00,1.49
2024-08-07,-0.02,-0.03,2.13,1.39,6.40,0.00,0.00,3326.00,1.08
2024-08-08,0.02,0.02,1.73,2.21,9.97,0.46,2.12,2908.00,1.19
2024-08-09,0.07,0.07,1.64,1.28,5.37,0.92,4.15,2740.00,0.16
2024-08-12,-0.08,-0.08,1.64,0.96,4.37,-2.12,-8.90,2674.00,0.26
2024-08-13,0.04,0.04,1.63,1.47,6.44,0.11,0.50,2638.00,0.90
2024-08-14,0.01,0.01,1.62,0.09,0.39,0.37,1.62,2551.00,0.31
2024-08-15,0.24,0.22,1.83,10.62,37.09,-1.85,-8.01,2974.00,2.99
2024-08-16,-0.13,-0.14,1.89,3.78,15.21,-1.85,-6.46,2968.00,0.16
2024-08-19,0.28,0.25,2.14,3.70,11.61,5.91,23.78,2955.00,0.59
2024-08-20,-0.01,-0.01,2.12,6.37,20.29,0.06,0.19,2935.00,0.69
2024-08-21,0.29,0.26,2.30,12.10,29.77,0.83,2.64,2778.00,1.44
2024-08-22,-0.15,-0.16,2.38,9.12,26.43,-2.52,-6.20,2679.00,1.46
