Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2025-08-26,,,,0.57,14.18,,,5260400.00,1.00
2025-08-27,0.16,0.15,,0.82,17.60,0.04,1.00,3030550.00,0.26
2025-08-28,0.11,0.11,,0.63,12.14,0.35,7.51,4199400.00,1.56
2025-08-29,0.08,0.08,,0.45,8.04,0.02,0.39,4165675.00,0.98
2025-09-02,0.05,0.05,,0.57,9.73,-0.18,-3.21,4237980.00,1.07
2025-09-03,0.04,0.04,,0.45,7.38,-0.16,-2.73,3861350.00,0.51
2025-09-04,0.16,0.15,,1.29,18.17,-0.05,-0.82,3879871.00,1.03
2025-09-05,0.02,0.02,,0.76,10.51,0.05,0.70,3522875.00,0.29
2025-09-08,0.03,0.03,,0.68,9.13,-0.14,-1.94,3183289.00,0.15
2025-09-09,0.06,0.06,,0.51,6.44,0.17,2.28,2911880.00,0.16
2025-09-10,-0.02,-0.02,,0.30,3.86,0.08,1.01,2771855.00,0.49
2025-09-11,0.05,0.05,,0.65,7.94,0.01,0.13,2873992.00,1.39
2025-09-12,0.05,0.05,,0.33,3.84,0.08,0.98,2694885.00,0.20
2025-09-15,-0.02,-0.02,,0.67,7.95,-0.32,-3.72,2579443.00,0.42
2025-09-16,0.09,0.08,,0.88,9.61,0.00,0.00,2699433.00,1.62
2025-09-17,-0.84,-1.80,,7.31,484.11,-0.51,-5.57,4178519.00,6.31
2025-09-18,-0.17,-0.19,,0.24,19.20,-0.16,-10.60,4481653.00,2.08
2025-09-19,-0.05,-0.05,,0.11,9.24,-0.05,-4.00,4380739.00,0.61
2025-09-22,-0.12,-0.13,,0.10,9.52,-0.10,-8.40,4277658.00,0.57
2025-09-23,-0.05,-0.05,,0.05,5.00,-0.04,-3.81,4149745.00,0.41
2025-09-24,-0.13,-0.14,3.35,0.10,11.49,-0.08,-8.00,3988815.00,0.51
2025-09-25,-0.22,-0.25,3.34,0.20,29.41,-0.02,-2.30,4105645.00,0.76
2025-09-26,0.16,0.15,3.38,0.38,48.10,-0.01,-1.47,4652955.00,3.76
2025-09-29,0.00,0.00,3.35,0.10,12.66,-0.03,-3.80,4516155.00,0.29
2025-09-30,-0.09,-0.09,3.34,0.09,12.50,0.00,0.00,4336770.00,0.22
2025-10-01,0.07,0.07,3.35,0.07,9.09,-0.01,-1.39,4261560.00,0.11
2025-10-02,0.04,0.04,3.27,0.07,8.75,-0.01,-1.30,4086205.00,0.12
2025-10-03,-0.03,-0.03,3.26,0.07,8.97,0.00,0.00,4063330.00,0.14
2025-10-06,0.00,0.00,3.25,0.04,5.13,-0.01,-1.28,4058920.00,0.09
2025-10-07,-0.08,-0.08,3.22,0.09,12.50,0.00,0.00,4086800.00,0.25
2025-10-08,0.00,0.00,3.22,0.06,8.33,0.00,0.00,4043615.00,0.13
2025-10-09,0.03,0.03,3.21,0.05,6.76,-0.01,-1.39,3867975.00,0.13
2025-10-10,-0.05,-0.06,3.18,0.08,11.43,0.01,1.35,3868115.00,0.14
2025-10-13,-0.06,-0.06,3.18,0.08,12.12,-0.01,-1.43,3835205.00,0.11
2025-10-14,0.03,0.03,3.15,0.06,8.82,-0.03,-4.55,3627750.00,0.06
2025-10-15,-0.01,-0.01,1.37,0.04,5.97,-0.02,-2.94,2317910.00,0.07
2025-10-16,0.03,0.03,1.29,0.17,24.64,-0.02,-2.99,2018415.00,1.66
2025-10-17,-0.12,-0.12,1.33,0.06,9.84,-0.03,-4.35,1918575.00,0.35
2025-10-20,-0.03,-0.03,1.29,0.06,10.17,0.02,3.28,1820555.00,0.25
2025-10-21,-0.02,-0.02,1.28,0.02,3.45,-0.02,-3.39,1750635.00,0.18
2025-10-22,0.16,0.14,1.37,0.12,17.91,-0.01,-1.72,1693700.00,0.53
2025-10-23,-0.03,-0.03,1.13,0.05,7.69,0.02,2.99,1543720.00,0.09
2025-10-24,0.02,0.02,0.95,0.03,4.55,-0.01,-1.54,674530.00,0.15
2025-10-27,0.21,0.19,1.23,0.19,23.75,0.00,0.00,685155.00,2.25
2025-10-28,-0.05,-0.05,1.20,0.12,15.79,0.00,0.00,655370.00,0.52
2025-10-29,-0.07,-0.07,1.20,0.10,14.08,-0.02,-2.63,643925.00,0.38
2025-10-30,-0.07,-0.07,1.22,0.15,22.73,-0.02,-2.82,721560.00,2.82
