Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.84,0.92,,,10591900.00,1.00
2016-01-05,-0.00,-0.00,,0.63,0.70,-0.42,-0.46,8417250.00,0.74
2016-01-06,0.01,0.01,,0.43,0.47,1.00,1.10,8583800.00,1.04
2016-01-07,0.00,0.00,,0.85,0.92,0.07,0.08,8988400.00,1.14
2016-01-08,0.00,0.00,,0.93,1.01,-0.28,-0.30,9106160.00,1.05
2016-01-11,-0.01,-0.01,,0.70,0.77,-0.99,-1.07,9261850.00,1.08
2016-01-12,0.01,0.01,,1.62,1.75,0.25,0.27,9781257.00,1.32
2016-01-13,0.01,0.01,,1.67,1.78,-0.18,-0.19,10505800.00,1.48
2016-01-14,-0.01,-0.01,,1.22,1.32,-0.39,-0.42,10768911.00,1.20
2016-01-15,0.02,0.02,,0.66,0.70,1.18,1.27,11089650.00,1.26
2016-01-19,-0.00,-0.00,,0.84,0.89,-0.47,-0.50,10893009.00,0.82
2016-01-20,0.01,0.01,,1.12,1.18,1.22,1.30,11425533.00,1.51
2016-01-21,-0.01,-0.01,,1.21,1.28,0.20,0.21,11392923.00,0.97
2016-01-22,-0.00,-0.00,,0.76,0.81,-0.68,-0.72,11305164.00,0.90
2016-01-25,0.01,0.01,,0.47,0.50,0.46,0.49,10934033.00,0.52
2016-01-26,0.00,0.00,,0.53,0.56,-0.02,-0.02,10606444.00,0.54
2016-01-27,-0.00,-0.00,,0.82,0.87,-0.24,-0.25,10450641.00,0.76
2016-01-28,0.00,0.00,,0.71,0.75,-0.38,-0.40,10457572.00,1.01
2016-01-29,0.01,0.01,,0.71,0.74,0.88,0.93,10600368.00,1.24
2016-02-01,-0.00,-0.00,,0.59,0.62,-0.20,-0.21,10567770.00,0.94
2016-02-02,0.02,0.02,0.14,0.78,0.81,1.07,1.13,10558175.00,0.99
2016-02-03,-0.01,-0.01,0.14,1.52,1.58,-0.56,-0.58,10911495.00,1.22
2016-02-04,0.00,0.00,0.14,0.81,0.84,0.20,0.21,10963325.00,0.91
2016-02-05,0.00,0.00,0.14,1.05,1.09,-0.51,-0.53,10913255.00,0.84
2016-02-08,0.02,0.02,0.15,1.47,1.49,0.75,0.78,11157005.00,1.30
2016-02-09,0.00,0.00,0.14,0.82,0.83,0.42,0.43,11416595.00,1.33
2016-02-10,0.01,0.01,0.14,1.30,1.30,0.05,0.05,11411565.00,1.12
2016-02-11,0.01,0.01,0.14,1.69,1.68,1.24,1.24,11713695.00,1.85
2016-02-12,-0.02,-0.02,0.15,1.65,1.67,-0.81,-0.81,11764425.00,1.18
2016-02-16,-0.01,-0.01,0.15,0.71,0.73,-0.59,-0.60,11653910.00,1.01
2016-02-17,-0.01,-0.01,0.15,0.84,0.87,-0.36,-0.37,11865445.00,1.11
2016-02-18,0.01,0.01,0.15,1.24,1.26,0.07,0.07,11511115.00,0.89
2016-02-19,0.00,0.00,0.15,0.82,0.83,0.03,0.03,11370470.00,0.72
2016-02-22,-0.00,-0.00,0.15,0.31,0.32,0.07,0.07,11114970.00,0.45
2016-02-23,0.00,0.00,0.15,1.47,1.49,-0.80,-0.81,11244095.00,0.74
2016-02-24,-0.00,-0.00,0.15,1.83,1.86,0.70,0.71,11414025.00,0.80
2016-02-25,0.00,0.00,0.15,0.93,0.94,0.21,0.21,11320995.00,0.54
2016-02-26,-0.01,-0.01,0.15,0.58,0.59,-1.03,-1.04,11254475.00,0.82
2016-02-29,0.00,0.00,0.15,0.56,0.57,0.05,0.05,10996745.00,0.73
2016-03-01,-0.02,-0.02,0.16,1.90,1.97,0.07,0.07,11185780.00,1.23
2016-03-02,0.00,0.00,0.15,0.58,0.60,-0.08,-0.08,11018165.00,0.64
2016-03-03,0.00,0.00,0.15,0.88,0.90,0.08,0.08,10672455.00,0.60
2016-03-04,-0.01,-0.01,0.15,1.03,1.07,-0.51,-0.52,10609130.00,0.82
2016-03-07,-0.00,-0.00,0.15,0.47,0.49,-0.12,-0.12,10423755.00,0.53
2016-03-08,0.01,0.01,0.13,0.78,0.80,1.34,1.39,10059915.00,0.71
2016-03-09,-0.01,-0.01,0.14,0.67,0.69,-0.67,-0.69,9658045.00,0.74
2016-03-10,-0.00,-0.00,0.13,1.44,1.49,0.23,0.24,9522770.00,1.06
2016-03-11,-0.01,-0.01,0.13,1.26,1.32,0.12,0.12,8888110.00,1.00
2016-03-14,0.00,0.00,0.12,0.55,0.57,0.35,0.37,8452540.00,0.61
2016-03-15,0.00,0.00,0.11,0.79,0.82,0.55,0.57,8184900.00,0.78
2016-03-16,0.00,0.00,0.11,0.87,0.90,-0.10,-0.10,8013480.00,1.21
2016-03-17,0.00,0.00,0.11,0.64,0.66,0.19,0.20,7893920.00,0.99
2016-03-18,0.00,0.00,0.11,0.61,0.63,0.19,0.20,7894415.00,1.04
2016-03-21,-0.01,-0.01,0.11,0.65,0.67,-0.61,-0.63,7917440.00,0.70
2016-03-22,-0.00,-0.00,0.11,0.82,0.85,0.57,0.59,7751300.00,0.64
2016-03-23,0.01,0.01,0.12,1.15,1.18,0.27,0.28,7828150.00,1.36
2016-03-24,0.00,0.00,0.11,1.23,1.26,0.82,0.84,7840455.00,0.81
2016-03-28,0.00,0.00,0.11,0.66,0.68,-0.12,-0.12,7631140.00,0.66
2016-03-29,0.01,0.01,0.11,0.81,0.82,0.51,0.52,7700170.00,1.22
2016-03-30,-0.01,-0.01,0.10,0.82,0.84,-0.78,-0.79,7437650.00,1.14
2016-03-31,0.01,0.01,0.10,0.77,0.78,0.21,0.22,7476880.00,1.05
2016-04-01,0.00,0.00,0.10,0.92,0.93,0.48,0.49,7624210.00,1.23
2016-04-04,0.00,0.00,0.10,0.52,0.53,0.09,0.09,7447115.00,0.69
2016-04-05,0.01,0.01,0.11,0.44,0.44,0.95,0.96,7496590.00,0.86
2016-04-06,-0.01,-0.01,0.10,0.70,0.71,-0.49,-0.49,7457505.00,0.86
2016-04-07,0.01,0.01,0.11,0.74,0.74,0.72,0.73,7395935.00,0.81
2016-04-08,-0.01,-0.01,0.11,0.57,0.57,-0.51,-0.51,7170595.00,0.78
2016-04-11,-0.00,-0.00,0.10,0.80,0.81,-0.52,-0.52,6964520.00,0.69
2016-04-12,-0.01,-0.01,0.11,0.77,0.78,-0.57,-0.57,6919470.00,0.62
2016-04-13,0.00,0.00,0.11,0.80,0.81,-0.18,-0.18,6859205.00,0.76
2016-04-14,-0.00,-0.00,0.11,0.62,0.63,-0.36,-0.36,6721110.00,1.04
2016-04-15,0.01,0.01,0.11,0.69,0.69,0.40,0.41,6622390.00,0.88
2016-04-18,-0.00,-0.00,0.11,0.59,0.60,-0.42,-0.42,6436790.00,0.70
2016-04-19,-0.00,-0.00,0.11,0.77,0.78,-0.17,-0.17,6421660.00,0.81
2016-04-20,-0.01,-0.01,0.12,1.80,1.85,0.20,0.20,6717800.00,1.63
2016-04-21,-0.01,-0.01,0.11,0.59,0.61,-0.77,-0.79,6744100.00,1.65
2016-04-22,-0.00,-0.00,0.11,0.50,0.52,0.12,0.12,6718255.00,0.87
2016-04-25,-0.00,-0.00,0.12,0.52,0.54,-0.23,-0.24,6742295.00,0.82
2016-04-26,-0.00,-0.00,0.11,0.48,0.50,-0.06,-0.06,6664460.00,1.18
2016-04-27,0.01,0.01,0.11,0.90,0.93,0.50,0.52,6659530.00,1.26
2016-04-28,0.00,0.00,0.11,0.82,0.84,-0.24,-0.25,6666645.00,1.20
2016-04-29,0.00,0.00,0.11,1.13,1.16,-0.46,-0.47,6570390.00,1.13
2016-05-02,-0.01,-0.01,0.11,0.83,0.86,-0.35,-0.36,6864895.00,1.61
2016-05-03,0.01,0.01,0.12,0.50,0.51,1.31,1.36,7077590.00,1.52
2016-05-04,0.01,0.01,0.11,0.74,0.75,0.19,0.19,7118465.00,1.01
2016-05-05,0.01,0.01,0.11,1.04,1.05,-0.07,-0.07,7213820.00,1.09
2016-05-06,-0.00,-0.00,0.11,0.43,0.44,-0.12,-0.12,7296205.00,0.99
2016-05-09,0.00,0.00,0.11,0.43,0.44,0.01,0.01,7303470.00,0.68
2016-05-10,0.00,0.00,0.10,0.36,0.36,-0.01,-0.01,7306265.00,0.59
2016-05-11,0.01,0.01,0.11,1.01,1.02,-0.03,-0.03,7508670.00,1.23
2016-05-12,-0.00,-0.00,0.11,0.44,0.44,-0.72,-0.72,7464690.00,0.82
2016-05-13,0.01,0.01,0.11,0.82,0.82,0.36,0.36,7608500.00,1.14
2016-05-16,-0.01,-0.01,0.11,0.51,0.52,-0.48,-0.48,7641020.00,0.67
2016-05-17,0.00,0.00,0.11,0.47,0.47,0.05,0.05,7602865.00,0.59
2016-05-18,-0.01,-0.01,0.12,1.46,1.49,-0.42,-0.42,7690880.00,1.65
2016-05-19,0.00,0.00,0.11,0.51,0.52,0.15,0.15,7443640.00,0.83
2016-05-20,0.00,0.00,0.11,0.64,0.65,-0.30,-0.31,7419765.00,0.72
2016-05-23,0.00,0.00,0.11,0.61,0.62,0.16,0.16,7491775.00,0.93
2016-05-24,-0.00,-0.00,0.11,0.71,0.72,-0.35,-0.36,7398185.00,0.81
2016-05-25,-0.00,-0.00,0.11,0.71,0.73,-0.02,-0.02,7297550.00,0.87
2016-05-26,0.01,0.01,0.11,0.49,0.50,0.34,0.35,7169785.00,0.76
2016-05-27,-0.00,-0.00,0.11,0.43,0.44,0.02,0.02,7062350.00,0.75
2016-05-31,0.00,0.00,0.10,1.10,1.12,-0.63,-0.64,6927805.00,1.20
2016-06-01,0.00,0.00,0.09,0.88,0.89,0.56,0.57,6884715.00,1.43
2016-06-02,0.01,0.01,0.09,0.62,0.62,0.36,0.36,6815925.00,0.86
2016-06-03,0.01,0.01,0.10,0.48,0.48,1.14,1.15,6976265.00,1.59
2016-06-06,-0.01,-0.01,0.11,0.60,0.60,-0.35,-0.35,6993325.00,1.08
2016-06-07,0.00,0.00,0.11,0.34,0.34,0.30,0.30,6979795.00,0.67
2016-06-08,0.01,0.01,0.11,0.55,0.55,0.23,0.23,7028860.00,0.76
2016-06-09,0.01,0.01,0.11,0.47,0.46,0.79,0.78,6907075.00,0.99
2016-06-10,0.00,0.00,0.11,0.81,0.79,0.50,0.49,6951935.00,1.00
