Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2021-05-05,,,,0.00,0.00,,,100.00,1.00
2021-05-06,0.07,0.07,,3.39,11.96,0.66,2.50,283050.00,2.00
2021-05-07,0.04,0.04,,1.67,5.66,2.12,7.48,269833.00,0.90
2021-05-10,-0.01,-0.01,,1.01,3.45,0.35,1.19,214950.00,0.23
2021-05-11,-0.04,-0.04,,1.09,3.87,-1.27,-4.34,189660.00,0.47
2021-05-12,-0.01,-0.01,,0.73,2.61,0.17,0.60,161333.00,0.12
2021-05-13,0.02,0.02,,0.75,2.63,0.63,2.25,139114.00,0.04
2021-05-14,0.02,0.02,,1.10,3.78,-0.28,-0.98,122462.00,0.05
2021-05-17,0.07,0.06,,1.02,3.29,1.02,3.51,111367.00,0.20
2021-05-18,-0.01,-0.01,,0.91,2.97,-0.13,-0.42,121710.00,1.76
2021-05-19,-0.01,-0.01,,0.79,2.60,-0.80,-2.61,111255.00,0.06
2021-05-20,-0.00,-0.00,,1.82,6.00,-1.18,-3.89,103842.00,0.21
2021-05-21,-0.07,-0.07,,0.67,2.38,-1.81,-5.97,96700.00,0.11
2021-05-24,-0.06,-0.06,,0.71,2.69,-1.48,-5.26,90436.00,0.10
2021-05-25,-0.03,-0.03,,0.40,1.56,-0.43,-1.63,84547.00,0.02
2021-05-26,-0.01,-0.01,,0.94,3.72,0.27,1.05,79612.00,0.07
2021-05-27,-0.03,-0.03,,0.81,3.32,-0.37,-1.47,75365.00,0.10
2021-05-28,0.06,0.06,,0.98,3.77,0.59,2.42,71694.00,0.13
2021-06-01,0.12,0.11,,1.56,5.36,1.54,5.93,69205.00,0.35
2021-06-02,-0.05,-0.05,,1.10,3.98,-2.05,-7.05,66415.00,0.20
2021-06-03,-0.03,-0.03,0.79,0.81,3.03,-0.50,-1.81,66605.00,0.06
2021-06-04,0.00,0.00,0.74,0.50,1.86,0.10,0.37,38525.00,0.11
2021-06-07,0.02,0.02,0.73,1.24,4.53,0.13,0.48,26865.00,0.38
2021-06-08,-0.00,-0.00,0.73,0.86,3.15,0.49,1.79,24720.00,0.30
2021-06-09,0.04,0.04,0.73,0.59,2.08,0.76,2.78,20405.00,0.11
2021-06-10,-0.01,-0.01,0.73,0.47,1.67,-0.01,-0.04,19570.00,0.15
2021-06-11,-0.01,-0.01,0.73,0.09,0.32,-0.28,-1.00,19335.00,0.06
2021-06-14,0.00,0.00,0.72,1.06,3.80,0.90,3.24,19145.00,0.11
2021-06-15,0.01,0.01,0.68,0.46,1.63,0.24,0.86,18230.00,0.24
2021-06-16,-0.08,-0.08,0.73,0.95,3.65,-1.29,-4.56,7630.00,0.37
2021-06-17,0.00,0.00,0.73,0.51,1.96,-0.27,-1.04,7395.00,0.27
2021-06-18,0.04,0.04,0.75,0.86,3.18,0.56,2.15,6520.00,0.74
2021-06-21,-0.03,-0.03,0.72,0.44,1.68,-0.59,-2.18,6355.00,1.21
2021-06-22,-0.01,-0.01,0.68,0.94,3.60,-0.67,-2.55,6235.00,1.06
2021-06-23,-0.00,-0.00,0.67,0.54,2.08,-0.47,-1.80,6320.00,0.60
2021-06-24,-0.00,-0.00,0.67,0.50,1.93,0.26,1.00,6325.00,0.90
2021-06-25,0.01,0.01,0.66,0.28,1.07,0.13,0.50,6195.00,0.77
2021-06-28,-0.02,-0.02,0.62,0.40,1.57,-0.48,-1.84,5825.00,0.33
2021-06-29,0.03,0.03,0.45,0.60,2.28,0.69,2.70,4950.00,1.39
2021-06-30,0.00,0.00,0.42,0.38,1.44,0.17,0.65,4720.00,1.86
2021-07-01,0.05,0.05,0.44,0.47,1.70,1.03,3.91,4850.00,1.34
2021-07-02,-0.00,-0.00,0.44,0.53,1.93,-0.56,-2.03,4865.00,0.97
2021-07-06,0.01,0.01,0.43,1.29,4.66,1.29,4.69,4545.00,0.84
2021-07-07,0.03,0.03,0.44,1.48,5.20,-0.24,-0.87,4710.00,2.27
2021-07-08,-0.06,-0.06,0.47,0.35,1.31,-1.34,-4.71,5125.00,2.05
2021-07-09,0.01,0.01,0.47,0.60,2.22,0.44,1.64,5060.00,0.34
2021-07-12,-0.00,-0.00,0.47,0.35,1.30,-0.17,-0.63,5195.00,0.73
2021-07-13,-0.02,-0.02,0.48,0.56,2.13,-0.40,-1.49,5650.00,1.98
2021-07-14,-0.01,-0.01,0.48,0.82,3.15,0.48,1.83,5705.00,0.95
2021-07-15,-0.00,-0.00,0.38,0.31,1.20,-0.24,-0.92,5900.00,1.14
2021-07-16,0.01,0.01,0.38,0.37,1.42,-0.17,-0.66,5930.00,0.44
2021-07-19,0.02,0.02,0.36,0.92,3.47,0.45,1.73,5890.00,0.68
2021-07-20,0.02,0.02,0.35,0.74,2.73,0.30,1.13,5615.00,0.39
2021-07-21,-0.03,-0.03,0.36,0.53,2.01,-0.28,-1.03,5400.00,0.43
2021-07-22,0.04,0.03,0.38,0.45,1.65,0.73,2.77,5365.00,0.58
2021-07-23,0.01,0.01,0.38,0.33,1.20,0.62,2.27,5160.00,0.31
2021-07-26,0.03,0.02,0.39,0.50,1.77,0.76,2.76,5075.00,0.61
2021-07-27,-0.01,-0.01,0.38,0.91,3.24,-0.56,-1.98,5155.00,0.68
2021-07-28,-0.00,-0.00,0.37,0.95,3.39,-0.01,-0.04,5465.00,2.40
2021-07-29,0.03,0.03,0.38,0.32,1.11,1.07,3.81,5055.00,0.12
2021-07-30,-0.01,-0.01,0.35,0.50,1.75,-0.29,-1.01,4840.00,0.45
2021-08-02,0.02,0.02,0.35,0.43,1.48,0.02,0.07,4955.00,1.41
2021-08-03,-0.03,-0.03,0.37,0.24,0.85,-0.64,-2.20,4855.00,0.37
2021-08-04,0.01,0.01,0.36,0.98,3.45,-0.27,-0.96,4660.00,1.46
2021-08-05,-0.00,-0.00,0.28,0.64,2.27,-0.03,-0.11,4965.00,3.34
2021-08-06,0.03,0.03,0.29,0.61,2.10,0.80,2.83,5130.00,0.97
2021-08-09,0.03,0.03,0.31,0.62,2.07,0.68,2.34,5285.00,1.31
2021-08-10,-0.11,-0.12,0.51,1.38,5.18,-2.62,-8.73,6515.00,5.50
2021-08-11,-0.02,-0.02,0.52,1.75,6.71,0.09,0.34,9000.00,6.12
2021-08-12,-0.01,-0.01,0.52,0.74,2.87,-0.91,-3.49,9140.00,1.04
2021-08-13,0.04,0.03,0.53,1.02,3.83,1.68,6.52,9445.00,0.92
2021-08-16,0.00,0.00,0.53,1.25,4.68,0.70,2.63,10190.00,1.85
2021-08-17,0.01,0.01,0.53,0.94,3.49,-0.60,-2.25,10655.00,1.08
2021-08-18,0.08,0.07,0.58,1.58,5.45,1.26,4.68,12575.00,3.24
2021-08-19,-0.01,-0.01,0.57,1.03,3.57,-0.04,-0.14,12855.00,0.68
2021-08-20,0.01,0.01,0.57,0.48,1.65,-0.12,-0.42,13005.00,0.35
2021-08-23,0.06,0.06,0.61,0.87,2.82,1.61,5.55,13805.00,1.38
2021-08-24,0.17,0.15,0.83,4.00,11.11,3.07,9.95,15455.00,2.36
2021-08-25,-0.06,-0.06,0.88,1.24,3.67,-1.67,-4.64,18425.00,3.93
2021-08-26,0.03,0.03,0.88,0.74,2.12,1.74,5.16,19040.00,0.68
