Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2021-05-24,,,,0.00,0.00,,,74500.00,1.00
2021-05-25,0.00,0.00,,0.01,0.10,0.03,0.31,38450.00,0.06
2021-05-26,-0.00,-0.00,,0.52,5.31,0.49,4.98,26600.00,0.11
2021-05-27,0.00,0.00,,0.00,0.00,0.00,0.00,19950.00,0.00
2021-05-28,-0.01,-0.01,,0.00,0.00,-0.05,-0.51,17500.00,0.44
2021-06-01,0.01,0.01,,0.08,0.82,0.00,0.00,17717.00,1.06
2021-06-02,0.00,0.00,,0.02,0.20,-0.02,-0.20,15557.00,0.17
2021-06-03,0.01,0.01,,0.00,0.00,0.08,0.82,13650.00,0.02
2021-06-04,0.00,0.00,,0.00,0.00,0.00,0.00,12133.00,0.00
2021-06-07,0.00,0.00,,0.00,0.00,0.00,0.00,10920.00,0.00
2021-06-08,-0.00,-0.00,,0.46,4.67,0.36,3.64,10173.00,0.27
2021-06-09,0.00,0.00,,0.10,1.01,0.09,0.91,9392.00,0.09
2021-06-10,0.00,0.00,,0.54,5.45,0.40,4.04,9646.00,1.32
2021-06-11,0.00,0.00,,0.00,0.00,0.00,0.00,8957.00,0.00
2021-06-14,0.00,0.00,,0.09,0.91,0.01,0.10,9653.00,2.01
2021-06-15,-0.00,-0.00,,0.30,3.04,0.07,0.71,9275.00,0.39
2021-06-16,0.00,0.00,,0.16,1.62,0.14,1.42,9200.00,0.87
2021-06-17,0.00,0.00,,0.10,1.01,0.08,0.81,10167.00,2.62
2021-06-18,-0.00,-0.00,,0.00,0.00,-0.02,-0.20,9653.00,0.04
2021-06-21,0.00,0.00,,0.09,0.91,0.08,0.81,9385.00,0.46
2021-06-22,0.00,0.00,0.05,0.07,0.71,0.03,0.30,5830.00,0.58
2021-06-23,-0.00,-0.00,0.05,0.01,0.10,-0.02,-0.20,5900.00,0.64
2021-06-24,-0.00,-0.00,0.05,0.03,0.30,0.02,0.20,5820.00,0.22
2021-06-25,0.00,0.00,0.05,0.01,0.10,0.00,0.00,5840.00,0.07
2021-06-28,-0.00,-0.00,0.04,0.12,1.22,0.03,0.30,5550.00,0.34
2021-06-29,0.00,0.00,0.04,0.03,0.31,0.00,0.00,6250.00,5.25
2021-06-30,-0.00,-0.00,0.04,0.03,0.31,0.00,0.00,8650.00,5.85
2021-07-01,-0.00,-0.00,0.03,0.04,0.41,0.01,0.10,9200.00,1.23
2021-07-02,-0.00,-0.00,0.03,0.14,1.43,0.12,1.23,9800.00,1.22
2021-07-06,0.00,0.00,0.03,0.15,1.53,0.00,0.00,11390.00,2.79
2021-07-07,0.01,0.01,0.04,0.09,0.91,0.02,0.20,12035.00,1.30
2021-07-08,0.00,0.00,0.04,0.07,0.71,-0.02,-0.20,14475.00,3.43
2021-07-09,0.00,0.00,0.04,0.05,0.51,0.00,0.00,14335.00,0.69
2021-07-12,0.01,0.01,0.05,0.15,1.51,0.08,0.81,15295.00,1.26
2021-07-13,0.00,0.00,0.05,0.00,0.00,0.00,0.00,14325.00,0.00
2021-07-14,-0.01,-0.01,0.05,0.16,1.62,-0.01,-0.10,14200.00,0.08
