Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2021-03-18,,,,0.00,0.00,,,100.00,1.00
2021-03-19,0.01,0.01,,0.00,0.00,0.39,0.91,950.00,1.89
2021-03-22,-0.00,-0.00,,0.00,0.00,-0.19,-0.44,933.00,0.96
2021-03-23,-0.02,-0.02,,0.26,0.62,-0.47,-1.09,725.00,0.14
2021-03-24,-0.02,-0.02,,0.00,0.00,-0.78,-1.85,600.00,0.17
2021-03-25,0.01,0.01,,0.00,0.00,0.24,0.58,517.00,0.19
2021-03-26,0.02,0.02,,0.00,0.00,1.03,2.47,443.00,0.00
2021-03-29,-0.01,-0.01,,0.00,0.00,-0.22,-0.51,400.00,0.25
2021-03-30,0.01,0.01,,0.00,0.00,0.24,0.56,367.00,0.27
2021-03-31,0.01,0.01,,0.09,0.21,0.30,0.70,540.00,3.89
2021-04-01,0.01,0.01,,0.28,0.65,0.54,1.26,98118.00,10.94
2021-04-05,0.01,0.01,,0.22,0.51,0.45,1.04,90975.00,0.14
2021-04-06,0.01,0.01,,0.39,0.89,-0.07,-0.16,85592.00,0.25
2021-04-07,-0.02,-0.02,,0.14,0.32,-0.71,-1.62,80257.00,0.14
2021-04-08,0.01,0.01,,0.11,0.25,0.39,0.90,75673.00,0.15
2021-04-09,-0.01,-0.01,,0.11,0.26,-0.35,-0.81,71406.00,0.10
2021-04-12,-0.01,-0.01,,0.17,0.40,-0.19,-0.44,67365.00,0.04
2021-04-13,0.01,0.01,,0.00,0.00,0.23,0.54,63628.00,0.00
2021-04-14,0.00,0.00,,0.27,0.63,0.36,0.84,61958.00,0.51
2021-04-15,0.01,0.01,,0.08,0.18,0.42,0.98,59165.00,0.10
2021-04-16,0.00,0.00,0.17,0.05,0.11,0.23,0.53,59530.00,0.12
2021-04-19,-0.00,-0.00,0.17,0.28,0.64,0.07,0.16,59755.00,0.11
2021-04-20,-0.01,-0.01,0.17,0.33,0.76,0.10,0.23,60135.00,0.14
2021-04-21,0.01,0.01,0.15,0.39,0.90,-0.09,-0.21,60440.00,0.10
2021-04-22,-0.00,-0.00,0.14,0.21,0.48,0.12,0.28,60660.00,0.07
2021-04-23,0.02,0.02,0.15,0.24,0.54,0.61,1.41,61485.00,0.27
2021-04-26,0.00,0.00,0.12,0.06,0.14,-0.05,-0.11,61670.00,0.06
2021-04-27,0.00,0.00,0.12,0.12,0.27,0.10,0.23,62350.00,0.22
2021-04-28,0.01,0.01,0.12,0.17,0.38,0.26,0.59,62725.00,0.12
2021-04-29,-0.00,-0.00,0.12,0.49,1.10,0.29,0.65,65145.00,0.78
2021-04-30,-0.02,-0.02,0.13,0.35,0.80,-0.39,-0.88,11710.00,0.44
2021-05-03,-0.00,-0.00,0.13,0.27,0.62,-0.01,-0.02,11645.00,0.95
2021-05-04,-0.01,-0.01,0.13,0.30,0.69,-0.36,-0.82,13355.00,4.13
2021-05-05,0.00,0.00,0.12,0.11,0.25,0.21,0.49,13210.00,0.61
2021-05-06,0.01,0.01,0.12,0.20,0.46,0.25,0.58,12940.00,0.47
2021-05-07,0.01,0.01,0.12,0.15,0.34,0.26,0.59,13720.00,1.68
2021-05-10,-0.02,-0.02,0.13,0.57,1.31,-0.18,-0.41,13910.00,0.47
2021-05-11,-0.01,-0.01,0.13,0.65,1.51,-0.88,-2.03,14355.00,0.63
2021-05-12,-0.03,-0.03,0.16,0.56,1.33,-0.60,-1.39,13100.00,0.52
2021-05-13,-0.00,-0.00,0.16,0.18,0.43,0.13,0.31,13230.00,0.66
2021-05-14,0.02,0.02,0.17,0.24,0.56,0.60,1.43,13340.00,0.72
2021-05-17,-0.00,-0.00,0.17,0.26,0.61,-0.22,-0.51,13400.00,0.56
2021-05-18,0.01,0.01,0.18,0.07,0.16,0.68,1.59,13420.00,0.66
2021-05-19,-0.00,-0.00,0.18,0.30,0.69,-0.47,-1.08,13440.00,0.49
2021-05-20,0.01,0.01,0.18,0.17,0.39,0.15,0.35,13505.00,0.43
2021-05-21,-0.01,-0.01,0.17,0.49,1.13,0.13,0.30,12860.00,0.29
2021-05-24,0.01,0.01,0.18,0.23,0.53,0.39,0.90,13150.00,0.72
2021-05-25,0.01,0.01,0.18,0.22,0.50,0.73,1.67,12900.00,0.67
2021-05-26,0.01,0.01,0.18,0.17,0.38,0.21,0.48,12920.00,0.62
2021-05-27,0.00,0.00,0.18,0.05,0.11,0.10,0.22,10585.00,0.36
2021-05-28,0.01,0.01,0.17,0.21,0.47,0.06,0.13,10500.00,0.33
2021-06-01,0.02,0.02,0.18,0.26,0.57,0.98,2.19,10165.00,0.43
2021-06-02,-0.00,-0.00,0.17,0.15,0.33,-0.12,-0.26,7965.00,1.41
2021-06-03,-0.01,-0.01,0.18,0.14,0.31,-0.38,-0.84,7855.00,0.74
2021-06-04,0.01,0.01,0.18,0.14,0.31,0.38,0.85,7770.00,0.57
2021-06-07,-0.01,-0.01,0.18,0.09,0.20,-0.36,-0.79,6815.00,0.57
2021-06-08,-0.01,-0.01,0.17,0.16,0.36,-0.13,-0.29,6835.00,1.01
2021-06-09,-0.00,-0.00,0.17,0.22,0.49,0.11,0.24,6735.00,1.04
2021-06-10,0.01,0.01,0.14,0.11,0.24,0.30,0.67,6665.00,0.81
2021-06-11,-0.00,-0.00,0.14,0.19,0.42,0.02,0.04,7310.00,2.95
2021-06-14,0.00,0.00,0.13,0.16,0.35,-0.02,-0.04,7205.00,1.04
2021-06-15,-0.01,-0.01,0.13,0.21,0.47,-0.06,-0.13,7160.00,0.92
2021-06-16,-0.01,-0.01,0.13,0.48,1.08,0.01,0.02,7005.00,0.83
2021-06-17,0.00,0.00,0.13,0.01,0.02,0.18,0.40,6870.00,0.57
2021-06-18,-0.01,-0.01,0.13,0.31,0.70,-0.10,-0.22,6795.00,0.63
2021-06-21,0.00,0.00,0.13,0.21,0.47,0.06,0.14,6790.00,0.53
2021-06-22,0.00,0.00,0.12,0.30,0.68,-0.29,-0.65,6615.00,0.91
2021-06-23,0.00,0.00,0.12,0.21,0.47,0.37,0.83,6355.00,0.55
2021-06-24,0.01,0.01,0.12,0.22,0.49,0.23,0.52,6405.00,1.41
2021-06-25,0.01,0.01,0.12,0.21,0.46,0.42,0.93,6400.00,0.58
2021-06-28,0.00,0.00,0.12,0.14,0.31,-0.02,-0.04,6475.00,0.77
2021-06-29,-0.00,-0.00,0.11,0.20,0.44,-0.28,-0.62,6515.00,0.80
2021-06-30,-0.00,-0.00,0.11,0.14,0.31,-0.22,-0.49,6490.00,1.65
2021-07-01,-0.01,-0.01,0.10,0.34,0.76,-0.04,-0.09,6515.00,0.97
2021-07-02,0.00,0.00,0.09,0.12,0.27,-0.06,-0.13,7215.00,2.55
2021-07-06,-0.02,-0.02,0.11,0.27,0.61,-0.47,-1.05,7345.00,0.88
2021-07-07,0.00,0.00,0.10,0.26,0.59,0.38,0.86,127520.00,18.90
2021-07-08,-0.02,-0.02,0.12,0.16,0.37,-0.97,-2.19,127465.00,0.05
2021-07-09,0.01,0.01,0.13,0.38,0.86,0.46,1.06,127505.00,0.05
2021-07-12,0.00,0.00,0.13,0.08,0.18,-0.05,-0.11,126810.00,0.06
2021-07-13,0.00,0.00,0.13,0.22,0.50,0.18,0.41,236950.00,9.33
2021-07-14,0.00,0.00,0.13,0.24,0.54,0.42,0.95,237535.00,0.08
2021-07-15,0.00,0.00,0.13,0.22,0.49,0.26,0.59,238155.00,0.08
2021-07-16,-0.01,-0.01,0.13,0.32,0.72,0.00,0.00,239785.00,0.15
2021-07-19,-0.02,-0.02,0.14,0.30,0.69,-0.69,-1.56,240120.00,0.05
2021-07-20,0.01,0.01,0.15,0.50,1.14,-0.06,-0.14,240470.00,0.04
2021-07-21,0.01,0.01,0.15,0.36,0.82,-0.13,-0.30,240430.00,0.02
2021-07-22,0.00,0.00,0.15,0.16,0.36,0.20,0.46,242740.00,0.20
2021-07-23,-0.01,-0.01,0.15,0.60,1.38,-0.44,-1.00,243435.00,0.09
2021-07-26,-0.02,-0.02,0.16,0.19,0.45,-0.88,-2.02,243845.00,0.05
2021-07-27,-0.02,-0.02,0.17,0.44,1.05,-0.96,-2.25,247345.00,0.30
2021-07-28,0.02,0.02,0.19,0.55,1.29,0.42,1.00,250675.00,0.29
2021-07-29,0.01,0.01,0.19,0.16,0.37,0.45,1.05,250370.00,0.02
2021-07-30,-0.01,-0.01,0.20,0.25,0.59,-0.50,-1.16,256935.00,0.54
2021-08-02,0.01,0.01,0.20,0.22,0.51,0.42,0.99,256285.00,0.02
2021-08-03,0.01,0.01,0.19,0.29,0.67,0.15,0.35,256600.00,0.05
2021-08-04,0.01,0.01,0.19,0.25,0.57,0.45,1.04,138685.00,0.38
2021-08-05,0.00,0.00,0.18,0.13,0.30,-0.02,-0.05,138700.00,0.04
2021-08-06,-0.01,-0.01,0.18,0.06,0.14,-0.40,-0.92,138715.00,0.05
2021-08-09,0.01,0.01,0.18,0.17,0.39,0.38,0.88,138565.00,0.03
2021-08-10,0.00,0.00,0.18,0.15,0.35,0.14,0.32,28800.00,0.52
2021-08-11,0.00,0.00,0.18,0.29,0.67,0.19,0.44,29695.00,1.22
2021-08-12,-0.01,-0.01,0.18,0.14,0.32,-0.32,-0.74,28945.00,0.11
2021-08-13,-0.00,-0.00,0.18,0.19,0.44,-0.17,-0.39,27610.00,0.35
2021-08-16,-0.01,-0.01,0.16,0.13,0.30,-0.30,-0.70,27670.00,0.44
2021-08-17,-0.02,-0.02,0.17,0.05,0.12,-0.85,-1.99,27570.00,0.31
2021-08-18,0.00,0.00,0.17,0.25,0.59,0.32,0.76,27585.00,0.20
2021-08-19,-0.01,-0.02,0.18,0.22,0.53,-0.75,-1.78,25380.00,0.22
2021-08-20,-0.00,-0.00,0.17,0.23,0.56,-0.28,-0.68,24395.00,0.13
2021-08-23,0.02,0.02,0.17,0.25,0.60,0.55,1.33,24095.00,0.24
2021-08-24,0.02,0.02,0.17,0.26,0.61,0.58,1.38,20680.00,0.32
2021-08-25,0.00,0.00,0.15,0.15,0.35,-0.02,-0.05,17345.00,0.29
2021-08-26,-0.01,-0.01,0.15,0.13,0.31,-0.34,-0.79,17350.00,0.27
2021-08-27,0.01,0.01,0.15,0.38,0.89,0.13,0.31,12200.00,2.84
2021-08-30,0.00,0.00,0.15,0.14,0.33,0.00,0.00,12145.00,0.35
2021-08-31,0.01,0.01,0.16,0.18,0.42,0.58,1.35,11955.00,0.75
2021-09-01,0.01,0.01,0.16,0.20,0.46,0.36,0.83,9675.00,0.67
2021-09-02,-0.00,-0.00,0.16,0.29,0.66,0.11,0.25,9830.00,0.95
2021-09-03,0.01,0.01,0.16,0.09,0.21,0.14,0.32,9770.00,0.54
2021-09-07,0.00,0.00,0.16,0.14,0.32,0.13,0.30,9850.00,0.64
2021-09-08,-0.01,-0.01,0.16,0.26,0.60,-0.28,-0.64,9450.00,0.74
2021-09-09,-0.00,-0.00,0.16,0.23,0.53,-0.19,-0.44,8215.00,1.40
2021-09-10,0.00,0.00,0.16,0.41,0.94,0.43,0.99,8325.00,0.65
2021-09-13,0.00,0.00,0.16,0.05,0.12,0.07,0.16,8055.00,0.55
2021-09-14,-0.01,-0.01,0.16,0.33,0.77,-0.09,-0.21,7705.00,0.67
2021-09-15,-0.00,-0.00,0.14,0.24,0.56,-0.16,-0.37,8055.00,1.94
2021-09-16,-0.01,-0.01,0.15,0.15,0.35,-0.58,-1.35,8115.00,0.83
2021-09-17,-0.00,-0.00,0.14,0.24,0.57,0.04,0.09,8110.00,0.68
2021-09-20,-0.03,-0.03,0.18,0.56,1.36,-1.00,-2.36,8460.00,1.21
2021-09-21,0.01,0.01,0.17,0.24,0.58,0.40,0.97,9145.00,2.14
2021-09-22,0.01,0.01,0.16,0.36,0.86,0.46,1.11,9150.00,0.74
2021-09-23,0.01,0.01,0.16,0.08,0.19,0.26,0.62,9020.00,0.28
2021-09-24,-0.01,-0.01,0.16,0.09,0.21,-0.24,-0.57,9030.00,0.54
2021-09-27,0.01,0.01,0.15,0.43,1.02,0.22,0.52,8145.00,2.07
2021-09-28,-0.02,-0.02,0.16,0.39,0.94,-0.32,-0.76,8845.00,2.07
2021-09-29,-0.01,-0.01,0.16,0.39,0.94,0.05,0.12,8810.00,0.94
2021-09-30,0.01,0.01,0.16,0.14,0.34,0.46,1.11,9160.00,1.47
2021-10-01,-0.00,-0.00,0.16,0.48,1.15,-0.04,-0.10,10250.00,3.03
2021-10-04,-0.02,-0.02,0.16,0.23,0.56,-0.81,-1.95,11340.00,2.39
2021-10-05,0.01,0.01,0.16,0.28,0.68,0.22,0.54,11420.00,0.69
2021-10-06,-0.00,-0.00,0.16,0.51,1.24,-0.56,-1.35,11675.00,1.04
2021-10-07,0.02,0.02,0.17,0.34,0.81,0.54,1.31,12205.00,1.81
2021-10-08,0.00,0.00,0.17,0.15,0.36,0.22,0.53,12305.00,0.60
2021-10-11,-0.00,-0.00,0.17,0.39,0.93,0.19,0.45,12745.00,1.04
2021-10-12,-0.01,-0.01,0.17,1.44,3.46,0.00,0.00,12675.00,0.30
2021-10-13,0.01,0.01,0.18,0.23,0.55,0.38,0.91,12280.00,0.63
2021-10-14,0.00,0.00,0.18,0.16,0.38,0.20,0.47,13845.00,2.74
2021-10-15,0.01,0.01,0.18,0.26,0.61,0.34,0.80,13775.00,0.30
2021-10-18,-0.00,-0.00,0.15,0.31,0.73,-0.34,-0.79,13640.00,0.55
2021-10-19,0.01,0.01,0.15,0.25,0.58,0.45,1.05,14020.00,1.94
2021-10-20,-0.00,-0.00,0.15,0.17,0.39,0.11,0.25,14490.00,1.12
2021-10-21,-0.01,-0.01,0.15,0.08,0.19,-0.27,-0.62,15190.00,1.09
2021-10-22,0.00,0.00,0.15,0.37,0.86,0.23,0.53,15350.00,0.53
2021-10-25,0.01,0.01,0.15,0.18,0.41,0.28,0.65,15090.00,0.78
2021-10-26,-0.00,-0.00,0.13,0.35,0.81,0.14,0.32,16015.00,2.30
2021-10-27,-0.01,-0.01,0.13,0.29,0.68,-0.15,-0.35,16375.00,0.95
2021-10-28,0.00,0.00,0.13,0.26,0.60,-0.02,-0.05,16045.00,0.43
2021-10-29,-0.01,-0.01,0.14,0.14,0.33,-0.45,-1.04,14790.00,0.41
2021-11-01,0.01,0.01,0.13,0.27,0.63,0.16,0.38,13760.00,0.47
2021-11-02,-0.01,-0.01,0.13,0.13,0.31,-0.21,-0.49,14470.00,1.53
2021-11-03,0.01,0.01,0.13,0.39,0.91,-0.07,-0.16,14365.00,0.70
2021-11-04,-0.00,-0.00,0.12,0.28,0.66,0.02,0.05,13490.00,0.34
2021-11-05,0.00,0.00,0.12,0.24,0.56,0.26,0.61,13745.00,0.91
2021-11-08,0.01,0.01,0.12,0.10,0.23,0.25,0.59,13530.00,0.66
2021-11-09,-0.00,-0.00,0.12,0.26,0.61,0.03,0.07,14580.00,1.70
2021-11-10,-0.01,-0.01,0.12,0.38,0.89,0.08,0.19,14770.00,0.78
2021-11-11,0.01,0.01,0.13,0.13,0.30,0.52,1.22,13180.00,0.47
2021-11-12,0.00,0.00,0.12,0.14,0.32,-0.07,-0.16,13160.00,0.28
2021-11-15,-0.00,-0.00,0.12,0.14,0.32,0.09,0.21,13105.00,0.49
2021-11-16,-0.00,-0.00,0.11,0.18,0.42,0.10,0.23,12785.00,1.63
2021-11-17,-0.00,-0.00,0.11,0.22,0.51,0.12,0.28,12405.00,0.69
2021-11-18,-0.01,-0.01,0.11,0.26,0.61,-0.35,-0.81,12175.00,0.98
2021-11-19,-0.00,-0.00,0.11,0.20,0.47,0.09,0.21,12105.00,0.55
2021-11-22,-0.01,-0.01,0.11,0.32,0.76,-0.03,-0.07,11715.00,0.33
2021-11-23,-0.00,-0.00,0.11,0.18,0.43,-0.06,-0.14,10405.00,1.02
2021-11-24,-0.00,-0.00,0.11,0.19,0.45,-0.27,-0.64,10205.00,1.13
2021-11-26,-0.03,-0.03,0.15,0.53,1.30,-0.93,-2.22,10090.00,0.46
2021-11-29,0.00,0.00,0.14,0.35,0.85,0.40,0.98,10175.00,0.76
2021-11-30,-0.00,-0.00,0.14,0.35,0.86,-0.06,-0.15,10390.00,1.04
2021-12-01,0.00,0.00,0.14,0.59,1.44,0.62,1.52,9635.00,0.73
2021-12-02,0.01,0.01,0.15,0.32,0.77,0.39,0.95,9755.00,1.27
2021-12-03,-0.01,-0.01,0.15,0.58,1.41,0.10,0.24,11135.00,2.89
2021-12-06,0.01,0.01,0.15,0.41,0.99,0.01,0.02,11195.00,1.22
2021-12-07,0.01,0.01,0.16,0.23,0.55,0.41,0.99,11750.00,1.70
2021-12-08,0.01,0.01,0.16,0.25,0.59,0.15,0.36,12375.00,3.01
2021-12-09,-0.00,-0.00,0.16,0.21,0.50,-0.13,-0.31,13460.00,2.47
2021-12-10,-0.00,-0.00,0.15,0.10,0.24,0.01,0.02,13655.00,0.74
2021-12-13,-0.01,-0.01,0.16,0.56,1.35,-0.11,-0.26,13930.00,0.66
2021-12-14,-0.00,-0.00,0.16,0.19,0.46,-0.24,-0.58,14725.00,1.51
2021-12-15,-0.00,-0.00,0.16,0.45,1.09,-0.11,-0.27,14305.00,0.87
2021-12-16,-0.00,-0.00,0.16,0.41,0.99,0.35,0.85,16495.00,3.18
2021-12-17,-0.01,-0.01,0.15,0.21,0.51,-0.30,-0.73,16435.00,0.65
