Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2016-01-04,,,,0.02,0.15,,,7480.00,1.00
2016-01-05,-0.01,-0.01,,0.13,1.01,-0.24,-1.83,11275.00,1.34
2016-01-06,-0.01,-0.01,,0.46,3.60,-0.35,-2.71,12393.00,1.18
2016-01-07,0.02,0.02,,0.52,4.00,-0.07,-0.55,16198.00,1.70
2016-01-08,-0.02,-0.02,,0.51,4.01,0.04,0.31,16170.00,0.99
2016-01-11,0.01,0.01,,0.35,2.74,0.00,0.00,28912.00,3.20
2016-01-12,-0.00,-0.00,,0.14,1.10,-0.11,-0.86,25866.00,0.29
2016-01-13,0.00,0.00,,0.12,0.94,-0.05,-0.39,23925.00,0.43
2016-01-14,0.03,0.03,,0.35,2.66,0.00,0.00,21511.00,0.10
2016-01-15,-0.03,-0.03,,0.35,2.74,-0.02,-0.15,19470.00,0.06
2016-01-19,-0.00,-0.00,,0.06,0.47,0.04,0.31,18680.00,0.58
2016-01-20,-0.00,-0.00,,0.58,4.56,-0.09,-0.71,17618.00,0.34
2016-01-21,0.00,0.00,,0.00,0.00,0.00,0.00,16280.00,0.01
2016-01-22,0.02,0.02,,0.13,1.00,0.16,1.26,15149.00,0.03
2016-01-25,-0.02,-0.02,,0.19,1.48,-0.28,-2.15,14403.00,0.27
2016-01-26,-0.00,-0.00,,0.48,3.76,-0.06,-0.47,13647.00,0.17
2016-01-27,0.02,0.02,,0.17,1.31,0.06,0.47,12948.00,0.14
2016-01-28,0.00,0.00,,0.17,1.30,-0.13,-1.00,12326.00,0.14
2016-01-29,0.01,0.01,,0.31,2.37,-0.17,-1.30,11880.00,0.32
2016-02-01,-0.02,-0.02,,0.10,0.78,-0.21,-1.60,11402.00,0.20
2016-02-02,-0.00,-0.00,0.23,0.17,1.32,-0.01,-0.08,11236.00,0.37
2016-02-03,-0.01,-0.01,0.23,0.00,0.00,-0.14,-1.09,10510.00,0.05
2016-02-04,0.01,0.01,0.23,0.14,1.09,0.00,0.00,9867.00,0.18
