Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2005-05-03,,,,1.90,10.69,,,3273400.00,1.00
2005-05-04,0.08,0.07,,1.55,8.10,0.81,4.56,2268500.00,0.56
2005-05-05,0.05,0.05,,1.20,5.98,1.64,8.57,1800700.00,0.48
2005-05-06,-0.05,-0.05,,1.50,7.84,0.38,1.89,1465600.00,0.31
2005-05-09,-0.04,-0.04,,1.06,5.76,0.09,0.47,1216660.00,0.18
2005-05-10,0.02,0.02,,1.43,7.61,-0.24,-1.30,1054583.00,0.23
2005-05-11,0.03,0.03,,1.15,5.94,0.16,0.85,928100.00,0.18
2005-05-12,0.00,0.00,,0.57,2.94,0.14,0.72,827700.00,0.15
2005-05-13,0.00,0.00,,0.62,3.19,0.40,2.06,746400.00,0.13
2005-05-16,0.00,0.00,,0.54,2.77,0.25,1.28,679140.00,0.11
2005-05-17,-0.03,-0.03,,0.88,4.66,-0.10,-0.51,638036.00,0.36
2005-05-18,0.04,0.04,,1.39,7.11,-0.35,-1.85,607533.00,0.45
2005-05-19,0.03,0.03,,1.66,8.27,-0.89,-4.55,578531.00,0.40
2005-05-20,0.02,0.02,,0.87,4.25,-0.09,-0.45,564286.00,0.67
2005-05-23,0.01,0.01,,0.57,2.76,0.31,1.51,534820.00,0.23
2005-05-24,-0.01,-0.01,,1.15,5.63,0.28,1.35,511944.00,0.33
2005-05-25,-0.04,-0.04,,1.15,5.86,-1.16,-5.68,495982.00,0.49
2005-05-26,0.02,0.02,,1.35,6.77,-0.14,-0.71,474111.00,0.22
2005-05-27,-0.02,-0.02,,0.95,4.87,0.29,1.45,450500.00,0.06
2005-05-31,-0.00,-0.00,,0.96,4.94,-0.31,-1.59,433400.00,0.25
2005-06-01,0.06,0.06,0.53,1.29,6.28,-0.19,-0.98,275930.00,0.45
2005-06-02,0.06,0.05,0.49,2.06,9.49,-0.46,-2.24,222300.00,0.86
2005-06-03,0.05,0.05,0.50,1.76,7.70,0.11,0.51,187355.00,0.89
2005-06-06,0.02,0.02,0.46,0.99,4.26,-0.07,-0.31,170505.00,0.72
2005-06-07,0.06,0.06,0.46,1.99,8.05,0.12,0.52,173305.00,1.60
2005-06-08,-0.00,-0.00,0.47,0.74,3.01,0.14,0.57,182440.00,2.34
2005-06-09,-0.01,-0.01,0.47,0.99,4.08,-0.31,-1.26,179580.00,0.62
