Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2006-07-11,,,,0.18,1.20,,,248300.00,1.00
2006-07-12,-0.01,-0.01,,0.13,0.87,-0.04,-0.27,130100.00,0.09
2006-07-13,-0.02,-0.02,,0.20,1.37,-0.04,-0.27,91233.00,0.15
2006-07-14,0.00,0.00,,0.17,1.16,0.10,0.68,73225.00,0.26
2006-07-17,-0.01,-0.01,,0.07,0.48,-0.06,-0.41,59300.00,0.06
2006-07-18,-0.00,-0.00,,0.07,0.48,0.03,0.21,49950.00,0.06
2006-07-19,0.02,0.02,,0.21,1.41,0.15,1.03,44300.00,0.23
2006-07-20,-0.00,-0.00,,0.11,0.74,0.04,0.27,39150.00,0.08
2006-07-21,-0.02,-0.02,,0.02,0.14,-0.22,-1.49,43756.00,1.84
2006-07-24,0.02,0.02,,0.14,0.94,0.20,1.37,40380.00,0.25
2006-07-25,0.01,0.01,,0.14,0.93,0.06,0.40,38027.00,0.38
2006-07-26,0.01,0.01,,0.16,1.06,-0.05,-0.33,35008.00,0.05
2006-07-27,-0.01,-0.01,,0.20,1.33,0.05,0.33,32762.00,0.18
2006-07-28,0.01,0.01,,0.08,0.53,0.08,0.53,30457.00,0.02
2006-07-31,0.01,0.01,,0.05,0.33,0.06,0.40,28740.00,0.16
2006-08-01,-0.01,-0.01,,0.04,0.26,-0.10,-0.66,27119.00,0.10
2006-08-02,0.01,0.01,,0.12,0.79,0.13,0.86,25953.00,0.28
2006-08-03,-0.00,-0.00,,0.11,0.72,-0.12,-0.79,29478.00,3.03
2006-08-04,-0.01,-0.01,,0.18,1.19,0.06,0.39,30395.00,1.54
2006-08-07,0.00,0.00,,0.06,0.40,0.00,0.00,29845.00,0.65
2006-08-08,-0.01,-0.01,0.19,0.14,0.94,-0.03,-0.20,17610.00,0.20
2006-08-09,0.00,0.00,0.18,0.11,0.73,0.12,0.80,17245.00,0.27
2006-08-10,0.00,0.00,0.17,0.09,0.60,-0.03,-0.20,16745.00,0.21
2006-08-11,-0.00,-0.00,0.17,0.12,0.80,-0.13,-0.87,19210.00,3.57
2006-08-14,-0.00,-0.00,0.17,0.12,0.80,0.08,0.54,19245.00,0.22
2006-08-15,0.01,0.01,0.17,0.10,0.66,0.16,1.07,19305.00,0.23
2006-08-16,0.01,0.01,0.15,0.08,0.52,0.03,0.20,18920.00,0.14
2006-08-17,0.00,0.00,0.15,0.05,0.33,0.00,0.00,18985.00,0.23
2006-08-18,0.00,0.00,0.14,0.09,0.59,-0.07,-0.46,15105.00,0.20
2006-08-21,-0.00,-0.00,0.11,0.02,0.13,-0.05,-0.33,14805.00,0.27
2006-08-22,0.00,0.00,0.11,0.02,0.13,0.04,0.26,14550.00,0.65
2006-08-23,-0.01,-0.01,0.11,0.02,0.13,-0.10,-0.66,14590.00,0.18
2006-08-24,0.00,0.00,0.10,0.01,0.07,0.01,0.07,14355.00,0.08
2006-08-25,0.00,0.00,0.09,0.00,0.00,0.04,0.26,14340.00,0.01
2006-08-28,0.01,0.01,0.10,0.01,0.07,0.10,0.66,14135.00,0.04
2006-08-29,0.00,0.00,0.09,0.11,0.72,-0.07,-0.46,14040.00,0.06
2006-08-30,-0.00,-0.00,0.09,0.09,0.59,0.06,0.39,13810.00,0.20
2006-08-31,0.00,0.00,0.09,0.03,0.20,0.03,0.20,9405.00,0.14
2006-09-01,0.01,0.01,0.08,0.07,0.45,0.08,0.52,7225.00,0.46
2006-09-05,0.00,0.00,0.09,0.10,0.64,-0.01,-0.06,6355.00,0.31
2006-09-06,-0.02,-0.02,0.10,0.15,0.98,-0.14,-0.90,6420.00,0.76
2006-09-07,-0.00,-0.00,0.10,0.12,0.79,-0.01,-0.07,6355.00,0.52
2006-09-08,0.00,0.00,0.10,0.03,0.20,0.03,0.20,6305.00,0.40
2006-09-11,-0.01,-0.01,0.11,0.15,1.00,-0.07,-0.46,3100.00,1.42
2006-09-12,0.01,0.01,0.12,0.11,0.72,0.09,0.60,9370.00,13.84
2006-09-13,0.01,0.01,0.11,0.09,0.59,0.07,0.46,27295.00,13.30
2006-09-14,-0.01,-0.01,0.11,0.12,0.79,-0.03,-0.20,30090.00,1.95
2006-09-15,0.00,0.00,0.11,0.09,0.59,0.12,0.79,31280.00,0.90
2006-09-18,0.01,0.01,0.12,0.12,0.78,0.03,0.20,31255.00,0.08
2006-09-19,-0.01,-0.01,0.12,0.21,1.38,0.03,0.20,31180.00,0.08
2006-09-20,0.00,0.00,0.12,0.05,0.33,0.07,0.46,30910.00,0.13
2006-09-21,-0.00,-0.00,0.12,0.12,0.79,0.06,0.39,30985.00,0.13
2006-09-22,-0.00,-0.00,0.12,0.07,0.46,-0.02,-0.13,31045.00,0.07
2006-09-25,0.01,0.01,0.13,0.22,1.43,0.05,0.33,31230.00,0.12
2006-09-26,0.01,0.01,0.13,0.16,1.03,0.02,0.13,32790.00,0.97
2006-09-27,0.00,0.00,0.13,0.01,0.06,0.08,0.52,32815.00,0.04
2006-09-28,0.00,0.00,0.13,0.03,0.19,0.05,0.32,32770.00,0.05
2006-09-29,0.00,0.00,0.13,0.07,0.45,0.00,0.00,32890.00,0.11
2006-10-02,-0.00,-0.00,0.13,0.11,0.71,0.00,0.00,33040.00,0.19
2006-10-03,-0.01,-0.01,0.13,0.10,0.65,-0.15,-0.96,33670.00,0.43
2006-10-04,0.01,0.01,0.12,0.19,1.22,0.08,0.52,38785.00,2.76
2006-10-05,0.01,0.01,0.13,0.07,0.44,0.10,0.64,38715.00,0.05
2006-10-06,-0.00,-0.00,0.13,0.11,0.70,-0.03,-0.19,38805.00,0.11
2006-10-09,0.00,0.00,0.12,0.09,0.57,0.05,0.32,39025.00,0.23
2006-10-10,0.01,0.01,0.11,0.06,0.38,0.03,0.19,32600.00,0.04
2006-10-11,-0.01,-0.01,0.11,0.09,0.57,-0.05,-0.32,15105.00,0.86
2006-10-12,0.01,0.01,0.12,0.14,0.87,0.14,0.89,12725.00,0.86
2006-10-13,0.01,0.01,0.12,0.09,0.56,0.04,0.25,11750.00,0.74
2006-10-16,0.01,0.01,0.12,0.13,0.80,0.05,0.31,11865.00,0.40
2006-10-17,-0.01,-0.01,0.11,0.12,0.74,-0.09,-0.55,12430.00,1.11
2006-10-18,-0.00,-0.00,0.12,0.19,1.18,0.11,0.68,12715.00,0.76
2006-10-19,0.00,0.00,0.11,0.09,0.56,-0.05,-0.31,12920.00,0.63
2006-10-20,-0.00,-0.00,0.11,0.13,0.80,0.04,0.25,13005.00,0.31
2006-10-23,0.00,0.00,0.11,0.14,0.87,-0.10,-0.62,13005.00,0.30
2006-10-24,0.00,0.00,0.10,0.08,0.49,-0.01,-0.06,11520.00,0.18
2006-10-25,0.01,0.01,0.11,0.05,0.31,0.15,0.92,11660.00,0.36
2006-10-26,0.01,0.01,0.11,0.17,1.03,0.19,1.16,11705.00,0.23
2006-10-27,-0.01,-0.01,0.11,0.12,0.73,-0.06,-0.36,11835.00,0.53
2006-10-30,-0.00,-0.00,0.11,0.05,0.31,-0.02,-0.12,11775.00,0.43
2006-10-31,0.00,0.00,0.10,0.14,0.86,0.05,0.31,11225.00,0.32
2006-11-01,-0.00,-0.00,0.10,0.20,1.23,0.12,0.74,6840.00,2.85
2006-11-02,0.00,0.00,0.09,0.06,0.37,-0.02,-0.12,7135.00,1.09
2006-11-03,0.00,0.00,0.09,0.12,0.74,0.13,0.80,7005.00,0.24
2006-11-06,0.01,0.01,0.10,0.16,0.97,0.05,0.31,7110.00,1.53
2006-11-07,-0.00,-0.00,0.10,0.06,0.37,0.00,0.00,7750.00,1.81
2006-11-08,0.00,0.00,0.09,0.11,0.67,-0.06,-0.37,7675.00,1.50
2006-11-09,-0.00,-0.00,0.08,0.14,0.85,-0.03,-0.18,7860.00,1.87
2006-11-10,-0.00,-0.00,0.08,0.05,0.31,-0.03,-0.18,7615.00,0.50
2006-11-13,0.01,0.01,0.08,0.13,0.79,-0.01,-0.06,7880.00,1.28
2006-11-14,0.00,0.00,0.07,0.17,1.03,-0.06,-0.36,7840.00,1.66
2006-11-15,0.00,0.00,0.07,0.10,0.60,0.05,0.30,9405.00,4.36
2006-11-16,-0.00,-0.00,0.08,0.10,0.60,0.02,0.12,9195.00,0.44
2006-11-17,0.00,0.00,0.08,0.12,0.72,-0.02,-0.12,9395.00,0.85
2006-11-20,0.01,0.01,0.08,0.07,0.42,0.13,0.78,9435.00,0.50
2006-11-21,0.00,0.00,0.08,0.06,0.36,0.03,0.18,9655.00,0.67
2006-11-22,0.00,0.00,0.08,0.06,0.36,0.09,0.54,9635.00,0.39
2006-11-24,-0.00,-0.00,0.08,0.06,0.36,0.02,0.12,9670.00,0.35
2006-11-27,-0.01,-0.01,0.08,0.21,1.26,-0.01,-0.06,9765.00,0.84
2006-11-28,-0.00,-0.00,0.08,0.04,0.24,0.01,0.06,9720.00,0.43
2006-11-29,0.01,0.01,0.09,0.14,0.83,0.12,0.72,10430.00,1.71
2006-11-30,0.01,0.01,0.09,0.12,0.71,0.02,0.12,10165.00,1.40
2006-12-01,-0.01,-0.01,0.10,0.18,1.07,-0.03,-0.18,10435.00,1.26
2006-12-04,0.01,0.01,0.10,0.16,0.94,-0.01,-0.06,10755.00,0.75
2006-12-05,0.01,0.01,0.10,0.09,0.53,0.02,0.12,10715.00,0.94
2006-12-06,0.00,0.00,0.09,0.11,0.64,-0.01,-0.06,10700.00,1.28
2006-12-07,-0.01,-0.01,0.10,0.12,0.71,-0.03,-0.18,10280.00,0.30
2006-12-08,-0.00,-0.00,0.10,0.08,0.47,0.03,0.18,10160.00,1.21
2006-12-11,0.00,0.00,0.10,0.04,0.24,-0.03,-0.18,10030.00,0.12
2006-12-12,-0.01,-0.01,0.10,0.12,0.71,-0.03,-0.18,9900.00,0.76
2006-12-13,0.00,0.00,0.10,0.05,0.30,0.03,0.18,9495.00,0.52
2006-12-14,0.01,0.01,0.11,0.06,0.35,0.19,1.13,7590.00,0.38
2006-12-15,-0.00,-0.00,0.11,0.03,0.18,0.02,0.12,7415.00,0.07
2006-12-18,-0.01,-0.01,0.12,0.14,0.83,-0.10,-0.58,7480.00,1.24
2006-12-19,0.00,0.00,0.12,0.19,1.12,-0.05,-0.30,7930.00,1.73
2006-12-20,-0.00,-0.00,0.12,0.11,0.65,-0.02,-0.12,7810.00,0.52
2006-12-21,-0.00,-0.00,0.12,0.23,1.37,0.12,0.71,16685.00,10.87
2006-12-22,-0.00,-0.00,0.12,0.11,0.66,0.01,0.06,17455.00,1.08
2006-12-26,0.00,0.00,0.11,0.11,0.66,0.00,0.00,18830.00,1.90
2006-12-27,0.00,0.00,0.12,0.06,0.36,0.07,0.42,19965.00,1.35
2006-12-28,0.00,0.00,0.11,0.14,0.83,0.15,0.89,20125.00,1.04
2006-12-29,-0.00,-0.00,0.10,0.09,0.54,-0.02,-0.12,19835.00,0.42
2007-01-03,-0.01,-0.01,0.11,0.23,1.39,-0.03,-0.18,20535.00,1.32
2007-01-04,0.00,0.00,0.10,0.12,0.72,-0.05,-0.30,23310.00,2.73
2007-01-05,-0.00,-0.00,0.10,0.08,0.49,-0.06,-0.36,23025.00,0.19
2007-01-08,0.00,0.00,0.10,0.09,0.54,0.02,0.12,22985.00,0.56
2007-01-09,-0.00,-0.00,0.09,0.09,0.55,-0.10,-0.60,23265.00,0.37
2007-01-10,-0.00,-0.00,0.09,0.09,0.55,-0.06,-0.36,23375.00,0.62
2007-01-11,0.00,0.00,0.10,0.11,0.67,0.15,0.91,23500.00,0.16
2007-01-12,0.01,0.01,0.10,0.10,0.60,0.09,0.55,24175.00,0.87
2007-01-16,-0.00,-0.00,0.10,0.07,0.42,0.02,0.12,24370.00,0.36
2007-01-17,0.01,0.01,0.09,0.10,0.60,0.04,0.24,24505.00,0.23
2007-01-18,-0.00,-0.00,0.09,0.12,0.72,0.05,0.30,24855.00,0.30
2007-01-19,0.01,0.01,0.09,0.10,0.59,0.10,0.60,24500.00,0.09
2007-01-22,-0.01,-0.01,0.09,0.09,0.54,-0.07,-0.41,23990.00,0.15
2007-01-23,0.01,0.01,0.10,0.13,0.77,0.05,0.30,24095.00,0.26
2007-01-24,0.00,0.00,0.10,0.11,0.65,0.00,0.00,15490.00,0.59
2007-01-25,-0.01,-0.01,0.10,0.14,0.83,0.02,0.12,14645.00,0.13
2007-01-26,-0.00,-0.00,0.10,0.20,1.19,-0.02,-0.12,13175.00,0.48
2007-01-29,-0.00,-0.00,0.10,0.11,0.66,0.01,0.06,12040.00,0.35
2007-01-30,0.01,0.01,0.11,0.11,0.65,0.14,0.84,11045.00,0.10
2007-01-31,0.01,0.01,0.12,0.18,1.05,0.03,0.18,10750.00,0.23
2007-02-01,0.01,0.01,0.11,0.10,0.58,0.10,0.58,9535.00,0.30
2007-02-02,0.00,0.00,0.11,0.06,0.35,-0.01,-0.06,6695.00,1.02
2007-02-05,-0.00,-0.00,0.11,0.10,0.58,0.01,0.06,6770.00,0.87
2007-02-06,0.00,0.00,0.11,0.13,0.75,0.01,0.06,6320.00,0.62
2007-02-07,-0.01,-0.01,0.11,0.12,0.70,-0.01,-0.06,6295.00,1.30
2007-02-08,0.00,0.00,0.11,0.09,0.52,-0.03,-0.17,5920.00,1.18
2007-02-09,-0.01,-0.01,0.12,0.15,0.88,0.00,0.00,6035.00,0.99
2007-02-12,-0.00,-0.00,0.11,0.08,0.47,-0.01,-0.06,5520.00,1.94
2007-02-13,0.01,0.01,0.12,0.19,1.10,0.15,0.88,6520.00,4.42
2007-02-14,0.01,0.01,0.12,0.20,1.14,0.04,0.23,6825.00,1.71
2007-02-15,-0.01,-0.01,0.12,0.23,1.32,-0.06,-0.34,6575.00,0.38
2007-02-16,-0.00,-0.00,0.12,0.03,0.17,0.00,0.00,6550.00,0.26
