Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2015-06-25,,,,1.22,18.02,,,2066900.00,1.00
2015-06-26,-0.05,-0.05,,0.59,9.18,-0.17,-2.51,1186600.00,0.26
2015-06-29,-0.04,-0.04,,0.33,5.37,-0.31,-4.82,831100.00,0.14
2015-06-30,0.01,0.01,,0.26,4.20,0.09,1.46,628700.00,0.03
2015-07-01,0.02,0.02,,0.25,3.96,0.17,2.75,516080.00,0.13
2015-07-02,0.06,0.05,,0.26,3.90,0.17,2.69,439217.00,0.12
2015-07-06,0.03,0.03,,0.81,11.79,-0.10,-1.50,399343.00,0.40
2015-07-07,0.00,0.00,,0.74,10.74,0.25,3.64,354100.00,0.11
2015-07-08,0.04,0.04,,0.86,12.03,0.49,7.11,322678.00,0.22
2015-07-09,-0.02,-0.02,,0.65,9.29,0.00,0.00,293320.00,0.10
2015-07-10,-0.01,-0.01,,0.20,2.89,-0.03,-0.43,268264.00,0.07
2015-07-13,-0.00,-0.00,,0.26,3.78,-0.04,-0.58,249150.00,0.16
2015-07-14,0.02,0.02,,0.33,4.71,-0.08,-1.16,235185.00,0.29
2015-07-15,-0.00,-0.00,,0.36,5.15,-0.11,-1.57,219986.00,0.10
2015-07-16,0.02,0.02,,0.52,7.29,0.26,3.72,207573.00,0.16
2015-07-17,0.05,0.05,,0.50,6.69,0.07,0.98,197912.00,0.27
2015-07-20,-0.07,-0.08,,0.90,13.02,-0.49,-6.56,194171.00,0.69
2015-07-21,0.06,0.06,,0.67,9.14,0.25,3.62,187661.00,0.41
2015-07-22,-0.02,-0.02,,0.30,4.17,-0.07,-0.95,180784.00,0.32
2015-07-23,-0.00,-0.00,,0.34,4.74,0.11,1.53,175075.00,0.38
2015-07-24,0.00,0.00,0.56,0.44,6.13,-0.16,-2.23,73530.00,0.49
2015-07-27,-0.09,-0.09,0.62,1.37,20.98,-0.07,-0.97,64970.00,2.08
2015-07-28,0.03,0.03,0.61,0.34,5.07,-0.13,-1.99,63070.00,1.30
2015-07-29,0.07,0.07,0.65,0.71,9.86,0.09,1.34,66075.00,1.23
2015-07-30,0.01,0.01,0.65,0.40,5.50,0.07,0.97,70625.00,2.22
2015-07-31,0.01,0.01,0.63,0.30,4.07,0.18,2.48,70930.00,0.86
2015-08-03,-0.03,-0.03,0.63,0.80,11.17,0.08,1.09,72120.00,2.55
2015-08-04,-0.06,-0.06,0.67,0.98,14.58,0.19,2.65,74540.00,1.15
2015-08-05,0.01,0.01,0.66,0.63,9.31,0.29,4.32,79425.00,2.13
