Date,Returns,Returns_Log,Volatilidade_20,Range_Diario,Range_Percentual,Gap,Gap_Percentual,Volume_Medio_20,Volume_Ratio
2017-10-20,,,,7.08,51.79,,,588600.00,1.00
2017-10-23,-0.16,-0.17,,4.43,38.52,0.33,2.41,505100.00,0.83
2017-10-24,-0.09,-0.10,,1.39,13.34,-0.23,-2.00,418900.00,0.59
2017-10-25,0.01,0.01,,2.44,23.19,0.18,1.73,440950.00,1.15
2017-10-26,0.05,0.05,,1.65,14.91,-0.13,-1.24,395240.00,0.54
2017-10-27,-0.18,-0.20,,3.93,43.19,-0.01,-0.09,426767.00,1.37
2017-10-30,-0.23,-0.27,,2.55,36.53,-0.49,-5.38,437700.00,1.15
2017-10-31,-0.01,-0.01,,0.85,12.30,0.23,3.30,408275.00,0.50
2017-11-01,-0.21,-0.24,,1.83,33.64,-0.03,-0.43,385611.00,0.53
2017-11-02,-0.07,-0.07,,0.84,16.63,-0.10,-1.84,365920.00,0.52
2017-11-03,0.10,0.10,,1.15,20.68,0.15,2.97,343155.00,0.34
2017-11-06,0.03,0.03,,0.42,7.36,0.17,3.06,319517.00,0.19
2017-11-07,0.15,0.14,,1.13,17.25,-0.05,-0.88,307592.00,0.53
2017-11-08,0.15,0.14,,1.29,17.18,-0.10,-1.53,297164.00,0.54
2017-11-09,-0.08,-0.08,,1.14,16.50,-0.22,-2.93,285933.00,0.45
2017-11-10,-0.09,-0.09,,1.45,23.02,-0.16,-2.32,272619.00,0.27
2017-11-13,-0.01,-0.01,,0.44,7.09,-0.23,-3.65,257894.00,0.09
2017-11-14,-0.01,-0.01,,0.54,8.79,-0.13,-2.09,245294.00,0.13
2017-11-15,-0.04,-0.04,,0.46,7.80,-0.01,-0.16,233542.00,0.09
2017-11-16,-0.01,-0.01,,0.68,11.62,0.05,0.85,223505.00,0.15
2017-11-17,0.02,0.02,1.71,0.22,3.69,-0.05,-0.85,195270.00,0.12
2017-11-20,0.01,0.01,1.65,0.23,3.81,0.00,0.00,174840.00,0.07
2017-11-21,-0.04,-0.05,1.63,0.55,9.55,-0.02,-0.33,164775.00,0.27
2017-11-22,-0.05,-0.05,1.63,0.66,12.02,-0.27,-4.69,140680.00,0.18
2017-11-24,-0.00,-0.00,1.60,0.52,9.49,0.03,0.55,131025.00,0.15
2017-11-27,-0.01,-0.01,1.51,0.53,9.72,0.41,7.48,102515.00,0.14
2017-11-28,-0.07,-0.07,1.30,0.85,16.70,0.04,0.73,80440.00,0.77
2017-11-29,-0.05,-0.05,1.30,0.42,8.66,-0.10,-1.96,71380.00,0.30
2017-11-30,0.01,0.01,1.07,0.23,4.70,0.00,0.00,62145.00,0.32
2017-12-01,-0.05,-0.05,1.06,0.68,14.69,-0.01,-0.20,54290.00,0.58
2017-12-04,-0.05,-0.05,1.00,0.90,20.45,-0.03,-0.65,49480.00,0.39
2017-12-05,0.01,0.01,0.99,0.48,10.76,-0.16,-3.64,48310.00,0.75
2017-12-06,-0.00,-0.00,0.80,0.46,10.36,-0.01,-0.22,41640.00,0.75
2017-12-07,-0.07,-0.07,0.53,0.31,7.52,-0.24,-5.41,34015.00,0.27
2017-12-08,0.01,0.01,0.52,0.25,5.98,0.08,1.94,28005.00,0.30
2017-12-11,-0.03,-0.03,0.46,0.38,9.34,-0.14,-3.35,24485.00,0.10
2017-12-12,0.02,0.02,0.48,0.71,17.11,0.19,4.67,25165.00,1.43
2017-12-13,0.01,0.01,0.49,0.31,7.38,0.21,5.06,25350.00,1.37
2017-12-14,0.11,0.11,0.67,0.77,16.49,0.18,4.29,27185.00,2.16
2017-12-15,0.04,0.04,0.70,0.95,19.47,-0.06,-1.28,28630.00,2.16
2017-12-18,0.10,0.10,0.80,1.24,23.05,-0.03,-0.61,34265.00,3.99
2017-12-19,-0.07,-0.07,0.82,0.90,17.89,0.25,4.65,40975.00,3.59
