Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-04-04,Baixa,Baixa,,-0.17,0
2025-04-07,Alta,Alta,,0.58,1
2025-04-08,Baixa,Baixa,,-1.00,0
2025-04-09,Alta,Alta,,0.81,1
2025-04-10,Alta,Alta,,1.00,2
2025-04-11,Alta,Alta,6.70,0.85,3
2025-04-14,Alta,Alta,7.40,-0.86,0
2025-04-15,Alta,Alta,10.64,-0.42,0
2025-04-16,Baixa,Alta,4.66,-0.51,0
2025-04-17,Baixa,Alta,4.00,0.25,1
2025-04-21,Baixa,Baixa,2.56,-0.60,0
2025-04-22,Alta,Alta,1.61,0.65,1
2025-04-23,Alta,Alta,1.14,-0.58,0
2025-04-24,Alta,Alta,1.96,1.00,1
2025-04-25,Alta,Alta,2.79,0.08,2
2025-04-28,Alta,Alta,4.16,1.00,3
2025-04-29,Alta,Alta,5.05,1.00,4
2025-04-30,Alta,Alta,5.09,1.00,5
2025-05-01,Alta,Alta,4.74,-1.00,0
2025-05-02,Baixa,Baixa,1.91,0.44,1
2025-05-05,Baixa,Baixa,-0.65,0.38,2
2025-05-06,Baixa,Baixa,-3.16,0.69,3
2025-05-07,Baixa,Baixa,-4.91,0.56,4
2025-05-08,Baixa,Baixa,-6.36,0.78,5
2025-05-09,Alta,Baixa,-5.40,-0.24,0
2025-05-12,Alta,Baixa,-4.02,1.00,1
2025-05-13,Alta,Alta,-2.37,0.81,2
2025-05-14,Alta,Alta,-0.90,-0.51,0
2025-05-15,Alta,Alta,0.08,-0.16,0
2025-05-16,Alta,Alta,0.91,0.96,1
2025-05-19,Alta,Alta,1.29,1.00,2
2025-05-20,Baixa,Alta,1.14,-0.83,0
2025-05-21,Baixa,Baixa,0.68,-0.77,0
2025-05-22,Alta,Alta,0.75,0.83,1
2025-05-23,Alta,Alta,0.83,0.85,2
2025-05-27,Alta,Alta,1.13,0.88,3
2025-05-28,Alta,Alta,1.50,-0.33,0
2025-05-29,Alta,Alta,2.10,-0.14,0
2025-05-30,Alta,Alta,2.32,0.06,1
2025-06-02,Alta,Alta,2.54,0.69,2
2025-06-03,Alta,Alta,2.53,0.96,3
2025-06-04,Alta,Alta,2.51,0.77,4
2025-06-05,Alta,Alta,2.50,-0.59,0
2025-06-06,Alta,Alta,2.71,0.55,1
2025-06-09,Alta,Alta,2.92,0.63,2
2025-06-10,Alta,Alta,2.83,-0.49,0
2025-06-11,Baixa,Alta,2.74,-0.56,0
2025-06-12,Baixa,Alta,2.65,-0.58,0
2025-06-13,Baixa,Alta,2.14,-1.00,0
2025-06-16,Alta,Alta,1.91,1.00,1
2025-06-17,Baixa,Alta,2.04,-0.26,0
2025-06-18,Baixa,Alta,2.25,0.04,1
2025-06-20,Alta,Alta,2.52,-0.14,0
2025-06-23,Alta,Alta,2.65,0.32,1
2025-06-24,Alta,Alta,2.85,0.39,2
2025-06-25,Alta,Alta,2.69,-0.42,0
2025-06-26,Alta,Alta,2.54,0.58,1
2025-06-27,Alta,Alta,2.39,-0.06,0
2025-06-30,Alta,Alta,2.86,0.54,1
2025-07-01,Alta,Alta,2.97,0.44,2
2025-07-02,Alta,Alta,3.43,0.12,3
2025-07-03,Alta,Alta,3.75,0.58,4
2025-07-07,Alta,Alta,3.86,0.71,5
2025-07-08,Baixa,Alta,3.57,-0.97,0
2025-07-09,Alta,Alta,3.35,0.40,1
2025-07-10,Baixa,Alta,2.86,0.44,2
2025-07-11,Baixa,Alta,2.13,-0.92,0
