Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-05-11,Baixa,Baixa,,-0.22,0
2026-05-12,Baixa,Baixa,,-0.34,0
2026-05-13,Baixa,Baixa,,-0.02,0
2026-05-14,Baixa,Baixa,,-0.49,0
2026-05-15,Baixa,Baixa,,-0.09,0
2026-05-18,Baixa,Baixa,-11.10,0.48,1
2026-05-19,Baixa,Baixa,-8.66,-0.14,0
2026-05-20,Baixa,Baixa,-7.01,0.36,1
2026-05-21,Baixa,Baixa,-6.01,0.21,2
2026-05-22,Alta,Baixa,-4.40,0.85,3
2026-05-26,Alta,Baixa,-3.51,0.77,4
2026-05-27,Alta,Baixa,-2.44,0.48,5
2026-05-28,Baixa,Baixa,-2.09,0.21,6
2026-05-29,Alta,Baixa,-1.50,0.37,7
2026-06-01,Baixa,Baixa,-1.74,0.72,8
2026-06-02,Baixa,Baixa,-2.12,0.04,9
2026-06-03,Baixa,Baixa,-2.81,-0.89,0
