Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-07-17,Baixa,Baixa,,-0.54,0
2025-07-18,Alta,Alta,,-0.54,0
2025-07-21,Baixa,Baixa,,-0.64,0
2025-07-22,Baixa,Baixa,,0.59,1
2025-07-23,Baixa,Baixa,,-0.55,0
2025-07-24,Baixa,Baixa,-3.98,-0.83,0
2025-07-25,Baixa,Baixa,-7.46,-0.23,0
2025-07-28,Baixa,Baixa,-7.08,-0.88,0
2025-07-29,Baixa,Baixa,-8.91,-0.66,0
2025-07-30,Baixa,Baixa,-10.85,-0.87,0
2025-07-31,Baixa,Baixa,-13.31,-0.44,0
2025-08-01,Baixa,Baixa,-15.82,-0.43,0
2025-08-04,Baixa,Baixa,-16.46,1.00,1
2025-08-05,Baixa,Baixa,-16.09,-0.13,0
2025-08-06,Baixa,Baixa,-14.80,-0.50,0
2025-08-07,Alta,Baixa,-12.63,0.91,1
2025-08-08,Alta,Baixa,-10.64,-0.45,0
2025-08-11,Alta,Baixa,-9.49,-0.38,0
2025-08-12,Baixa,Baixa,-7.89,-0.67,0
2025-08-13,Baixa,Baixa,-6.95,-0.80,0
2025-08-14,Baixa,Baixa,-7.03,-0.39,0
2025-08-15,Baixa,Baixa,-6.75,-0.08,0
2025-08-18,Alta,Baixa,-6.05,0.55,1
2025-08-19,Alta,Baixa,-5.71,-0.62,0
2025-08-20,Baixa,Baixa,-5.39,-0.64,0
2025-08-21,Alta,Baixa,-4.62,0.75,1
2025-08-22,Alta,Baixa,-3.83,0.78,2
2025-08-25,Alta,Baixa,-3.43,-0.32,0
2025-08-26,Alta,Baixa,-3.03,-0.25,0
2025-08-27,Alta,Baixa,-2.19,-0.55,0
2025-08-28,Alta,Baixa,-1.76,0.53,1
2025-08-29,Baixa,Baixa,-1.77,-0.71,0
2025-09-02,Alta,Alta,0.00,0.37,1
2025-09-03,Baixa,Baixa,0.45,-0.86,0
2025-09-04,Baixa,Baixa,0.90,0.08,1
2025-09-05,Alta,Alta,0.90,-0.11,0
2025-09-08,Alta,Alta,1.35,-0.03,0
2025-09-09,Baixa,Baixa,0.00,-0.40,0
2025-09-10,Baixa,Baixa,0.00,-0.41,0
2025-09-11,Baixa,Baixa,-0.44,0.85,1
2025-09-12,Baixa,Baixa,-0.44,-0.20,0
2025-09-15,Baixa,Baixa,-0.44,0.00,0
2025-09-16,Baixa,Baixa,-0.89,0.00,0
2025-09-17,Baixa,Baixa,-0.89,0.25,1
2025-09-18,Alta,Alta,0.00,0.51,2
2025-09-19,Alta,Alta,0.89,0.36,3
2025-09-22,Alta,Alta,1.79,0.52,4
2025-09-23,Alta,Alta,3.14,-0.17,0
2025-09-24,Alta,Alta,3.59,-0.80,0
2025-09-25,Alta,Alta,4.02,0.68,1
2025-09-26,Alta,Alta,3.10,-0.21,0
2025-09-29,Alta,Alta,1.75,0.07,1
2025-09-30,Baixa,Alta,0.43,-0.35,0
2025-10-01,Baixa,Alta,0.00,0.07,1
2025-10-02,Alta,Alta,-0.43,0.85,2
2025-10-03,Baixa,Alta,-0.43,-0.40,0
2025-10-06,Baixa,Alta,0.00,-0.30,0
2025-10-07,Baixa,Alta,0.43,-0.33,0
2025-10-08,Baixa,Alta,1.30,-0.53,0
2025-10-09,Baixa,Alta,1.72,-0.16,0
2025-10-10,Baixa,Alta,2.59,0.33,1
2025-10-13,Alta,Alta,4.31,0.71,2
2025-10-14,Alta,Alta,5.60,0.25,3
2025-10-15,Alta,Alta,6.41,0.60,4
2025-10-16,Alta,Alta,6.78,-0.91,0
2025-10-17,Alta,Alta,7.14,0.32,1
2025-10-20,Alta,Alta,7.02,0.42,2
2025-10-21,Alta,Alta,7.35,-0.14,0
2025-10-22,Alta,Alta,6.83,0.58,1
2025-10-23,Alta,Alta,7.54,0.00,0
2025-10-24,Alta,Alta,7.84,0.00,0
2025-10-27,Alta,Alta,7.72,0.00,0
2025-10-28,Alta,Alta,7.22,0.00,0
2025-10-29,Alta,Alta,7.52,0.00,0
2025-10-30,Baixa,Alta,7.01,0.00,0
2025-10-31,Baixa,Alta,6.91,0.00,0
2025-11-03,Baixa,Alta,6.45,0.00,0
2025-11-04,Baixa,Alta,6.74,0.00,0
2025-11-05,Baixa,Alta,6.64,0.00,0
2025-11-06,Baixa,Alta,6.21,0.00,0
2025-11-07,Baixa,Alta,6.12,0.00,0
2025-11-10,Baixa,Alta,6.06,0.00,0
2025-11-11,Baixa,Alta,4.98,0.00,0
2025-11-12,Baixa,Alta,4.59,0.00,0
2025-11-13,Baixa,Alta,4.55,0.00,0
2025-11-14,Baixa,Alta,4.17,0.00,0
2025-11-17,Baixa,Alta,4.13,0.00,0
2025-11-18,Baixa,Alta,4.75,0.00,0
2025-11-19,Baixa,Alta,4.70,0.00,0
2025-11-20,Baixa,Alta,4.97,0.00,0
2025-11-21,Baixa,Alta,4.92,0.00,0
2025-11-24,Baixa,Alta,4.88,0.00,0
2025-11-25,Baixa,Alta,5.14,0.00,0
