Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-04-08,Baixa,Baixa,,0.00,0
2026-04-09,Baixa,Baixa,,0.00,0
2026-04-10,Alta,Alta,,0.00,0
2026-04-13,Alta,Alta,,0.00,0
2026-04-14,Alta,Alta,,0.67,1
2026-04-15,Alta,Alta,0.81,0.00,0
2026-04-16,Alta,Alta,0.85,0.00,0
2026-04-17,Alta,Alta,1.00,-1.00,0
2026-04-20,Alta,Alta,0.89,1.00,1
2026-04-21,Baixa,Baixa,0.42,-1.00,0
2026-04-22,Baixa,Baixa,0.15,0.00,0
2026-04-23,Baixa,Baixa,-0.04,0.00,0
2026-04-24,Baixa,Baixa,-0.31,0.00,0
2026-04-27,Baixa,Baixa,-0.46,-1.00,0
2026-04-28,Baixa,Baixa,-0.42,-0.42,0
2026-04-29,Baixa,Baixa,-0.50,-1.00,0
2026-04-30,Alta,Alta,-0.34,1.00,1
2026-05-01,Alta,Baixa,-0.31,0.00,0
2026-05-04,Baixa,Baixa,-0.31,0.00,0
2026-05-05,Alta,Baixa,-0.27,0.00,0
2026-05-06,Alta,Alta,-0.04,0.00,0
2026-05-07,Alta,Alta,-0.04,0.00,0
2026-05-08,Alta,Alta,0.04,1.00,1
2026-05-11,Alta,Alta,0.15,-0.44,0
2026-05-12,Alta,Alta,0.19,0.00,0
2026-05-13,Alta,Alta,0.12,0.00,0
2026-05-14,Baixa,Alta,0.15,0.00,0
2026-05-15,Baixa,Baixa,0.04,0.00,0
2026-05-18,Baixa,Baixa,0.00,0.00,0
2026-05-19,Baixa,Baixa,-0.04,-1.00,0
2026-05-20,Alta,Alta,0.00,0.00,0
2026-05-21,Alta,Alta,0.00,0.00,0
2026-05-22,Alta,Alta,0.04,0.00,0
2026-05-26,Alta,Alta,0.08,0.00,0
2026-05-27,Alta,Alta,0.15,0.00,0
2026-05-28,Alta,Alta,0.12,0.00,0
2026-05-29,Alta,Alta,0.12,0.00,0
2026-06-01,Baixa,Alta,0.12,1.00,1
2026-06-02,Alta,Alta,0.12,0.00,0
2026-06-03,Baixa,Alta,0.08,0.00,0
2026-06-04,Alta,Alta,0.12,0.00,0
2026-06-05,Baixa,Baixa,0.04,0.00,0
2026-06-08,Baixa,Baixa,0.00,-1.00,0
2026-06-09,Baixa,Baixa,-0.04,0.00,0
2026-06-10,Baixa,Baixa,-0.08,0.00,0
2026-06-11,Alta,Alta,-0.08,1.00,1
2026-06-12,Alta,Alta,0.00,0.00,0
2026-06-15,Alta,Alta,0.08,-1.00,0
2026-06-16,Alta,Alta,0.12,0.00,0
2026-06-17,Alta,Alta,0.19,0.00,0
2026-06-18,Alta,Alta,0.19,-1.00,0
2026-06-22,Alta,Alta,0.19,-0.44,0
2026-06-23,Baixa,Alta,0.15,0.00,0
