Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-03-18,Baixa,Baixa,,-0.14,0
2026-03-19,Baixa,Baixa,,0.20,1
2026-03-20,Baixa,Baixa,,-0.79,0
2026-03-23,Alta,Alta,,0.39,1
2026-03-24,Alta,Alta,,-0.28,0
2026-03-25,Alta,Alta,-0.32,-0.23,0
2026-03-26,Baixa,Baixa,-0.41,-1.00,0
2026-03-27,Baixa,Baixa,0.08,-0.95,0
2026-03-30,Baixa,Baixa,-1.15,-0.80,0
2026-03-31,Baixa,Baixa,-1.47,0.64,1
2026-04-01,Baixa,Baixa,-2.35,-0.89,0
2026-04-02,Alta,Alta,-2.16,0.96,1
2026-04-06,Alta,Alta,-1.15,-0.08,0
2026-04-07,Alta,Alta,-0.21,-0.52,0
2026-04-08,Alta,Alta,0.12,-0.81,0
2026-04-09,Alta,Alta,0.42,-0.45,0
2026-04-10,Alta,Alta,0.46,-0.69,0
2026-04-13,Alta,Alta,0.54,0.66,1
2026-04-14,Alta,Alta,0.91,0.31,2
2026-04-15,Alta,Alta,1.33,1.00,3
2026-04-16,Alta,Alta,1.82,-0.31,0
2026-04-17,Alta,Alta,2.32,-0.51,0
2026-04-20,Alta,Alta,2.56,-0.13,0
2026-04-21,Alta,Alta,2.55,-0.79,0
2026-04-22,Alta,Alta,2.45,0.19,1
2026-04-23,Baixa,Alta,2.20,-0.63,0
2026-04-24,Baixa,Alta,1.90,-0.71,0
2026-04-27,Baixa,Alta,1.65,-0.49,0
2026-04-28,Baixa,Alta,1.44,-0.49,0
2026-04-29,Baixa,Alta,1.00,-0.66,0
2026-04-30,Baixa,Alta,0.84,0.22,1
2026-05-01,Alta,Alta,0.75,-0.57,0
2026-05-04,Alta,Alta,0.71,-0.04,0
2026-05-05,Alta,Alta,0.71,-0.65,0
2026-05-06,Alta,Alta,1.03,0.95,1
2026-05-07,Alta,Alta,1.18,-0.72,0
2026-05-08,Alta,Alta,1.42,-0.28,0
2026-05-11,Alta,Alta,1.69,0.27,1
2026-05-12,Alta,Alta,1.81,-0.58,0
2026-05-13,Baixa,Alta,1.68,-0.43,0
2026-05-14,Baixa,Alta,1.64,-0.07,0
2026-05-15,Baixa,Alta,1.40,-0.53,0
2026-05-18,Baixa,Alta,1.08,-0.29,0
2026-05-19,Baixa,Alta,0.93,-0.53,0
2026-05-20,Baixa,Alta,0.85,0.81,1
2026-05-21,Alta,Alta,0.81,0.99,2
2026-05-22,Alta,Alta,0.92,0.45,3
2026-05-26,Alta,Alta,1.15,-0.13,0
2026-05-27,Alta,Alta,1.41,0.14,1
2026-05-28,Alta,Alta,1.79,0.79,2
2026-05-29,Alta,Alta,2.25,0.16,3
2026-06-01,Alta,Alta,2.77,0.76,4
2026-06-02,Alta,Alta,3.18,-0.71,0
2026-06-03,Baixa,Alta,3.39,-0.87,0
