Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-04-30,Baixa,Baixa,,-1.00,0
2026-05-01,Alta,Alta,,-0.12,0
2026-05-04,Alta,Alta,,0.78,1
2026-05-05,Alta,Alta,,0.38,2
2026-05-06,Alta,Alta,,-0.75,0
2026-05-07,Alta,Alta,11.96,-0.76,0
2026-05-08,Alta,Alta,8.37,0.67,1
2026-05-11,Baixa,Baixa,6.11,0.80,2
2026-05-12,Baixa,Baixa,1.05,-0.44,0
2026-05-13,Baixa,Baixa,-1.85,-1.00,0
2026-05-14,Alta,Alta,-0.96,0.98,1
2026-05-15,Alta,Alta,-0.81,0.67,2
2026-05-18,Alta,Alta,0.62,0.30,3
2026-05-19,Alta,Alta,3.56,0.76,4
2026-05-20,Alta,Alta,8.27,0.89,5
2026-05-21,Alta,Alta,11.50,-0.32,0
2026-05-22,Alta,Alta,13.77,-0.78,0
2026-05-26,Alta,Alta,16.58,-0.44,0
2026-05-27,Alta,Alta,17.95,-0.51,0
2026-05-28,Alta,Alta,17.85,0.82,1
2026-05-29,Alta,Alta,17.52,0.81,2
2026-06-01,Alta,Alta,20.02,0.19,3
2026-06-02,Alta,Alta,19.85,-0.52,0
2026-06-03,Alta,Alta,20.62,0.46,1
2026-06-04,Baixa,Alta,19.48,0.23,2
2026-06-05,Baixa,Alta,15.64,-0.43,0
2026-06-08,Baixa,Alta,11.25,-0.44,0
2026-06-09,Baixa,Alta,7.56,-0.81,0
2026-06-10,Baixa,Baixa,3.27,-0.62,0
2026-06-11,Baixa,Alta,1.48,0.63,1
2026-06-12,Baixa,Alta,1.42,0.23,2
2026-06-15,Alta,Alta,1.48,-0.46,0
2026-06-16,Alta,Alta,2.86,-0.87,0
2026-06-17,Alta,Alta,4.75,0.15,1
2026-06-18,Alta,Alta,5.47,-0.62,0
2026-06-22,Baixa,Alta,5.81,-0.49,0
2026-06-23,Baixa,Alta,4.84,-0.48,0
