Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2026-04-08,Baixa,Baixa,,-0.11,0
2026-04-09,Baixa,Baixa,,0.52,1
2026-04-10,Alta,Alta,,0.46,2
2026-04-13,Alta,Alta,,-0.39,0
2026-04-14,Baixa,Baixa,,-0.44,0
2026-04-15,Alta,Alta,4.21,0.70,1
2026-04-16,Alta,Alta,4.50,-0.03,0
2026-04-17,Alta,Alta,1.73,0.12,1
2026-04-20,Alta,Alta,1.31,-0.81,0
2026-04-21,Baixa,Baixa,1.38,-0.58,0
2026-04-22,Baixa,Baixa,0.62,0.45,1
2026-04-23,Baixa,Baixa,0.21,-0.08,0
2026-04-24,Baixa,Baixa,-0.34,0.30,1
2026-04-27,Baixa,Baixa,-1.22,-0.84,0
2026-04-28,Baixa,Baixa,-1.36,0.12,1
2026-04-29,Alta,Baixa,-1.36,0.50,2
2026-04-30,Alta,Alta,-0.89,0.41,3
2026-05-01,Alta,Alta,-0.34,-0.38,0
2026-05-04,Alta,Alta,0.69,-0.34,0
2026-05-05,Alta,Alta,1.38,-0.12,0
2026-05-06,Alta,Alta,1.66,-0.15,0
2026-05-07,Baixa,Alta,1.38,-0.80,0
2026-05-08,Baixa,Alta,0.89,-0.38,0
2026-05-11,Baixa,Baixa,0.27,-0.60,0
2026-05-12,Baixa,Baixa,-0.20,0.18,1
2026-05-13,Baixa,Baixa,-0.68,-0.09,0
2026-05-14,Baixa,Baixa,-0.88,-0.17,0
2026-05-15,Baixa,Baixa,-1.09,-0.16,0
2026-05-18,Baixa,Baixa,-1.09,-0.42,0
2026-05-19,Baixa,Baixa,-1.23,-0.44,0
2026-05-20,Baixa,Baixa,-1.16,0.72,1
2026-05-21,Alta,Baixa,-1.16,0.61,2
2026-05-22,Alta,Baixa,-1.10,-0.06,0
2026-05-26,Baixa,Baixa,-1.03,-0.67,0
2026-05-27,Baixa,Baixa,-0.90,-0.34,0
2026-05-28,Baixa,Baixa,-1.04,-0.75,0
2026-05-29,Baixa,Baixa,-1.18,0.71,1
2026-06-01,Baixa,Baixa,-1.32,0.22,2
2026-06-02,Baixa,Baixa,-1.32,-0.86,0
2026-06-03,Baixa,Baixa,-1.39,0.05,1
