Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2024-01-24,Baixa,Baixa,,-0.29,0
2024-01-25,Baixa,Baixa,,-0.67,0
2024-01-26,Baixa,Baixa,,0.35,1
2024-01-29,Alta,Alta,,0.52,2
2024-01-30,Alta,Alta,,-0.44,0
2024-01-31,Alta,Alta,-8.20,-0.06,0
2024-02-01,Alta,Alta,3.23,-0.03,0
2024-02-02,Baixa,Baixa,2.34,0.30,1
2024-02-05,Baixa,Baixa,-2.58,-0.66,0
2024-02-06,Baixa,Baixa,-6.05,-0.45,0
2024-02-07,Baixa,Baixa,-8.82,-0.12,0
2024-02-08,Baixa,Baixa,-10.67,-0.43,0
2024-02-09,Baixa,Baixa,-10.88,0.72,1
2024-02-12,Alta,Alta,-7.66,0.54,2
2024-02-13,Alta,Alta,-3.77,0.37,3
2024-02-14,Alta,Alta,-0.48,-0.15,0
2024-02-15,Alta,Alta,2.04,-0.62,0
2024-02-16,Alta,Alta,4.67,0.92,1
2024-02-20,Alta,Alta,4.03,-0.24,0
2024-02-21,Baixa,Alta,3.26,-0.35,0
2024-02-22,Baixa,Baixa,2.58,-0.58,0
2024-02-23,Baixa,Alta,2.27,-0.62,0
2024-02-26,Alta,Alta,1.89,0.62,1
2024-02-27,Baixa,Alta,1.50,0.08,2
2024-02-28,Baixa,Baixa,0.93,-1.00,0
2024-02-29,Baixa,Baixa,0.79,-0.09,0
2024-03-01,Baixa,Baixa,0.20,-0.04,0
2024-03-04,Baixa,Baixa,-0.99,-0.54,0
2024-03-05,Baixa,Baixa,-2.11,-0.39,0
2024-03-06,Baixa,Baixa,-2.63,0.29,1
2024-03-07,Baixa,Baixa,-2.93,0.38,2
2024-03-08,Alta,Baixa,-2.77,0.29,3
2024-03-11,Alta,Baixa,-2.43,0.53,4
2024-03-12,Alta,Baixa,-1.62,0.42,5
2024-03-13,Alta,Baixa,-1.16,-0.34,0
2024-03-14,Alta,Baixa,-0.78,-0.76,0
2024-03-15,Alta,Baixa,-0.75,0.28,1
2024-03-18,Baixa,Baixa,-0.81,-0.35,0
2024-03-19,Baixa,Baixa,-1.14,-0.54,0
2024-03-20,Baixa,Baixa,-1.08,0.42,1
2024-03-21,Baixa,Baixa,-1.15,-0.62,0
2024-03-22,Alta,Baixa,-1.15,-0.04,0
2024-03-25,Baixa,Baixa,-1.21,-0.64,0
2024-03-26,Baixa,Baixa,-1.09,0.22,1
2024-03-27,Alta,Baixa,-1.09,0.36,2
2024-03-28,Baixa,Baixa,-1.16,-0.68,0
2024-04-01,Baixa,Baixa,-1.44,-0.97,0
2024-04-02,Baixa,Baixa,-1.62,0.06,1
2024-04-03,Baixa,Baixa,-1.87,0.03,2
2024-04-04,Baixa,Baixa,-2.15,-0.05,0
2024-04-05,Baixa,Baixa,-2.81,-0.16,0
2024-04-08,Baixa,Baixa,-2.85,-0.32,0
2024-04-09,Baixa,Baixa,-3.14,-0.09,0
2024-04-10,Baixa,Baixa,-3.75,0.34,1
2024-04-11,Baixa,Baixa,-4.27,0.36,2
2024-04-12,Baixa,Baixa,-4.32,0.00,0
2024-04-15,Baixa,Baixa,-4.85,0.29,1
2024-04-16,Baixa,Baixa,-4.95,-0.54,0
2024-04-17,Baixa,Baixa,-4.45,0.49,1
2024-04-18,Baixa,Baixa,-3.91,-0.94,0
2024-04-19,Baixa,Baixa,-3.18,-0.53,0
2024-04-22,Alta,Baixa,-2.38,0.53,1
2024-04-23,Alta,Baixa,-1.83,-0.88,0
2024-04-24,Alta,Baixa,-2.45,-0.78,0
2024-04-25,Alta,Baixa,-3.18,0.41,1
2024-04-26,Alta,Baixa,-3.87,-0.77,0
2024-04-29,Alta,Baixa,-4.67,-0.12,0
2024-04-30,Baixa,Baixa,-5.72,-0.67,0
2024-05-01,Alta,Baixa,-5.68,0.27,1
2024-05-02,Baixa,Baixa,-5.68,-0.86,0
2024-05-03,Alta,Baixa,-5.49,0.15,1
2024-05-06,Alta,Baixa,-5.33,0.50,2
2024-05-07,Alta,Baixa,-5.04,-0.81,0
2024-05-08,Alta,Baixa,-4.84,-0.11,0
2024-05-09,Alta,Baixa,-4.41,-0.36,0
2024-05-10,Alta,Baixa,-4.26,0.00,0
2024-05-13,Alta,Alta,-3.69,0.41,1
2024-05-14,Alta,Alta,-2.42,0.56,2
2024-05-15,Alta,Alta,-1.17,-0.91,0
2024-05-16,Baixa,Alta,-0.43,-0.60,0
2024-05-17,Alta,Alta,0.24,0.00,0
2024-05-20,Baixa,Alta,0.12,-0.40,0
2024-05-21,Baixa,Baixa,-0.55,0.01,1
2024-05-22,Baixa,Alta,-1.49,0.07,2
2024-05-23,Baixa,Alta,-1.93,-0.71,0
2024-05-24,Baixa,Baixa,-2.44,-0.37,0
2024-05-28,Baixa,Baixa,-2.60,-0.65,0
2024-05-29,Baixa,Baixa,-2.77,-0.63,0
2024-05-30,Baixa,Baixa,-2.71,0.33,1
2024-05-31,Alta,Alta,-2.72,0.20,2
2024-06-03,Baixa,Baixa,-2.70,-0.22,0
2024-06-04,Baixa,Baixa,-2.79,-0.28,0
2024-06-05,Baixa,Baixa,-2.65,-0.36,0
2024-06-06,Baixa,Baixa,-2.67,0.00,0
2024-06-07,Baixa,Baixa,-2.88,0.54,1
2024-06-10,Baixa,Baixa,-2.86,1.00,2
2024-06-11,Baixa,Baixa,-2.58,0.40,3
2024-06-12,Baixa,Baixa,-2.51,0.50,4
2024-06-13,Baixa,Baixa,-2.23,0.67,5
2024-06-14,Alta,Baixa,-1.74,0.63,6
2024-06-17,Baixa,Baixa,-1.49,-0.89,0
2024-06-18,Alta,Alta,-1.20,0.61,1
2024-06-20,Alta,Baixa,-0.77,0.83,2
2024-06-21,Alta,Alta,-0.39,0.77,3
2024-06-24,Alta,Alta,-0.04,0.65,4
2024-06-25,Alta,Alta,0.48,0.11,5
2024-06-26,Alta,Alta,0.82,-0.33,0
2024-06-27,Alta,Alta,1.21,0.28,1
2024-06-28,Alta,Alta,1.60,0.83,2
2024-07-01,Alta,Alta,1.99,-0.97,0
2024-07-02,Alta,Alta,2.11,-0.95,0
2024-07-03,Baixa,Alta,2.06,-1.00,0
2024-07-05,Alta,Alta,1.97,1.00,1
2024-07-08,Baixa,Baixa,1.66,-0.95,0
2024-07-09,Baixa,Baixa,1.23,-1.00,0
2024-07-10,Baixa,Baixa,0.93,0.59,1
2024-07-11,Baixa,Baixa,0.84,0.53,2
2024-07-12,Alta,Alta,1.09,0.45,3
2024-07-15,Alta,Alta,1.42,0.47,4
2024-07-16,Alta,Alta,2.09,0.53,5
2024-07-17,Alta,Alta,2.72,0.36,6
2024-07-18,Alta,Alta,3.13,0.00,0
2024-07-19,Alta,Alta,3.07,-0.69,0
2024-07-22,Alta,Alta,3.14,0.62,1
2024-07-23,Alta,Alta,2.91,-1.00,0
2024-07-24,Baixa,Alta,2.64,-0.29,0
2024-07-25,Baixa,Alta,2.22,-0.34,0
2024-07-26,Baixa,Alta,1.41,-0.98,0
2024-07-29,Baixa,Alta,0.68,-0.52,0
2024-07-30,Baixa,Alta,0.32,-0.73,0
2024-07-31,Baixa,Alta,-0.08,-1.00,0
2024-08-01,Baixa,Alta,-0.20,-1.00,0
2024-08-02,Baixa,Alta,0.28,-0.38,0
2024-08-05,Baixa,Alta,0.52,0.50,1
2024-08-06,Alta,Alta,0.56,1.00,2
2024-08-07,Baixa,Alta,0.56,-1.00,0
2024-08-08,Baixa,Alta,0.67,-0.29,0
2024-08-09,Alta,Alta,0.95,0.29,1
2024-08-12,Alta,Alta,1.23,0.08,2
2024-08-13,Baixa,Baixa,0.99,-0.57,0
2024-08-14,Baixa,Baixa,0.95,-0.89,0
2024-08-15,Baixa,Baixa,0.75,-0.74,0
2024-08-16,Baixa,Baixa,0.00,-0.54,0
2024-08-19,Baixa,Baixa,-0.66,-0.27,0
2024-08-20,Baixa,Baixa,-1.06,-0.22,0
2024-08-21,Baixa,Baixa,-1.33,0.58,1
2024-08-22,Baixa,Baixa,-1.49,0.43,2
