Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2022-03-18,Baixa,Baixa,,0.00,0
2022-03-21,Alta,Alta,,0.67,1
2022-03-22,Baixa,Baixa,,0.00,0
2022-03-23,Baixa,Baixa,,0.00,0
2022-03-24,Baixa,Baixa,,0.00,0
2022-03-25,Baixa,Baixa,0.14,0.00,0
2022-03-28,Baixa,Baixa,-0.07,0.00,0
2022-03-29,Baixa,Baixa,-0.04,0.00,0
2022-03-30,Baixa,Baixa,-0.03,0.00,0
2022-03-31,Alta,Alta,-0.01,0.00,0
2022-04-01,Alta,Alta,0.02,0.00,0
2022-04-04,Alta,Alta,0.05,0.00,0
2022-04-05,Alta,Alta,0.07,1.00,1
2022-04-06,Alta,Alta,0.09,0.67,2
2022-04-07,Alta,Alta,0.10,0.00,0
2022-04-08,Alta,Alta,0.09,-0.40,0
2022-04-11,Alta,Alta,0.08,1.00,1
2022-04-12,Alta,Alta,0.09,1.00,2
2022-04-13,Alta,Alta,0.09,0.00,0
2022-04-14,Baixa,Alta,0.08,0.00,0
2022-04-18,Baixa,Alta,0.08,0.00,0
2022-04-19,Alta,Alta,0.09,1.00,1
2022-04-20,Alta,Alta,0.09,0.00,0
2022-04-21,Alta,Alta,0.09,0.00,0
2022-04-22,Alta,Alta,0.10,0.00,0
2022-04-25,Alta,Alta,0.12,0.00,0
2022-04-26,Alta,Alta,0.11,-1.00,0
2022-04-27,Alta,Alta,0.11,1.00,1
2022-04-28,Alta,Alta,0.10,1.00,2
2022-04-29,Alta,Alta,0.09,1.00,3
2022-05-02,Baixa,Alta,0.08,0.00,0
2022-05-03,Baixa,Alta,0.08,-1.00,0
2022-05-04,Baixa,Alta,0.07,1.00,1
2022-05-05,Baixa,Alta,0.06,-1.00,0
2022-05-06,Baixa,Alta,0.05,0.00,0
2022-05-09,Baixa,Alta,0.04,1.00,1
2022-05-10,Alta,Alta,0.04,0.00,0
2022-05-11,Baixa,Alta,0.03,0.00,0
2022-05-12,Baixa,Baixa,0.02,0.00,0
2022-05-13,Baixa,Baixa,0.01,0.00,0
2022-05-16,Baixa,Alta,0.01,1.00,1
2022-05-17,Baixa,Alta,-0.00,0.00,0
2022-05-18,Baixa,Alta,-0.00,0.00,0
2022-05-19,Alta,Alta,0.00,0.00,0
2022-05-20,Alta,Alta,0.00,0.00,0
2022-05-23,Alta,Alta,0.00,0.00,0
2022-05-24,Baixa,Alta,0.00,0.00,0
2022-05-25,Baixa,Baixa,0.00,-1.00,0
2022-05-26,Alta,Alta,0.00,0.00,0
2022-05-27,Alta,Alta,0.00,0.00,0
2022-05-31,Alta,Alta,0.01,0.00,0
2022-06-01,Alta,Alta,0.02,0.00,0
2022-06-02,Alta,Alta,0.03,0.41,1
2022-06-03,Alta,Alta,0.04,0.00,0
2022-06-06,Alta,Alta,0.06,0.00,0
2022-06-07,Alta,Alta,0.06,0.00,0
2022-06-08,Baixa,Baixa,0.06,0.00,0
2022-06-09,Alta,Alta,0.06,0.00,0
2022-06-10,Alta,Alta,0.07,0.00,0
2022-06-13,Alta,Alta,0.06,0.00,0
2022-06-14,Alta,Alta,0.06,0.00,0
2022-06-15,Alta,Alta,0.06,0.00,0
2022-06-16,Alta,Alta,0.05,0.00,0
2022-06-17,Baixa,Alta,0.04,0.00,0
2022-06-21,Baixa,Alta,0.04,0.00,0
2022-06-22,Baixa,Baixa,0.03,-1.00,0
2022-06-23,Alta,Alta,0.04,1.00,1
2022-06-24,Baixa,Alta,0.03,0.00,0
2022-06-27,Baixa,Alta,0.03,0.00,0
2022-06-28,Baixa,Alta,0.03,0.00,0
2022-06-29,Baixa,Alta,0.03,0.00,0
2022-06-30,Alta,Alta,0.02,0.00,0
2022-07-01,Alta,Alta,0.02,0.00,0
2022-07-05,Baixa,Alta,0.01,-0.33,0
2022-07-06,Alta,Alta,0.00,0.00,0
2022-07-07,Alta,Alta,-0.00,0.00,0
