Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-03-28,Baixa,Baixa,,0.35,1
2025-03-31,Baixa,Baixa,,-0.78,0
2025-04-01,Baixa,Baixa,,-0.16,0
2025-04-02,Baixa,Baixa,,-0.18,0
2025-04-03,Baixa,Baixa,,0.45,1
2025-04-04,Baixa,Baixa,-15.04,0.05,2
2025-04-07,Baixa,Baixa,-7.92,-0.36,0
2025-04-08,Baixa,Baixa,-3.82,-0.78,0
2025-04-09,Alta,Baixa,-1.51,-0.08,0
2025-04-10,Baixa,Baixa,-1.55,-0.37,0
2025-04-11,Baixa,Baixa,-1.61,-0.21,0
2025-04-14,Alta,Baixa,-1.09,0.04,1
2025-04-15,Alta,Alta,2.41,0.62,2
2025-04-16,Alta,Alta,3.09,-0.85,0
2025-04-17,Baixa,Baixa,3.42,-0.41,0
2025-04-21,Baixa,Baixa,2.93,-0.55,0
2025-04-22,Baixa,Alta,3.12,0.26,1
2025-04-23,Alta,Alta,0.41,0.28,2
2025-04-24,Baixa,Baixa,-0.26,-0.54,0
2025-04-25,Baixa,Baixa,-0.56,-0.40,0
2025-04-28,Baixa,Baixa,-1.09,-0.76,0
2025-04-29,Baixa,Baixa,-2.25,0.05,1
2025-04-30,Baixa,Baixa,-3.71,-0.13,0
2025-05-01,Baixa,Baixa,-4.75,-0.16,0
2025-05-02,Baixa,Baixa,-5.54,-0.35,0
2025-05-05,Baixa,Baixa,-5.49,-0.27,0
2025-05-06,Baixa,Baixa,-5.69,0.21,1
2025-05-07,Baixa,Baixa,-5.90,-0.44,0
2025-05-08,Baixa,Baixa,-5.98,-0.29,0
2025-05-09,Baixa,Baixa,-5.97,0.78,1
2025-05-12,Alta,Baixa,-5.79,0.37,2
2025-05-13,Alta,Baixa,-5.12,0.74,3
2025-05-14,Alta,Baixa,-4.52,-0.13,0
2025-05-15,Alta,Baixa,-3.88,0.47,1
2025-05-16,Alta,Baixa,-3.26,0.25,2
2025-05-19,Alta,Baixa,-2.91,-0.35,0
2025-05-20,Alta,Baixa,-2.63,0.24,1
2025-05-21,Alta,Baixa,-2.02,0.54,2
2025-05-22,Alta,Baixa,-1.63,-0.58,0
2025-05-23,Alta,Baixa,-1.41,-0.39,0
2025-05-27,Alta,Baixa,-1.05,0.47,1
2025-05-28,Baixa,Baixa,-1.13,-0.96,0
2025-05-29,Baixa,Baixa,-1.47,-0.33,0
2025-05-30,Baixa,Baixa,-1.67,-0.26,0
2025-06-02,Baixa,Baixa,-1.88,-0.74,0
2025-06-03,Alta,Baixa,-2.01,0.50,1
2025-06-04,Baixa,Baixa,-1.99,-0.16,0
2025-06-05,Alta,Baixa,-1.86,-0.08,0
2025-06-06,Baixa,Baixa,-1.78,-0.77,0
2025-06-09,Baixa,Baixa,-1.71,-0.03,0
2025-06-10,Baixa,Baixa,-2.70,0.47,1
2025-06-11,Baixa,Baixa,-3.31,-0.40,0
2025-06-12,Baixa,Baixa,-3.87,-0.27,0
2025-06-13,Baixa,Baixa,-4.35,-0.03,0
2025-06-16,Alta,Baixa,-4.80,0.30,1
2025-06-17,Baixa,Baixa,-4.66,-0.45,0
2025-06-18,Baixa,Baixa,-4.74,0.00,0
2025-06-20,Alta,Baixa,-4.58,0.80,1
2025-06-23,Alta,Baixa,-4.41,0.40,2
2025-06-24,Alta,Baixa,-4.38,-0.81,0
2025-06-25,Alta,Baixa,-4.01,0.51,1
2025-06-26,Baixa,Baixa,-3.97,0.00,0
2025-06-27,Baixa,Baixa,-5.24,0.06,1
2025-06-30,Baixa,Baixa,-5.98,-0.58,0
2025-07-01,Alta,Baixa,-5.98,1.00,1
2025-07-02,Alta,Alta,-5.71,0.63,2
2025-07-03,Alta,Alta,-5.45,0.44,3
2025-07-07,Alta,Alta,-4.12,0.62,4
2025-07-08,Alta,Alta,-3.22,0.10,5
2025-07-09,Alta,Alta,-2.92,-0.71,0
2025-07-10,Alta,Alta,-2.41,0.59,1
2025-07-11,Baixa,Alta,-1.76,-0.75,0
2025-07-14,Baixa,Alta,-1.15,-0.81,0
2025-07-15,Baixa,Baixa,-0.74,-1.00,0
2025-07-16,Baixa,Baixa,-0.34,-0.38,0
2025-07-17,Baixa,Baixa,-0.63,-0.09,0
2025-07-18,Baixa,Baixa,-0.71,-0.89,0
2025-07-21,Baixa,Baixa,-0.54,0.71,1
2025-07-22,Alta,Baixa,-0.25,0.63,2
2025-07-23,Alta,Alta,0.29,0.51,3
2025-07-24,Alta,Alta,0.73,-0.34,0
2025-07-25,Alta,Alta,0.89,0.23,1
2025-07-28,Alta,Alta,0.82,0.14,2
2025-07-29,Baixa,Baixa,0.38,-0.61,0
2025-07-30,Baixa,Baixa,-0.17,0.76,1
2025-07-31,Baixa,Baixa,-0.57,0.08,2
2025-08-01,Baixa,Baixa,-1.04,-0.02,0
2025-08-04,Baixa,Baixa,-1.75,-0.25,0
2025-08-05,Baixa,Baixa,-2.22,-0.45,0
2025-08-06,Baixa,Baixa,-2.68,0.82,1
2025-08-07,Baixa,Baixa,-3.41,-0.95,0
2025-08-08,Baixa,Baixa,-3.74,-0.28,0
2025-08-11,Baixa,Baixa,-3.63,1.00,1
2025-08-12,Baixa,Baixa,-3.57,-0.30,0
2025-08-13,Baixa,Baixa,-3.52,-0.50,0
2025-08-14,Baixa,Baixa,-3.45,-0.39,0
2025-08-15,Baixa,Baixa,-3.52,-1.00,0
2025-08-18,Baixa,Baixa,-3.88,-0.04,0
2025-08-19,Baixa,Baixa,-4.28,-0.72,0
2025-08-20,Baixa,Baixa,-4.67,-0.10,0
2025-08-21,Baixa,Baixa,-4.97,0.05,1
2025-08-22,Baixa,Baixa,-5.22,-0.18,0
2025-08-25,Baixa,Baixa,-5.35,0.70,1
2025-08-26,Baixa,Baixa,-5.36,0.47,2
2025-08-27,Baixa,Baixa,-5.62,0.08,3
2025-08-28,Baixa,Baixa,-5.45,0.24,4
2025-08-29,Baixa,Baixa,-5.48,-0.90,0
2025-09-02,Baixa,Baixa,-6.10,-0.61,0
2025-09-03,Baixa,Baixa,-6.84,-0.40,0
2025-09-04,Baixa,Baixa,-7.10,0.50,1
2025-09-05,Baixa,Baixa,-7.79,-0.36,0
2025-09-08,Baixa,Baixa,-8.13,0.12,1
2025-09-09,Alta,Baixa,-8.00,0.49,2
2025-09-10,Alta,Baixa,-7.42,0.43,3
2025-09-11,Alta,Baixa,-7.71,-0.45,0
2025-09-12,Alta,Baixa,-8.05,-0.18,0
2025-09-15,Alta,Baixa,-8.77,-0.62,0
2025-09-16,Alta,Baixa,-9.74,-0.01,0
2025-09-17,Alta,Baixa,-10.86,0.65,1
2025-09-18,Alta,Baixa,-11.19,0.59,2
2025-09-19,Alta,Baixa,-11.48,0.60,3
2025-09-22,Baixa,Baixa,-11.58,-0.71,0
