Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-12-09,Baixa,Baixa,,-0.52,0
2025-12-10,Alta,Alta,,0.92,1
2025-12-11,Alta,Alta,,0.89,2
2025-12-12,Alta,Alta,,-0.12,0
2025-12-15,Alta,Alta,,0.08,1
2025-12-16,Baixa,Baixa,1.78,-0.13,0
2025-12-17,Baixa,Baixa,1.02,-0.64,0
2025-12-18,Baixa,Baixa,0.43,-0.27,0
2025-12-19,Baixa,Alta,0.20,0.59,1
2025-12-22,Alta,Alta,0.04,0.40,2
2025-12-23,Alta,Alta,0.16,-0.17,0
2025-12-24,Alta,Alta,0.27,0.50,1
2025-12-26,Alta,Alta,0.31,0.04,2
2025-12-29,Alta,Alta,0.35,-0.87,0
2025-12-30,Baixa,Alta,0.27,0.33,1
2025-12-31,Baixa,Baixa,0.16,0.45,2
2026-01-02,Alta,Alta,0.12,0.98,3
2026-01-05,Alta,Alta,0.19,0.59,4
2026-01-06,Alta,Alta,0.31,0.79,5
2026-01-07,Alta,Alta,0.31,-0.17,0
2026-01-08,Alta,Alta,0.43,1.00,1
2026-01-09,Alta,Alta,0.50,0.75,2
2026-01-12,Alta,Alta,0.50,1.00,3
2026-01-13,Alta,Alta,0.43,-0.30,0
2026-01-14,Alta,Alta,0.46,0.35,1
2026-01-15,Alta,Alta,0.50,0.89,2
2026-01-16,Alta,Alta,0.50,-0.91,0
2026-01-20,Baixa,Alta,0.42,-0.52,0
2026-01-21,Alta,Alta,0.42,0.37,1
2026-01-22,Alta,Alta,0.46,-0.42,0
2026-01-23,Baixa,Alta,0.42,-0.72,0
2026-01-26,Alta,Alta,0.38,-0.60,0
2026-01-27,Baixa,Alta,0.38,0.62,1
2026-01-28,Baixa,Alta,0.35,0.25,2
2026-01-29,Alta,Alta,0.31,-0.64,0
2026-01-30,Alta,Alta,0.27,-0.43,0
2026-02-02,Alta,Alta,0.27,-0.17,0
2026-02-03,Alta,Alta,0.31,0.43,1
2026-02-04,Alta,Alta,0.38,0.76,2
2026-02-05,Alta,Alta,0.38,-0.89,0
2026-02-06,Alta,Alta,0.50,0.94,1
2026-02-09,Alta,Alta,0.53,0.57,2
2026-02-10,Alta,Alta,0.57,-0.10,0
2026-02-11,Alta,Alta,0.57,-0.89,0
2026-02-12,Baixa,Alta,0.57,-0.55,0
2026-02-13,Baixa,Alta,0.49,0.39,1
2026-02-17,Baixa,Alta,0.49,-0.79,0
2026-02-18,Alta,Alta,0.45,0.87,1
2026-02-19,Alta,Alta,0.42,0.14,2
2026-02-20,Alta,Alta,0.45,-0.58,0
2026-02-23,Baixa,Alta,0.53,-0.91,0
2026-02-24,Baixa,Alta,0.57,0.60,1
2026-02-25,Alta,Alta,0.60,-0.29,0
